,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,24.728249,25.558443,27.114454,21.653683,13.773336,27.133533,20.412325,27.823206,28.012506,22.379951,27.819756,16.582405,27.679163,22.831936,25.621086,22.532759,28.93568,25.83971,19.696484,31.567787,17.960949,23.31358,25.457384,22.892494,34.578796,24.90201,21.295195,23.620392,28.617922,24.454271,19.351883,17.790977,24.010118,30.514927,20.910719,21.230064,19.646622,26.63223,25.301697,29.58819,23.760942,23.799582,22.06887,27.1692,25.480692,21.435123,30.088404,21.235897,23.975954,25.480146,30.539991,23.285149,27.39581,21.873663,24.007832,24.101564,24.312067,17.946169,40.873158,39.475945,17.6651
1,24.45272,25.631916,26.85788,21.779234,13.645471,27.090488,19.872887,27.184763,28.187714,22.192402,28.263535,16.438396,27.904482,22.915707,24.294786,22.386683,29.055887,25.700132,19.761314,31.080736,18.596836,23.320202,25.316011,22.938747,35.631653,25.285358,21.215694,23.473572,29.400438,23.741581,18.757122,18.868372,24.424564,31.10344,20.933285,20.501451,19.427828,26.620266,24.806416,29.575573,23.66061,24.098463,22.570074,26.945827,25.131897,21.049677,30.404083,21.225437,24.198662,26.799236,30.501087,22.666307,27.269415,22.326557,23.447376,23.685696,23.938313,18.616894,41.770653,40.832832,18.827503
2,24.212969,25.563005,25.885996,21.580992,13.339241,27.242779,19.448818,26.88113,28.433619,22.311275,28.105442,16.359451,27.286407,23.544209,24.21193,22.429811,28.827044,25.558475,19.702892,30.800823,18.201387,23.311771,24.931883,22.82833,34.68102,25.678837,20.942516,23.592,30.061739,23.248709,17.92289,19.221394,24.323366,30.749527,20.628801,20.270859,19.826618,26.525305,24.898676,29.854671,23.895823,24.283926,23.165909,26.921843,26.147749,20.984882,30.729813,20.99698,23.808292,26.811594,30.759924,23.27288,27.642916,21.824322,22.855314,22.72346,23.176079,18.157913,41.281815,41.1575,19.216692
3,23.845617,25.240881,25.097225,21.730518,13.692758,27.49509,19.405514,26.550814,29.122835,22.326254,28.56622,16.164057,27.294994,23.601328,23.998453,22.713552,29.382639,26.01417,19.499239,30.873825,18.96416,23.6938,24.734621,22.993284,36.208904,26.91981,20.82825,24.072014,31.390621,22.69023,17.261545,20.772106,24.285803,31.216446,21.191175,19.258652,20.080208,26.57264,25.239407,30.113684,23.78985,25.195301,24.120033,26.776178,26.146471,20.229118,31.263424,21.202381,24.279222,27.395933,31.189873,23.114855,27.73415,22.610172,22.293617,22.267431,22.17632,18.923798,41.803905,42.50084,20.86539
4,23.649294,24.903154,25.185686,21.313286,13.399854,27.674974,19.295135,26.529007,29.002014,22.321156,28.284657,15.916117,26.859886,23.555412,23.288465,22.5233,28.813179,25.090248,19.656586,30.560493,19.089485,23.87126,24.68023,22.583605,35.335335,26.235397,20.07722,24.078722,31.396156,21.892431,16.80922,20.35242,24.106796,30.285206,21.035692,19.359978,20.187609,26.929173,25.262205,30.306923,24.721275,25.28156,23.949594,26.969204,25.720852,20.163027,31.041792,21.103035,23.895323,26.823076,30.979189,23.066498,28.163643,22.607132,21.892183,21.941933,21.466354,19.022114,41.710144,42.139793,20.465555
5,23.609287,25.038273,24.160069,21.233624,13.860574,27.474318,19.529041,25.95801,29.261898,22.325508,28.168966,16.393578,25.789375,24.224459,23.60188,22.38008,28.68052,25.684586,19.679117,30.745567,19.326685,24.324219,24.629969,22.780346,35.212486,26.437016,20.198027,24.56923,31.496986,22.226107,16.860844,21.234287,23.522291,29.676558,21.191648,19.3785,20.416286,26.722836,25.728355,30.29155,24.272346,25.32417,24.677135,26.098644,26.662626,20.555363,30.921108,21.360601,23.701056,26.868671,30.994175,23.55264,27.895735,22.902294,21.831453,21.6935,21.09641,19.200062,41.465878,42.772125,21.411201
6,23.836594,24.8907,24.355797,21.54733,13.854636,27.915367,19.896809,26.051418,28.786892,22.280872,28.336325,16.24614,25.794643,23.942076,23.498753,22.863226,27.985563,25.33407,19.438578,30.38274,19.389362,24.451962,24.454721,22.955109,34.95128,26.706657,20.119967,24.535528,31.740746,21.844145,16.662292,21.176031,24.245934,28.993782,21.171135,19.695335,20.3304,27.012012,25.36965,30.425539,24.849203,25.671858,24.70978,26.747183,26.385067,20.867638,31.135836,21.38228,23.937569,26.140066,31.241518,24.070042,27.748482,22.846611,21.851578,21.632406,20.636126,19.299845,41.805496,42.97768,21.40385
7,23.801653,25.008488,24.495893,21.603231,14.08953,28.24941,19.713066,26.075361,28.836485,22.40712,28.08864,16.123001,24.87593,24.113146,23.119484,22.879656,27.354105,25.023952,19.027985,29.672497,19.39505,24.63704,24.455618,23.0368,33.966583,26.253721,19.708618,24.834164,31.21302,22.557753,16.052177,20.405466,23.481682,27.634691,21.229073,20.835848,20.319906,27.36629,24.709412,30.548729,25.68272,25.933071,24.192947,26.800045,26.547071,21.379427,30.897083,21.573624,24.062353,25.722797,31.350048,24.658026,27.391012,22.794811,21.685541,20.722979,19.985767,19.251604,41.14379,41.769005,20.6518
8,23.922989,24.836975,23.351898,21.410007,13.698141,27.353233,19.693481,25.81513,28.418493,21.947927,28.114086,16.056728,25.032043,24.070297,23.254986,22.737972,27.142124,24.70618,19.818993,29.936007,19.255093,24.531933,24.455463,22.35845,33.38035,26.875237,20.12614,24.705038,31.123508,22.294903,15.940091,20.059378,23.364496,27.209345,20.941225,21.030571,20.261162,26.753317,24.367683,30.578054,25.411438,25.976233,23.674427,26.763268,26.881838,21.510393,31.332628,22.041529,24.006695,25.556152,31.369965,24.632803,27.891878,22.141043,21.654379,20.60305,19.883419,19.126463,41.00219,41.62211,20.3412
9,23.775637,24.696404,23.235504,21.324448,13.801446,27.578875,20.035168,25.376314,28.198595,22.23854,28.089788,15.6003,25.060165,23.541542,22.845764,22.55997,27.362352,24.533821,19.465248,29.524744,19.584885,24.493067,24.518246,22.552094,33.108505,26.70124,20.149864,24.319395,30.97447,22.243767,15.892079,19.70131,23.010946,27.055859,21.24181,21.116924,20.214678,26.77685,24.441734,30.563965,25.568178,26.138086,23.917933,26.443605,26.905844,21.492899,31.026325,21.726374,23.544353,25.493713,31.426788,24.828651,28.064814,22.124731,21.722403,20.78785,19.475594,19.513102,41.070286,41.066032,20.01587
