,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,23.885744,25.152275,26.755772,21.604235,13.980497,27.199509,20.035496,27.762608,28.66731,22.560776,27.679905,17.04596,27.04424,23.290714,25.204151,22.815466,28.956514,25.35969,20.228807,31.690662,17.942411,23.914307,25.400341,23.176155,34.340527,25.314133,20.935904,23.17727,29.935293,23.367039,18.472385,19.224733,24.03003,30.652533,20.97716,20.532795,20.123552,26.59888,25.646036,29.5892,24.026203,24.3999,23.533932,26.69535,25.126875,21.489357,30.781029,21.052164,23.981342,26.150848,30.954756,23.460243,27.454102,22.439737,23.354532,23.44731,23.499737,18.047993,41.14959,41.270607,19.194397
1,23.497961,25.230219,26.310595,21.938509,13.788839,26.996674,19.191647,26.92082,28.80199,22.411152,28.379704,16.41974,27.350847,23.434284,23.859678,22.592236,29.330982,25.001331,20.118639,31.26596,18.382616,24.021301,25.226488,23.11201,35.512356,25.975111,20.936344,23.02018,30.822456,22.420818,17.853096,20.42599,24.524643,31.520025,20.884739,19.639273,19.684595,26.566502,25.332012,29.424438,23.746511,24.569653,24.034288,26.269484,24.729374,21.06688,31.464373,20.889542,24.152594,27.726479,30.822666,22.397552,27.331896,22.755669,22.807423,23.16478,22.809546,18.46801,41.71364,42.731483,20.420248
2,23.356962,25.148,25.287762,21.657898,13.64169,27.442015,18.92958,26.851637,29.212759,22.536964,28.225842,16.456059,26.71895,23.849796,24.017208,22.627241,29.060802,24.941319,20.038027,31.107296,18.096214,24.09839,25.02717,23.080002,34.454735,26.257395,20.541895,23.39656,31.366161,22.37122,16.948532,20.656433,23.999369,30.944374,20.711323,19.603533,20.24472,26.551317,25.588747,30.058912,23.984982,24.745193,24.658224,26.28141,25.84965,21.103102,31.654755,20.78444,23.81107,27.465107,31.226816,23.439726,27.714481,22.315353,22.431053,22.128332,22.334019,18.148588,41.48059,43.17025,20.692234
3,23.1027,24.920143,24.425495,21.826807,14.026415,27.634192,18.936646,26.61108,29.899485,22.537905,28.714094,16.33138,26.515705,23.95694,23.973766,22.893852,29.781351,25.392807,19.844826,31.243542,18.789274,24.658808,24.892008,23.277088,36.07752,27.446924,20.587036,23.893368,32.746048,21.93636,16.429642,22.22345,23.93418,31.418964,21.270956,18.70903,20.528828,26.7429,25.962898,30.460716,23.978071,25.691223,25.666039,26.2596,26.014147,20.674492,32.207737,21.073563,24.236229,27.963188,31.71448,23.48698,27.735718,23.055775,21.888498,21.802572,21.41462,18.830997,42.089035,44.5941,22.262293
4,22.883936,24.563044,24.733051,21.337385,13.710224,27.831224,19.075932,26.5145,29.690037,22.49286,28.287495,16.146257,26.100513,23.738361,23.293236,22.580904,29.051899,24.482246,19.858469,30.902237,18.847355,24.588602,24.946995,22.911486,34.896214,26.592844,19.5691,23.915752,32.38775,21.343498,15.997307,21.479286,23.5185,30.239635,21.050209,18.899996,20.607574,27.047451,25.760088,30.660446,24.732477,25.61866,25.268276,26.218409,25.541925,20.557346,31.719496,20.975006,23.784962,27.276695,31.431684,23.530071,28.069237,22.976725,21.547104,21.566814,20.995592,18.840061,42.01258,44.040386,21.598341
5,22.933977,24.679516,23.383722,21.118988,14.25998,27.801502,19.439264,25.991919,29.879295,22.508722,27.953032,16.720634,24.854038,24.20113,23.44608,22.560724,28.736479,25.1079,19.743734,31.081158,19.08354,24.947233,25.0304,22.846367,34.632328,26.755083,19.576546,24.466274,32.381046,22.056694,15.853012,21.985176,22.40226,29.154495,21.207869,19.233196,20.802574,26.843052,26.091969,30.886717,24.343828,25.654825,25.790514,25.319765,26.478258,21.092007,31.297085,21.427326,23.529566,27.013687,31.394812,24.405184,27.628933,23.111752,21.54499,21.118778,20.967052,19.052153,41.571445,44.061718,22.169867
6,23.163736,24.773731,23.63238,21.363327,14.3657,28.515568,19.87916,26.22321,29.63404,22.640434,27.86023,16.586384,24.614965,23.937756,23.409283,22.92135,27.838078,24.79571,19.421118,30.6024,19.13194,24.934845,24.95344,22.92207,34.26197,26.812317,19.384136,24.43603,32.280117,22.19584,15.703476,21.545218,22.700413,27.891449,21.36728,20.117788,20.754295,27.327366,25.639847,31.232922,25.161547,26.009111,25.410666,26.099127,26.269932,21.607876,31.25199,21.63179,23.886475,26.009354,31.600521,25.313297,27.194078,23.03536,21.799696,20.83135,20.659937,19.090706,41.767242,43.73131,21.718754
7,23.133251,25.0054,24.067513,21.485847,14.828135,28.956486,19.837433,26.431005,29.68627,22.864708,27.493052,16.653555,23.689453,24.01439,23.100996,23.01991,26.976051,24.64021,19.030613,29.983852,19.019594,25.02034,25.316677,22.990393,32.82356,26.114626,18.86581,24.836754,31.390913,23.627981,15.16745,20.215263,21.58295,26.166668,21.485737,21.6899,20.878115,27.79163,24.897312,31.492992,26.139288,26.234116,24.604622,26.151552,26.535963,22.44468,30.71512,21.986893,24.014975,25.299093,31.696764,26.521479,26.662184,22.829329,21.986858,19.947517,20.39944,18.91254,41.05757,42.025528,20.411156
8,23.255264,24.649532,22.645233,21.218018,14.401964,27.975964,19.96215,26.383337,29.06469,22.287825,27.131191,16.743195,23.72007,23.948048,23.23782,22.98069,26.565882,24.278963,19.785759,30.111525,18.723328,24.795296,25.362167,22.059938,31.9627,26.46846,19.149069,24.59544,31.062061,23.514044,15.169175,19.476597,21.164732,25.381433,21.07762,22.16285,20.80072,26.967415,24.367224,31.670946,25.852226,26.164469,23.757374,26.09609,26.71938,22.601034,30.789335,22.513117,23.790455,24.675417,31.570526,26.61908,27.150267,22.000683,22.009909,19.893307,20.4644,18.64249,40.530052,41.237057,19.685104
9,23.144993,24.484121,22.518068,21.257862,14.480382,28.12117,20.102545,25.799397,28.810158,22.502808,27.188904,16.348663,23.728874,23.530111,22.857302,22.75963,26.921215,24.014557,19.411848,29.721855,19.048107,24.763618,25.357058,22.225445,31.7599,26.446417,19.216581,24.20557,30.888641,23.260794,15.159011,19.257149,21.00953,25.268227,21.229483,22.081833,20.694868,26.964354,24.509306,31.614704,25.794882,26.289076,24.002504,25.742634,26.589437,22.62113,30.585487,22.158588,23.398434,24.839148,31.498825,26.581139,27.380735,22.035479,22.071178,20.36893,20.11045,19.014376,40.585213,40.764275,19.463032
10,23.192688,24.324188,21.761335,21.385702,14.273211,28.853296,20.186586,26.127972,29.550737,22.772032,27.05833,16.597494,23.696943,23.637285,23.178257,22.82079,26.719213,24.782927,19.210194,30.090923,19.260555,25.155964,25.526585,22.107475,32.14286,26.990818,19.284658,24.482145,31.107521,23.9178,14.642025,19.566145,20.25515,24.917078,21.520983,22.226402,20.881577,27.02359,25.205221,32.572067,25.956715,27.019436,24.066818,26.201042,27.008541,23.256382,30.339012,22.372469,23.89867,24.519135,31.984985,28.11766,27.102543,22.139637,22.22011,20.194338,20.029694,19.214436,41.40084,41.45007,19.713306
