,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,24.333382,25.384575,26.949219,21.616894,13.849891,27.189697,20.290318,27.856411,28.363348,22.450651,27.718489,16.880465,27.326632,23.14031,25.458601,22.736303,28.955095,25.653572,20.029444,31.656668,17.965088,23.660004,25.43932,23.03571,34.585228,25.077244,21.170856,23.322323,29.34041,23.8793,18.905396,18.584839,24.035334,30.600422,20.928904,20.950459,19.872179,26.575293,25.475973,29.537092,24.006851,24.146303,22.855642,26.959911,25.306602,21.51649,30.471369,21.145329,23.980467,25.862568,30.78793,23.375702,27.455088,22.176453,23.640644,23.774654,23.916216,18.01773,41.067043,40.42843,18.489492
1,23.97195,25.429764,26.572437,21.861149,13.688588,27.038208,19.568825,27.073292,28.508995,22.275284,28.305054,16.47341,27.577349,23.255404,24.076155,22.539322,29.201197,25.381147,19.995087,31.184195,18.501753,23.70943,25.257778,23.003414,35.71668,25.634087,21.122446,23.164885,30.21935,22.985886,18.278824,19.766727,24.501554,31.341202,20.877665,20.08667,19.519468,26.553644,25.056742,29.427362,23.803436,24.378662,23.372856,26.607567,24.909212,21.088057,30.980572,21.05399,24.169928,27.338846,30.685997,22.486252,27.315937,22.563309,23.04788,23.392273,23.36594,18.55598,41.76552,41.862488,19.72496
2,23.776194,25.353313,25.553507,21.628847,13.453856,27.328028,19.20738,26.873396,28.850487,22.398281,28.16511,16.432762,26.94917,23.787292,24.113104,22.571085,28.960533,25.257524,19.935694,30.9584,18.14576,23.7597,24.964207,22.935566,34.681183,25.982492,20.784225,23.422962,30.844807,22.6884,17.393822,20.091942,24.190628,30.901442,20.617893,19.933268,20.000467,26.499846,25.247374,29.886889,24.03037,24.55626,24.00709,26.594591,25.986143,21.07066,31.261765,20.873137,23.801346,27.204027,31.02234,23.297873,27.714256,22.070786,22.551182,22.384413,22.720697,18.154905,41.386803,42.284683,20.092022
3,23.443466,25.051804,24.707954,21.779083,13.83268,27.54706,19.153952,26.551285,29.542408,22.40207,28.674643,16.244854,26.845533,23.865839,23.969887,22.840809,29.62848,25.69159,19.724283,31.046066,18.873793,24.247627,24.79138,23.111773,36.270317,27.214325,20.754786,23.925621,32.25172,22.142414,16.790504,21.715124,24.16191,31.414713,21.179758,18.919363,20.269562,26.622114,25.635284,30.214188,23.952799,25.489958,25.03591,26.487906,26.060043,20.45536,31.828167,21.106075,24.24877,27.779396,31.487469,23.206602,27.751581,22.858665,21.967657,21.986618,21.73206,18.87518,41.93746,43.727737,21.756363
4,23.240637,24.711142,24.923758,21.32197,13.5081415,27.738512,19.176369,26.487858,29.370808,22.37448,28.314491,16.013134,26.423332,23.730742,23.276758,22.578335,28.964914,24.755125,19.80463,30.722198,18.963154,24.294786,24.791975,22.73073,35.21542,26.425095,19.843866,23.948057,32.04927,21.459057,16.352133,21.107584,23.855196,30.343943,20.976917,19.087013,20.356651,26.957806,25.52807,30.415033,24.813953,25.48733,24.724047,26.57734,25.602016,20.359787,31.467112,21.00269,23.823458,27.133572,31.236391,23.206137,28.135477,22.802027,21.598698,21.722765,21.172558,18.924664,41.867294,43.269783,21.201307
5,23.261343,24.83623,23.725634,21.177094,14.014958,27.622433,19.479788,25.918379,29.59238,22.384611,28.08843,16.53355,25.259554,24.287806,23.51949,22.491825,28.76097,25.365295,19.761097,30.902473,19.20138,24.695786,24.820831,22.800426,35.019714,26.611382,19.920391,24.480062,32.093037,21.979342,16.31681,21.812273,22.99618,29.498602,21.131096,19.248444,20.570711,26.74706,25.939165,30.513065,24.376743,25.523958,25.35826,25.679562,26.540192,20.836637,31.192032,21.34994,23.591652,27.029928,31.222897,23.884203,27.784575,23.018461,21.574312,21.382713,20.968092,19.116932,41.517715,43.603424,21.972164
6,23.495506,24.799822,23.97253,21.468254,14.054514,28.220171,19.877968,26.086332,29.24239,22.414242,28.146772,16.380783,25.16322,24.002289,23.463194,22.919449,27.966032,25.035654,19.481167,30.467607,19.259632,24.751259,24.694508,22.941742,34.71327,26.780973,19.78273,24.44639,32.166267,21.849424,16.16452,21.563786,23.546099,28.529766,21.198074,19.841272,20.509426,27.146214,25.5364,30.749931,25.069492,25.881006,25.183273,26.421104,26.281015,21.252214,31.29517,21.461323,23.899347,26.151781,31.46075,24.59726,27.483927,22.949072,21.71521,21.228233,20.580034,19.175558,41.800346,43.55578,21.73942
7,23.449389,24.961182,24.24036,21.576937,14.414943,28.610435,19.738817,26.195408,29.307508,22.585632,27.83755,16.327835,24.211094,24.114506,23.10725,22.966343,27.210245,24.801422,19.065992,29.787397,19.194597,24.879055,24.899736,22.991764,33.511887,26.222042,19.29928,24.805418,31.469624,22.961847,15.55844,20.502075,22.56728,26.949705,21.288868,21.200756,20.559273,27.565845,24.816437,30.959843,25.976461,26.135746,24.504715,26.462938,26.509586,21.931982,30.911789,21.744808,24.030277,25.601517,31.565605,25.515022,27.020287,22.801495,21.717253,20.290077,20.118843,19.049692,41.0839,42.07428,20.701252
8,23.567139,24.67988,22.917448,21.363384,14.009102,27.660994,19.776657,26.03593,28.782297,22.062712,27.664465,16.330112,24.304913,24.059292,23.255589,22.862263,26.91463,24.455133,19.843834,29.97965,18.963486,24.712767,24.932493,22.167213,32.7904,26.735872,19.641352,24.601128,31.25941,22.7714,15.502518,19.956469,22.292269,26.33616,20.942577,21.53575,20.496828,26.83022,24.387335,31.071903,25.670794,26.127068,23.813251,26.39972,26.777393,22.080793,31.1875,22.248144,23.878183,25.219185,31.510807,25.545532,27.536316,22.044355,21.71542,20.203886,20.098866,18.841888,40.72088,41.582626,20.183355
9,23.441572,24.535614,22.804205,21.334597,14.092952,27.857187,20.018097,25.520401,28.535852,22.326504,27.66617,15.913084,24.317205,23.572117,22.853588,22.661484,27.19764,24.237646,19.460064,29.583355,19.294283,24.670801,24.955873,22.348572,32.538334,26.610367,19.680027,24.2014,31.074543,22.629017,15.479539,19.641502,22.032608,26.18292,21.170843,21.555677,20.408806,26.840626,24.48703,31.041573,25.732977,26.264002,24.043756,26.06718,26.710176,22.084497,30.900698,21.907654,23.446646,25.257826,31.49232,25.63928,27.731644,22.052113,21.803337,20.550842,19.734957,19.230688,40.791157,41.047226,19.87598
