,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,24.544792,25.481253,27.03545,21.631641,13.802734,27.168484,20.377064,27.862612,28.190289,22.411411,27.762207,16.755795,27.493326,23.011421,25.54958,22.657612,28.944141,25.76465,19.882898,31.615366,17.96931,23.50481,25.454304,22.967512,34.61952,24.979645,21.257805,23.454138,28.995317,24.162834,19.130772,18.212423,24.022795,30.561132,20.917353,21.114628,19.753916,26.587862,25.390354,29.545975,23.918098,23.983875,22.479618,27.07474,25.396858,21.493565,30.290512,21.194206,23.9797,25.68476,30.67386,23.3278,27.430508,22.0348,23.81346,23.938253,24.122807,17.988956,40.98093,39.96152,18.093586
1,24.220222,25.53158,26.71433,21.82034,13.657606,27.063173,19.73997,27.141499,28.347095,22.22853,28.280737,16.477802,27.728611,23.11063,24.18304,22.483225,29.12496,25.554008,19.895817,31.131601,18.556692,23.529799,25.285397,22.967981,35.71763,25.45818,21.192696,23.300137,29.83627,23.343166,18.51707,19.351624,24.467665,31.228664,20.898329,20.305006,19.462034,26.571661,24.926823,29.478289,23.764622,24.248653,22.99095,26.780777,25.01617,21.080734,30.70258,21.143642,24.183691,27.088287,30.599396,22.561617,27.293406,22.456167,23.226757,23.530241,23.65873,18.593197,41.77162,41.362217,19.301687
2,23.999676,25.457298,25.71203,21.608744,13.385239,27.27924,19.340717,26.883543,28.643991,22.348312,28.136692,16.41138,27.10258,23.69424,24.157736,22.517227,28.892916,25.414177,19.840424,30.875969,18.175745,23.554783,24.945528,22.878384,34.717278,25.833597,20.885496,23.490572,30.487907,22.938295,17.651482,19.702112,24.263296,30.839426,20.608034,20.10542,19.901676,26.497986,25.071337,29.847292,23.991848,24.429338,23.612932,26.758848,26.064873,21.038742,31.012745,20.935081,23.802914,27.025587,30.897377,23.265476,27.684046,21.952726,22.67692,22.541615,22.945995,18.158804,41.330166,41.746506,19.692207
3,23.640411,25.13342,24.886084,21.76073,13.756845,27.512707,19.279293,26.542816,29.335443,22.353975,28.63506,16.20909,27.053587,23.759531,23.971437,22.790018,29.514957,25.854626,19.629002,30.947617,18.922682,23.992275,24.75785,23.04408,36.28527,27.08112,20.814896,23.986568,31.876202,22.36704,17.013275,21.314188,24.238401,31.343151,21.16949,19.0688,20.162992,26.582792,25.442778,30.138466,23.890312,25.355316,24.619831,26.624075,26.09974,20.34447,31.570389,21.152016,24.262651,27.621283,31.346642,23.125473,27.742085,22.747683,22.090803,22.10974,21.942757,18.902092,41.85749,43.156746,21.370861
4,23.442152,24.796494,25.042875,21.321135,13.441423,27.69829,19.236904,26.497795,29.186863,22.337742,28.31211,15.964479,26.625105,23.669043,23.269962,22.56076,28.894188,24.91656,19.746126,30.630913,19.028349,24.1036,24.730742,22.651009,35.311985,26.338161,19.976004,24.0037,31.770279,21.629265,16.569048,20.793186,23.992895,30.338247,20.985758,19.209503,20.258427,26.930574,25.39601,30.336426,24.792559,25.393105,24.371027,26.76949,25.654871,20.26199,31.277498,21.049244,23.854998,27.006514,31.11422,23.101738,28.149595,22.712978,21.706123,21.819944,21.309149,18.97413,41.779037,42.74711,20.886772
5,23.43545,24.925827,23.928112,21.210464,13.926624,27.537941,19.506433,25.918694,29.42688,22.34413,28.141773,16.460629,25.505505,24.27992,23.550812,22.442831,28.73299,25.517706,19.736494,30.812029,19.266397,24.528341,24.723358,22.78562,35.150738,26.533997,20.07869,24.518639,31.842825,22.051794,16.580479,21.592783,23.269646,29.613766,21.139301,19.292856,20.480495,26.720373,25.839167,30.374046,24.343756,25.43147,25.05594,25.880503,26.594328,20.700272,31.078896,21.348381,23.639835,26.97985,31.114208,23.681746,27.840796,22.96988,21.665157,21.527748,21.018923,19.157385,41.478672,43.234715,21.751879
6,23.667725,24.830868,24.158665,21.515299,13.939393,28.063108,19.888477,26.051136,29.017752,22.332745,28.260275,16.30745,25.46724,23.991714,23.474989,22.900784,27.988329,25.17753,19.47626,30.409994,19.32794,24.618908,24.57236,22.949142,34.867268,26.753841,19.969984,24.484413,32.002007,21.793297,16.41196,21.438822,23.918024,28.790447,21.160538,19.745169,20.408337,27.068012,25.459364,30.558146,24.977348,25.784197,24.983614,26.583565,26.32004,21.064817,31.242607,21.413952,23.914955,26.171465,31.360657,24.29745,27.613832,22.905514,21.746931,21.42772,20.594484,19.233301,41.795532,43.319145,21.630398
7,23.625912,24.966871,24.360098,21.60049,14.236711,28.425348,19.72114,26.116245,29.076992,22.48097,27.979328,16.213017,24.525503,24.130402,23.105885,22.930159,27.29028,24.903652,19.059742,29.710127,19.294315,24.77151,24.681435,23.009169,33.771988,26.24724,19.519121,24.815317,31.389229,22.716797,15.796551,20.516567,23.03757,27.310987,21.23487,20.99719,20.425102,27.457052,24.762564,30.7272,25.85035,26.04284,24.378443,26.630768,26.517244,21.661709,30.930655,21.652258,24.042889,25.68759,31.466967,25.05588,27.19846,22.79871,21.664494,20.4939,20.038649,19.142044,41.09779,41.965565,20.730526
8,23.744425,24.735582,23.117413,21.401054,13.838253,27.498442,19.725962,25.90316,28.603678,21.988426,27.905188,16.177788,24.652155,24.080263,23.2519,22.80263,27.04152,24.568386,19.845293,29.937332,19.103947,24.634418,24.70028,22.252016,33.11705,26.821428,19.896029,24.642067,31.237751,22.488298,15.713279,20.069342,22.84082,26.79051,20.918385,21.261911,20.365976,26.778294,24.379623,30.798717,25.554386,26.060596,23.770632,26.575903,26.820118,21.802372,31.29291,22.138355,23.935266,25.416727,31.448362,25.056313,27.714106,22.088488,21.648829,20.392405,19.977478,18.971926,40.837376,41.64018,20.316467
9,23.608814,24.59605,23.003754,21.342575,13.929526,27.712976,20.01655,25.424921,28.36815,22.269182,27.889189,15.7425995,24.670845,23.5677,22.844023,22.612902,27.29287,24.374151,19.469805,29.534336,19.435137,24.592388,24.742214,22.439995,32.85289,26.664625,19.925142,24.246134,31.065147,22.394926,15.678995,19.726185,22.532116,26.631603,21.184307,21.319765,20.295158,26.795017,24.464317,30.778536,25.667463,26.208666,24.004547,26.250952,26.795029,21.795315,30.98743,21.809275,23.486767,25.40203,31.465057,25.205935,27.895847,22.083733,21.732656,20.6623,19.596832,19.362774,40.908546,41.089325,19.990969
10,23.482006,24.220419,22.104755,21.375076,13.66418,28.464323,19.916252,25.536362,28.98552,22.40601,27.717926,15.745729,24.512285,23.61505,23.011688,22.57082,27.089264,24.946188,19.225529,29.681128,19.6261,24.889786,24.798735,22.237637,33.262833,27.187605,19.829166,24.442019,31.250515,22.822565,14.989485,20.181791,21.818647,26.274757,21.293034,21.16875,20.410238,26.83567,25.166382,31.582243,25.71481,26.857693,24.174618,26.593454,26.950687,22.170265,30.800154,21.884165,23.87565,25.207134,31.800114,26.364176,27.574486,22.149742,21.691893,20.371069,19.297947,19.595367,41.54943,41.804794,20.392527
11,23.439484,23.781815,22.499165,21.69801,13.171059,28.499804,19.670399,25.459177,29.114708,22.460056,28.62812,16.034904,25.64313,23.228765,23.468966,22.821144,27.721651,24.84879,19.74223,30.25102,19.833866,24.845394,25.222454,22.623888,33.24886,27.449448,20.054012,24.730104,31.659735,22.206522,15.273689,21.012295,22.198854,27.10272,21.410034,20.441801,21.098309,26.736433,25.446114,31.018074,25.330904,26.98051,24.367332,26.922949,27.311058,22.385315,31.35466,21.629314,24.234404,26.008335,31.634466,26.184776,27.857992,22.513742,21.703184,21.274353,19.118866,19.885502,42.430313,43.07913,21.153198
12,23.253387,23.879768,23.479668,21.965595,13.384775,29.166777,20.857046,25.811792,29.25563,22.489962,27.596111,17.3041,25.67992,22.799171,23.432987,22.87543,27.07421,25.111668,19.602695,30.903963,19.745453,24.392548,25.707228,23.216484,32.153095,25.84051,19.631197,24.976713,30.820045,22.886787,15.089905,20.532606,21.513382,26.686195,21.911018,20.5513,21.682228,27.050535,25.620804,31.188694,25.006851,26.562162,24.39569,26.815243,26.950579,22.711403,30.550821,21.93458,24.506994,25.82465,31.47343,27.375233,27.81942,22.49085,21.962341,21.775547,21.169596,19.738989,42.57798,42.76761,20.62511
13,23.09938,23.649822,22.92599,21.45531,13.138929,29.0801,20.833735,25.7165,29.914677,23.003138,27.232458,18.03873,24.855513,23.444624,23.268316,22.785492,27.251621,24.665733,19.607477,31.291878,19.619152,24.657402,25.821861,23.515038,31.523174,26.00166,19.183285,25.103424,31.483839,22.772978,15.225719,21.103943,20.475426,26.51103,22.067387,20.454182,21.606295,27.31202,25.662384,31.551895,24.9041,26.72056,24.307196,26.574879,27.453415,22.977852,30.279829,21.9379,24.350899,25.368773,31.131609,27.723515,28.075796,22.45992,21.768694,21.789555,21.618855,19.625528,42.883842,43.72983,21.183563
14,23.456263,23.80386,23.320255,21.802795,13.034414,29.66384,21.268696,26.728764,29.903473,23.531868,26.39467,19.109383,25.013792,23.435658,23.878757,23.178776,27.293875,25.024462,19.662823,31.409447,19.985561,25.025824,26.178833,23.886091,30.440384,26.82264,18.908892,25.066618,30.89488,23.27386,14.970023,19.562199,20.223259,26.44378,22.032833,21.235405,22.121563,27.558977,26.482573,32.43982,24.969978,26.993984,23.867455,26.82976,27.120386,23.482939,30.303623,22.698572,24.53423,24.952282,31.734749,29.124756,27.81178,22.25806,22.449188,22.066786,22.954346,19.986895,44.214672,43.416252,19.678331
15,23.182758,23.505608,23.100107,21.059223,12.716188,29.254587,20.612194,26.29433,30.192123,23.760387,26.920042,19.027622,24.882088,23.49129,23.51203,23.233673,27.009417,24.921051,19.694683,31.142387,19.665596,25.31337,25.65836,23.762287,30.379778,26.773174,18.790243,24.895159,31.330544,22.625399,14.700817,20.166155,20.077526,26.696882,21.955956,20.362514,22.131239,27.25817,26.568361,32.16744,24.751472,26.877825,24.570393,26.45717,27.04055,23.024975,30.394983,22.047207,24.31472,25.028744,31.65982,28.517675,27.903522,22.119371,22.142693,22.145327,22.450554,19.63906,43.535416,43.650875,20.30118
16,23.277899,23.733597,23.16749,21.324003,12.911149,30.101292,20.70705,26.157078,30.249228,24.40999,27.079266,19.112518,24.448456,24.049358,23.117708,23.208183,26.786247,24.497742,19.377367,30.74562,19.768982,25.278856,25.87904,23.846375,29.89862,26.78816,18.909687,24.835905,30.919819,23.021729,15.134909,19.858137,19.761326,26.330181,21.854134,21.333927,22.05431,27.50909,26.785528,32.192284,25.396776,26.944374,24.111826,26.573538,27.246737,23.319454,30.755804,22.372324,24.08029,24.820967,31.54003,28.736156,27.54667,21.930319,23.005499,22.119936,22.609003,19.68262,43.778965,43.462463,19.951643
17,23.43304,23.666119,22.984892,20.81763,12.463238,29.82863,20.827805,25.801285,29.974037,24.055046,26.647627,19.542992,24.244858,23.6683,23.250391,23.130512,26.354492,24.524559,19.567646,30.885315,19.75564,24.980722,25.52755,23.281036,28.89126,26.554993,18.62223,24.778591,30.40643,22.964413,15.031413,19.111841,19.201397,26.161598,21.613731,21.098854,21.946539,27.480793,26.680296,32.40588,25.434113,26.831165,24.121944,26.712738,27.38329,23.559458,30.154583,21.994242,23.816217,24.023708,31.177483,29.221596,27.481096,21.761833,22.904509,22.412455,22.63507,19.82325,43.854378,42.68211,19.253958
18,23.681156,24.030075,23.113024,20.564661,13.028466,30.314222,20.000572,25.642378,30.189852,24.52749,26.861023,19.126057,23.837328,24.199158,22.883577,22.935724,26.156668,24.35107,19.02875,30.600485,19.853409,25.103003,25.163446,23.748564,28.86764,26.772198,18.51617,25.038517,30.447079,23.601007,14.837036,19.138504,18.95947,26.078922,21.464373,21.584822,22.031527,27.69718,26.883507,32.55791,25.77993,27.140043,24.21558,26.81653,27.30666,24.04254,30.349709,21.981197,23.632048,23.99998,31.315897,29.673473,26.86701,22.73721,23.179724,21.775354,22.023846,19.914818,44.131256,43.01632,19.357939
