,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,23.667307,25.026558,26.652393,21.603983,14.059483,27.193047,19.893326,27.695053,28.790644,22.630302,27.685741,17.108683,26.927944,23.329054,25.04389,22.834642,28.941208,25.190472,20.293385,31.680851,17.932026,24.030664,25.384338,23.255136,34.159218,25.445257,20.817034,23.162313,30.186674,23.145443,18.273104,19.505869,24.005978,30.666637,21.016,20.301767,20.250912,26.621378,25.73063,29.636932,23.977467,24.492586,23.84831,26.556526,25.047144,21.45454,30.913517,21.015163,23.984083,26.265152,31.009008,23.492252,27.42497,22.574957,23.23971,23.289171,23.307579,18.055964,41.14837,41.638935,19.507036
1,23.289713,25.134735,26.195927,21.977169,13.854874,26.979523,19.010908,26.853563,28.92131,22.496414,28.431671,16.397196,27.275787,23.48322,23.747663,22.606396,29.374985,24.81109,20.156504,31.290693,18.330992,24.166046,25.22562,23.186691,35.34568,26.136889,20.851414,23.006748,31.048204,22.210913,17.675861,20.687346,24.513168,31.587984,20.91229,19.425737,19.784595,26.58409,25.468933,29.454172,23.67218,24.633738,24.32384,26.115479,24.661005,21.051514,31.668667,20.826147,24.15119,27.869352,30.87229,22.373951,27.318897,22.857916,22.738201,23.075642,22.567917,18.427217,41.66807,43.091614,20.699614
2,23.173239,25.046469,25.180058,21.67317,13.757629,27.499813,18.804293,26.84907,29.357466,22.619694,28.262798,16.479387,26.636435,23.838036,23.95715,22.64328,29.086115,24.792158,20.061169,31.165892,18.083748,24.24705,25.073479,23.166336,34.29994,26.385406,20.43043,23.43308,31.545483,22.292154,16.764942,20.858994,23.88212,30.932762,20.786585,19.454283,20.381102,26.587614,25.745487,30.170738,23.918554,24.809677,24.9308,26.138512,25.796774,21.11559,31.802696,20.76743,23.823212,27.555647,31.304585,23.531694,27.678934,22.454683,22.421467,22.025482,22.1867,18.151726,41.508327,43.514854,20.911573
3,22.960623,24.859194,24.311178,21.864048,14.146467,27.678452,18.851307,26.65768,30.03864,22.617651,28.728552,16.393368,26.387348,23.95888,23.960346,22.905437,29.820503,25.263252,19.882675,31.324642,18.762415,24.828592,24.95878,23.367374,35.942703,27.55997,20.50899,23.921574,32.896736,21.9266,16.28878,22.38044,23.789898,31.370285,21.342121,18.63558,20.671501,26.807684,26.095821,30.607481,23.9482,25.761934,25.908314,26.16429,26.012213,20.784134,32.339317,21.095755,24.238224,28.011549,31.799618,23.6534,27.70044,23.159985,21.905275,21.73074,21.316608,18.819662,42.138985,44.897957,22.422329
4,22.731655,24.491547,24.65386,21.356441,13.842524,27.873768,19.043009,26.5448,29.812252,22.567654,28.270401,16.239498,25.972008,23.703592,23.284212,22.575232,29.065193,24.36948,19.865828,30.975815,18.8036,24.707325,25.040016,23.007582,34.7103,26.682467,19.45208,23.940084,32.475468,21.371332,15.8579445,21.582062,23.325226,30.14723,21.119724,18.828037,20.749203,27.09475,25.8555,30.803299,24.64267,25.6563,25.483412,26.052748,25.536486,20.656845,31.792171,21.001812,23.776415,27.310223,31.502716,23.717457,28.007675,23.076809,21.57582,21.500107,20.964172,18.80941,42.050327,44.29757,21.716146
5,22.785034,24.604269,23.239708,21.097782,14.413043,27.882511,19.433886,26.052658,29.98684,22.584793,27.883577,16.841263,24.6864,24.126322,23.389004,22.586874,28.686363,24.99868,19.715546,31.153328,19.036608,25.04399,25.142677,22.875645,34.40619,26.827066,19.420979,24.494734,32.445534,22.172176,15.65675,21.990112,22.090378,28.949104,21.278065,19.249203,20.933605,26.8957,26.144558,31.09148,24.290012,25.690588,25.947273,25.160315,26.468922,21.213037,31.29737,21.50554,23.512321,26.964046,31.455534,24.689142,27.522045,23.172003,21.581932,20.99522,21.021393,19.029121,41.56527,44.168262,22.189285
6,23.012148,24.76915,23.487257,21.306065,14.552109,28.64312,19.90298,26.315205,29.787434,22.775675,27.700533,16.727009,24.371105,23.87911,23.35548,22.915346,27.73268,24.693705,19.37069,30.663754,19.079725,24.996954,25.089165,22.9136,33.986553,26.814594,19.202564,24.466558,32.25232,22.450632,15.50249,21.447899,22.243605,27.541592,21.479755,20.285278,20.887754,27.414856,25.665342,31.490543,25.175018,26.03439,25.461243,25.945337,26.28915,21.778704,31.163107,21.754501,23.886189,25.893593,31.639807,25.697752,27.024803,23.09063,21.895206,20.640478,20.762156,19.06268,41.71675,43.69102,21.625818
7,23.005772,25.041315,24.02538,21.420591,15.0471735,29.103697,19.929106,26.577053,29.817549,23.026657,27.301144,16.869602,23.48505,23.945227,23.085003,23.047058,26.818447,24.576546,19.00502,30.082767,18.949316,25.059212,25.514635,23.00728,32.413647,26.025276,18.684885,24.87945,31.250721,24.012754,15.027844,19.985222,21.090984,25.77148,21.60751,21.96095,21.048174,27.892244,24.915722,31.75499,26.193472,26.232944,24.593798,26.020166,26.55749,22.687233,30.542025,22.13301,24.007982,25.087116,31.726105,27.034492,26.473158,22.860405,22.182957,19.812521,20.607986,18.864996,41.027016,41.882233,20.184288
8,23.131392,24.655645,22.581179,21.11803,14.608372,28.109205,20.102089,26.580923,29.150635,22.422153,26.85444,17.004034,23.489027,23.869953,23.210485,23.043825,26.346931,24.208355,19.746298,30.179768,18.624598,24.801586,25.559423,22.03387,31.48195,26.287106,18.941626,24.626564,30.863146,23.930378,15.060104,19.155603,20.613132,24.911291,21.167673,22.496082,20.959259,27.035078,24.332201,31.955404,25.92684,26.129717,23.674528,25.976807,26.69137,22.841347,30.509045,22.66294,23.754097,24.34114,31.562984,27.162727,26.939621,22.00512,22.215128,19.776672,20.71453,18.56727,40.43122,40.96268,19.359175
9,23.026817,24.477556,22.437521,21.194944,14.687457,28.225912,20.189106,25.966578,28.898916,22.609467,26.946468,16.613571,23.499243,23.492743,22.84412,22.814272,26.74415,23.921917,19.38483,29.791056,18.944649,24.781006,25.544449,22.1912,31.317633,26.333494,19.02678,24.24973,30.712067,23.620165,15.051202,19.00047,20.509907,24.829481,21.284323,22.355986,20.850817,27.02444,24.501755,31.886738,25.80472,26.252798,23.937593,25.610868,26.541203,22.865507,30.364397,22.305807,23.382883,24.574669,31.473698,27.054655,27.188965,22.053894,22.248907,20.30365,20.357267,18.927082,40.473892,40.53657,19.199501
10,23.137133,24.391176,21.751095,21.35302,14.497831,28.950985,20.343328,26.369678,29.66435,22.918861,26.830618,16.942127,23.52488,23.624147,23.226309,22.904871,26.544937,24.754436,19.214924,30.226374,19.16782,25.191822,25.741465,22.107899,31.692642,26.877983,19.157734,24.545334,30.925938,24.341093,14.611735,19.26829,19.769474,24.49508,21.62581,22.594744,21.063677,27.08845,25.188456,32.867485,26.011211,27.001297,23.962471,26.120232,27.035069,23.579668,30.101223,22.561897,23.909771,24.214632,32.008717,28.696552,26.941929,22.165083,22.465462,20.176176,20.349907,19.127151,41.352764,41.220276,19.407879
11,23.107344,23.805004,22.171568,21.900745,13.999961,28.943005,20.211786,26.237886,29.833492,22.886534,27.568262,17.422379,24.455566,23.388115,23.586372,23.120972,27.13511,24.742796,19.849861,30.72931,19.42516,25.17377,26.113352,22.56128,31.835432,27.290104,19.35437,24.678186,31.490591,23.453682,14.951989,20.16142,20.42527,25.28768,21.698984,21.692635,21.672024,26.956379,25.494429,32.24293,25.535233,27.237406,24.295265,26.395222,27.36781,23.807371,30.701807,22.316944,24.276587,25.066631,31.875946,28.382544,27.26887,22.527191,22.3441,21.12467,20.155003,19.491209,42.304,42.526863,20.260876
12,23.026989,23.918978,23.468872,22.01265,14.168847,29.388176,21.531626,26.441763,29.647919,22.888098,26.5376,18.876328,24.605442,23.030052,23.403952,23.346212,26.244293,24.961016,19.80183,31.229687,19.434292,24.73198,26.396273,23.275106,30.667234,25.668947,18.937958,24.901226,30.386196,24.123384,14.934815,19.268623,20.077148,24.877983,22.107632,21.965242,22.16559,27.199018,25.330402,32.15153,25.417328,26.675556,24.175312,26.38694,26.704962,24.062748,29.709526,22.64692,24.22919,24.660496,31.569332,29.45358,27.247473,22.476582,22.807884,21.70947,22.271841,19.460379,42.65053,42.046658,19.383543
