275390415#7_0,-275390415#7_0,275390415#6_0,-275390415#6_0,275390415#5_0,-275390415#5_0,275390415#4_0,-275390415#5_0,274894285_0,276074127_0,221688408#9_0,-221688408#9_0,5678579#3_0,274886544_0,-274886544_0,-274886548#0_0,274886548#0_0,-274886548#1_0,274886548#1_0,-274886545#0_0,274886545#0_0,221698685#4_0,274894287#0_0,276074125_0,-221688408#8_0,221688408#7_0,5678579#6_0,-5680831#8_0,5680831#6_0,-5680831#10_0,5680831#9_0,-5680831#12_0,5680831#11_0,-5680831#14_0,5680831#13_0
46.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.88,54.71,0.89,53.2,33.41,0.0,0.0,0.0,38.92,0.0,22.23,39.81,0.0,43.57,0.0,0.0,16.14,0.0,0.16,0.0,0.0,0.0,0.0,0.0,36.6,0.0
48.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.42,57.0,0.44,44.09,28.59,0.0,0.0,0.0,38.78,0.0,0.0,0.0,0.0,47.13,0.0,0.0,16.24,0.0,0.02,0.0,0.0,0.0,0.0,0.0,24.32,0.0
44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51,54.62,0.16,40.44,25.08,0.0,0.0,0.0,45.13,0.0,0.0,0.0,0.0,48.79,0.0,0.0,16.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.94,0.0
35.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,52.17,0.02,38.94,24.46,0.0,0.0,0.0,48.58,0.0,0.0,0.0,0.0,46.68,0.0,0.0,15.13,0.0,0.0,0.0,0.0,24.59,0.0,0.0,44.97,0.0
18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.02,46.05,0.01,48.07,20.49,0.0,0.0,0.0,46.49,0.0,0.0,0.0,0.0,49.12,0.0,0.0,15.57,24.4,0.0,0.0,0.0,33.58,0.0,0.0,43.23,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,30.38,0.01,40.37,11.79,0.0,52.02,0.0,45.48,0.0,0.0,0.0,0.0,46.3,0.0,0.0,22.82,33.66,0.0,0.0,0.0,39.79,0.0,0.0,44.04,0.0
0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.81,14.49,1.61,43.8,7.32,0.0,52.02,0.0,42.18,0.0,0.0,0.0,0.0,47.01,0.0,0.0,21.31,39.22,0.0,25.09,0.0,45.42,0.0,0.0,46.35,0.0
0.0,14.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.33,4.97,6.14,42.14,6.32,0.0,52.62,0.0,41.27,0.0,0.0,0.0,0.0,49.2,0.0,0.0,22.26,44.05,0.0,30.59,0.0,48.24,0.0,0.0,0.0,0.0
0.0,19.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.84,1.05,9.44,38.59,7.63,0.0,53.36,0.0,43.61,0.0,0.0,15.0,0.0,44.78,0.0,0.0,28.45,43.66,0.0,36.89,0.0,49.58,45.24,0.0,0.0,0.0
0.0,27.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,0.47,11.63,45.49,13.42,0.0,53.66,0.0,0.0,0.0,0.0,23.31,0.0,39.75,0.0,25.0,32.56,45.01,0.0,44.96,0.0,0.0,43.75,0.0,0.0,0.0
0.0,36.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,0.37,16.37,44.53,52.11,0.0,45.37,0.0,0.0,0.0,0.0,31.65,0.0,49.24,0.0,31.19,33.37,45.72,0.0,53.65,0.0,0.0,43.08,51.26,0.0,0.0
0.0,44.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.28,10.94,11.18,44.44,53.26,0.0,48.45,0.0,0.0,0.0,29.72,36.44,0.0,49.24,0.0,33.79,26.15,42.14,0.0,57.42,0.0,0.0,43.9,49.63,0.0,0.0
0.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.49,13.87,1.74,45.51,53.7,0.0,43.7,19.32,0.0,0.0,35.67,38.24,0.0,48.24,0.0,39.21,24.26,45.27,0.0,0.0,0.0,0.0,43.78,50.79,0.0,0.0
0.0,44.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.68,15.0,0.99,46.4,53.62,0.0,40.13,26.86,0.0,0.0,42.1,37.01,0.0,40.89,0.0,43.73,24.18,42.76,0.0,0.0,0.0,59.29,45.77,49.67,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37,22.45,0.5,46.09,44.38,0.0,39.89,36.16,0.0,0.0,48.34,35.96,0.0,33.0,25.97,49.67,23.85,43.1,0.0,0.0,0.0,59.04,0.0,33.47,0.0,0.0
0.0,22.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,25.09,22.23,46.97,36.22,0.0,42.1,43.93,0.0,0.0,55.06,0.0,0.0,30.9,30.69,54.04,24.25,46.36,0.0,0.0,45.51,61.19,0.0,19.76,0.0,0.0
0.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,30.54,25.71,46.31,28.5,0.0,0.0,43.27,0.0,0.0,0.0,0.0,0.0,23.86,37.88,53.91,24.19,40.85,0.0,0.0,43.22,61.33,0.0,3.56,0.0,0.0
0.0,39.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,45.16,27.66,42.29,21.46,0.0,0.0,45.29,52.41,0.0,0.0,0.0,0.0,35.98,45.13,52.53,23.05,27.22,0.0,0.0,42.47,0.0,0.0,29.15,0.0,0.0
0.0,41.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.69,46.75,25.45,32.05,16.09,0.0,0.0,33.01,55.19,0.0,0.0,0.0,0.0,24.92,47.3,54.86,15.09,14.43,0.0,0.0,46.73,0.0,0.0,28.97,0.0,0.0
0.0,41.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.05,46.7,25.48,39.96,14.28,0.0,0.0,0.0,53.38,0.0,0.0,0.0,0.0,23.45,48.31,52.84,6.99,0.0,0.0,0.0,41.06,0.0,0.0,29.07,0.0,0.0
0.0,43.66,0.0,0.0,0.0,0.0,0.0,0.0,25.85,28.93,47.09,27.75,42.57,13.16,0.0,0.0,0.0,55.15,0.0,0.0,0.0,0.0,0.0,35.25,50.77,1.77,0.0,0.0,0.0,26.35,0.0,0.0,22.94,0.0,0.0
0.0,42.29,0.0,0.0,0.0,0.0,0.0,0.0,34.11,27.84,45.47,34.25,44.75,8.27,0.0,0.0,0.0,41.59,0.0,0.0,0.0,0.0,0.0,37.77,43.43,0.85,38.6,0.0,0.0,10.15,0.0,0.0,34.81,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.04,28.26,47.16,49.9,44.68,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.03,29.79,0.52,46.59,0.0,0.0,1.02,0.0,0.0,18.61,0.0,0.0
0.0,0.0,0.0,43.71,0.0,0.0,0.0,0.0,45.69,29.66,48.51,49.82,43.34,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.89,18.1,8.57,48.09,0.0,28.27,0.11,0.0,0.0,19.16,0.0,0.0
0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,49.13,28.77,48.85,50.61,42.91,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.45,8.6,8.81,48.47,0.0,35.66,0.05,0.0,0.0,0.0,0.0,25.36
0.0,0.0,0.0,41.94,21.8,0.0,0.0,0.0,48.25,42.62,36.46,49.76,35.72,11.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,10.48,0.0,50.88,0.0,41.05,0.01,0.0,0.0,0.0,0.0,34.37
0.0,0.0,0.0,44.04,26.54,0.0,0.0,0.0,49.7,43.7,40.55,51.03,27.52,16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.85,12.62,0.0,49.73,0.0,49.47,0.0,0.0,0.0,0.0,0.0,36.31
0.0,0.0,0.0,39.88,32.0,0.0,0.0,0.0,48.85,43.85,37.84,48.58,20.94,19.52,0.0,0.0,0.0,0.0,0.0,46.27,0.0,26.76,0.0,44.82,13.72,0.0,50.33,0.0,52.05,0.0,0.0,0.0,0.0,0.0,42.83
0.0,0.0,0.0,25.73,40.17,0.0,0.0,0.0,48.93,43.88,38.34,49.08,16.75,3.32,0.0,0.0,0.0,0.0,0.0,49.22,0.0,34.84,0.0,38.76,15.63,0.0,49.82,0.0,35.85,0.0,0.0,0.0,0.0,0.0,46.23
0.0,0.0,0.0,10.48,49.05,0.0,0.0,0.0,48.89,43.06,49.79,46.0,15.46,0.29,0.0,0.0,0.0,0.0,0.0,49.1,0.0,42.82,0.0,44.21,23.99,0.0,49.66,24.15,0.0,0.0,0.0,0.0,0.0,0.0,44.59
0.0,0.0,0.0,0.89,42.21,0.0,0.0,0.0,47.61,42.09,46.18,40.07,21.12,0.03,0.0,0.0,0.0,0.0,0.0,50.66,0.0,39.36,0.0,46.43,28.37,0.0,48.58,29.21,0.0,0.0,0.0,0.0,0.0,0.0,32.72
0.0,0.0,0.0,0.01,29.47,0.0,0.0,0.0,48.12,43.08,47.12,34.8,24.69,0.01,0.0,0.0,0.0,0.0,0.0,35.8,0.0,42.99,25.39,50.99,30.77,0.0,38.77,38.48,0.0,0.0,0.0,0.0,0.0,0.0,31.28
0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,49.88,42.0,47.1,30.79,25.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.86,30.12,49.63,30.59,0.0,39.82,44.04,0.0,0.0,0.0,0.0,0.0,0.0,26.48
0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,47.58,38.91,49.12,30.95,26.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99,38.65,51.19,50.97,0.0,34.37,44.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7,0.0,32.58,0.0,49.31,31.97,49.41,30.85,22.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.54,44.02,49.61,39.67,10.39,45.65,37.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.39,0.0,41.56,0.0,45.51,28.94,46.88,32.55,19.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.41,50.57,51.65,42.79,16.77,44.58,27.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.02,0.0,47.78,0.0,37.51,26.14,47.8,27.69,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35,51.2,43.66,44.26,21.57,48.18,0.0,0.0,0.0,0.0,0.0,0.0,26.64,0.0
0.0,0.0,0.0,0.0,0.0,0.0,52.28,0.0,24.62,14.8,48.82,22.06,6.42,0.0,0.0,0.0,0.0,0.0,22.73,0.0,0.0,41.33,51.76,38.06,43.38,29.35,47.72,0.0,0.0,0.0,0.0,0.0,0.0,32.02,0.0
0.0,0.0,0.0,0.0,0.0,0.0,49.69,0.0,19.06,0.0,48.62,28.47,1.78,0.0,22.81,0.0,0.0,0.0,28.8,45.74,0.0,42.31,51.2,52.23,36.66,34.81,43.93,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.47,18.21,48.25,26.78,5.9,0.0,29.99,0.0,0.0,0.0,35.57,42.97,0.0,39.05,54.61,52.47,32.06,40.3,46.93,0.0,0.0,0.0,0.0,0.0,0.0,46.1,0.0
0.0,0.0,0.0,0.0,50.32,0.0,0.0,0.0,0.0,25.95,45.4,29.92,13.87,0.0,38.77,0.0,0.0,0.0,43.69,43.77,0.0,42.99,54.88,35.62,24.73,47.33,48.15,0.0,0.0,0.0,0.0,0.0,0.0,50.77,0.0
0.0,0.0,0.0,0.0,50.75,0.0,0.0,0.0,0.0,33.48,43.39,45.65,5.44,0.0,46.52,0.0,0.0,0.0,43.56,45.0,29.37,43.02,51.28,32.08,24.75,53.97,46.57,0.0,0.0,0.0,0.0,0.0,0.0,42.37,0.0
0.0,0.0,0.0,21.31,51.99,0.0,6.08,0.0,0.0,42.58,31.93,49.4,2.26,0.0,48.93,0.0,0.0,0.0,40.37,40.28,35.02,38.68,52.64,45.02,25.02,52.66,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,29.09,52.96,0.0,11.52,0.0,0.0,33.5,18.7,40.38,0.08,0.0,49.65,0.0,0.0,21.7,24.17,29.66,41.75,22.67,46.75,43.0,24.72,50.14,26.53,0.0,0.0,23.89,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,35.12,37.75,0.0,17.08,0.0,0.0,36.11,7.25,0.0,0.01,0.0,0.0,0.0,0.0,29.6,14.11,15.87,49.31,0.0,31.28,44.27,24.36,52.21,24.43,0.0,0.0,32.97,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,40.17,25.05,0.0,22.14,0.0,0.0,38.95,2.2,0.0,0.0,0.0,0.0,0.0,49.65,36.91,0.89,0.29,52.79,0.0,17.22,43.08,32.42,53.98,31.11,0.0,0.0,38.78,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,46.54,11.94,0.0,27.87,0.0,0.0,42.8,6.04,0.0,0.0,0.0,0.0,0.0,49.98,45.28,0.33,0.1,0.0,0.0,0.0,42.54,28.54,51.33,35.17,0.0,0.0,48.01,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,40.05,2.44,0.0,32.7,0.0,0.0,45.28,11.23,0.0,0.0,0.0,0.0,0.0,36.72,46.51,0.07,0.02,0.0,0.0,0.0,44.84,34.83,51.55,38.04,0.0,0.0,51.19,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,23.85,13.07,0.0,38.25,0.0,0.0,47.05,0.0,0.0,0.0,0.0,0.0,0.0,40.93,46.83,0.03,0.01,0.0,0.0,0.0,42.81,30.53,49.58,42.64,0.0,0.0,35.92,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.65,17.17,0.0,37.76,0.0,0.0,47.39,0.0,0.0,0.0,0.0,0.0,0.0,43.58,0.0,0.01,0.0,0.0,0.0,0.0,41.25,29.91,0.0,45.77,0.0,0.0,19.72,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.88,22.7,0.0,21.56,0.0,0.0,45.83,0.0,0.0,0.0,0.0,0.0,44.55,42.99,0.0,0.0,0.0,0.0,0.0,0.0,41.9,48.92,0.0,49.68,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.27,27.54,0.0,9.82,0.0,0.0,46.18,0.0,0.0,0.0,0.0,0.0,45.74,48.25,0.0,46.23,0.0,0.0,0.0,0.0,42.1,48.28,0.0,44.19,0.0,0.0,1.81,0.0,0.0,0.0,42.2,0.0
0.0,0.0,0.0,0.07,29.29,0.0,2.04,0.0,0.0,46.05,0.0,0.0,0.0,0.0,0.0,45.64,41.34,0.0,47.39,0.0,0.0,0.0,0.0,43.59,47.23,0.0,45.28,0.0,0.0,0.93,0.0,0.0,0.0,39.44,0.0
0.0,0.0,0.0,0.0,39.12,0.0,1.11,0.0,0.0,44.3,0.0,0.0,0.0,0.0,0.0,48.23,26.06,26.3,47.82,0.0,26.68,0.0,0.0,41.79,49.41,0.0,42.17,0.0,0.0,0.47,0.0,0.0,0.0,41.14,0.0
0.0,0.0,0.0,0.0,27.02,0.0,0.35,0.0,0.0,45.55,0.0,0.0,0.0,0.0,27.26,46.61,0.0,31.43,49.25,47.05,34.46,0.0,0.0,29.96,45.27,0.0,36.91,0.0,0.0,0.19,0.0,0.0,0.0,39.3,0.0
0.0,0.0,22.51,0.0,20.8,0.0,0.12,0.0,0.0,46.05,0.0,0.0,0.0,0.0,36.22,10.29,0.0,37.16,47.75,47.05,39.98,0.0,0.0,14.82,48.46,0.0,45.16,0.0,0.0,0.05,0.0,18.54,0.0,42.34,0.0
0.0,0.0,27.92,0.0,18.33,28.91,0.06,28.91,0.0,46.5,0.0,0.0,0.0,48.1,41.3,18.83,0.0,45.89,0.0,46.74,41.55,0.0,0.0,0.0,47.07,0.0,46.52,0.0,0.0,0.0,0.0,25.76,0.0,40.91,0.0
0.0,0.0,36.59,0.0,27.07,35.49,0.0,35.49,0.0,41.68,0.0,0.0,0.0,48.77,48.03,27.22,0.0,44.85,0.0,49.37,45.0,0.0,0.0,0.0,41.46,0.0,42.42,0.0,0.0,0.0,0.0,31.13,0.0,26.16,0.0
0.0,0.0,40.6,0.0,0.0,42.23,0.0,42.23,0.0,33.69,0.0,0.0,0.0,46.86,48.62,33.72,0.0,46.36,0.0,46.71,46.41,0.0,0.0,0.0,25.28,0.0,33.93,0.0,0.0,0.0,0.0,38.9,0.0,35.48,0.0
0.0,0.0,42.4,0.0,0.0,48.04,0.0,48.04,0.0,18.56,0.0,0.0,0.0,46.81,43.14,40.97,0.0,0.0,0.0,0.0,50.25,0.0,0.0,0.0,16.2,0.0,44.87,0.0,0.0,0.0,0.0,40.11,0.0,43.87,0.0
0.0,0.0,46.62,0.0,25.88,48.1,19.46,48.1,0.0,10.53,0.0,0.0,0.0,45.4,30.1,46.87,0.0,46.12,0.0,0.0,47.12,0.0,0.0,0.0,1.02,0.0,41.8,0.0,0.0,0.0,0.0,41.88,0.0,49.79,0.0
0.0,0.0,44.75,0.0,34.99,49.04,27.51,49.04,0.0,4.79,0.0,0.0,0.0,48.52,0.0,49.91,0.0,45.89,0.0,0.0,48.56,0.0,0.0,0.0,0.36,0.0,45.19,23.83,0.0,0.0,0.0,40.41,0.0,44.28,0.0
52.3,0.0,45.78,0.0,41.05,0.0,33.37,0.0,0.0,9.24,0.0,0.0,0.0,0.0,0.0,45.81,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,45.12,29.12,0.0,0.0,0.0,38.54,0.0,28.19,0.0
49.62,0.0,34.56,0.0,47.38,0.0,38.84,0.0,24.66,17.46,0.0,0.0,44.06,0.0,0.0,46.14,0.0,49.18,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,35.31,0.0,0.0,0.0,36.04,0.0,17.7,0.0
50.64,0.0,30.51,0.0,54.0,0.0,43.9,0.0,30.53,0.0,0.0,0.0,46.86,0.0,0.0,45.96,0.0,50.2,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,40.53,0.0,0.0,0.0,30.36,0.0,3.0,0.0
50.65,0.0,22.59,0.0,37.8,0.0,43.26,0.0,35.48,0.0,0.0,0.0,47.73,0.0,0.0,45.44,0.0,0.0,35.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.63,0.0,0.0,0.0,0.0,0.0,0.91,0.0
37.69,0.0,0.0,0.0,21.6,0.0,30.88,0.0,41.91,0.0,0.0,0.0,45.67,45.78,0.0,46.7,0.0,0.0,43.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,42.25,0.0,0.0,0.0,0.13,24.46
29.86,0.0,0.0,0.0,6.47,0.0,14.68,0.0,47.93,0.0,0.0,0.0,45.31,42.6,0.0,48.66,0.0,0.0,42.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,38.03,0.0,0.0,0.0,11.56,31.23
36.41,0.0,0.0,0.0,1.52,0.0,2.17,0.0,48.49,0.0,0.0,0.0,48.8,44.77,0.0,48.72,0.0,0.0,43.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66,0.0,0.0,0.0,15.13,39.08
44.08,14.13,0.0,0.0,0.5,0.0,2.1,0.0,50.29,0.0,0.0,0.0,45.78,44.44,0.0,46.04,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.77,0.0,0.0,0.0,18.29,46.39
49.39,20.24,0.0,0.0,0.0,0.0,0.04,0.0,49.87,0.0,0.0,0.0,48.78,45.76,0.0,43.46,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.85,0.0,0.0,0.0,21.66,49.0
46.08,25.88,0.0,0.0,0.0,0.0,0.01,0.0,48.96,0.0,0.0,0.0,47.66,35.97,0.0,30.32,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61,0.0,0.0,0.0,44.64,41.04
41.92,34.23,25.05,0.0,0.0,0.0,0.0,0.0,50.25,0.0,0.0,0.0,48.05,25.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.06,0.0,0.0,0.0,36.35,24.87
25.72,42.75,31.81,0.0,0.0,0.0,0.0,0.0,34.81,0.0,0.0,0.0,49.21,9.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0,0.0,0.0,28.98,0.0
12.33,48.93,36.53,0.0,0.0,0.0,0.0,0.0,40.05,0.0,0.0,0.0,47.83,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.73,0.0,0.0,0.0
1.14,50.3,45.5,0.0,0.0,0.0,0.0,0.0,44.13,0.0,0.0,0.0,47.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.0,0.0,0.0
0.31,0.0,53.65,0.0,0.0,0.0,0.0,0.0,45.05,0.0,0.0,0.0,46.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.21,0.0,0.0,0.0,0.0,0.0,0.0,27.59,0.0,0.0,0.0,43.37,0.0,0.0,0.0
0.08,0.0,42.38,0.0,0.0,0.0,0.0,0.0,48.83,0.0,0.0,0.0,49.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42,23.42,0.0,0.0,0.0,0.0,0.0,32.53,0.0,0.0,0.0,46.76,0.0,0.0,0.0
0.03,0.0,26.18,0.0,29.61,0.0,0.0,0.0,49.78,0.0,0.0,0.0,37.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75,29.32,0.0,0.0,0.0,0.0,0.0,38.16,0.0,0.0,0.0,45.08,0.0,0.0,0.0
0.01,0.0,0.0,0.0,35.76,0.0,0.0,0.0,41.86,0.0,0.0,0.0,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.44,35.52,0.0,0.0,0.0,0.0,0.0,41.29,0.0,0.0,0.0,45.28,0.0,0.0,0.0
0.0,0.0,19.65,0.0,40.51,0.0,0.0,0.0,32.03,0.0,0.0,0.0,14.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.34,35.08,0.0,0.0,0.0,0.0,0.0,38.85,0.0,49.76,0.0,44.12,0.0,0.0,0.0
0.0,27.96,26.14,0.0,46.51,0.0,0.0,0.0,49.9,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26,0.0,0.0,0.0,31.95,0.0,38.92,0.0,50.53,0.0,45.43,0.0,0.0,0.0
0.0,34.18,34.68,20.15,46.35,0.0,0.0,0.0,47.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.34,0.0,0.0,0.0,30.14,0.0,30.04,0.0,49.21,0.0,0.0,0.0,0.0,0.0
0.0,39.17,43.73,27.23,36.56,0.0,28.6,0.0,49.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,0.0,36.86,0.0,0.0,0.0,31.74,24.54,14.15,0.0,44.05,0.0,0.0,0.0,0.0,0.0
0.0,47.76,46.44,33.31,20.36,0.0,33.95,0.0,48.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45,0.0,35.17,0.0,0.0,0.0,31.1,33.47,0.0,0.0,44.31,0.0,0.0,0.0,0.0,0.0
0.0,54.86,44.03,40.86,6.01,0.0,39.96,0.0,47.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,0.0,35.14,0.0,0.0,0.0,34.36,38.83,0.0,0.0,36.02,0.0,0.0,0.0,0.0,0.0
0.0,55.98,47.31,46.66,0.0,0.0,29.47,0.0,48.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.12,0.0,34.76,0.0,0.0,0.0,31.3,42.56,0.0,0.0,29.09,0.0,0.0,0.0,0.0,0.0
43.79,0.0,0.0,51.45,0.0,0.0,34.59,0.0,50.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.26,0.0,35.64,0.0,0.0,0.0,31.1,41.36,0.0,0.0,15.72,0.0,0.0,0.0,46.09,0.0
46.19,0.0,29.28,55.42,0.0,0.0,29.34,0.0,47.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.65,0.0,0.0,0.0,30.17,43.68,0.0,0.0,9.02,0.0,0.0,0.0,46.76,0.0
46.13,0.0,37.49,57.86,0.0,47.23,25.8,47.23,39.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.0,36.02,0.0,0.0,0.0,30.2,41.43,0.0,0.0,0.94,0.0,0.0,0.0,46.41,0.0
47.44,0.0,42.79,55.97,0.0,51.48,23.26,51.48,24.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,0.0,0.0,0.0,33.82,0.0,0.0,0.0,33.48,44.31,0.0,0.0,0.45,0.0,0.0,0.0,49.1,0.0
46.14,0.0,46.28,39.78,0.0,51.24,42.19,51.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,0.0,33.74,0.0,0.0,0.0,30.66,44.24,0.0,0.0,5.27,0.0,0.0,0.0,48.75,0.0
36.79,0.0,48.83,23.58,0.0,47.59,34.99,47.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.41,0.0,0.0,0.0,37.84,0.0,0.0,0.0,30.64,44.63,0.0,0.0,11.05,0.0,0.0,0.0,35.65,0.0
23.4,0.0,36.56,0.0,0.0,47.28,32.22,47.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33,0.0,0.0,0.0,37.46,0.0,0.0,0.0,30.55,45.28,26.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.79,0.0,0.0,0.0,35.44,0.0,0.0,0.0,31.92,44.68,36.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.82,0.0,0.0,0.0,41.19,0.0,0.0,0.0,0.0,29.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.27,0.0,0.0,0.0,26.17,44.26,36.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.12,0.0,0.0,0.0,41.05,0.0,0.0,0.0,0.0,38.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.48,32.55,41.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
