Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
176000,0.015183624,3.6750847e-05,98.144516,4921.755559709337,4921.755555450916,4921.0,44.364925,0.07540974
177000,0.007701713,3.5250847e-05,97.99128,None,None,None,0.15556264,0.06914352
178000,0.012253291,3.3750846e-05,98.041275,None,None,None,0.117388755,0.06910332
179000,0.010102701,3.225085e-05,98.24009,None,None,None,0.11903967,0.06811548
180000,0.016021518,3.075085e-05,98.23061,None,None,None,0.22321035,0.06767835
181000,0.0061513167,2.9250848e-05,97.68662,4915.15555996365,4915.155555441976,4921.0,60.03578,0.068026476
182000,0.010166243,2.775085e-05,97.381905,None,None,None,0.15093186,0.069162734
183000,0.0115014445,2.6250851e-05,97.74227,None,None,None,0.11489257,0.07136045
184000,0.008480881,2.475085e-05,97.901985,None,None,None,0.12601462,0.06443836
185000,0.014221089,2.3250852e-05,98.116295,None,None,None,0.27033505,0.06880033
186000,0.0066134525,2.1750853e-05,98.03076,4923.955562167697,4923.9555554538965,4921.0,45.09041,0.07404818
187000,0.010956244,2.0250853e-05,97.97926,None,None,None,0.15611175,0.067096926
188000,0.010888245,1.8750854e-05,98.058914,None,None,None,0.13062221,0.06823343
189000,0.009499399,1.7250853e-05,98.114746,None,None,None,0.13824838,0.0703139
190000,0.013131072,1.5750853e-05,98.1776,None,None,None,0.19202098,0.0674946
191000,0.0065375785,1.4250854e-05,97.91824,4916.255558490753,4916.255555443466,4921.0,60.28986,0.06743061
192000,0.011645194,1.2750855e-05,97.735306,None,None,None,0.14021574,0.078013934
193000,0.010796093,1.1250854e-05,97.99561,None,None,None,0.11471248,0.07359659
194000,0.00681973,9.7508555e-06,98.06418,None,None,None,0.15178101,0.06792396
195000,0.015337746,8.250856e-06,98.08871,None,None,None,0.24302983,0.07151882
196000,0.008621128,6.7508554e-06,97.930756,4917.722232394748,4917.722222112119,4921.0,44.278156,0.063337795
197000,0.011841799,5.2508562e-06,98.03477,None,None,None,0.095840275,0.067793615
198000,0.009478512,3.7508564e-06,98.291084,None,None,None,0.12890492,0.07278527
199000,0.015910558,2.2508573e-06,98.267334,None,None,None,0.22829401,0.06889303
200000,0.005465516,7.508574e-07,98.34297,None,None,None,0.17885347,0.0644194
