지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
244,2020-09-01 00:01,23,0,320.7,0,983.8,1011.7,92,,0
244,2020-09-01 00:02,23,0,0,0,983.8,1011.7,91.9,,0
244,2020-09-01 00:03,23,0,0,0,983.8,1011.7,91.8,,0
244,2020-09-01 00:04,23,0,0,0,983.8,1011.7,91.8,,0
244,2020-09-01 00:05,23,0,0,0,983.8,1011.7,91.8,,0
244,2020-09-01 00:06,22.9,0,0,0,983.8,1011.7,91.7,,0
244,2020-09-01 00:07,22.8,0,44.5,.3,983.8,1011.7,92.1,,0
244,2020-09-01 00:08,22.9,0,49.3,.7,983.8,1011.7,92.7,,0
244,2020-09-01 00:09,23,0,35.6,.5,983.7,1011.6,92.5,,0
244,2020-09-01 00:10,23.1,0,46.3,.6,983.7,1011.6,92.1,,0
244,2020-09-01 00:11,23.1,0,43.3,.9,983.7,1011.6,92.3,,0
244,2020-09-01 00:12,23.1,0,45,.8,983.7,1011.6,92.4,,0
244,2020-09-01 00:13,23.1,0,66.5,.5,983.7,1011.6,92.6,,0
244,2020-09-01 00:14,23.1,0,336.4,.5,983.8,1011.7,92.8,,0
244,2020-09-01 00:15,23.1,0,348.1,.1,983.8,1011.7,92.8,,0
244,2020-09-01 00:16,23.1,0,0,0,983.8,1011.7,92.9,,0
244,2020-09-01 00:17,23,0,0,0,983.8,1011.7,92.9,,0
244,2020-09-01 00:18,23,0,20.5,.2,983.8,1011.7,93,,0
244,2020-09-01 00:19,23,0,320.4,0,983.9,1011.8,92.9,,0
244,2020-09-01 00:20,23,0,13,.4,983.8,1011.7,92.7,,0
244,2020-09-01 00:21,23,0,13.1,.6,983.8,1011.7,92.7,,0
244,2020-09-01 00:22,23,0,23,.2,983.8,1011.7,92.7,,0
244,2020-09-01 00:23,23,0,2.7,.6,983.8,1011.7,92.8,,0
244,2020-09-01 00:24,23,0,31.3,.2,983.8,1011.7,92.8,,0
244,2020-09-01 00:25,23,0,0,0,983.8,1011.7,92.9,,0
244,2020-09-01 00:26,23,0,8.8,.2,983.8,1011.7,92.9,,0
244,2020-09-01 00:27,23,0,353.1,.3,983.7,1011.6,93,,0
244,2020-09-01 00:28,23,0,355.5,.5,983.7,1011.6,93.2,,0
244,2020-09-01 00:29,22.9,0,357.5,.9,983.7,1011.6,93.3,,0
244,2020-09-01 00:30,22.9,0,18.6,.8,983.8,1011.7,93.6,,0
244,2020-09-01 00:31,22.8,0,23.2,.7,983.8,1011.7,93.8,,0
