지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
116,2019-02-01 00:01,-10.6,0,351.5,8.2,,,50.9,0,0
116,2019-02-01 00:02,-10.5,0,346.3,4.8,,,50.9,0,0
116,2019-02-01 00:03,-10.5,0,353.7,7.6,,,51.1,0,0
116,2019-02-01 00:04,-10.6,0,345.7,6.9,,,51.1,0,0
116,2019-02-01 00:05,-10.6,0,340.4,3.3,,,51.3,0,0
116,2019-02-01 00:06,-10.6,0,1.8,8,,,51.6,0,0
116,2019-02-01 00:07,-10.5,0,344,4.4,,,51.3,0,0
116,2019-02-01 00:08,-10.5,0,347.9,7.2,,,51.2,0,0
116,2019-02-01 00:09,-10.5,0,348.3,5.2,,,51.3,0,0
116,2019-02-01 00:10,-10.5,0,357.1,6.8,,,51.6,0,0
116,2019-02-01 00:11,-10.6,0,342.9,7,,,51.8,0,0
116,2019-02-01 00:12,-10.6,0,344.6,5.8,,,51.9,0,0
116,2019-02-01 00:13,-10.6,0,351.8,7.7,,,52,0,0
116,2019-02-01 00:14,-10.6,0,350.6,8,,,52,0,0
116,2019-02-01 00:15,-10.6,0,339.3,5.2,,,51.7,0,0
116,2019-02-01 00:16,-10.6,0,343.2,5.5,,,51.7,0,0
116,2019-02-01 00:17,-10.5,0,340.7,7.6,,,51.2,0,0
116,2019-02-01 00:18,-10.5,0,354,6.1,,,50.7,0,0
116,2019-02-01 00:19,-10.5,0,353.2,8.1,,,51,0,0
116,2019-02-01 00:20,-10.5,0,354.9,6.7,,,51.3,0,0
116,2019-02-01 00:21,-10.5,0,.7,5.3,,,51.2,0,0
116,2019-02-01 00:22,-10.4,0,2.6,6.9,,,50.7,0,0
116,2019-02-01 00:23,-10.4,0,356.4,5.5,,,50.5,0,0
116,2019-02-01 00:24,-10.4,0,2.5,5.6,,,50.6,0,0
116,2019-02-01 00:25,-10.4,0,355.5,5.9,,,50.7,0,0
116,2019-02-01 00:26,-10.5,0,346.2,7.7,,,50.4,0,0
116,2019-02-01 00:27,-10.4,0,348.5,5.9,,,50.7,0,0
116,2019-02-01 00:28,-10.4,0,353.1,8.1,,,51,0,0
116,2019-02-01 00:29,-10.4,0,352.8,5.4,,,50.7,0,0
116,2019-02-01 00:30,-10.5,0,352.1,7.2,,,50.9,0,0
116,2019-02-01 00:31,-10.5,0,359.6,6.8,,,51.2,0,0
116,2019-02-01 00:32,-10.5,0,347.3,6.8,,,51.4,0,0
116,2019-02-01 00:33,-10.5,0,356.4,5.2,,,51.6,0,0
116,2019-02-01 00:34,-10.5,0,352,7.2,,,51.6,0,0
116,2019-02-01 00:35,-10.6,0,345.6,7.9,,,51.6,0,0
116,2019-02-01 00:36,-10.6,0,340.3,4.9,,,51.6,0,0
116,2019-02-01 00:37,-10.5,0,348.6,6.3,,,51.3,0,0
116,2019-02-01 00:38,-10.5,0,350.6,6.9,,,51.1,0,0
116,2019-02-01 00:39,-10.4,0,352.5,4.8,,,51.2,0,0
116,2019-02-01 00:40,-10.5,0,357.3,4.9,,,51.4,0,0
116,2019-02-01 00:41,-10.5,0,341,5.2,,,51.4,0,0
116,2019-02-01 00:42,-10.5,0,342.4,5.8,,,51.5,0,0
116,2019-02-01 00:43,-10.5,0,348.3,5.4,,,51.6,0,0
116,2019-02-01 00:44,-10.5,0,348.8,8,,,51.5,0,0
116,2019-02-01 00:45,-10.5,0,340.9,4.6,,,51.4,0,0
116,2019-02-01 00:46,-10.5,0,346.8,4.2,,,51.6,0,0
116,2019-02-01 00:47,-10.5,0,354.5,2,,,51.8,0,0
116,2019-02-01 00:48,-10.4,0,329.2,6.2,,,51.7,0,0
116,2019-02-01 00:49,-10.5,0,336.4,2.7,,,51.8,0,0
116,2019-02-01 00:50,-10.5,0,337.4,6.8,,,51.8,0,0
116,2019-02-01 00:51,-10.4,0,339.2,2.6,,,51.6,0,0
116,2019-02-01 00:52,-10.4,0,342.8,4.8,,,51.3,0,0
116,2019-02-01 00:53,-10.5,0,355.4,6,,,51.2,0,0
116,2019-02-01 00:54,-10.5,0,346.7,5.8,,,51.3,0,0
116,2019-02-01 00:55,-10.5,0,337.4,7.2,,,51.5,0,0
116,2019-02-01 00:56,-10.5,0,340.1,8.3,,,50.8,0,0
116,2019-02-01 00:57,-10.5,0,342.2,5.9,,,50.7,0,0
116,2019-02-01 00:58,-10.5,0,344.3,6.4,,,50.8,0,0
116,2019-02-01 00:59,-10.5,0,340.1,6.2,,,51,0,0
116,2019-02-01 01:00,-10.5,0,349.4,5.4,,,50.9,0,0
116,2019-02-01 01:01,-10.5,0,350.3,7.8,,,50.7,0,0
116,2019-02-01 01:02,-10.5,0,343.2,7.2,,,50.5,0,0
116,2019-02-01 01:03,-10.5,0,339.9,4,,,50.9,0,0
116,2019-02-01 01:04,-10.5,0,341.6,5.9,,,50.9,0,0
116,2019-02-01 01:05,-10.5,0,342.4,4.6,,,50.7,0,0
116,2019-02-01 01:06,-10.5,0,337.7,6.1,,,50.9,0,0
116,2019-02-01 01:07,-10.5,0,339.5,7,,,51,0,0
116,2019-02-01 01:08,-10.5,0,340.4,5.4,,,51.2,0,0
116,2019-02-01 01:09,-10.5,0,351.2,5.7,,,51.2,0,0
116,2019-02-01 01:10,-10.4,0,347.5,7.4,,,51.2,0,0
116,2019-02-01 01:11,-10.5,0,341.5,6.7,,,51.4,0,0
116,2019-02-01 01:12,-10.4,0,350.7,4.8,,,51.5,0,0
116,2019-02-01 01:13,-10.4,0,341,5.8,,,51.4,0,0
116,2019-02-01 01:14,-10.5,0,347.3,5.4,,,51.6,0,0
116,2019-02-01 01:15,-10.5,0,345.1,6.1,,,51.3,0,0
116,2019-02-01 01:16,-10.5,0,341.3,6.8,,,51.6,0,0
116,2019-02-01 01:17,-10.5,0,344.9,6.9,,,51.7,0,0
116,2019-02-01 01:18,-10.5,0,334.9,5.5,,,51.4,0,0
116,2019-02-01 01:19,-10.5,0,347.2,7.7,,,51,0,0
116,2019-02-01 01:20,-10.4,0,348.9,7.1,,,50.4,0,0
116,2019-02-01 01:21,-10.5,0,339.9,7.8,,,50.6,0,0
116,2019-02-01 01:22,-10.5,0,336.3,3.5,,,50.7,0,0
116,2019-02-01 01:23,-10.4,0,332.1,6,,,50.9,0,0
116,2019-02-01 01:24,-10.3,0,309.6,2.2,,,50.9,0,0
116,2019-02-01 01:25,-10.3,0,344.3,4.7,,,51.1,0,0
116,2019-02-01 01:26,-10.3,0,330.9,2.1,,,51,0,0
116,2019-02-01 01:27,-10.3,0,334.2,7.1,,,51.2,0,0
116,2019-02-01 01:28,-10.3,0,325.3,4.1,,,51.3,0,0
116,2019-02-01 01:29,-10.3,0,330.9,2.7,,,51.4,0,0
116,2019-02-01 01:30,-10.3,0,332.7,5.9,,,51.4,0,0
116,2019-02-01 01:31,-10.2,0,334.4,6.7,,,51.5,0,0
116,2019-02-01 01:32,-10.2,0,329.3,3.4,,,51.4,0,0
116,2019-02-01 01:33,-10.3,0,334.4,5.6,,,51.4,0,0
116,2019-02-01 01:34,-10.2,0,330.1,7.4,,,51.6,0,0
116,2019-02-01 01:35,-10.3,0,329.7,3,,,51.5,0,0
116,2019-02-01 01:36,-10.3,0,335.2,3,,,51.8,0,0
116,2019-02-01 01:37,-10.3,0,333.5,4.1,,,52.1,0,0
116,2019-02-01 01:38,-10.2,0,329.7,2.3,,,52.2,0,0
116,2019-02-01 01:39,-10.2,0,334.6,5.7,,,52.2,0,0
116,2019-02-01 01:40,-10.2,0,338.4,5.1,,,52,0,0
116,2019-02-01 01:41,-10.1,0,322.1,1.9,,,52.2,0,0
116,2019-02-01 01:42,-10.3,0,345.8,6.5,,,52.2,0,0
116,2019-02-01 01:43,-10.3,0,357.5,5.4,,,52.7,0,0
116,2019-02-01 01:44,-10.3,0,342.3,6.4,,,53.1,0,0
116,2019-02-01 01:45,-10.3,0,333.6,2,,,53.3,0,0
116,2019-02-01 01:46,-10.2,0,7.9,5.3,,,53.4,0,0
116,2019-02-01 01:47,-10.3,0,350.1,4.7,,,53.3,0,0
116,2019-02-01 01:48,-10.3,0,327.9,6.7,,,53.4,0,0
116,2019-02-01 01:49,-10.2,0,335,4.5,,,53.3,0,0
116,2019-02-01 01:50,-10.2,0,343.8,5.2,,,51.7,0,0
116,2019-02-01 01:51,-10.2,0,327.2,5.1,,,51,0,0
116,2019-02-01 01:52,-10.1,0,332.6,3.5,,,51.4,0,0
116,2019-02-01 01:53,-10.1,0,355.1,6.9,,,51.9,0,0
116,2019-02-01 01:54,-10.2,0,327.5,4.3,,,52,0,0
116,2019-02-01 01:55,-10.2,0,338.2,3.7,,,52.1,0,0
116,2019-02-01 01:56,-10.1,0,335.8,6.8,,,52.2,0,0
116,2019-02-01 01:57,-10.1,0,339.9,6.8,,,51.9,0,0
116,2019-02-01 01:58,-10.2,0,331.8,4.1,,,52.1,0,0
116,2019-02-01 01:59,-10.2,0,326.5,4.6,,,52.1,0,0
116,2019-02-01 02:00,-10.2,0,337.1,7.3,,,52.1,0,0
116,2019-02-01 02:01,-10.1,0,329.2,2.2,,,51.6,0,0
116,2019-02-01 02:02,-10.1,0,333.3,1.9,,,51.7,0,0
116,2019-02-01 02:03,-10,0,348.6,7,,,51.8,0,0
116,2019-02-01 02:04,-10.1,0,345.3,7,,,51.1,0,0
116,2019-02-01 02:05,-10.1,0,338.8,5.4,,,51.1,0,0
116,2019-02-01 02:06,-10.2,0,337.3,7.9,,,51.5,0,0
116,2019-02-01 02:07,-10.2,0,347.1,7.5,,,51.4,0,0
116,2019-02-01 02:08,-10.1,0,345.4,5.5,,,51.3,0,0
116,2019-02-01 02:09,-10,0,338.3,3.9,,,49.5,0,0
116,2019-02-01 02:10,-9.9,0,342.9,4.5,,,48,0,0
116,2019-02-01 02:11,-9.9,0,339.3,2.9,,,48.6,0,0
116,2019-02-01 02:12,-10,0,329.2,3.4,,,49.8,0,0
116,2019-02-01 02:13,-10,0,340.5,2.5,,,50.8,0,0
116,2019-02-01 02:14,-10,0,331.5,6.5,,,51.1,0,0
116,2019-02-01 02:15,-10.1,0,346.7,5.6,,,51.4,0,0
116,2019-02-01 02:16,-10,0,319,3.7,,,51.7,0,0
116,2019-02-01 02:17,-10.1,0,353.8,5.8,,,51.6,0,0
116,2019-02-01 02:18,-10.1,0,350.7,3.9,,,51.7,0,0
116,2019-02-01 02:19,-10.2,0,340.2,7.2,,,52.1,0,0
116,2019-02-01 02:20,-10.2,0,335.5,4.6,,,52.3,0,0
116,2019-02-01 02:21,-10.1,0,337.9,3.5,,,52.2,0,0
116,2019-02-01 02:22,-10,0,337.2,2.3,,,51.8,0,0
116,2019-02-01 02:23,-10,0,341.9,6.7,,,50.7,0,0
