f_01,f_03
0.7569478589766119,0.7353803391484962
0.8667498379188959,0.9388252903882446
0.9961645708163738,0.9335500314069222
0.9923392445757082,0.9165443954775346
0.8710294228562423,0.7165182855056152
0.3770352004857899,0.5696058255002596
0.9943962423417764,0.92155868327714
0.98892142379449,0.9047137570387332
0.939072020335898,0.8416754119236352
0.8282318856402797,0.7328663563336879
0.9967858656404068,0.9401414969491322
0.9967259472316778,0.9394637732715749
0.9907230148223436,0.9126008830466076
0.9937943577064864,0.9836561146439584
0.9751738501886428,0.9413314663726948
0.9392883776322868,0.9434975096534424
0.9921517252740236,0.9788184263406252
0.996328339762888,0.9947890708196648
0.9983166905633014,0.9978904337086276
0.9983166905633014,0.9975725227789449
0.9982480677096826,0.9970176807200836
0.9983166182271944,0.9983144653206818
0.9983167387873728,0.9987095032673288
0.9937682082037632,0.9857007863009818
0.9928188329658979,0.9839367177601244
0.9983166905633014,0.9980003544245384
0.965588990483076,0.9062489359028432
0.9621716639985896,0.893605226711319
0.8993639582549291,0.7861136552018274
0.9164382212030441,0.8113472286618958
0.9755736639086998,0.904852079033723
0.91538102899752,0.7802252104803921
0.9896258689736548,0.9305913106937036
0.9896258689736548,0.9305951205509776
0.9621013050784001,0.8819495680235051
0.9531967302922206,0.8793633693964823
0.9874010273270382,0.9213398013506352
0.861055840967043,0.7474669399104894
0.8485573672589031,0.6597951467676344
0.8877024856422471,0.7854206617535561
0.9151888078488728,0.7840184326835812
0.922170013770866,0.9440716391311608
0.8589831221536948,0.929497078653552
0.7764045116126457,0.8762640514379598
0.5808191311835555,0.7369686793283521
0.9051665558156012,0.8411751590243426
0.8767572731062263,0.9267928035051216
0.9771080333008432,0.9240276408700824
0.9595310826323322,0.9528254260171004
0.9793578067923798,0.9471356034814646
0.9520297077640564,0.9644244183522692
0.5438168494133928,0.6517969102884384
0.91421347600457,0.8878503570405671
0.911990707993024,0.7391738530011349
0.9171024595626692,0.7935531094810516
0.7521558330004263,0.914131345923648
0.5062168543901169,0.6697016213248175
0.6355456158242854,0.6286592918135501
0.7069146253577985,0.8588302480061917
0.8081192771288854,0.759160750353081
0.7522575978471231,0.6504218562794174
0.7342282209966449,0.7182851219436677
0.827931570235563,0.7780045020392213
0.7184491842705425,0.7497677357016522
0.6465958603878412,0.6311857098897147
0.623262703715356,0.8656422159847919
0.8165324365713611,0.7264754533937231
0.8670202543993375,0.7767936881574594
0.8044032869141282,0.8616162292878778
0.8959076787767599,0.9067150005257638
0.9520608122901172,0.8728422408443659
0.7871374538423301,0.7678496158885157
0.7727707072715919,0.6946918720166451
0.8460197563411278,0.7182295692320118
0.977665431230256,0.9880234181835608
0.9727566547771826,0.9478335616776444
0.9846470832249096,0.9458449164154388
0.96304649687807,0.9768323410592152
0.3470066499065513,0.6770334691654905
0.8807990892594771,0.93550787610437
0.8209418045408943,0.9177490434078476
0.9911365000666456,0.9461260348453849
0.9833641420850892,0.9400950649830075
0.841296148266258,0.8281824639071272
0.6663491031190749,0.8640391938315306
0.637383435185787,0.8123808372126483
0.8289404178094968,0.7158786642975152
0.7914446350045417,0.6982839276669095
0.8776249085430485,0.7994138477935074
0.8720409227541039,0.7939545075904649
0.94175452047623,0.8382090664641063
0.9128054536795256,0.8064913597572627
0.9163885021854185,0.8097726617440489
0.9503195616316172,0.941264522719236
0.9183597454964988,0.8140412801705762
0.9653057463996392,0.9055528962919588
0.9565014535699604,0.8680121501164191
0.9419390619415048,0.8381643629264706
0.9110684226272744,0.8052204478142198
0.9577962216632944,0.9709879820904054
0.7677056124910375,0.870725144872481
0.9108010201512964,0.7966375236440429
0.9321475259218851,0.7597788906209006
0.5580822530980589,0.7061456104347263
0.9731951321464941,0.9748629911793526
0.9772584924036478,0.9769705771284865
0.9738621916142968,0.9740983200055636
0.9625534057478848,0.8941304483855778
0.9472594670121309,0.8769262930636379
0.23097271038378064,0.3331415548530245
0.6734715211781797,0.5316429149470094
0.7231834619212123,0.5742396996634007
0.8804512008083125,0.9465984780988294
0.8574052787611739,0.7364980013436192
0.15106045697515866,0.5184222507213537
0.4215739160241451,0.4627026502028913
0.985458151825966,0.9862808924470904
0.9797411881601032,0.9849004715361684
0.993190519996304,0.9837062061789786
0.9726876943550636,0.9844584526994344
0.951218458322732,0.960080501033195
0.8720733534421281,0.8470265641228406
0.9311266223300984,0.7600126512234651
0.8757436875172762,0.7276250084677508
0.8851271876126636,0.7349760190705464
0.924411782066548,0.7865828621133034
0.9310242667385268,0.798306246678154
0.9598518329873096,0.8617136072870463
0.90171994526375,0.7458100603334179
0.9631861055648071,0.8594217090626823
0.9740805743216852,0.8847187951277501
0.9973418891837844,0.9700175234306196
0.9796351675391044,0.8829188411031764
0.9869413434223236,0.914929006886693
0.9843017385935122,0.9011473124343368
0.9927357308348376,0.928486898551838
0.9904423507267271,0.924685959791164
0.9476720601111122,0.8095445831270928
0.9862246734410556,0.9116949648411444
0.9895604047967136,0.9245855812473929
0.9897473212975054,0.9210605498651508
0.9654769177411152,0.8382287320104308
0.9993370998583564,0.9419343419916218
0.993701092352376,0.9447371173337448
0.9929188255779702,0.9333018226141871
0.9908611767869382,0.926728099261532
0.9924299058299624,0.9368199184604816
0.9889276808677554,0.922096347946475
0.9781875291393952,0.8986263186505381
0.8866385902907971,0.9568594309380832
0.9915791126500806,0.9264546867449538
0.9909249531213802,0.9247723105944202
0.8980603048764375,0.7257210172294374
0.9405990958372404,0.7944191990476015
0.8526486974774761,0.7757971082098516
0.9684275798865498,0.9074112515285628
0.8787350266669471,0.8173640829127982
0.7831001104717028,0.7804334451838655
0.9981681604233532,0.9274219070708396
0.9847802419420952,0.8378367379500858
0.7462147961867489,0.3652712749219284
0.8224056582846158,0.4918066388228776
0.4391562677886543,0.2348514444004689
0.8305711147842851,0.8809621313757877
0.6113400254198724,0.3552988893976141
0.6972931635820301,0.7883161321944684
0.8853127176714024,0.8236506223328193
0.8221226191534823,0.7067790926935421
0.7323602133664395,0.8702411226510021
0.8743836843113401,0.681123738843948
0.9919129437844284,0.874336824098797
0.9931964877251414,0.8928957093723939
0.432558491458456,0.5050620668300391
0.8429946844535046,0.8990007180158319
0.5421681407479322,0.23958873409294015
0.7462557866474491,0.8055102574042127
0.7767285773725325,0.8845856315809879
0.5476978744565388,0.6643609970909584
0.627917049967661,0.28071214449712795
0.8683377239742884,0.9220243980490972
0.8810630437143492,0.693860215192109
0.8858837147889531,0.7033877821789304
0.6373498471200487,0.7160672349536678
0.8790845909045928,0.6872301687436233
0.4307661956203668,0.4841737103947545
0.6316911381324515,0.2635088430232451
0.8962508171568901,0.6871851193778015
0.8284288809719966,0.7674087497436307
0.9832107895379999,0.8355476611686344
0.8568658925224333,0.7831322933798108
0.9176491999723001,0.8576817085268869
0.858207847869644,0.7845287545032675
0.9852673050633538,0.9068042363012628
0.8845716342539822,0.8263349754840792
0.9950929596134976,0.9193341428694936
0.99960323645246,0.931466292049924
0.7364333510540721,0.6485028603172044
0.7776512846989072,0.6042562744454806
0.7896562091481834,0.6132946519827804
0.7201765102284219,0.5488421548982574
0.8282385526181524,0.8409466063804504
0.2746831051595319,0.2388941040108568
0.8165233222218642,0.5724121747933101
0.6644592017604487,0.6055240736646716
0.8736472062927398,0.9111147760769208
0.9956544083649088,0.9482445234944926
0.9909796874424326,0.9293238519938012
0.9940980970202732,0.9381512699852574
0.9989053135789534,0.9589426924568052
0.9999758879642942,0.9656862845156092
0.9991017543338492,0.9630059251197042
0.5559547999636583,0.6623210283117086
0.6396578029537436,0.8960345625656155
0.9745229457847628,0.9413492145096044
0.8211707965439929,0.9315787470440842
0.25355231771638576,0.26350921762960183
0.7545537026152684,0.6770632542685813
0.7171844236056444,0.653653796066496
0.7259794453575941,0.5819056119847199
0.8160062757842055,0.8126688060467635
0.8596583917696556,0.8735107947681693
0.9489562068527178,0.9212540019545068
0.7702280931064074,0.8206446054751974
0.8404793530567214,0.9021054895642427
0.8864986922596314,0.9215402195459408
0.5841500883561437,0.7163439999473067
0.9772284729191941,0.8348642504735244
0.7573128428610916,0.5528152882527757
0.8836293479546145,0.6462627405433965
0.4488923581821686,0.4065254156240479
0.9014446702081138,0.6757611714447561
0.8938480889668532,0.663101077570213
0.17537611882256876,0.2266626395569741
0.9665146515338244,0.8087007581094836
0.8382961287837329,0.9392673009443331
0.7775629020320274,0.8791249974598033
0.9960074085676428,0.985256296610042
0.3503889174911215,0.5474129533771248
0.7614479846485419,0.6188367263073857
0.5333061237047738,0.4114909577553891
0.3901632756142637,0.5216723125869439
0.8668782947891189,0.8925673754638592
0.3836648770392272,0.6080724018408015
0.9671051070641898,0.8854254039477226
0.8605160327676777,0.8313562681168262
0.9204314516043476,0.8778187797433017
0.99961059062335,0.9411221946546996
0.9994854853260902,0.9407478087557198
0.9958152356430672,0.9293249621781016
0.9740759448108294,0.8797150847450855
0.8571825438313407,0.800508647668605
0.9112335900718598,0.8452943662589162
0.8631054122261137,0.8000103688058364
0.9325045648906,0.8699289766403091
0.6566812618426263,0.6918834422138324
0.9483810745210433,0.9341526178112642
0.9632405987655024,0.9781993268458704
0.9574992216634874,0.9821470324406076
0.9279533578710268,0.9242167116923948
0.4715154154031157,0.4371403127383992
0.8504241572313056,0.9574836831975978
0.5565070861415014,0.7715708881793426
0.6630227995693783,0.4578171750514709
0.673523470559108,0.4766491272222389
0.5599688511077936,0.4296187543080576
0.7552006647013108,0.7391162602558647
0.6114069363189563,0.4196916820672227
0.5776245757969558,0.4669219925601323
0.7920134861509147,0.8690436774516291
0.9846758368274888,0.975242722665794
0.9723536221003588,0.9582600876604916
0.9489045468162178,0.8857924195421676
0.8308601337002735,0.8851751420862408
0.9061725943373756,0.8679108959456371
0.9448668658770908,0.8833173249431949
0.9027969093385528,0.8964289924852182
0.8905444989547915,0.9403950304360086
0.8163547790922803,0.844786284775452
0.9391288524040567,0.9511672367079994
0.9857221786169452,0.942106581933048
0.9831711252392636,0.9506776126075304
0.9837162983665736,0.9564420704663352
0.9934112656831916,0.957719868329266
0.9588877735196994,0.9313120554578226
0.938815757620416,0.9041746275624276
0.970666985202733,0.9374316575757304
0.9837372758376376,0.9567698222804628
0.9132046887107256,0.9263726020025412
0.916026701089652,0.9506774020908888
0.9611753305711872,0.9611564370880884
0.9755760751122704,0.9630444294991632
0.9786509142415908,0.9595036859326272
0.9756036833931536,0.9598395329217866
0.9686197528111258,0.9564289370502562
0.9802523030369784,0.9732596530551983
0.968586116521316,0.9679273250509008
0.988430683587786,0.9837350099478892
0.9674199379144016,0.9843503398579356
0.9840049194339728,0.9836536868915174
0.9674491737576948,0.9666332618082456
0.9687630988633972,0.9660813031513326
0.99330233956189,0.9883443954656236
0.9799867692437676,0.9703997134979456
0.9637682906669254,0.9220418920281974
0.9599864384266376,0.9083045428940932
0.9631800775558804,0.9184214219786292
0.9648040231606712,0.9233665073984526
0.9594498250720034,0.9185010192480902
0.8941062083090847,0.8281134796343619
0.922743675268362,0.8548014194847369
0.997717964604689,0.9774035733214642
0.8756425375274903,0.8159160831036747
0.9990064635687396,0.9867806904719258
0.9996942593872497,0.9947842961150144
0.9999088565050318,0.9949610217931174
0.9999115088289594,0.9925224570407069
0.9996591040391902,0.9896369573105441
0.996646015833313,0.9791427636312252
0.9998848047494152,0.9952939799272512
0.9980057538068564,0.9844331003238102
0.9998647314796899,0.9945785062399976
0.9994772510658968,0.9916063448852264
0.6596179872314234,0.7980226939350604
0.9679739601588152,0.9235457420944518
0.9990903252289244,0.9873345087667348
0.9987758319472128,0.9852576991657888
0.8294499051239621,0.8319450317239491
0.8609103248315582,0.7597833549331467
0.8858027465730529,0.9199755547075914
0.9977403767418777,0.9772479142009752
0.7668282478478079,0.5756366679678789
0.7201629472083373,0.7534222490515082
0.6377698305579738,0.7572522457530553
0.7483886770459014,0.7214406518632519
0.6897249983748488,0.2817110416945427
0.8853039891144767,0.7771143089997141
0.9629220787738276,0.9188087068578824
0.9987815464996751,0.977995104521182
0.8645409584399166,0.8964806629574649
0.7170301427451804,0.651468146610916
0.9810158106476049,0.94429210479995
0.9974644988853488,0.9722320948635348
0.9911551748382998,0.9579586553841926
0.5345937064114674,0.6309487524959857
0.7379913261291713,0.5657459439724343
0.8181063979261336,0.9019641313747032
0.9689653988429694,0.9361668081417102
0.9248541173615724,0.9038446526196234
0.9926016317482595,0.9773757579019328
0.9967119984190219,0.9915143920698438
0.9970163284776838,0.9940344196631368
0.9983021027816994,0.9919058888055079
0.9933647897343684,0.9817217079383272
0.8486810620020744,0.818743040937593
0.9144877504107244,0.9334319768739204
0.6218169942785032,0.7465389309724435
0.8400223094199162,0.6511575761457271
0.9902771832821418,0.951415936319379
0.9927272072302158,0.9565390304597632
0.8784228963647345,0.9343508802338324
0.9074640349697818,0.9076225654390768
0.6373215395901302,0.7920295541317826
0.9298629105387536,0.8969193697729841
0.994988072258177,0.958395224639923
0.9949774629624664,0.958411222351353
0.9964865147171184,0.9455084386599151
0.995481332172612,0.9432873774284072
0.9919579971231448,0.9332645676342988
0.8248727173859156,0.8563555538302963
0.9518389212815336,0.9486909033989048
0.8310466764645119,0.8215185640017449
0.9075827867456332,0.8853517927040263
0.8494142487278009,0.7066289865280098
0.8361747880503838,0.7732940363627101
0.6719981914044257,0.6523380985207117
0.9484166397737096,0.8798061007991023
0.9431979513257088,0.9149339573992432
0.9811703085163904,0.9316353055635416
0.9538414258469065,0.955637263438302
0.8937646130992396,0.9458166429495308
0.9750523616967388,0.9589357178072282
0.9743021157057504,0.9451190069383064
0.9632149194474756,0.9704080354848972
0.9142795429824042,0.8489082045382124
0.8500486243312044,0.8057880029334952
0.8828094784605256,0.824337451832107
0.9439427238845916,0.8809135709602107
0.9353499659441608,0.8583467022677682
0.9499919996265528,0.8935444798295391
0.8753399917594706,0.8182609643636172
0.8952909170154393,0.8651426513848226
0.8280445351228449,0.6730377113229442
0.9201550432830329,0.9008904454105024
0.8406299327197044,0.6962088329154213
0.882018688081498,0.7189873171018404
0.8706984489981255,0.9350845841421516
0.9291079024207134,0.9578609600175444
0.913170702796398,0.9350598911733036
0.8281525570428072,0.8733531576135162
0.7491061186123118,0.8976638328364019
0.6922984759457367,0.4369943194685105
0.9672741806585596,0.9894284751472636
0.9143842615534749,0.9259024069470068
0.8914817337826788,0.7880470448435224
0.908026809883157,0.8548388158042669
0.9300326592701232,0.9091998959578234
0.9009814659461864,0.8385804870423009
0.9497617296855618,0.9867152365898504
0.9888411909956784,0.9230244810456592
0.6913068202532613,0.4923113294145306
0.9773273322655881,0.9844852077753304
0.767639424953025,0.7887209404829004
0.8100722676289362,0.8711537529951282
0.8028871823890319,0.5918667859640401
0.890359921321463,0.8578578527855687
0.7726116401720402,0.5505274938280617
0.9999878234219686,0.9998532540083268
0.999983181855095,0.9949327314273598
0.40511816295993947,0.3265661794143234
0.9591083986464082,0.8317144847095388
0.5613725332664112,0.5627072811216168
0.7709348168729468,0.6134828775386073
0.9999780098234364,0.9999920963918008
0.9994389129291243,0.994532115006078
0.9993808632031624,0.9940786040605228
0.9914361282783448,0.9776863691867294
0.9351997479617132,0.9236866674604671
0.8388573725828408,0.7842268145364135
0.8588368947131564,0.8616628543014302
0.8703327055845211,0.8830004294417066
0.7022424723671248,0.7147415086638723
0.999363442257365,0.994008483218047
0.9992114158722394,0.9909054536713671
0.9998541945200868,0.9970248806442162
0.988948296658284,0.9363276962295218
0.9716904205582688,0.8881024867525089
0.6615173405080463,0.7230406084888226
0.436913679683758,0.3020390254201913
0.8409571330442331,0.8724289639246483
0.6216280282546762,0.7723783754098358
0.8501350177551386,0.8031435327343049
0.988663666132794,0.9339415502252472
0.9949071040422766,0.9591246174786378
0.8713028533411469,0.7374750087133555
0.6782740720579508,0.5835715245244645
0.8921227040278481,0.8597840459079978
0.7112335973054702,0.5305545958849808
0.5138887495749047,0.5057472611506403
0.651487770471938,0.7011328558930321
0.869722791641341,0.8156998918778237
0.9678849988030784,0.8943929677023619
0.7909489518305182,0.8424804818328415
0.9499129121494376,0.9038356620565052
0.9142138376851056,0.8858497784738856
0.8341140167507277,0.6787717828784031
0.8414609540303075,0.7200156944414865
0.9728578047669688,0.9342802205412948
0.9013559258606983,0.9184933370905052
0.8506619862954907,0.8959775379871365
0.939972966550048,0.8641221584777173
0.9690582301804372,0.9736705114984296
0.9418329689843992,0.9106427351571889
0.7799654493817962,0.7964536766148905
0.8963247567143822,0.8648160423564965
0.9042919761124956,0.8895518293712622
0.7964426983258339,0.6872897106970824
0.6205426249673764,0.6458232589077813
0.9155993152567652,0.8658301387003532
0.9115220302989911,0.8697392266030572
0.7612686634389974,0.7751928809014909
0.9155526584676744,0.8326066299541585
0.8953583945473622,0.8687210026710113
0.9549913288297194,0.9541711791947364
0.9659236655386736,0.9539233725716084
0.9337945829128996,0.978463330232934
0.9134406008680718,0.8515306295056062
0.9201727656292767,0.8590239481973762
0.7267364909426512,0.7602668244419879
0.8790211159705972,0.853137758100015
0.9680805233006176,0.952807939150264
0.9951941096032836,0.9804510011293792
0.3513711694896717,0.3185925263476887
0.7770345591056402,0.7142100834077918
0.9014382805186518,0.8744361604850854
0.8569054362609909,0.8413585186790146
0.7352007437887877,0.6922264710417965
0.7793757774925913,0.7783564332643671
0.9596869669431708,0.9236999980915758
0.4933614019933516,0.3646382569874956
0.9348063600991718,0.9017921014878598
0.4862674843604514,0.6243804742635995
0.6762216555786666,0.6598516712883558
0.6755860623174597,0.6474464428426602
0.981903555522206,0.9543560279195266
0.942153851955573,0.9163217703872196
0.9773010501466686,0.9502445356813992
0.9958596017887658,0.9865711673038964
0.8664344524918632,0.8940482635971886
0.9041098096827378,0.8037400039216679
0.8619055129372646,0.8410385793730047
0.29536734975742324,0.3994490775219856
0.8637547372916552,0.7241679890548318
0.5898036735361534,0.4864329251781718
0.41805842944230015,0.5782520314714312
0.8503238149947157,0.6330332351028737
0.4882716406002701,0.492063973552872
0.5561679141912446,0.5245084505087501
0.9136233339306687,0.7304759778678456
0.8173683285131765,0.6702964479489776
0.8800898337291887,0.8415480581561424
0.7046240663578653,0.8749498062628756
0.9977935558366268,0.9862086874470088
0.9958794942182232,0.9804792917920953
0.9985234271574436,0.9908509718304712
0.9983406097027216,0.9890660881570812
0.9977008571153556,0.9853253091727584
0.99748897260159,0.9835676306559548
0.9985985240926496,0.990937974533272
0.9969282954353216,0.9760641855880886
0.9922822196112636,0.963758970528083
0.9905230054861632,0.9545875362392356
0.9400252896675296,0.9664561493802801
0.9270153996820684,0.8063457603761791
0.6836761325374947,0.6639933603159177
0.947834056823002,0.8947456311369265
0.9299248061344104,0.9003749233373133
0.7504581527904473,0.9131892716121528
0.9851281062812238,0.9520209734598049
0.9944543523478276,0.9722579324190912
0.994281830732352,0.9712673383015146
0.9946941465429224,0.975294842351342
0.9684753217172476,0.9047955238484876
0.9611606945655138,0.8939276881752519
0.8423646731285637,0.8472746848196737
0.8965291062169893,0.9465185135206708
0.7266665660391043,0.7749263103908753
0.9611395483101994,0.8956346162764104
0.8813403321249667,0.9221182883275156
0.9303515409423332,0.8679063828962539
0.8130265586357448,0.7523499278104969
0.8259874167965984,0.7294374687504769
0.8148134172097823,0.8049636961024149
0.9998930028415552,0.9969655298921232
0.9998901696773596,0.9967696615470562
0.9004719062956139,0.9075435660148188
0.9903374633714066,0.9647022351338398
0.5696538480976472,0.8185497171291419
0.4914048308559985,0.5130317091476895
0.9897402082469722,0.9790058091848144
0.9776687586911832,0.9453613995513696
0.9173330188480892,0.8393325108607429
0.9906290984432692,0.9726918545814028
0.9180036468971764,0.9148873224544646
0.6233661443485343,0.7733249012131724
0.6151620844796999,0.5997209627027672
0.6222261273003604,0.5725124502923256
0.8248952621393009,0.7345873431764464
0.9761308930538626,0.9125853783236004
0.9674694399237058,0.8906444061619895
0.9944557508458984,0.9605269828410576
0.9695059906834952,0.8994495654747522
0.9714851065742334,0.903785736092832
0.9490487367897392,0.8569050254797056
0.9914639776795849,0.953512574234954
0.9926645159373804,0.9559627563369509
0.995799080579144,0.9775810195559376
0.9557261672298916,0.8482870632107041
0.9869766072745434,0.939394359127607
0.9511796861693173,0.8375632872401672
0.9944946194474562,0.9654698093892052
0.9941765093603888,0.9606071777317724
0.997517111347259,0.990691566019447
0.9968489668378492,0.9856160426471536
0.9989705366355376,0.995355913742394
0.9991856883301412,0.9958306478551938
0.681943803332206,0.831710203929784
0.8623061705785711,0.7105831221083033
0.8892159257873977,0.9604051951897168
0.9890059364796392,0.9636273782296644
0.7082542538935632,0.7293728590860199
0.8750454391312878,0.6791781294308731
0.6030815326304321,0.5208523130842678
0.842878560889545,0.795558938907568
0.9862748264753238,0.9558800599717427
0.9778359756588036,0.9418156530137568
0.9886123677768296,0.9623243246401127
0.9896906580135963,0.963785132308114
0.9345989965921012,0.9178638851710926
0.9961637751191954,0.9744250562901512
0.993463347680316,0.9705186640561356
0.9920732888218724,0.9684759088859122
0.9466588723707514,0.8950317056375009
0.9401440776114348,0.8882919801805764
0.9897722772544608,0.9643015907826332
0.9564451881346411,0.9128084457933316
0.9974648605658843,0.9838469218432914
0.9733874256312482,0.9554472806386728
0.923356880504416,0.9239148298316548
0.9987169985800906,0.986714123355953
0.9637271796460468,0.9593866202557094
0.9855429538555434,0.9661526952728686
0.9912169498737784,0.9732488539471496
0.9985659005083396,0.9871184743537452
0.9973629872150273,0.9820892124804832
0.9080843170883156,0.8778951229485981
0.8457011760693638,0.8351866321473181
0.9095504855874648,0.8928036265266777
0.9237811317726609,0.7959533990148574
0.8168330895445777,0.8194277346945831
0.894307941655818,0.8836734640618145
0.8168330895445777,0.8194277346945831
0.704081714338733,0.7309373546914121
0.9336951569336668,0.8815462745878313
0.7625243700344879,0.8694574433544185
0.9999999276638928,0.9990993048434272
0.9999999276638928,0.9990993048434272
0.9999999276638928,0.9991025178971348
1.0,0.9990992973905564
0.9996951756446062,0.996144212835678
0.9907189881123806,0.9727620936605912
0.988636793269,0.9606080840271972
0.8968566682220538,0.8737159893145913
0.8428147242750139,0.8670310566309056
0.8051388245633357,0.6997756613940287
0.15311082393140762,0.020133000533042667
0.9985746170092472,0.9949017744425124
0.9924557057081675,0.9823322958900196
0.9936478047534659,0.9863455250660684
0.9977809090738992,0.9890523786479198
0.9985929903804552,0.9947028077935216
0.9907213269798442,0.9738503940619059
0.9474596330765436,0.906687728422874
0.8294096380243332,0.8364432906936055
0.3562960527825965,0.5549586501343695
0.2541847523009151,0.4737657252925079
0.8370300057888174,0.7299753582308077
0.1338316599902047,0.4776899315516029
0.1880872004055452,0.4674719569018869
0.9210462844028112,0.8564601055596681
0.9568285574463464,0.8621413909432014
0.9127348656949968,0.8503528978942382
0.9978076131534436,0.9896641720480452
0.9942796606491384,0.9840492280990192
