DATE,hour,POWER,solarradiation,uv,temp,humidity,winddir,windspeed,windgust,dewpoint,maxdailygust,feelslike,hourlyrainin,dailyrainin,weeklyrainin,monthlyrainin,yearlyrainin
2021-01-29 00:00:00,00,0.0,0.0,0.0,-4.722,77.0,331.0,3.979,7.778,-8.128,11.086,-7.339,0.0,0.0,12.192,12.192,12.192
2021-01-29 01:00:00,01,0.0,0.0,0.0,-4.889,85.0,353.0,4.604,6.705,-7.394,11.086,-5.389,0.0,0.0,12.192,12.192,12.192
2021-01-29 02:00:00,02,0.0,0.0,0.0,-5.278,78.0,358.0,4.381,8.896,-8.5,11.086,-5.278,0.0,0.0,12.192,12.192,12.192
2021-01-29 03:00:00,03,0.0,0.0,0.0,-5.5,78.0,357.0,4.113,5.498,-8.717,11.086,-5.5,0.0,0.0,12.192,12.192,12.192
2021-01-29 04:00:00,04,0.0,0.0,0.0,-5.778,76.0,351.0,2.995,5.498,-9.317,11.086,-9.194,0.0,0.0,12.192,12.192,12.192
2021-01-29 05:00:00,05,0.0,0.0,0.0,-5.889,77.0,351.0,3.219,5.498,-9.261,11.086,-5.889,0.0,0.0,12.192,12.192,12.192
2021-01-29 06:00:00,06,0.0,0.0,0.0,-5.889,76.0,341.0,5.99,8.896,-9.428,11.086,-8.672,0.0,0.0,12.192,12.192,12.192
2021-01-29 07:00:00,07,0.0,39.4,0.0,-6.0,77.0,349.0,4.604,6.705,-9.478,11.086,-6.111,0.0,0.0,12.192,12.192,12.192
2021-01-29 08:00:00,08,3.0,365.12,6.0,-6.222,76.0,345.0,1.52,3.308,-9.911,11.086,-6.222,0.0,0.0,12.192,12.192,12.192
2021-01-29 09:00:00,09,10.0,620.19,8.0,-4.889,73.0,342.0,2.503,4.381,-9.506,11.086,-4.889,0.0,0.0,12.192,12.192,12.192
2021-01-29 10:00:00,10,17.0,961.74,12.0,-3.5,69.0,345.0,2.682,4.381,-8.922,11.086,-3.778,0.0,0.0,12.192,12.192,12.192
2021-01-29 11:00:00,11,26.0,1240.84,16.0,-2.222,64.0,349.0,3.397,5.498,-8.839,11.086,-2.278,0.0,0.0,12.192,12.192,12.192
2021-01-29 12:00:00,12,29.0,1926.98,17.0,-1.111,61.0,357.0,4.291,8.896,-8.094,11.086,-1.778,0.0,0.0,12.192,12.192,12.192
2021-01-29 13:00:00,13,27.0,2542.19,15.0,-0.722,59.0,356.0,5.007,7.778,-7.883,11.086,-1.111,0.0,0.0,12.192,12.192,12.192
2021-01-29 14:00:00,14,28.0,2265.09,8.0,0.278,56.0,357.0,6.705,8.896,-7.722,11.086,-2.05,0.0,0.0,12.192,12.192,12.192
2021-01-29 15:00:00,15,21.0,1745.7800000000002,6.0,0.278,51.0,359.0,5.096,7.778,-8.661,13.411,-2.461,0.0,0.0,12.192,12.192,12.192
2021-01-29 16:00:00,16,14.0,1419.13,6.0,0.0,50.0,354.0,3.889,6.705,-9.172,13.411,0.0,0.0,0.0,12.192,12.192,12.192
2021-01-29 17:00:00,17,3.0,236.49,2.0,-0.389,59.0,345.0,2.28,4.381,-8.917,13.411,-1.278,0.0,0.0,12.192,12.192,12.192
2021-01-29 18:00:00,18,0.0,0.0,0.0,-2.278,64.0,327.0,0.894,2.19,-8.733,13.411,-2.278,0.0,0.0,12.192,12.192,12.192
2021-01-29 19:00:00,19,0.0,0.0,0.0,-3.0,67.0,338.0,0.0,0.0,-8.656,13.411,-3.0,0.0,0.0,12.192,12.192,12.192
2021-01-29 20:00:00,20,0.0,0.0,0.0,-3.722,78.0,359.0,0.0,0.0,-8.022,13.411,-3.722,0.0,0.0,12.192,12.192,12.192
2021-01-29 21:00:00,21,0.0,0.0,0.0,-5.889,83.0,103.0,0.0,0.0,-8.772,13.411,-5.889,0.0,0.0,12.192,12.192,12.192
2021-01-29 22:00:00,22,0.0,0.0,0.0,-7.0,86.0,101.0,0.0,0.0,-9.156,13.411,-7.0,0.0,0.0,12.192,12.192,12.192
2021-01-29 23:00:00,23,0.0,0.0,0.0,-7.611,89.0,95.0,0.0,0.0,-9.217,13.411,-7.611,0.0,0.0,12.192,12.192,12.192
2021-01-30 00:00:00,00,0.0,0.0,0.0,-8.278,91.0,95.0,0.0,0.0,-9.483,0.0,-8.278,0.0,0.0,12.192,12.192,12.192
2021-01-30 01:00:00,01,0.0,0.0,0.0,-8.889,92.0,95.0,0.0,0.0,-10.083,0.0,-8.889,0.0,0.0,12.192,12.192,12.192
2021-01-30 02:00:00,02,0.0,0.0,0.0,-9.222,92.0,95.0,0.0,0.0,-10.333,0.0,-9.222,0.0,0.0,12.192,12.192,12.192
2021-01-30 03:00:00,03,0.0,0.0,0.0,-9.5,92.0,95.0,0.0,0.0,-10.661,0.0,-9.5,0.0,0.0,12.192,12.192,12.192
2021-01-30 04:00:00,04,0.0,0.0,0.0,-9.611,92.0,95.0,0.0,0.0,-10.828,0.0,-9.611,0.0,0.0,12.192,12.192,12.192
2021-01-30 05:00:00,05,0.0,0.0,0.0,-8.778,92.0,95.0,0.0,0.0,-10.117,0.0,-8.778,0.0,0.0,12.192,12.192,12.192
2021-01-30 06:00:00,06,0.0,0.0,0.0,-8.278,92.0,95.0,0.0,0.0,-9.561,0.0,-8.278,0.0,0.0,12.192,12.192,12.192
2021-01-30 07:00:00,07,0.0,14.62,0.0,-8.0,91.0,115.0,0.0,0.0,-9.206,0.0,-8.0,0.0,0.0,12.192,12.192,12.192
2021-01-30 08:00:00,08,2.0,220.97000000000003,3.0,-6.278,91.0,115.0,0.0,0.0,-7.789,0.0,-6.278,0.0,0.0,12.192,12.192,12.192
2021-01-30 09:00:00,09,4.0,477.05,6.0,-4.5,88.0,323.0,0.0,0.0,-6.483,0.0,-4.5,0.0,0.0,12.192,12.192,12.192
2021-01-30 10:00:00,10,10.0,799.62,7.0,-1.778,85.0,288.0,0.0,0.0,-5.528,0.0,-1.778,0.0,0.0,12.192,12.192,12.192
2021-01-30 11:00:00,11,20.0,1323.9700000000005,14.0,3.5,71.0,344.0,0.0,0.0,-3.456,2.19,3.5,0.0,0.0,12.192,12.192,12.192
2021-01-30 12:00:00,12,14.0,1474.72,14.0,6.889,61.0,249.0,1.118,2.19,-0.111,6.705,6.889,0.0,0.0,12.192,12.192,12.192
2021-01-30 13:00:00,13,22.0,2540.3900000000003,16.0,9.111,59.0,307.0,2.995,4.381,0.833,6.705,9.111,0.0,0.0,12.192,12.192,12.192
2021-01-30 14:00:00,14,22.0,1837.25,12.0,9.389,54.0,319.0,1.52,3.308,-0.483,7.778,9.389,0.0,0.0,12.192,12.192,12.192
2021-01-30 15:00:00,15,10.0,1221.4,7.0,10.278,56.0,323.0,3.621,4.381,0.756,7.778,10.278,0.0,0.0,12.192,12.192,12.192
2021-01-30 16:00:00,16,3.0,560.35,6.0,8.0,58.0,354.0,3.397,6.705,0.0,8.896,8.0,0.0,0.0,12.192,12.192,12.192
2021-01-30 17:00:00,17,2.0,339.08,2.0,7.278,62.0,344.0,3.219,4.381,0.117,8.896,7.278,0.0,0.0,12.192,12.192,12.192
2021-01-30 18:00:00,18,0.0,0.0,0.0,6.5,78.0,329.0,1.52,3.308,0.672,8.896,6.5,0.0,0.0,12.192,12.192,12.192
2021-01-30 19:00:00,19,0.0,0.0,0.0,3.111,88.0,233.0,0.0,0.0,0.0,8.896,3.111,0.0,0.0,12.192,12.192,12.192
2021-01-30 20:00:00,20,0.0,0.0,0.0,0.0,93.0,197.0,0.0,0.0,-1.289,8.896,0.0,0.0,0.0,12.192,12.192,12.192
2021-01-30 21:00:00,21,0.0,0.0,0.0,-1.222,94.0,169.0,0.0,0.0,-2.206,8.896,-1.222,0.0,0.0,12.192,12.192,12.192
2021-01-30 22:00:00,22,0.0,0.0,0.0,-2.0,96.0,160.0,0.0,0.0,-2.694,8.896,-2.0,0.0,0.0,12.192,12.192,12.192
2021-01-30 23:00:00,23,0.0,0.0,0.0,-2.611,96.0,160.0,0.0,0.0,-3.161,8.896,-2.611,0.0,0.0,12.192,12.192,12.192
2021-01-31 00:00:00,00,0.0,0.0,0.0,-3.111,96.0,160.0,0.0,0.0,-3.656,0.0,-3.111,0.0,0.0,0.0,12.192,12.192
2021-01-31 01:00:00,01,0.0,0.0,0.0,-3.722,96.0,160.0,0.0,0.0,-4.267,0.0,-3.722,0.0,0.0,0.0,12.192,12.192
2021-01-31 02:00:00,02,0.0,0.0,0.0,-3.889,97.0,160.0,0.0,0.0,-4.294,0.0,-3.889,0.0,0.0,0.0,12.192,12.192
2021-01-31 03:00:00,03,0.0,0.0,0.0,-2.889,97.0,326.0,0.0,0.0,-3.3,0.0,-2.889,0.0,0.0,0.0,12.192,12.192
2021-01-31 04:00:00,04,0.0,0.0,0.0,-2.889,97.0,331.0,0.0,0.0,-3.3,0.0,-2.889,0.0,0.0,0.0,12.192,12.192
2021-01-31 05:00:00,05,0.0,0.0,0.0,-2.889,97.0,308.0,0.0,0.0,-3.3,0.0,-2.889,0.0,0.0,0.0,12.192,12.192
2021-01-31 06:00:00,06,0.0,0.0,0.0,-3.111,97.0,314.0,0.0,0.0,-3.517,0.0,-3.111,0.0,0.0,0.0,12.192,12.192
2021-01-31 07:00:00,07,0.0,16.189999999999998,0.0,-3.278,97.0,315.0,0.0,0.0,-3.683,0.0,-3.278,0.0,0.0,0.0,12.192,12.192
2021-01-31 08:00:00,08,3.0,305.79,3.0,-3.111,97.0,324.0,0.0,0.0,-3.517,0.0,-3.111,0.0,0.0,0.0,12.192,12.192
2021-01-31 09:00:00,09,5.0,652.28,6.0,-2.0,97.0,324.0,0.0,0.0,-2.55,0.0,-2.0,0.0,0.0,0.0,12.192,12.192
2021-01-31 10:00:00,10,13.0,1018.31,11.0,1.111,95.0,348.0,0.0,0.0,-0.194,0.0,1.111,0.0,0.0,0.0,12.192,12.192
2021-01-31 11:00:00,11,21.0,1516.1,14.0,8.278,87.0,335.0,0.0,0.0,0.017,1.118,8.278,0.0,0.0,0.0,12.192,12.192
2021-01-31 12:00:00,12,22.0,1976.64,15.0,10.722,49.0,356.0,0.0,1.118,0.444,3.308,10.722,0.0,0.0,0.0,12.192,12.192
2021-01-31 13:00:00,13,25.0,2400.82,14.0,12.278,54.0,356.0,0.805,2.19,3.239,4.381,12.278,0.0,0.0,0.0,12.192,12.192
2021-01-31 14:00:00,14,21.0,2169.1400000000003,12.0,12.778,55.0,222.0,1.922,3.308,3.961,4.381,12.778,0.0,0.0,0.0,12.192,12.192
2021-01-31 15:00:00,15,16.0,1675.3700000000003,7.0,13.278,56.0,263.0,0.402,1.118,4.272,4.381,13.278,0.0,0.0,0.0,12.192,12.192
2021-01-31 16:00:00,16,3.0,520.37,6.0,12.222,67.0,198.0,0.089,1.118,4.683,4.381,12.222,0.0,0.0,0.0,12.192,12.192
2021-01-31 17:00:00,17,0.0,109.19,1.0,9.5,72.0,111.0,0.0,0.0,4.033,4.381,9.5,0.0,0.0,0.0,12.192,12.192
2021-01-31 18:00:00,18,0.0,0.0,0.0,8.222,77.0,338.0,0.0,0.0,3.733,4.381,8.222,0.0,0.0,0.0,12.192,12.192
2021-01-31 19:00:00,19,0.0,0.0,0.0,7.389,79.0,257.0,0.0,0.0,3.828,4.381,7.389,0.0,0.0,0.0,12.192,12.192
2021-01-31 20:00:00,20,0.0,0.0,0.0,6.778,82.0,256.0,0.0,0.0,3.922,4.381,6.778,0.0,0.0,0.0,12.192,12.192
2021-01-31 21:00:00,21,0.0,0.0,0.0,6.5,92.0,209.0,0.0,0.0,4.578,4.381,6.5,1.778,0.254,0.254,12.7,12.7
2021-01-31 22:00:00,22,0.0,0.0,0.0,5.722,96.0,210.0,0.0,0.0,4.8,4.381,5.722,1.778,1.524,1.524,13.716,13.716
2021-01-31 23:00:00,23,0.0,0.0,0.0,5.611,97.0,175.0,0.0,0.0,5.172,4.381,5.611,1.778,2.286,2.286,14.732,14.732
2021-02-01 00:00:00,00,0.0,0.0,0.0,6.0,97.0,89.0,0.0,0.0,5.561,0.0,6.0,3.556,3.556,6.35,3.556,18.542
2021-02-01 01:00:00,01,0.0,0.0,0.0,6.222,98.0,89.0,0.0,0.0,5.928,0.0,6.222,3.556,5.588,8.382,5.588,20.574
2021-02-01 02:00:00,02,0.0,0.0,0.0,6.778,98.0,347.0,0.0,0.0,6.483,1.118,6.778,5.334,9.398,11.938,9.398,24.384
2021-02-01 03:00:00,03,0.0,0.0,0.0,8.778,98.0,340.0,0.0,0.0,8.478,4.381,8.778,1.778,10.922,13.462,10.922,25.908
2021-02-01 04:00:00,04,0.0,0.0,0.0,8.389,98.0,58.0,0.0,0.0,8.089,4.381,8.389,8.89,14.732,17.526,14.732,29.718
2021-02-01 05:00:00,05,0.0,0.0,0.0,7.778,98.0,50.0,0.0,0.0,7.483,4.381,7.778,5.334,17.78,20.32,17.78,32.766
2021-02-01 06:00:00,06,0.0,0.0,0.0,8.611,98.0,348.0,0.0,0.0,7.978,6.705,8.611,1.778,18.542,21.336,18.542,33.528
2021-02-01 07:00:00,07,0.0,0.0,0.0,8.611,98.0,344.0,0.0,0.0,7.828,6.705,8.611,0.0,18.542,21.336,18.542,33.528
2021-02-01 08:00:00,08,0.0,51.57000000000001,0.0,7.5,98.0,245.0,0.0,0.0,7.206,6.705,7.5,0.0,18.542,21.336,18.542,33.528
2021-02-01 09:00:00,09,2.0,395.21,6.0,8.111,97.0,201.0,0.0,0.0,7.028,6.705,8.111,0.0,18.542,21.336,18.542,33.528
2021-02-01 10:00:00,10,5.0,646.37,6.0,9.111,91.0,268.0,0.0,0.0,7.556,6.705,9.111,0.0,18.542,21.336,18.542,33.528
2021-02-01 11:00:00,11,2.0,381.42,6.0,9.222,90.0,296.0,0.0,0.0,7.45,6.705,9.222,1.778,18.796,21.59,18.796,33.782
2021-02-01 12:00:00,12,3.0,556.83,6.0,9.0,92.0,240.0,0.0,0.0,7.661,6.705,9.0,0.0,18.796,21.59,18.796,33.782
2021-02-01 13:00:00,13,5.0,536.81,6.0,9.222,83.0,253.0,1.207,2.19,6.267,6.705,9.222,0.0,18.796,21.59,18.796,33.782
2021-02-01 14:00:00,14,2.0,510.56,6.0,9.222,83.0,284.0,1.609,2.19,6.311,6.705,9.222,0.0,18.796,21.59,18.796,33.782
2021-02-01 15:00:00,15,3.0,393.89,6.0,8.889,84.0,286.0,0.0,0.0,6.333,6.705,8.889,0.0,18.796,21.59,18.796,33.782
2021-02-01 16:00:00,16,3.0,321.37,6.0,8.889,81.0,287.0,1.788,2.19,5.806,6.705,8.889,0.0,18.796,21.59,18.796,33.782
2021-02-01 17:00:00,17,0.0,63.16,0.0,8.722,83.0,299.0,0.0,0.0,5.506,6.705,8.722,0.0,18.796,21.59,18.796,33.782
2021-02-01 18:00:00,18,0.0,0.0,0.0,8.111,88.0,225.0,0.0,1.118,5.589,6.705,8.111,0.0,18.796,21.59,18.796,33.782
2021-02-01 19:00:00,19,0.0,0.0,0.0,7.278,90.0,291.0,0.581,1.118,5.583,6.705,7.278,0.0,18.796,21.59,18.796,33.782
2021-02-01 20:00:00,20,0.0,0.0,0.0,7.611,87.0,347.0,0.0,0.0,5.261,6.705,7.611,0.0,18.796,21.59,18.796,33.782
2021-02-01 21:00:00,21,0.0,0.0,0.0,7.611,80.0,342.0,1.207,2.19,4.383,6.705,7.611,0.0,18.796,21.59,18.796,33.782
2021-02-01 22:00:00,22,0.0,0.0,0.0,7.278,80.0,359.0,2.19,3.308,4.061,6.705,7.278,0.0,18.796,21.59,18.796,33.782
2021-02-01 23:00:00,23,0.0,0.0,0.0,5.278,79.0,348.0,4.291,7.778,1.756,7.778,5.278,0.0,18.796,21.59,18.796,33.782
2021-02-02 00:00:00,00,0.0,0.0,0.0,4.0,79.0,349.0,3.308,5.498,0.689,10.013,3.389,0.0,0.0,21.59,18.796,33.782
2021-02-02 01:00:00,01,0.0,0.0,0.0,2.722,75.0,355.0,3.219,5.498,-1.444,10.013,2.222,0.0,0.0,21.59,18.796,33.782
2021-02-02 02:00:00,02,0.0,0.0,0.0,1.722,74.0,347.0,3.219,5.498,-2.594,10.013,1.722,0.0,0.0,21.59,18.796,33.782
2021-02-02 03:00:00,03,0.0,0.0,0.0,0.778,68.0,356.0,3.621,6.705,-4.45,10.013,-1.65,0.0,0.0,21.59,18.796,33.782
2021-02-02 04:00:00,04,0.0,0.0,0.0,-0.222,64.0,345.0,3.397,5.498,-6.2,10.013,-0.222,0.0,0.0,21.59,18.796,33.782
2021-02-02 05:00:00,05,0.0,0.0,0.0,-1.278,48.0,333.0,2.682,5.498,-10.867,10.013,-1.5,0.0,0.0,21.59,18.796,33.782
2021-02-02 06:00:00,06,0.0,0.0,0.0,-1.778,48.0,348.0,2.28,3.308,-11.789,10.013,-1.778,0.0,0.0,21.59,18.796,33.782
2021-02-02 07:00:00,07,0.0,62.03,0.0,-2.389,52.0,355.0,3.219,5.498,-10.994,10.013,-2.389,0.0,0.0,21.59,18.796,33.782
2021-02-02 08:00:00,08,3.0,376.06,6.0,-2.222,50.0,340.0,3.889,6.705,-11.483,10.013,-2.5,0.0,0.0,21.59,18.796,33.782
2021-02-02 09:00:00,09,13.0,525.5500000000001,7.0,-1.0,42.0,342.0,4.783,7.778,-12.528,10.013,-2.928,0.0,0.0,21.59,18.796,33.782
2021-02-02 10:00:00,10,19.0,735.13,12.0,-0.5,41.0,354.0,4.381,6.705,-12.122,10.013,-2.883,0.0,0.0,21.59,18.796,33.782
2021-02-02 11:00:00,11,28.0,1145.43,16.0,-0.111,42.0,334.0,5.811,8.896,-11.472,10.013,-0.111,0.0,0.0,21.59,18.796,33.782
2021-02-02 12:00:00,12,31.0,1785.41,18.0,0.278,42.0,347.0,3.621,4.381,-11.117,10.013,0.0,0.0,0.0,21.59,18.796,33.782
2021-02-02 13:00:00,13,32.0,2270.85,15.0,0.722,43.0,351.0,5.32,6.705,-10.417,11.086,-2.344,0.0,0.0,21.59,18.796,33.782
2021-02-02 14:00:00,14,31.0,2355.14,7.0,0.778,43.0,344.0,4.783,7.778,-10.367,11.086,-1.839,0.0,0.0,21.59,18.796,33.782
2021-02-02 15:00:00,15,27.0,2088.44,6.0,0.722,45.0,356.0,4.381,6.705,-10.05,11.086,0.611,0.0,0.0,21.59,18.796,33.782
2021-02-02 16:00:00,16,16.0,1523.97,6.0,0.389,48.0,355.0,4.113,6.705,-10.022,11.086,-0.111,0.0,0.0,21.59,18.796,33.782
2021-02-02 17:00:00,17,4.0,270.06,2.0,-0.722,52.0,351.0,2.012,4.381,-10.067,11.086,-1.5,0.0,0.0,21.59,18.796,33.782
2021-02-02 18:00:00,18,0.0,3.47,0.0,-2.278,55.0,349.0,1.609,3.308,-10.55,11.086,-2.278,0.0,0.0,21.59,18.796,33.782
2021-02-02 19:00:00,19,0.0,0.0,0.0,-3.111,57.0,323.0,2.995,4.381,-10.517,11.086,-3.111,0.0,0.0,21.59,18.796,33.782
2021-02-02 20:00:00,20,0.0,0.0,0.0,-3.611,60.0,351.0,0.805,2.19,-10.5,11.086,-3.611,0.0,0.0,21.59,18.796,33.782
2021-02-02 21:00:00,21,0.0,0.0,0.0,-4.222,65.0,353.0,0.179,1.118,-10.161,11.086,-4.222,0.0,0.0,21.59,18.796,33.782
2021-02-02 22:00:00,22,0.0,0.0,0.0,-4.889,77.0,356.0,0.0,0.0,-9.15,11.086,-4.889,0.0,0.0,21.59,18.796,33.782
2021-02-02 23:00:00,23,0.0,0.0,0.0,-6.5,84.0,120.0,0.0,0.0,-9.389,11.086,-6.5,0.0,0.0,21.59,18.796,33.782
2021-02-03 00:00:00,00,0.0,0.0,0.0,-7.389,86.0,120.0,0.0,0.0,-9.578,0.0,-7.389,0.0,0.0,21.59,18.796,33.782
2021-02-03 01:00:00,01,0.0,0.0,0.0,-7.0,90.0,118.0,0.0,0.0,-9.239,0.0,-7.0,0.0,0.0,21.59,18.796,33.782
2021-02-03 02:00:00,02,0.0,0.0,0.0,-2.5,80.0,321.0,3.397,4.381,-5.578,6.705,-2.778,0.0,0.0,21.59,18.796,33.782
2021-02-03 03:00:00,03,0.0,0.0,0.0,-3.0,82.0,348.0,2.012,4.381,-5.794,6.705,-3.278,0.0,0.0,21.59,18.796,33.782
2021-02-03 04:00:00,04,0.0,0.0,0.0,-4.222,82.0,357.0,1.207,3.308,-6.828,6.705,-4.222,0.0,0.0,21.59,18.796,33.782
2021-02-03 05:00:00,05,0.0,0.0,0.0,-4.278,80.0,338.0,0.492,2.19,-7.2,6.705,-4.278,0.0,0.0,21.59,18.796,33.782
2021-02-03 06:00:00,06,0.0,0.0,0.0,-4.722,85.0,347.0,0.0,0.0,-7.494,6.705,-4.722,0.0,0.0,21.59,18.796,33.782
2021-02-03 07:00:00,07,0.0,38.620000000000005,0.0,-6.222,91.0,89.0,0.0,0.0,-8.028,6.705,-6.222,0.0,0.0,21.59,18.796,33.782
2021-02-03 08:00:00,08,4.0,254.85,5.0,-7.278,93.0,89.0,0.0,0.0,-8.633,6.705,-7.278,0.0,0.0,21.59,18.796,33.782
2021-02-03 09:00:00,09,12.0,461.85,7.0,-0.611,74.0,334.0,0.0,0.0,-10.089,6.705,-0.611,0.0,0.0,21.59,18.796,33.782
2021-02-03 10:00:00,10,20.0,766.9300000000001,12.0,0.778,41.0,355.0,1.207,2.19,-10.967,6.705,0.778,0.0,0.0,21.59,18.796,33.782
2021-02-03 11:00:00,11,26.0,1172.94,16.0,2.111,45.0,332.0,0.894,2.19,-9.589,6.705,2.111,0.0,0.0,21.59,18.796,33.782
2021-02-03 12:00:00,12,30.0,1811.38,18.0,3.889,36.0,334.0,2.593,4.381,-10.95,6.705,3.889,0.0,0.0,21.59,18.796,33.782
2021-02-03 13:00:00,13,30.0,2534.3,15.0,5.111,32.0,347.0,1.922,2.19,-10.856,6.705,4.889,0.0,0.0,21.59,18.796,33.782
2021-02-03 14:00:00,14,29.0,2755.56,7.0,6.0,34.0,347.0,2.012,3.308,-9.05,6.705,5.778,0.0,0.0,21.59,18.796,33.782
2021-02-03 15:00:00,15,24.0,2326.08,6.0,6.222,27.0,358.0,1.118,2.19,-11.383,6.705,6.222,0.0,0.0,21.59,18.796,33.782
2021-02-03 16:00:00,16,14.0,1390.2300000000002,6.0,6.222,31.0,354.0,3.889,5.498,-10.039,6.705,5.389,0.0,0.0,21.59,18.796,33.782
2021-02-03 17:00:00,17,3.0,283.1,2.0,4.889,50.0,340.0,1.788,2.19,-7.222,6.705,4.889,0.0,0.0,21.59,18.796,33.782
2021-02-03 18:00:00,18,0.0,0.0,0.0,1.222,67.0,19.0,0.0,0.0,-6.194,6.705,1.222,0.0,0.0,21.59,18.796,33.782
2021-02-03 19:00:00,19,0.0,0.0,0.0,-1.889,73.0,20.0,0.0,0.0,-6.45,6.705,-1.889,0.0,0.0,21.59,18.796,33.782
2021-02-03 20:00:00,20,0.0,0.0,0.0,-2.5,77.0,21.0,0.0,0.0,-6.456,6.705,-2.5,0.0,0.0,21.59,18.796,33.782
2021-02-03 21:00:00,21,0.0,0.0,0.0,-3.778,80.0,21.0,0.0,0.0,-6.822,6.705,-3.778,0.0,0.0,21.59,18.796,33.782
2021-02-03 22:00:00,22,0.0,0.0,0.0,-4.111,84.0,21.0,0.0,0.0,-6.678,6.705,-4.111,0.0,0.0,21.59,18.796,33.782
2021-02-03 23:00:00,23,0.0,0.0,0.0,-4.389,86.0,21.0,0.0,0.0,-6.372,6.705,-4.389,0.0,0.0,21.59,18.796,33.782
2021-02-04 00:00:00,00,0.0,0.0,0.0,-4.5,87.0,21.0,0.0,0.0,-6.328,0.0,-4.5,0.0,0.0,21.59,18.796,33.782
2021-02-04 01:00:00,01,0.0,0.0,0.0,-4.5,89.0,35.0,0.0,0.0,-6.256,0.0,-4.5,0.0,0.0,21.59,18.796,33.782
2021-02-04 02:00:00,02,0.0,0.0,0.0,-1.722,94.0,344.0,2.503,4.381,-2.561,6.705,-1.722,3.556,0.508,22.098,19.558,34.544
2021-02-04 03:00:00,03,0.0,0.0,0.0,0.778,95.0,299.0,0.0,0.0,-0.206,6.705,0.778,1.778,1.27,22.86,20.066,35.052
2021-02-04 04:00:00,04,0.0,0.0,0.0,2.278,94.0,337.0,2.995,4.381,0.5,6.705,2.278,1.778,1.778,23.368,20.574,35.814
2021-02-04 05:00:00,05,0.0,0.0,0.0,2.389,87.0,349.0,2.19,3.308,0.283,6.705,2.278,1.778,2.032,23.622,21.082,36.068
2021-02-04 06:00:00,06,0.0,0.0,0.0,2.111,83.0,346.0,2.28,4.381,-0.472,7.778,2.111,0.0,2.032,23.622,21.082,36.068
2021-02-04 07:00:00,07,0.0,49.760000000000005,0.0,0.611,77.0,352.0,2.682,4.381,-2.95,7.778,0.611,0.0,2.032,23.622,21.082,36.068
2021-02-04 08:00:00,08,3.0,302.45,6.0,0.111,66.0,349.0,2.012,3.308,-5.689,7.778,0.111,0.0,2.032,23.622,21.082,36.068
2021-02-04 09:00:00,09,12.0,486.05,7.0,1.611,55.0,332.0,2.19,3.308,-7.383,7.778,1.389,0.0,2.032,23.622,21.082,36.068
2021-02-04 10:00:00,10,19.0,797.05,12.0,2.5,50.0,358.0,3.71,5.498,-7.428,7.778,2.5,0.0,2.032,23.622,21.082,36.068
2021-02-04 11:00:00,11,26.0,1320.23,16.0,3.111,45.0,327.0,4.291,7.778,-7.767,7.778,3.0,0.0,2.032,23.622,21.082,36.068
2021-02-04 12:00:00,12,30.0,1958.6600000000003,18.0,4.222,40.0,307.0,3.71,5.498,-8.694,7.778,4.222,0.0,2.032,23.622,21.082,36.068
2021-02-04 13:00:00,13,32.0,2492.64,14.0,5.611,34.0,354.0,3.397,4.381,-9.489,7.778,5.611,0.0,2.032,23.622,21.082,36.068
2021-02-04 14:00:00,14,29.0,2560.1,7.0,5.889,32.0,353.0,2.503,4.381,-9.633,7.778,5.889,0.0,2.032,23.622,21.082,36.068
2021-02-04 15:00:00,15,19.0,1723.2399999999998,6.0,5.5,34.0,336.0,2.28,4.381,-10.094,7.778,5.222,0.0,2.032,23.622,21.082,36.068
2021-02-04 16:00:00,16,18.0,1872.46,6.0,5.278,31.0,344.0,2.906,4.381,-10.522,7.778,5.222,0.0,2.032,23.622,21.082,36.068
2021-02-04 17:00:00,17,5.0,381.49,2.0,4.889,42.0,358.0,2.28,3.308,-9.356,7.778,4.5,0.0,2.032,23.622,21.082,36.068
2021-02-04 18:00:00,18,0.0,0.0,0.0,1.889,48.0,350.0,1.52,3.308,-8.772,7.778,1.889,0.0,2.032,23.622,21.082,36.068
2021-02-04 19:00:00,19,0.0,0.0,0.0,0.611,65.0,320.0,0.0,0.0,-7.411,7.778,0.611,0.0,2.032,23.622,21.082,36.068
2021-02-04 20:00:00,20,0.0,0.0,0.0,-2.889,74.0,106.0,0.0,0.0,-7.239,7.778,-2.889,0.0,2.032,23.622,21.082,36.068
2021-02-04 21:00:00,21,0.0,0.0,0.0,-4.5,78.0,115.0,0.0,0.0,-8.078,7.778,-4.5,0.0,2.032,23.622,21.082,36.068
2021-02-04 22:00:00,22,0.0,0.0,0.0,-5.389,79.0,183.0,0.0,0.0,-8.444,7.778,-5.389,0.0,2.032,23.622,21.082,36.068
2021-02-04 23:00:00,23,0.0,0.0,0.0,-5.722,79.0,147.0,0.0,0.0,-8.772,7.778,-5.722,0.0,2.032,23.622,21.082,36.068
2021-02-05 00:00:00,00,0.0,0.0,0.0,-4.389,77.0,87.0,0.0,0.0,-8.506,0.0,-4.389,0.0,0.0,23.622,21.082,36.068
2021-02-05 01:00:00,01,0.0,0.0,0.0,-4.611,77.0,95.0,0.0,0.0,-8.022,2.19,-4.611,0.0,0.0,23.622,21.082,36.068
