,_id,DATE,POWER
81,612bbb107cc7dca868da3a14,2021-02-01 09:00:00,2.0
82,612bbb107cc7dca868da3a15,2021-02-01 10:00:00,5.0
83,612bbb107cc7dca868da3a16,2021-02-01 11:00:00,2.0
84,612bbb107cc7dca868da3a17,2021-02-01 12:00:00,3.0
85,612bbb107cc7dca868da3a18,2021-02-01 13:00:00,5.0
86,612bbb107cc7dca868da3a19,2021-02-01 14:00:00,2.0
87,612bbb107cc7dca868da3a1a,2021-02-01 15:00:00,3.0
88,612bbb107cc7dca868da3a1b,2021-02-01 16:00:00,3.0
89,612bbb107cc7dca868da3a1c,2021-02-01 17:00:00,0.0
90,612bbb107cc7dca868da3a1d,2021-02-01 18:00:00,0.0
91,612bbb107cc7dca868da3a1e,2021-02-01 19:00:00,0.0
92,612bbb107cc7dca868da3a1f,2021-02-01 20:00:00,0.0
93,612bbb107cc7dca868da3a20,2021-02-01 21:00:00,0.0
94,612bbb107cc7dca868da3a21,2021-02-01 22:00:00,0.0
95,612bbb107cc7dca868da3a22,2021-02-01 23:00:00,0.0
96,612bbb107cc7dca868da4773,2021-02-02 00:00:00,0.0
97,612bbb107cc7dca868da4774,2021-02-02 01:00:00,0.0
98,612bbb107cc7dca868da4775,2021-02-02 02:00:00,0.0
99,612bbb107cc7dca868da4776,2021-02-02 03:00:00,0.0
100,612bbb107cc7dca868da4777,2021-02-02 04:00:00,0.0
101,612bbb107cc7dca868da4778,2021-02-02 05:00:00,0.0
102,612bbb107cc7dca868da4779,2021-02-02 06:00:00,0.0
103,612bbb107cc7dca868da477a,2021-02-02 07:00:00,0.0
104,612bbb107cc7dca868da477b,2021-02-02 08:00:00,3.0
105,612bbb107cc7dca868da477c,2021-02-02 09:00:00,13.0
106,612bbb107cc7dca868da477d,2021-02-02 10:00:00,19.0
107,612bbb107cc7dca868da477e,2021-02-02 11:00:00,28.0
108,612bbb107cc7dca868da477f,2021-02-02 12:00:00,31.0
109,612bbb107cc7dca868da4780,2021-02-02 13:00:00,32.0
110,612bbb107cc7dca868da4781,2021-02-02 14:00:00,31.0
111,612bbb107cc7dca868da4782,2021-02-02 15:00:00,27.0
112,612bbb107cc7dca868da4783,2021-02-02 16:00:00,16.0
113,612bbb107cc7dca868da4784,2021-02-02 17:00:00,4.0
114,612bbb107cc7dca868da4785,2021-02-02 18:00:00,0.0
115,612bbb107cc7dca868da4786,2021-02-02 19:00:00,0.0
116,612bbb107cc7dca868da4787,2021-02-02 20:00:00,0.0
117,612bbb107cc7dca868da4788,2021-02-02 21:00:00,0.0
118,612bbb107cc7dca868da4789,2021-02-02 22:00:00,0.0
119,612bbb107cc7dca868da478a,2021-02-02 23:00:00,0.0
120,612bbb107cc7dca868da487b,2021-02-03 00:00:00,0.0
121,612bbb107cc7dca868da487c,2021-02-03 01:00:00,0.0
122,612bbb107cc7dca868da487d,2021-02-03 02:00:00,0.0
123,612bbb107cc7dca868da487e,2021-02-03 03:00:00,0.0
124,612bbb107cc7dca868da487f,2021-02-03 04:00:00,0.0
125,612bbb107cc7dca868da4880,2021-02-03 05:00:00,0.0
