POWER,solarradiation,humidity,windspeed,windgust,temp,feelslike,winddir,TARGET
0.038461538461538464,0.11391404048741019,0.49382716049382713,0.3688782712563796,0.42978014229857064,0.40382013712136844,0.36685761899802105,0.9857549857549858,0.038461538461538464
0.02564102564102564,0.06893186909694127,0.5432098765432098,0.3495493538929308,0.2808153323504904,0.38726468092912336,0.35181751900843666,0.9572649572649573,0.0
0.0,0.0,0.7407407407407407,0.16505592355304594,0.2120376898916736,0.3694251450322166,0.33561087386730554,0.9145299145299146,0.0
0.0,0.0,0.8641975308641975,0.0,0.0,0.2917153929054596,0.2650140610353089,0.6410256410256411,0.0
0.0,0.0,0.9259259259259259,0.0,0.0,0.22038017931255874,0.2002083116342048,0.5384615384615385,0.0
0.0,0.0,0.9382716049382714,0.0,0.0,0.19235972575726307,0.17475262993438187,0.4586894586894587,0.0
0.0,0.0,0.9629629629629629,0.0,0.0,0.17452018986035633,0.15854598479325072,0.43304843304843305,0.0
0.0,0.0,0.9629629629629629,0.0,0.0,0.16050996308270848,0.14581814394333925,0.43304843304843305,0.0
0.0,0.0,0.9629629629629629,0.0,0.0,0.14904496571965786,0.13540256223310074,0.43304843304843305,0.0
0.0,0.0,0.9629629629629629,0.0,0.0,0.13503473894201004,0.12267472138318927,0.43304843304843305,0.0
0.0,0.0,0.9753086419753086,0.0,0.0,0.13120542982275113,0.11919591709196961,0.43304843304843305,0.0
0.0,0.0,0.9753086419753086,0.0,0.0,0.15413542454885235,0.14002708051244667,0.9059829059829061,0.0
0.0,0.0,0.9753086419753086,0.0,0.0,0.15413542454885235,0.14002708051244667,0.9202279202279203,0.0
0.0,0.0,0.9753086419753086,0.0,0.0,0.15413542454885235,0.14002708051244667,0.8547008547008548,0.0
0.0,0.0,0.9753086419753086,0.0,0.0,0.14904496571965786,0.13540256223310074,0.8717948717948719,0.0
0.0,0.003291279228145214,0.9753086419753086,0.0,0.0,0.14521565660039898,0.13192375794188108,0.8746438746438747,0.0
0.038461538461538464,0.06216431594654263,0.9753086419753086,0.0,0.0,0.14904496571965786,0.13540256223310074,0.9002849002849004,0.0
0.0641025641025641,0.13260257040979373,0.9753086419753086,0.0,0.0,0.17452018986035633,0.15854598479325072,0.9002849002849004,0.02564102564102564
0.16666666666666666,0.20701312852455547,0.9506172839506172,0.0,0.0,0.24585540345325718,0.22335173419435478,0.9686609686609687,0.0641025641025641
0.2692307692307692,0.3082092920192069,0.8518518518518517,0.0,0.0,0.41019467565522455,0.3726486824289137,0.9316239316239318,0.02564102564102564
0.28205128205128205,0.40183287050777994,0.3827160493827161,0.0,0.07166207294404206,0.4662355827658159,0.42356004582855955,0.9914529914529916,0.038461538461538464
0.3205128205128205,0.48806479286692983,0.4444444444444444,0.08741448582908025,0.14037561694763157,0.5019146545596294,0.4559733361108218,0.9914529914529916,0.0641025641025641
0.2692307692307692,0.44096636349221197,0.45679012345679004,0.20870887175589095,0.2120376898916736,0.51337965192268,0.4663889178210604,0.6096866096866098,0.02564102564102564
0.20512820512820512,0.34058742930559904,0.4691358024691358,0.04365294820284504,0.07166207294404206,0.5248446492857306,0.4768044995312989,0.7264957264957266,0.038461538461538464
0.038461538461538464,0.10578647139900711,0.6049382716049382,0.0096644586817244,0.07166207294404206,0.5006305748549678,0.4548067909592751,0.5413105413105413,0.038461538461538464
0.0,0.022197330384260406,0.6666666666666666,0.0,0.0,0.4382151292105202,0.3981043641287366,0.2934472934472935,0.0
0.0,0.0,0.7283950617283951,0.0,0.0,0.4089105959505629,0.371482137277367,0.9401709401709403,0.0
0.0,0.0,0.7530864197530863,0.0,0.0,0.3898099103437206,0.35412977814810964,0.7094017094017094,0.0
0.0,0.0,0.7901234567901235,0.0,0.0,0.37579968356607274,0.3414019372981981,0.7065527065527066,0.0
0.0,0.0,0.9135802469135802,0.0,0.0,0.3694251450322166,0.33561087386730554,0.5726495726495727,0.0
0.0,0.0,0.9629629629629629,0.0,0.0,0.3515856091353099,0.3194042287261744,0.5754985754985755,0.0
0.0,0.0,0.9753086419753086,0.0,0.0,0.3490403797207126,0.31709196958650143,0.4757834757834758,0.0
0.0,0.0,0.9753086419753086,0.0,0.0,0.35796014766916595,0.325195292157067,0.23076923076923078,0.0
0.0,0.0,0.9876543209876544,0.0,0.0,0.36305060649836046,0.32981981043641295,0.23076923076923078,0.0
0.0,0.0,0.9876543209876544,0.0,0.0,0.37579968356607274,0.3414019372981981,0.9658119658119659,0.0
0.0,0.0,0.9876543209876544,0.0,0.0,0.42165967301827517,0.38306426413915223,0.945868945868946,0.0
0.0,0.0,0.9876543209876544,0.0,0.0,0.4127399050698218,0.3749609415685866,0.14245014245014245,0.0
0.0,0.0,0.9876543209876544,0.0,0.0,0.39872967829217393,0.3622331007186752,0.11965811965811966,0.0
0.0,0.0,0.9876543209876544,0.0,0.0,0.4178303638990163,0.37958545984793257,0.9686609686609687,0.0
0.0,0.0,0.9876543209876544,0.0,0.0,0.4178303638990163,0.37958545984793257,0.9572649572649573,0.0
0.0,0.010483710302374844,0.9876543209876544,0.0,0.0,0.3923551397583178,0.35644203728778256,0.6752136752136753,0.038461538461538464
0.02564102564102564,0.0803425857785837,0.9753086419753086,0.0,0.0,0.40636536653596567,0.36916987813769403,0.54985754985755,0.16666666666666666
0.0641025641025641,0.1314011213524535,0.9012345679012345,0.0,0.0,0.4292953612620669,0.39000104155817106,0.7407407407407408,0.24358974358974358
0.02564102564102564,0.07753920464478985,0.888888888888889,0.0,0.0,0.4318405906766641,0.392313300697844,0.8205128205128206,0.358974358974359
0.038461538461538464,0.11319845661569486,0.9135802469135802,0.0,0.0,0.4267501318474696,0.38768878241849813,0.660968660968661,0.3974358974358974
0.0641025641025641,0.10912857334531392,0.802469135802469,0.1310674340319253,0.14037561694763157,0.4318405906766641,0.392313300697844,0.6980056980056981,0.41025641025641024
0.02564102564102564,0.10379218793834594,0.802469135802469,0.17472038223477032,0.14037561694763157,0.4318405906766641,0.392313300697844,0.7863247863247864,0.3974358974358974
0.038461538461538464,0.08007424182669046,0.8148148148148148,0.0,0.0,0.42420490243287234,0.38537652327882516,0.7920227920227921,0.34615384615384615
0.038461538461538464,0.06533158774237353,0.7777777777777778,0.1941578890216093,0.14037561694763157,0.42420490243287234,0.38537652327882516,0.7948717948717949,0.20512820512820512
0.0,0.012839851516346618,0.802469135802469,0.0,0.0,0.42037559331361346,0.3818977189876055,0.8290598290598291,0.05128205128205128
0.0,0.0,0.8641975308641975,0.0,0.07166207294404206,0.40636536653596567,0.36916987813769403,0.6182336182336183,0.0
0.0,0.0,0.888888888888889,0.063090454989684,0.07166207294404206,0.38726468092912336,0.35181751900843666,0.8062678062678064,0.0
0.0,0.0,0.8518518518518517,0.0,0.0,0.39490036917291504,0.3587542964274555,0.9658119658119659,0.0
0.0,0.0,0.7654320987654321,0.1310674340319253,0.14037561694763157,0.39490036917291504,0.3587542964274555,0.9515669515669517,0.0
0.0,0.0,0.7654320987654321,0.23781083722445434,0.2120376898916736,0.38726468092912336,0.35181751900843666,1.0,0.0
0.0,0.0,0.7530864197530863,0.4659572157671843,0.4985577847573873,0.34140469147692093,0.31015519216748255,0.9686609686609687,0.0
0.0,0.0,0.7530864197530863,0.3592138125746552,0.3524133068393052,0.3121001582169636,0.2708051244662015,0.9715099715099716,0.0
0.0,0.0,0.7037037037037036,0.3495493538929308,0.3524133068393052,0.2827956249570062,0.24649515675450479,0.9886039886039887,0.0
0.0,0.0,0.691358024691358,0.3495493538929308,0.3524133068393052,0.25986563023090503,0.23607957504426624,0.9658119658119659,0.0
0.0,0.0,0.6172839506172839,0.3932023020957759,0.42978014229857064,0.23821971520946547,0.16583689199041768,0.9914529914529916,0.0
0.0,0.0,0.5679012345679012,0.3688782712563796,0.3524133068393052,0.21528972048336428,0.1955837933548589,0.9601139601139602,0.0
0.0,0.0,0.37037037037037035,0.2912368335324139,0.3524133068393052,0.19107564605260138,0.16896156650348926,0.925925925925926,0.0
0.0,0.0,0.37037037037037035,0.24758388532956888,0.2120376898916736,0.1796106486895508,0.16317050307259662,0.9686609686609687,0.0
0.0,0.012610132830256186,0.41975308641975306,0.3495493538929308,0.3524133068393052,0.16560042191190294,0.15044266222268515,0.9886039886039887,0.0
0.038461538461538464,0.07644956556740515,0.3950617283950617,0.4223042675643392,0.42978014229857064,0.16942973103116185,0.14813040308301223,0.945868945868946,0.05128205128205128
0.16666666666666666,0.10683951811931548,0.2962962962962963,0.5193832120751439,0.4985577847573873,0.19745018458645752,0.13921466513904804,0.9515669515669517,0.15384615384615385
0.24358974358974358,0.14944521920854795,0.28395061728395066,0.47573026387229883,0.42978014229857064,0.20891518194950814,0.14015206749296952,0.9857549857549858,0.2564102564102564
0.358974358974359,0.23285546425536585,0.2962962962962963,0.6310131393202302,0.5702198577014295,0.2178349498979615,0.19789605249453185,0.9287749287749288,0.3333333333333333
0.3974358974358974,0.36295755693160886,0.2962962962962963,0.3932023020957759,0.2808153323504904,0.22675471784641488,0.2002083116342048,0.9658119658119659,0.3846153846153846
0.41025641025641024,0.4616430781490772,0.3086419753086419,0.5776957324356607,0.42978014229857064,0.23693563550480382,0.15138006457660663,0.9772079772079773,0.3846153846153846
0.3974358974358974,0.4787784658044422,0.3086419753086419,0.5193832120751439,0.4985577847573873,0.23821971520946547,0.16189980210394753,0.9572649572649573,0.3717948717948718
0.34615384615384615,0.4245607900696474,0.33333333333333337,0.47573026387229883,0.42978014229857064,0.23693563550480382,0.21293615248411626,0.9914529914529916,0.3076923076923077
0.20512820512820512,0.30980919118693406,0.37037037037037035,0.4466282984037355,0.42978014229857064,0.2292999472610121,0.19789605249453185,0.9886039886039887,0.1794871794871795
0.05128205128205128,0.05490073306688676,0.41975308641975306,0.21848191986100554,0.2808153323504904,0.20382472312031366,0.16896156650348926,0.9772079772079773,0.038461538461538464
0.0,0.0007054193280830077,0.45679012345679004,0.17472038223477032,0.2120376898916736,0.16814565132650017,0.1527549213623581,0.9715099715099716,0.0
0.0,0.0,0.4814814814814815,0.3252253230535346,0.2808153323504904,0.14904496571965786,0.13540256223310074,0.8974358974358976,0.0
0.0,0.0,0.5185185185185185,0.08741448582908025,0.14037561694763157,0.13757996835660727,0.12498698052286222,0.9772079772079773,0.0
0.0,0.0,0.5802469135802469,0.019437506786838962,0.07166207294404206,0.12356974157895942,0.11225913967295074,0.9829059829059831,0.0
0.0,0.0,0.7283950617283951,0.0,0.0,0.10827543509664993,0.09836475367149257,0.9914529914529916,0.0
0.0,0.0,0.8148148148148148,0.0,0.0,0.07133521359290088,0.06480574940110406,0.3190883190883191,0.0
0.0,0.0,0.839506172839506,0.0,0.0,0.05095044828139689,0.046286845120299985,0.3190883190883191,0.0
0.0,0.0,0.888888888888889,0.0,0.0,0.05987021622985028,0.05439016769086555,0.31339031339031337,0.0
0.0,0.0,0.7654320987654321,0.3688782712563796,0.2808153323504904,0.1630551924973057,0.1423393396521196,0.8917378917378919,0.0
0.0,0.0,0.7901234567901235,0.21848191986100554,0.2808153323504904,0.15159019513425512,0.13192375794188108,0.9686609686609687,0.0
0.0,0.0,0.7901234567901235,0.1310674340319253,0.2120376898916736,0.12356974157895942,0.11225913967295074,0.9943019943019945,0.0
0.0,0.0,0.7654320987654321,0.053425996307959606,0.14037561694763157,0.12228566187429778,0.11109259452140405,0.9401709401709403,0.0
0.0,0.0,0.8271604938271605,0.0,0.0,0.11210474421590882,0.10184355796271223,0.9658119658119659,0.0
0.0,0.007851093501603965,0.9012345679012345,0.0,0.0,0.07770975212675701,0.07059681283199667,0.23076923076923078,0.0
0.05128205128205128,0.05180867889393501,0.9259259259259259,0.0,0.0,0.05349567769599414,0.048599104259972936,0.23076923076923078,0.038461538461538464
0.15384615384615385,0.0938898895317398,0.691358024691358,0.0,0.0,0.2063699525349109,0.18748047078429333,0.9287749287749288,0.15384615384615385
0.2564102564102564,0.15590986895870348,0.28395061728395066,0.1310674340319253,0.14037561694763157,0.23821971520946547,0.21641495677533593,0.9886039886039887,0.24358974358974358
0.3333333333333333,0.23844799616186832,0.33333333333333337,0.09707894451080465,0.14037561694763157,0.2687853981793584,0.24418289761483183,0.9230769230769231,0.3333333333333333
0.3846153846153846,0.3682370208942359,0.2222222222222222,0.28157237485068953,0.2808153323504904,0.30955492880236635,0.28122070617644,0.9287749287749288,0.3846153846153846
0.3846153846153846,0.5152000585477713,0.1728395061728395,0.20870887175589095,0.14037561694763157,0.33757538235766205,0.30205186959691704,0.9658119658119659,0.41025641025641024
0.3717948717948718,0.5601801970295137,0.19753086419753085,0.21848191986100554,0.2120376898916736,0.35796014766916595,0.3205707738777211,0.9658119658119659,0.3717948717948718
0.3076923076923077,0.47287083304533784,0.1111111111111111,0.1214029753502009,0.14037561694763157,0.36305060649836046,0.32981981043641295,0.9971509971509972,0.24358974358974358
0.1794871794871795,0.2826210698792046,0.16049382716049382,0.4223042675643392,0.3524133068393052,0.36305060649836046,0.31246745130715553,0.9857549857549858,0.23076923076923075
0.038461538461538464,0.057551646046195816,0.3950617283950617,0.1941578890216093,0.14037561694763157,0.33248492352846754,0.30205186959691704,0.945868945868946,0.0641025641025641
0.0,0.0,0.6049382716049382,0.0,0.0,0.2484006328678544,0.22566399333402773,0.031339031339031334,0.0
0.0,0.0,0.6790123456790124,0.0,0.0,0.17706541927495356,0.1608582439329237,0.03418803418803419,0.0
0.0,0.0,0.7283950617283951,0.0,0.0,0.1630551924973057,0.14813040308301223,0.037037037037037035,0.0
0.0,0.0,0.7654320987654321,0.0,0.0,0.13375065923734836,0.12150817623164256,0.037037037037037035,0.0
0.0,0.0,0.8148148148148148,0.0,0.0,0.12611497099355667,0.11457139881262371,0.037037037037037035,0.0
0.0,0.0,0.839506172839506,0.0,0.0,0.11974043245970052,0.10878033538173108,0.037037037037037035,0.0
0.0,0.0,0.8518518518518517,0.0,0.0,0.1171952030451033,0.10646807624205815,0.037037037037037035,0.0
0.0,0.0,0.8765432098765432,0.0,0.0,0.1171952030451033,0.10646807624205815,0.07692307692307693,0.0
0.0,0.0,0.9382716049382714,0.271799326745575,0.2808153323504904,0.18089472839421245,0.16433704822414336,0.9572649572649573,0.0
0.0,0.0,0.9506172839506172,0.0,0.0,0.23821971520946547,0.21641495677533593,0.8290598290598291,0.0
0.0,0.0,0.9382716049382714,0.3252253230535346,0.2808153323504904,0.2726147072986173,0.2476617019060515,0.9373219373219374,0.0
0.0,0.0,0.8518518518518517,0.23781083722445434,0.2120376898916736,0.27515993671321454,0.2476617019060515,0.9715099715099716,0.0
0.0,0.0,0.802469135802469,0.24758388532956888,0.2808153323504904,0.2687853981793584,0.24418289761483183,0.962962962962963,0.0
0.0,0.010115753822884859,0.7283950617283951,0.2912368335324139,0.2808153323504904,0.2343904060902066,0.21293615248411626,0.9800569800569802,0.0
0.038461538461538464,0.061485324431903646,0.5925925925925926,0.21848191986100554,0.2120376898916736,0.22292540872715597,0.20252057077387775,0.9715099715099716,0.038461538461538464
0.15384615384615385,0.09880952864978267,0.45679012345679004,0.23781083722445434,0.2120376898916736,0.2573204008163078,0.2291427976252474,0.9230769230769231,0.1282051282051282
0.24358974358974358,0.16203299004281302,0.3950617283950617,0.4028667607775003,0.3524133068393052,0.27770516612781176,0.25228622018539737,0.9971509971509972,0.20512820512820512
0.3333333333333333,0.26839070879395655,0.33333333333333337,0.4659572157671843,0.4985577847573873,0.2917153929054596,0.2627018018956359,0.9088319088319089,0.21794871794871795
0.3846153846153846,0.39817770061759766,0.2716049382716049,0.4028667607775003,0.3524133068393052,0.31719061704615803,0.28815748359545884,0.851851851851852,0.11538461538461538
0.41025641025641024,0.5067309607933222,0.19753086419753085,0.3688782712563796,0.2808153323504904,0.3490403797207126,0.31709196958650143,0.9857549857549858,0.08974358974358974
0.3717948717948718,0.5204449630620483,0.1728395061728395,0.271799326745575,0.2808153323504904,0.3554149182545687,0.32288303301739407,0.9829059829059831,0.07692307692307693
0.24358974358974358,0.3503189633791821,0.19753086419753085,0.24758388532956888,0.2808153323504904,0.3464951503061154,0.30898864701593587,0.9344729344729346,0.038461538461538464
0.23076923076923075,0.38065402739547793,0.16049382716049382,0.3155608643718102,0.2808153323504904,0.34140469147692093,0.30898864701593587,0.9572649572649573,0.038461538461538464
0.0641025641025641,0.0775534350058751,0.2962962962962963,0.24758388532956888,0.2120376898916736,0.33248492352846754,0.2939485470263514,0.9971509971509972,0.0
0.0,0.0,0.37037037037037035,0.16505592355304594,0.2120376898916736,0.2636949393501639,0.2395583793354859,0.9743589743589745,0.0
0.0,0.0,0.5802469135802469,0.0,0.0,0.2343904060902066,0.21293615248411626,0.888888888888889,0.0
0.0,0.0,0.691358024691358,0.0,0.0,0.15413542454885235,0.14002708051244667,0.2792022792022792,0.0
0.0,0.0,0.7407407407407407,0.0,0.0,0.1171952030451033,0.10646807624205815,0.30484330484330485,0.0
0.0,0.0,0.7530864197530863,0.0,0.0,0.09681043773359932,0.08794917196125406,0.4985754985754986,0.0
0.0,0.0,0.7530864197530863,0.0,0.0,0.08917474948980761,0.0810123945422352,0.396011396011396,0.0
0.0,0.0,0.7283950617283951,0.0,0.0,0.11974043245970052,0.10878033538173108,0.22507122507122507,0.0
0.0,0.0,0.7283950617283951,0.0,0.0,0.11464997363050607,0.1041558171023852,0.24786324786324787,0.0
0.0,0.0,0.7530864197530863,0.0,0.0,0.09935566714819656,0.09026143110092702,0.28205128205128205,0.0
0.0,0.0,0.7654320987654321,0.0,0.0,0.08917474948980761,0.0810123945422352,0.28205128205128205,0.0
0.0,0.0,0.7901234567901235,0.0,0.0,0.09426520831900209,0.0856369128215811,0.28205128205128205,0.0
0.0,0.0,0.7901234567901235,0.0,0.0,0.09935566714819656,0.09026143110092702,0.2792022792022792,0.0
0.0,0.0,0.7901234567901235,0.0,0.0,0.09935566714819656,0.09026143110092702,0.2792022792022792,0.0
0.0,0.010097457644346683,0.8148148148148148,0.0,0.0,0.08917474948980761,0.0810123945422352,0.2792022792022792,0.01282051282051282
0.038461538461538464,0.08825873235943452,0.802469135802469,0.0,0.0,0.14267042718580175,0.12961149880220812,0.2792022792022792,0.038461538461538464
0.1282051282051282,0.1482153094290372,0.6296296296296297,0.0,0.0,0.23184517667560933,0.2106238933444433,1.0,0.1282051282051282
0.20512820512820512,0.19443958805137565,0.41975308641975306,0.0,0.0,0.3070096993877691,0.27890844703676704,1.0,0.23076923076923075
0.21794871794871795,0.27172061328790453,0.16049382716049382,0.0,0.0,0.38726468092912336,0.35181751900843666,0.9572649572649573,0.2948717948717949
0.11538461538461538,0.21963545880717047,0.33333333333333337,0.053425996307959606,0.07166207294404206,0.38598060122446165,0.3506509738568899,0.9088319088319089,0.28205128205128205
0.08974358974358974,0.1993592271694185,0.28395061728395066,0.1214029753502009,0.14037561694763157,0.36687991561761935,0.33329861472763256,0.6894586894586895,0.15384615384615385
0.07692307692307693,0.16713152512878474,0.20987654320987653,0.0,0.0,0.38598060122446165,0.3506509738568899,0.680911680911681,0.28205128205128205
0.038461538461538464,0.1233711318829207,0.28395061728395066,0.0,0.0,0.3808901423952672,0.3460264555775441,0.680911680911681,0.2692307692307692
0.038461538461538464,0.09045427378401563,0.2962962962962963,0.0,0.0,0.3554149182545687,0.32288303301739407,0.6296296296296298,0.15384615384615385
0.0,0.025132850585274417,0.3580246913580246,0.0,0.0,0.3490403797207126,0.31709196958650143,0.6495726495726496,0.038461538461538464
0.0,0.0,0.4691358024691358,0.0,0.0,0.3121001582169636,0.28353296531611294,0.6039886039886041,0.0
0.0,0.0,0.49382716049382713,0.0,0.0,0.2687853981793584,0.24418289761483183,0.452991452991453,0.0
0.0,0.0,0.5555555555555555,0.0,0.0,0.2573204008163078,0.2337673159045933,0.43304843304843305,0.0
0.0,0.0,0.6296296296296297,0.0,0.0,0.23821971520946547,0.21641495677533593,0.43304843304843305,0.0
0.0,0.0,0.691358024691358,0.0,0.0,0.21146041136410537,0.19210498906363924,0.43304843304843305,0.0
0.0,0.0,0.7283950617283951,0.0,0.0,0.17706541927495356,0.1608582439329237,0.4301994301994302,0.0
0.0,0.0,0.7530864197530863,0.0,0.0,0.17452018986035633,0.15854598479325072,0.4301994301994302,0.0
0.0,0.0,0.8148148148148148,0.0,0.0,0.14649973630506063,0.1330903030934278,0.4273504273504274,0.0
0.0,0.0,0.8271604938271605,0.0,0.0,0.12228566187429778,0.11109259452140405,0.40740740740740744,0.0
0.0,0.0,0.839506172839506,0.0,0.0,0.10827543509664993,0.09836475367149257,0.40740740740740744,0.0
0.0,0.0,0.888888888888889,0.0,0.0,0.09935566714819656,0.09026143110092702,0.40740740740740744,0.0
0.0,0.0,0.9012345679012345,0.0,0.0,0.08917474948980761,0.0810123945422352,0.40740740740740744,0.0
0.0,0.0,0.9012345679012345,0.0,0.0,0.0828002109559515,0.07522133111134259,0.40740740740740744,0.0
0.01282051282051282,0.006633381174452027,0.9135802469135802,0.0,0.0,0.07770975212675701,0.07059681283199667,0.40740740740740744,0.0
0.038461538461538464,0.062849406187361,0.9135802469135802,0.0,0.0,0.11464997363050607,0.1041558171023852,0.40740740740740744,0.038461538461538464
0.1282051282051282,0.12385293125109267,0.8148148148148148,0.0,0.0,0.2611497099355667,0.23724612019581298,0.9686609686609687,0.1282051282051282
0.23076923076923075,0.19621635027830522,0.5802469135802469,0.0,0.0,0.39490036917291504,0.3587542964274555,0.9772079772079773,0.23076923076923075
0.2948717948717949,0.25146674364614374,0.5802469135802469,0.08741448582908025,0.14037561694763157,0.4789846598335282,0.43514217269034483,0.8575498575498577,0.2948717948717949
0.28205128205128205,0.3813675783584668,0.5679012345679012,0.21848191986100554,0.14037561694763157,0.5019146545596294,0.4559733361108218,0.9487179487179488,0.3333333333333333
0.15384615384615385,0.20790354254674673,0.5555555555555555,0.1310674340319253,0.14037561694763157,0.51337965192268,0.4663889178210604,0.9601139601139602,0.34615384615384615
0.28205128205128205,0.4784511674994816,0.5308641975308642,0.08741448582908025,0.14037561694763157,0.5235605695810689,0.4756379543797521,0.8603988603988605,0.3205128205128205
0.2692307692307692,0.47921350827190556,0.5308641975308642,0.1214029753502009,0.14037561694763157,0.5184701107518744,0.47101343610040625,0.7777777777777779,0.24358974358974358
