,from,to,cost
990,1220018600,1220018600,0
991,1220018600,1220020400,10
992,1220018600,1220017800,10
993,1220017200,1220017300,1555
994,1220017200,1220017200,0
995,1220017200,1220018700,10
996,1220015600,1220015700,1611
997,1220015600,1220015600,0
998,1220015600,1220017300,10
999,1220015600,1220001100,10
1000,1220015600,1220001600,10
1001,1220013600,1220013700,278
1002,1220013600,1220013600,0
1003,1220013600,1220015700,10
1004,1220012000,1220012100,894
1005,1220012000,1220012000,0
1006,1220012000,1220013700,10
1007,1220012000,1220012600,10
1008,1220012000,1220015100,10
1009,1220008200,1220008300,1034
1010,1220008200,1220008200,0
1011,1220008200,1220012100,10
1012,1220008200,1220008600,10
1013,1220008200,1220011100,10
1014,1220007000,1220007100,3819
1015,1220007000,1220007000,0
1016,1220007000,1220008300,10
1017,1220007000,1220006800,10
1018,1220007000,1220008500,10
1019,1220007100,1220007000,1381
1020,1220007100,1220007100,0
1021,1220007100,1220006400,10
1022,1220007100,1220007300,10
1023,1220007100,1210010600,10
1024,1220008300,1220008200,565
1025,1220008300,1220007000,10
1026,1220008300,1220008300,0
1027,1220008300,1220006800,10
1028,1220008300,1220008500,10
1029,1220012100,1220012000,894
1030,1220012100,1220008200,10
1031,1220012100,1220012100,0
1032,1220012100,1220008600,10
1033,1220012100,1220011100,10
1034,1220013700,1220013600,997
1035,1220013700,1220012000,10
1036,1220013700,1220013700,0
1037,1220013700,1220012600,10
1038,1220013700,1220015100,10
1039,1220015700,1220015600,1629
1040,1220015700,1220013600,10
1041,1220015700,1220015700,0
1042,1220017300,1220017200,343
1043,1220017300,1220015600,10
1044,1220017300,1220017300,0
1045,1220017300,1220001100,10
1046,1220017300,1220001600,10
1047,1220018700,1220018600,329
1048,1220018700,1220017200,10
1049,1220018700,1220018700,0
1050,1220020400,1220020500,873
1051,1220020400,1220018600,10
1052,1220020400,1220020400,0
1053,1220020400,1220017800,10
1054,1150016700,1150016600,1803
1055,1150016700,1150016700,0
1056,1150016700,1150014600,10
1057,1150016700,1150012600,10
1058,1150016700,1150015900,10
1059,1150016700,1150014900,10
1060,1150019300,1150019200,2133
1061,1150019300,1150019300,0
1062,1150019300,1150016600,10
1063,1150019300,1150018200,10
1064,1150004200,1150004100,2119
1065,1150004200,1150004200,0
1066,1150004200,1150019200,10
1067,1150004200,1150003600,10
1068,1150005000,1150004900,1082
1069,1150005000,1150005000,0
1070,1150005000,1150004100,10
1071,1150005000,1150004800,10
1072,1150006800,1150006700,405
1073,1150006800,1150006800,0
1074,1150006800,1150004900,10
1075,1150007300,1150007200,5401
1076,1150007300,1150007300,0
1077,1150007300,1150006700,10
1078,1150007300,1150007000,10
1079,1150007300,1150006500,10
1080,2180002201,2180002102,2040
1081,2180002201,2180002201,0
1082,2180002201,1150007200,10
1083,1150007200,1150007300,5883
1084,1150007200,2180002201,10
1085,1150007200,1150007200,0
1086,1150006700,1150006800,6187
1087,1150006700,1150007300,10
1088,1150006700,1150006700,0
1089,1150006700,1150007000,10
1090,1150006700,1150006500,10
1091,1150004900,1150005000,1557
1092,1150004900,1150006800,10
1093,1150004900,1150004900,0
1094,1150004100,1150004200,5646
1095,1150004100,1150005000,10
1096,1150004100,1150004100,0
1097,1150004100,1150004800,10
1098,1150019200,1150019300,1637
1099,1150019200,1150004200,10
1100,1150019200,1150019200,0
1101,1150019200,1150003600,10
1102,1150016600,1150016700,1790
1103,1150016600,1150019300,10
1104,1150016600,1150016600,0
1105,1150016600,1150018200,10
1106,1230011000,1230010900,1418
1107,1230011000,1230011000,0
1108,1230011000,1230008900,10
1109,1230011000,1230010600,10
1110,1230011000,1230009600,10
1111,1230014000,1230013900,1542
1112,1230014000,1230014000,0
1113,1230014000,1230010900,10
1114,1230014000,1230013800,10
1115,1230014000,1230011100,10
1116,1230013900,1230014000,423
1117,1230013900,1230013900,0
1118,1230013900,1230012600,10
1119,1230010900,1230011000,594
1120,1230010900,1230014000,10
1121,1230010900,1230010900,0
1122,1230010900,1230013800,10
1123,1230010900,1230011100,10
1124,1120010700,1120010800,1450
1125,1120010700,1120010700,0
1126,1120010700,1110000400,10
1127,1120010700,1110000100,10
1128,1120008100,1120008200,825
1129,1120008100,1120008100,0
1130,1120008100,1120010800,10
1131,1120008100,1120012000,10
1132,1120008100,1120008700,10
1133,1120009200,1120009100,442
1134,1120009200,1120036200,10
1135,1120009200,1120009200,0
1136,1120009200,1120008200,10
1137,1120009200,1120007700,10
1138,1120011400,1120011300,671
1139,1120011400,1120011400,0
1140,1120011400,1120009100,10
1141,1120011400,1120011200,10
1142,1120011400,1120009900,10
1143,1120011300,1120011400,671
1144,1120011300,1120012600,10
1145,1120011300,1120011500,10
1146,1120011300,1120011300,0
1147,1120009100,1120009200,442
1148,1120009100,1120011400,10
1149,1120009100,1120009100,0
1150,1120009100,1120011200,10
1151,1120009100,1120009900,10
1152,1120008200,1120008100,1824
1153,1120008200,1120036200,10
1154,1120008200,1120009200,10
1155,1120008200,1120008200,0
1156,1120008200,1120007700,10
1157,1120010800,1120010700,451
1158,1120010800,1120008100,10
1159,1120010800,1120010800,0
1160,1120010800,1120012000,10
1161,1120010800,1120008700,10
1162,1050014400,1050014300,1076
1163,1050014400,1050014400,0
1164,1050014400,1050016200,10
1165,1050014400,1050012900,10
1166,1060009100,1060009200,1757
1167,1060009100,1060009100,0
1168,1060009100,1060010800,10
1169,1060009100,1060011200,10
1170,1060009800,1060009700,333
1171,1060009800,1060009800,0
1172,1060009800,1060009300,10
1173,1060009800,1060010600,10
1174,1060009800,1060008700,10
1175,1060010200,1060010100,568
1176,1060010200,1060010200,0
1177,1060010200,1060009700,10
1178,1060010200,1060008900,10
1179,1060010200,1060011000,10
1180,1060010400,1060010300,361
1181,1060010400,1060010400,0
1182,1060010400,1060010100,10
1183,1060010400,1060011400,10
1184,1060010400,1060009500,10
1185,1060010300,1060010400,361
1186,1060010300,1060010300,0
1187,1060010300,1060009900,10
1188,1060010300,1060012000,10
1189,1060010100,1060010200,568
1190,1060010100,1060010400,10
1191,1060010100,1060010100,0
1192,1060010100,1060011400,10
1193,1060010100,1060009500,10
1194,1060009700,1060009800,333
1195,1060009700,1060010200,10
1196,1060009700,1060009700,0
1197,1060009700,1060008900,10
1198,1060009700,1060011000,10
1199,1060009300,1060009400,1187
1200,1060009300,1060009800,10
1201,1060009300,1060009300,0
1202,1060009300,1060010600,10
1203,1060009300,1060008700,10
1204,1060009200,1060009100,864
1205,1060009200,1060009400,10
1206,1060009200,1060009200,0
1207,1060009200,1060000800,10
1208,1060009200,1060000500,10
1209,1050014300,1050014400,383
1210,1050014300,1050014300,0
1211,1050014300,1050013300,10
1212,1210005100,1210030000,10
1213,1210005100,1210005100,0
1214,1210004700,1210004700,0
1215,1210004100,1210004100,0
1216,1210003900,1210003900,0
1217,1210003000,1210002900,3208
1218,1210003000,1210003000,0
1219,1210003000,1210004000,10
1220,1210001900,1210001900,0
1221,1210001900,1210002900,10
1222,1210002000,1210002000,0
1223,1210002900,1210003000,5449
1224,1210002900,1210001900,10
1225,1210002900,1210002900,0
1226,1210004000,1210003000,10
1227,1210004000,1210004000,0
1228,1210004200,1210004200,0
1229,1210005200,1210005200,0
1230,1160000200,1160000100,163
1231,1160000200,1160000200,0
1232,1160000400,1160000300,792
1233,1160000400,1160000400,0
1234,1160000400,1160000100,10
1235,1160000600,1160000500,660
1236,1160000600,1160000600,0
1237,1160000600,1160000300,10
1238,1160000800,1160000700,465
1239,1160000800,1160000800,0
1240,1160000800,1160000500,10
1241,1160000800,1160010100,10
1242,1160001000,1160000900,118
1243,1160001000,1160001000,0
1244,1160001000,1160000700,10
1245,1160001000,1160007900,10
1246,1160001400,1160001300,1291
1247,1160001400,1160001400,0
1248,1160001400,1160000900,10
1249,1160001400,1160013200,10
1250,1160001700,1160001800,2160
1251,1160001700,1160001700,0
1252,1160001700,1160001300,10
1253,1160001700,1160010900,10
1254,1160001700,1160013400,10
1255,1160001600,1160001500,1577
1256,1160001600,1160011300,10
1257,1160001600,1160001600,0
1258,1160001600,1160001800,10
1259,1160002200,1160002100,2042
1260,1160002200,1160002200,0
1261,1160002200,1160001500,10
1262,1160002200,1160014200,10
1263,1160001900,1160002000,3562
1264,1160001900,1160001900,0
1265,1160001900,1160002100,10
1266,1160001900,1160054500,10
1267,1160001900,1160015800,10
1268,1160002400,1160002300,1988
1269,1160002400,1160002400,0
1270,1160002400,1160002000,10
1271,1160002400,1160002600,10
1272,1160002400,1160001100,10
1273,1160002800,1160002700,1956
1274,1160002800,1160002800,0
1275,1160002800,1160002300,10
1276,1160002800,1160016000,10
1277,1160002800,1160014700,10
1278,1180000200,1180000100,1394
1279,1180000200,1180000200,0
1280,1180000200,1160002900,10
1281,1180000200,1180014900,10
1282,1180000200,1180014800,10
1283,1180000200,1180013600,10
1284,1180000400,1180000300,1876
1285,1180000400,1180000400,0
1286,1180000400,1180000100,10
1287,1180000800,1180000700,2440
1288,1180000800,1180000800,0
1289,1180000800,1180000300,10
1290,1180000800,1180014400,10
1291,1180000800,1180015300,10
1292,1180001000,1180000900,1637
1293,1180001000,1180001000,0
1294,1180001000,1180000700,10
1295,1180001000,1180018100,10
1296,1180001600,1180001500,2292
1297,1180001600,1180001600,0
1298,1180001600,1180001100,10
1299,1180001600,1190007100,10
1300,1180001600,1180025900,10
1301,1180001500,1180001600,809
1302,1180001500,1180001500,0
1303,1180001500,1180001800,10
1304,1180001500,1180022000,10
1305,1180001500,1180025100,10
1306,1180001100,1180001600,10
1307,1180001100,1180001100,0
1308,1180001100,1190007100,10
1309,1180001100,1180025900,10
1310,1180000900,1180001000,3529
1311,1180000900,1180000900,0
1312,1180000900,1180024900,10
1313,1180000900,1180016200,10
1314,1180000900,1180018400,10
1315,1180000900,1180020700,10
1316,1180000700,1180000800,3403
1317,1180000700,1180001000,10
1318,1180000700,1180000700,0
1319,1180000700,1180018100,10
1320,1180000300,1180000400,2380
1321,1180000300,1180000800,10
1322,1180000300,1180000300,0
1323,1180000300,1180014400,10
1324,1180000300,1180015300,10
1325,1180000100,1180000200,2412
1326,1180000100,1180000400,10
1327,1180000100,1180000100,0
1328,1160002900,1160003000,1330
1329,1160002900,1180000200,10
1330,1160002900,1160002900,0
1331,1160002900,1180014900,10
1332,1160002900,1180014800,10
1333,1160002900,1180013600,10
1334,1160002700,1160002800,2602
1335,1160002700,1160003000,10
1336,1160002700,1160002700,0
1337,1160002300,1160002400,2180
1338,1160002300,1160002800,10
1339,1160002300,1160002300,0
1340,1160002300,1160016000,10
1341,1160002300,1160014700,10
1342,1160002000,1160001900,1371
1343,1160002000,1160002400,10
1344,1160002000,1160002000,0
1345,1160002000,1160002600,10
1346,1160002000,1160001100,10
1347,1160002100,1160002200,2317
1348,1160002100,1160001900,10
1349,1160002100,1160002100,0
1350,1160002100,1160054500,10
1351,1160002100,1160015800,10
1352,1160001500,1160001600,3269
1353,1160001500,1160002200,10
1354,1160001500,1160001500,0
1355,1160001500,1160014200,10
1356,1160001800,1160001700,1787
1357,1160001800,1160011300,10
1358,1160001800,1160001600,10
1359,1160001800,1160001800,0
1360,1160001300,1160001400,1320
1361,1160001300,1160001700,10
1362,1160001300,1160001300,0
1363,1160001300,1160010900,10
1364,1160001300,1160013400,10
1365,1160000900,1160001000,793
1366,1160000900,1160001400,10
1367,1160000900,1160000900,0
1368,1160000900,1160013200,10
1369,1160000500,1160000600,484
1370,1160000500,1160000800,10
1371,1160000500,1160000500,0
1372,1160000500,1160010100,10
1373,1160000300,1160000400,796
1374,1160000300,1160000600,10
1375,1160000300,1160000300,0
1376,1160000100,1160000200,1293
1377,1160000100,1160000400,10
1378,1160000100,1160000100,0
1379,1060006300,1060006400,1529
1380,1060006300,1060006300,0
1381,1060006400,1060006300,1325
1382,1060006400,1060006400,0
1383,1060006400,1060005200,10
1384,1240024100,1240024200,545
1385,1240024100,1240024100,0
1386,1240024100,1240025800,10
1387,1240024100,1240022500,10
1388,1240022900,1240023000,809
1389,1240022900,1240022900,0
1390,1240022900,1240024200,10
1391,1240022900,1240025200,10
1392,1240022900,1240021900,10
1393,1240022100,1240022200,303
1394,1240022100,1240022100,0
1395,1240022100,1240023000,10
1396,1240022100,1240019700,10
1397,1240022100,1240023600,10
1398,1240021500,1240021600,286
1399,1240021500,1240021500,0
1400,1240021500,1240022200,10
1401,1240021500,1240023200,10
1402,1240021500,1240019500,10
1403,1240021300,1240021400,106
1404,1240021300,1240021300,0
1405,1240021300,1240021600,10
1406,1240021300,1240019100,10
1407,1240021000,1240020900,758
1408,1240021000,1240021000,0
1409,1240021000,1240021400,10
1410,1240021000,1240022400,10
1411,1240021200,1240021100,1352
1412,1240021200,1240021200,0
1413,1240021200,1240020900,10
1414,1240021200,1240022800,10
1415,1240021200,1240020100,10
1416,1240021700,1240021800,1293
1417,1240021700,1240021700,0
1418,1240021700,1240021100,10
1419,1240021700,1240026600,10
1420,1240021700,1240020300,10
1421,1240021800,1240021700,4446
1422,1240021800,1240021800,0
1423,1240021800,1240003100,10
1424,1240021800,1240003700,10
1425,1240021100,1240021200,1766
1426,1240021100,1240021700,10
1427,1240021100,1240021100,0
1428,1240021100,1240026600,10
1429,1240021100,1240020300,10
1430,1240020900,1240021000,407
1431,1240020900,1240021200,10
1432,1240020900,1240020900,0
1433,1240020900,1240022800,10
1434,1240020900,1240020100,10
1435,1240021400,1240021300,106
1436,1240021400,1240021000,10
1437,1240021400,1240021400,0
1438,1240021400,1240022400,10
1439,1240021600,1240021500,286
1440,1240021600,1240021300,10
1441,1240021600,1240021600,0
1442,1240021600,1240019100,10
1443,1240023000,1240022900,809
1444,1240023000,1240022100,10
1445,1240023000,1240023000,0
1446,1240023000,1240019700,10
1447,1240023000,1240023600,10
1448,1240024200,1240024100,739
1449,1240024200,1240022900,10
1450,1240024200,1240024200,0
1451,1240024200,1240025200,10
1452,1240024200,1240021900,10
1453,1240022400,1240022300,178
1454,1240022400,1240021000,10
1455,1240022400,1240021400,10
1456,1240022400,1240022400,0
1457,1240024400,1240024300,284
1458,1240024400,1240024400,0
1459,1240024400,1240022300,10
1460,1240024400,1240023400,10
1461,1240024400,1240023800,10
1462,1240024300,1240024400,284
1463,1240024300,1240024300,0
1464,1240024300,1240026000,10
1465,1240024300,1240025300,10
1466,1240022300,1240022400,178
1467,1240022300,1240024400,10
1468,1240022300,1240022300,0
1469,1240022300,1240023400,10
1470,1240022300,1240023800,10
1471,1240023200,1240023100,260
1472,1240023200,1240021500,10
1473,1240023200,1240022200,10
1474,1240023200,1240023200,0
1475,1240023200,1240019500,10
1476,1240025000,1240024900,218
1477,1240025000,1240025000,0
1478,1240025000,1240023100,10
1479,1240025000,1240024600,10
1480,1240025000,1240023700,10
1481,1240026800,1240026700,346
1482,1240026800,1240026800,0
1483,1240026800,1240024900,10
1484,1240026800,1240026200,10
1485,1240026800,1240025400,10
1486,1240026700,1240026800,346
1487,1240026700,1240026700,0
1488,1240026700,1240027300,10
1489,1240026700,1240028200,10
1490,1240023100,1240023200,260
1491,1240023100,1240025000,10
1492,1240023100,1240023100,0
1493,1240023100,1240024600,10
1494,1240023100,1240023700,10
1495,1240019500,1240019600,663
1496,1240019500,1240021500,10
1497,1240019500,1240022200,10
1498,1240019500,1240023200,10
1499,1240019500,1240019500,0
1500,1240019600,1240019500,664
1501,1240019600,1240019600,0
1502,1240019600,1240017400,10
1503,1240019600,1240017100,10
1504,1240019600,1240015700,10
1505,1240025200,1240025100,404
1506,1240025200,1240022900,10
1507,1240025200,1240024200,10
1508,1240025200,1240025200,0
1509,1240025200,1240021900,10
1510,1240027200,1240027100,482
1511,1240027200,1240027200,0
1512,1240027200,1240025100,10
1513,1240027200,1240027000,10
1514,1240027100,1240027200,274
1515,1240027100,1240027100,0
1516,1240027100,1240028400,10
1517,1240027100,1240027900,10
1518,1240025100,1240025200,919
1519,1240025100,1240027200,10
1520,1240025100,1240025100,0
1521,1240025100,1240027000,10
1522,1240019400,1240019300,340
1523,1240019400,1240019400,0
1524,1240019400,1240018400,10
1525,1240019400,1240017900,10
1526,1240019400,1240016300,10
1527,1240022000,1240021900,377
1528,1240022000,1240022000,0
1529,1240022000,1240019300,10
1530,1240022000,1240020800,10
1531,1240021900,1240022000,377
1532,1240021900,1240022900,10
1533,1240021900,1240024200,10
1534,1240021900,1240025200,10
1535,1240021900,1240021900,0
1536,1240019300,1240019400,340
1537,1240019300,1240022000,10
1538,1240019300,1240019300,0
1539,1240019300,1240020800,10
1540,1030006400,1030006300,5834
1541,1030006400,1030000700,10
1542,1030006400,1030006400,0
1543,1030006400,1220037200,10
1544,1030008200,1030008100,203
1545,1030008200,1030008200,0
1546,1030008200,1030006300,10
1547,1030008200,1005009000,10
1548,1030008200,1030004400,10
1549,1030011800,1030011700,876
1550,1030011800,1030011800,0
1551,1030011800,1030008100,10
1552,1030011800,1030009600,10
1553,1030011800,1030007700,10
1554,1030013800,1030013700,447
1555,1030013800,1030013800,0
1556,1030013800,1030011700,10
1557,1030013800,1030011100,10
1558,1030015200,1030015100,352
1559,1030015200,1030015200,0
1560,1030015200,1030013700,10
1561,1030016800,1030016700,1449
1562,1030016800,1030016800,0
1563,1030016800,1030015100,10
1564,1030016800,1030016400,10
1565,1030016800,1030015300,10
1566,1030020200,1030020100,1725
1567,1030020200,1030020200,0
1568,1030020200,1030016700,10
1569,1030020200,1030018800,10
1570,1030020200,1030018100,10
1571,1050008000,1050007900,1680
1572,1050008000,1050008000,0
1573,1050008000,1030020100,10
1574,1050008000,1030020500,10
1575,1050008000,1050007600,10
1576,1050008000,1050005500,10
1577,1050010600,1050010500,451
1578,1050010600,1050010600,0
1579,1050010600,1050007900,10
1580,1050010600,1050008100,10
1581,1050010600,1050008500,10
1582,1050012600,1050012500,528
1583,1050012600,1050012600,0
1584,1050012600,1050010500,10
1585,1050012600,1050000600,10
1586,1050012600,1050001100,10
1587,1050016600,1050016500,1439
1588,1050016600,1050016600,0
1589,1050016600,1050014900,10
1590,1050016600,1050016000,10
1591,1050016600,1050015700,10
1592,1050016500,1050016600,406
1593,1050016500,1050016500,0
1594,1050016500,1070005100,10
1595,1050016500,1050017600,10
1596,1050014900,1050015000,412
1597,1050014900,1050016600,10
1598,1050014900,1050014900,0
1599,1050014900,1050016000,10
1600,1050014900,1050015700,10
1601,1050012500,1050012600,1432
1602,1050012500,1050015000,10
1603,1050012500,1050012500,0
1604,1050012500,1050013700,10
1605,1050012500,1050014000,10
1606,1050010500,1050010600,2773
1607,1050010500,1050012600,10
1608,1050010500,1050010500,0
1609,1050010500,1050000600,10
1610,1050010500,1050001100,10
1611,1050007900,1050008000,621
1612,1050007900,1050010600,10
1613,1050007900,1050007900,0
1614,1050007900,1050008100,10
1615,1050007900,1050008500,10
1616,1030020100,1030020200,773
1617,1030020100,1050008000,10
1618,1030020100,1030020100,0
1619,1030020100,1030020500,10
1620,1030020100,1050007600,10
1621,1030020100,1050005500,10
1622,1030016700,1030016800,567
1623,1030016700,1030020200,10
1624,1030016700,1030016700,0
1625,1030016700,1030018800,10
1626,1030016700,1030018100,10
1627,1030015100,1030015200,540
1628,1030015100,1030016800,10
1629,1030015100,1030015100,0
1630,1030015100,1030016400,10
1631,1030015100,1030015300,10
1632,1030013700,1030013800,1464
1633,1030013700,1030015200,10
1634,1030013700,1030013700,0
1635,1030011700,1030011800,1525
1636,1030011700,1030013800,10
1637,1030011700,1030011700,0
1638,1030011700,1030011100,10
1639,1030008100,1030008200,2180
1640,1030008100,1030011800,10
1641,1030008100,1030008100,0
1642,1030008100,1030009600,10
1643,1030008100,1030007700,10
1644,1030006300,1030006400,3666
1645,1030006300,1030008200,10
1646,1030006300,1030006300,0
1647,1030006300,1005009000,10
1648,1030006300,1030004400,10
1649,1160013200,1160013100,1722
1650,1160013200,1160001400,10
1651,1160013200,1160000900,10
1652,1160013200,1160013200,0
1653,1160015400,1160015300,1334
1654,1160015400,1160015400,0
1655,1160015400,1160013100,10
1656,1160015400,1160013300,10
1657,1160015400,1160016200,10
1658,1160015300,1160015400,3010
1659,1160015300,1160015300,0
1660,1160015300,1140001000,10
1661,1160015300,1160016500,10
1662,1160015300,1160017200,10
1663,1160013100,1160013200,1206
1664,1160013100,1160015400,10
1665,1160013100,1160013100,0
1666,1160013100,1160013300,10
1667,1160013100,1160016200,10
1668,1140027400,1140027300,2241
1669,1140027400,1140027400,0
1670,1140027400,1140023300,10
1671,1140027400,1140030800,10
1672,1150007500,1150007400,806
1673,1150007500,1150007500,0
1674,1150007500,1140027300,10
1675,1150007900,1150007800,2459
1676,1150007900,1140026300,10
1677,1150007900,1150008100,10
1678,1150007900,1150007900,0
1679,1150007900,1150007400,10
1680,1150007800,1150007900,2848
1681,1150007800,1150007800,0
1682,1150007800,1150009900,10
1683,1150007800,1150007600,10
1684,1150007400,1150007500,806
1685,1150007400,1140026300,10
1686,1150007400,1150008100,10
1687,1150007400,1150007900,10
1688,1150007400,1150007400,0
1689,1140027300,1140027400,524
1690,1140027300,1150007500,10
1691,1140027300,1140027300,0
1692,1100022900,1100023000,242
1693,1100022900,1100022900,0
1694,1100022900,1100025400,10
1695,1100022900,1100023900,10
1696,1100020900,1100021000,300
1697,1100020900,1100020900,0
1698,1100020900,1100023000,10
1699,1100017300,1100017400,264
1700,1100017300,1100017300,0
1701,1100017300,1100019400,10
1702,1100015800,1100015700,290
1703,1100015800,1100015800,0
1704,1100015800,1100017400,10
1705,1100015800,1100016800,10
1706,1100015800,1100016300,10
1707,1100014700,1100014800,389
1708,1100014700,1100014700,0
1709,1100014700,1100015700,10
1710,1100012700,1100012800,419
1711,1100012700,1100012700,0
1712,1100012700,1100014800,10
1713,1100011700,1100011800,309
1714,1100011700,1100011700,0
1715,1100011700,1100012800,10
1716,1100010500,1100010600,137
1717,1100010500,1100010500,0
1718,1100010500,1100011800,10
1719,1100009300,1100009400,979
1720,1100009300,1100009300,0
1721,1100009300,1100010600,10
1722,1060021100,1060021200,246
1723,1060021100,1060021100,0
1724,1060021100,1100009400,10
1725,1060021100,1100008200,10
1726,1060021100,1100007900,10
1727,1060018900,1060019000,1476
1728,1060018900,1060018900,0
1729,1060018900,1060021200,10
1730,1060018900,1060020100,10
1731,1060019000,1060018900,764
1732,1060019000,1060019000,0
1733,1060019000,1060005100,10
1734,1060019000,1060004400,10
1735,1060021200,1060021100,826
1736,1060021200,1060018900,10
1737,1060021200,1060021200,0
1738,1060021200,1060020100,10
1739,1100009400,1100009300,979
1740,1100009400,1060021100,10
1741,1100009400,1100009400,0
1742,1100009400,1100008200,10
1743,1100009400,1100007900,10
1744,1100014800,1100014700,389
1745,1100014800,1100012700,10
1746,1100014800,1100014800,0
1747,1100015700,1100015800,290
1748,1100015700,1100014700,10
1749,1100015700,1100015700,0
1750,1100017400,1100017300,264
1751,1100017400,1100015800,10
1752,1100017400,1100017400,0
1753,1100017400,1100016800,10
1754,1100017400,1100016300,10
1755,1100019400,1100019300,438
1756,1100019400,1100017300,10
1757,1100019400,1100019400,0
1758,1100023000,1100022900,242
1759,1100023000,1100020900,10
1760,1100023000,1100023000,0
1761,1150014600,1150014700,1612
1762,1150014600,1150016700,10
1763,1150014600,1150014600,0
1764,1150014600,1150012600,10
1765,1150014600,1150015900,10
1766,1150014600,1150014900,10
1767,1150014400,1150014500,592
1768,1150014400,1150014400,0
1769,1150014400,1150014700,10
1770,1150013600,1150013700,931
1771,1150013600,1150013600,0
1772,1150013600,1150014500,10
1773,1150013600,1150016900,10
1774,1150001900,1150002000,1519
1775,1150001900,1150001900,0
1776,1150001900,1150013700,10
1777,1150001900,1150058900,10
1778,1150001900,1150162400,10
1779,1150001700,1150001800,855
1780,1150001700,1150012400,10
1781,1150001700,1150014300,10
1782,1150001700,1150001700,0
1783,1150001700,1150002000,10
1784,1150001300,1150001400,973
1785,1150001300,1150001300,0
1786,1150001300,1150001800,10
1787,1150001300,1150013500,10
1788,1150000900,1150001000,2185
1789,1150000900,1150000900,0
1790,1150000900,1150001400,10
1791,1150000900,1150013300,10
1792,1150000900,1150012200,10
1793,1150000500,1150000600,1686
1794,1150000500,1150000500,0
1795,1150000500,1150001000,10
1796,1150000500,1150010400,10
1797,1150000300,1150000400,850
1798,1150000300,1150000300,0
1799,1150000300,1150000600,10
1800,1150000300,1150012100,10
1801,1150000300,1150009800,10
1802,1140000400,1140000300,1808
1803,1140000400,1140000400,0
1804,1140000400,1150000400,10
1805,1140000300,1140000400,985
1806,1140000300,1140000300,0
1807,1140000300,1180004700,10
1808,1140000300,1140039900,10
1809,1140000300,1140040200,10
1810,1140000300,1140000600,10
1811,1150000400,1150000300,2943
1812,1150000400,1140000400,10
1813,1150000400,1150000400,0
1814,1150000600,1150000500,2236
1815,1150000600,1150000300,10
1816,1150000600,1150000600,0
1817,1150000600,1150012100,10
1818,1150000600,1150009800,10
1819,1150001000,1150000900,696
1820,1150001000,1150000500,10
1821,1150001000,1150001000,0
1822,1150001000,1150010400,10
1823,1150001400,1150001300,1196
1824,1150001400,1150000900,10
1825,1150001400,1150001400,0
1826,1150001400,1150013300,10
1827,1150001400,1150012200,10
1828,1150002000,1150001900,2366
1829,1150002000,1150012400,10
1830,1150002000,1150014300,10
1831,1150002000,1150001700,10
1832,1150002000,1150002000,0
1833,1150013700,1150013600,1747
1834,1150013700,1150001900,10
1835,1150013700,1150013700,0
1836,1150013700,1150058900,10
1837,1150013700,1150162400,10
1838,1150014500,1150014400,2680
1839,1150014500,1150013600,10
1840,1150014500,1150014500,0
1841,1150014500,1150016900,10
1842,1150014700,1150014600,1649
1843,1150014700,1150014400,10
1844,1150014700,1150014700,0
1845,1150013500,1150013400,423
1846,1150013500,1150001300,10
1847,1150013500,1150001800,10
1848,1150013500,1150013500,0
1849,1150015700,1150015600,923
1850,1150015700,1150015700,0
1851,1150015700,1150013400,10
1852,1150015600,1150015700,1784
1853,1150015600,1150015600,0
1854,1150015600,1150003000,10
1855,1150015600,1150002700,10
1856,1150015600,1150017300,10
1857,1150013400,1150013500,423
1858,1150013400,1150015700,10
1859,1150013400,1150013400,0
1860,1150012000,1150012100,651
1861,1150012000,1150012000,0
1862,1150012000,1150001600,10
1863,1150012000,1140000500,10
1864,1150012000,1150012900,10
1865,1210008000,1210008100,5046
1866,1210008000,1210008000,0
1867,1210008000,1210010800,10
1868,1210008000,1200001600,10
1869,1210008000,1210013300,10
1870,1200000800,1200000700,2151
1871,1200000800,1200000800,0
1872,1200000800,1200000600,10
1873,1200003400,1200003300,287
1874,1200003400,1200003400,0
1875,1200003400,1200000700,10
1876,1200003400,1200002900,10
1877,1200005000,1200004900,100
1878,1200005000,1200005000,0
1879,1200005000,1200003300,10
1880,1200005000,1200003700,10
1881,1200005000,1200004800,10
1882,1200006800,1200006700,489
1883,1200006800,1200006800,0
1884,1200006800,1200004900,10
1885,1200006800,1200004300,10
1886,1200006800,1200005600,10
1887,1200006700,1200006800,488
1888,1200006700,1200006700,0
1889,1200006700,1200011600,10
1890,1200006700,1200009800,10
1891,1200004900,1200005000,1868
1892,1200004900,1200006800,10
1893,1200004900,1200004900,0
1894,1200004900,1200004300,10
1895,1200004900,1200005600,10
1896,1200003300,1200003400,1680
1897,1200003300,1200005000,10
1898,1200003300,1200003300,0
1899,1200003300,1200003700,10
1900,1200003300,1200004800,10
1901,1200000700,1200000800,2278
1902,1200000700,1200003400,10
1903,1200000700,1200000700,0
1904,1200000700,1200002900,10
1905,1030007800,1030007700,2525
1906,1030007800,1030007800,0
1907,1030007800,1030002000,10
1908,1030007800,1030004300,10
1909,1030007800,1030007900,10
1910,1030009600,1030009500,2582
1911,1030009600,1030011800,10
1912,1030009600,1030008100,10
1913,1030009600,1030009600,0
1914,1030009600,1030007700,10
1915,1004350800,1004350700,675
1916,1004350800,1004350800,0
