from,to,cost
1080002700,1080005100,967.6893013
1080002700,1080002700,0
1080002700,1080002800,1061.502031
1080002700,1070018300,1061.502031
1080002700,1080001300,1061.502031
1080002700,1080002200,1061.502031
1080002700,1080001900,1061.502031
1070018300,1080002800,10
1070018300,1080005200,1061.502031
1070018300,1080002700,1061.502031
1070018300,1070018300,0
1070018300,1070018400,892.5379828
1070018300,1070013900,892.5379828
1070018300,1070016600,892.5379828
1070018300,1070013700,892.5379828
1070018300,1080001300,10
1070018300,1080001400,782.5005568
1070018300,1080001000,782.5005568
1070018300,1070016500,782.5005568
1070018300,1080002200,10
1070018300,1080002400,90.55566468
1070018300,1080002100,90.55566468
1070018300,1080003400,90.55566468
1070018300,1080001900,10
1070018300,1080003800,326.0525675
1070018300,1080001500,326.0525675
1070018300,1080002000,326.0525675
1070018300,1080003200,326.0525675
1090000100,1090000400,10
1090000100,1090000500,759.7414774
1090000100,1090000300,759.7414774
1090000100,1090012700,10
1090000100,1090012800,1045.277158
1090000100,1090011900,1045.277158
1090000100,1090012100,1045.277158
1090000100,1090000100,0
1090000100,1090000200,384.6666801
1090000100,1100006300,384.6666801
1090000100,1090013000,384.6666801
1090000100,1090012500,384.6666801
1090000200,1090000200,0
1090000200,1090000400,384.6666801
1090000200,1090012700,384.6666801
1090000200,1090000100,384.6666801
1090000200,1100006300,10
1090000200,1100006800,327.1230337
1090000200,1100005300,327.1230337
1090000200,1100006400,327.1230337
1090000200,1100006100,327.1230337
1090000200,1090013000,10
1090000200,1090012900,632.8547695
1090000200,1090012500,10
1090000200,1090012600,950.2203086
1090000200,1090011500,950.2203086
1080001300,1080002800,10
1080001300,1080005200,1061.502031
1080001300,1080002700,1061.502031
1080001300,1070018300,10
1080001300,1070018400,892.5379828
1080001300,1070013900,892.5379828
1080001300,1070016600,892.5379828
1080001300,1070013700,892.5379828
1080001300,1080001300,0
1080001300,1080001400,782.5005568
1080001300,1080001000,782.5005568
1080001300,1070016500,782.5005568
1080001300,1080002200,10
1080001300,1080002400,90.55566468
1080001300,1080002100,90.55566468
1080001300,1080003400,90.55566468
1080001300,1080001900,10
1080001300,1080003800,326.0525675
1080001300,1080001500,326.0525675
1080001300,1080002000,326.0525675
1080001300,1080003200,326.0525675
1080001400,1080001400,0
1080001400,1080002800,782.5005568
1080001400,1070018300,782.5005568
1080001400,1080001300,782.5005568
1080001400,1080002200,782.5005568
1080001400,1080001900,782.5005568
1080001400,1080001000,10
1080001400,1080001600,176.2290573
1080001400,1070014900,176.2290573
1080001400,1080001200,176.2290573
1080001400,1080000900,176.2290573
1080001400,1070016500,10
1080001400,1070018400,321.9864471
1080001400,1070013900,321.9864471
1080001400,1070016600,321.9864471
1080001400,1070013700,321.9864471
1220034800,1220034800,0
1220034800,1220034600,640.7885452
1220034800,1220034900,640.7885452
1220034800,1220034000,640.7885452
1220034800,1220035900,640.7885452
1220034800,1220004200,10
1220034800,1220004000,604.9940051
1220034800,1220004300,604.9940051
1220034800,1220033200,604.9940051
1220034800,1220033900,604.9940051
1220034800,1220004900,10
1220034800,1220004800,170.311628
1220034800,1220005300,170.311628
1220034800,1220005500,170.311628
1220034800,1220004400,170.311628
1220034600,1220034600,0
1220034600,1220034200,731.9785012
1220034600,1220034700,731.9785012
1220034600,1220033400,731.9785012
1220034600,1220035500,731.9785012
1220034600,1220034900,10
1220034600,1220034800,640.7885452
1220034600,1220004200,640.7885452
1220034600,1220004900,640.7885452
1220034600,1220034000,10
1220034600,1220031800,656.6908854
1220034600,1220034100,656.6908854
1220034600,1220032800,656.6908854
1220034600,1220033300,656.6908854
1220034600,1220035900,10
1220034600,1220035400,711.1921511
1220034600,1220036500,711.1921511
1220034600,1220036300,711.1921511
1220034600,1220035800,711.1921511
1220034200,1220034200,0
1220034200,1220033600,504.0655107
1220034200,1220034300,504.0655107
1220034200,1220033000,504.0655107
1220034200,1220035300,504.0655107
1220034200,1220034700,10
1220034200,1220034600,731.9785012
1220034200,1220034900,731.9785012
1220034200,1220034000,731.9785012
1220034200,1220035900,731.9785012
1220034200,1220033400,10
1220034200,1220031000,697.8952805
1220034200,1220033500,697.8952805
1220034200,1220032000,697.8952805
1220034200,1220032900,697.8952805
1220034200,1220035500,10
1220034200,1220035400,529.8123566
1220034200,1220036500,529.8123566
1220034200,1220036300,529.8123566
1220034200,1220035800,529.8123566
1220033600,1220033600,0
1220033600,1220032200,550.2458666
1220033600,1220034500,550.2458666
1220033600,1220032600,550.2458666
1220033600,1220033700,550.2458666
1220033600,1220034300,10
1220033600,1220034200,504.0655107
1220033600,1220034700,504.0655107
1220033600,1220033400,504.0655107
1220033600,1220035500,504.0655107
1220033600,1220033000,10
1220033600,1220029800,699.5187802
1220033600,1220033100,699.5187802
1220033600,1220031200,699.5187802
1220033600,1220032100,699.5187802
1220033600,1220035300,10
1220033600,1220036000,848.4452039
1220033600,1220036200,848.4452039
1220033600,1220035200,848.4452039
1220033600,1220036900,848.4452039
1220032600,1220032200,10
1220032600,1220029600,677.5144321
1220032600,1220032300,677.5144321
1220032600,1220030400,677.5144321
1220032600,1220031300,677.5144321
1220032600,1220034500,10
1220032600,1220034400,835.6092244
1220032600,1220036700,835.6092244
1220032600,1220035000,835.6092244
1220032600,1220036100,835.6092244
1220032600,1220032600,0
1220032600,1210030100,841.6489976
1220032600,1220030600,841.6489976
1220032600,1210029400,841.6489976
1220032600,1220032700,841.6489976
1220032600,1220033700,10
1220032600,1220033600,550.2458666
1220032600,1220034300,550.2458666
1220032600,1220033000,550.2458666
1220032600,1220035300,550.2458666
1220032700,1210030100,10
1220032700,1210006300,557.7414187
1220032700,1220030600,10
1220032700,1220030700,578.5830438
1220032700,1220027800,578.5830438
1220032700,1210027600,578.5830438
1220032700,1220030500,578.5830438
1220032700,1210029400,10
1220032700,1210029700,520.0232322
1220032700,1210029500,520.0232322
1220032700,1220032700,0
1220032700,1220032200,841.6489976
1220032700,1220034500,841.6489976
1220032700,1220032600,841.6489976
1220032700,1220033700,841.6489976
1220033700,1220032200,10
1220033700,1220029600,677.5144321
1220033700,1220032300,677.5144321
1220033700,1220030400,677.5144321
1220033700,1220031300,677.5144321
1220033700,1220034500,10
1220033700,1220034400,835.6092244
1220033700,1220036700,835.6092244
1220033700,1220035000,835.6092244
1220033700,1220036100,835.6092244
1220033700,1220032600,10
1220033700,1210030100,841.6489976
1220033700,1220030600,841.6489976
1220033700,1210029400,841.6489976
1220033700,1220032700,841.6489976
1220033700,1220033700,0
1220033700,1220033600,550.2458666
1220033700,1220034300,550.2458666
1220033700,1220033000,550.2458666
1220033700,1220035300,550.2458666
1220034300,1220033600,10
1220034300,1220032200,550.2458666
1220034300,1220034500,550.2458666
1220034300,1220032600,550.2458666
1220034300,1220033700,550.2458666
1220034300,1220034300,0
1220034300,1220034200,504.0655107
1220034300,1220034700,504.0655107
1220034300,1220033400,504.0655107
1220034300,1220035500,504.0655107
1220034300,1220033000,10
1220034300,1220029800,699.5187802
1220034300,1220033100,699.5187802
1220034300,1220031200,699.5187802
1220034300,1220032100,699.5187802
1220034300,1220035300,10
1220034300,1220036000,848.4452039
1220034300,1220036200,848.4452039
1220034300,1220035200,848.4452039
1220034300,1220036900,848.4452039
1220034700,1220034200,10
1220034700,1220033600,504.0655107
1220034700,1220034300,504.0655107
1220034700,1220033000,504.0655107
1220034700,1220035300,504.0655107
1220034700,1220034700,0
1220034700,1220034600,731.9785012
1220034700,1220034900,731.9785012
1220034700,1220034000,731.9785012
1220034700,1220035900,731.9785012
1220034700,1220033400,10
1220034700,1220031000,697.8952805
1220034700,1220033500,697.8952805
1220034700,1220032000,697.8952805
1220034700,1220032900,697.8952805
1220034700,1220035500,10
1220034700,1220035400,529.8123566
1220034700,1220036500,529.8123566
1220034700,1220036300,529.8123566
1220034700,1220035800,529.8123566
1220034900,1220034600,10
1220034900,1220034200,731.9785012
1220034900,1220034700,731.9785012
1220034900,1220033400,731.9785012
1220034900,1220035500,731.9785012
1220034900,1220034900,0
1220034900,1220034800,640.7885452
1220034900,1220004200,640.7885452
1220034900,1220004900,640.7885452
1220034900,1220034000,10
1220034900,1220031800,656.6908854
1220034900,1220034100,656.6908854
1220034900,1220032800,656.6908854
1220034900,1220033300,656.6908854
1220034900,1220035900,10
1220034900,1220035400,711.1921511
1220034900,1220036500,711.1921511
1220034900,1220036300,711.1921511
1220034900,1220035800,711.1921511
1180014000,1180014000,0
1180014000,1180013200,844.6205255
1180014000,1180014100,844.6205255
1180014000,1180013900,844.6205255
1180014000,1180012600,844.6205255
1180014000,1180015000,10
1180014000,1190005800,617.3695776
1180014000,1180015100,617.3695776
1180014000,1180018500,10
1180014000,1180000900,734.3739145
1180014000,1180024900,734.3739145
1180014000,1180016200,734.3739145
1180014000,1180018400,734.3739145
1180014000,1180020700,734.3739145
1180013200,1180013200,0
1180013200,1180011600,908.5831278
1180013200,1180013100,908.5831278
1180013200,1180012000,908.5831278
1180013200,1180013300,908.5831278
1180013200,1180014100,10
1180013200,1180014000,844.6205255
1180013200,1180015000,844.6205255
1180013200,1180018500,844.6205255
1180013200,1180013900,10
1180013200,1180016300,125.5157403
1180013200,1180013800,125.5157403
1180013200,1180016100,125.5157403
1180013200,1180012600,10
1180013200,1180011800,539.523931
1180013200,1180011200,539.523931
1180013200,1180012700,539.523931
1180013200,1180010600,539.523931
1180012000,1180011600,10
1180012000,1180010800,311.6135007
1180012000,1180011900,311.6135007
1180012000,1180010400,311.6135007
1180012000,1180011700,311.6135007
1180012000,1180013100,10
1180012000,1180013000,344.1453883
1180012000,1180014500,344.1453883
1180012000,1180012000,0
1180012000,1180012300,326.7988032
1180012000,1180011000,326.7988032
1180012000,1180011400,326.7988032
1180012000,1180012100,326.7988032
1180012000,1180013300,10
1180012000,1180013200,908.5831278
1180012000,1180014100,908.5831278
1180012000,1180013900,908.5831278
1180012000,1180012600,908.5831278
1180011400,1180012300,10
1180011400,1180012200,406.924231
1180011400,1180011000,10
1180011400,1180009800,330.8415111
1180011400,1180010900,330.8415111
1180011400,1180011100,330.8415111
1180011400,1180009600,330.8415111
1180011400,1180011400,0
1180011400,1180010000,242.6204625
1180011400,1160015100,242.6204625
1180011400,1180011500,242.6204625
1180011400,1180012100,10
1180011400,1180011600,326.7988032
1180011400,1180013100,326.7988032
1180011400,1180012000,326.7988032
1180011400,1180013300,326.7988032
1160015100,1180010000,10
1160015100,1160012500,464.7993462
1160015100,1180009900,464.7993462
1160015100,1180007600,464.7993462
1160015100,1180010100,464.7993462
1160015100,1160015100,0
1160015100,1160016400,268.6753896
1160015100,1160016300,268.6753896
1160015100,1160013900,268.6753896
1160015100,1160015200,268.6753896
1160015100,1160015600,268.6753896
1160015100,1180011500,10
1160015100,1180012300,242.6204625
1160015100,1180011000,242.6204625
1160015100,1180011400,242.6204625
1160015100,1180012100,242.6204625
1160015200,1160016400,10
1160015200,1180013700,732.8530065
1160015200,1160016300,10
1160015200,1160013900,0
1160015200,1160015200,0
1160015200,1160015600,0
1160015200,1160011700,533.60405
1160015200,1160012600,533.60405
1160015200,1160014000,533.60405
1160015200,1160011100,533.60405
1160015200,1180010000,268.6753896
1160015200,1160015100,268.6753896
1160015200,1180011500,268.6753896
1160015200,1160015500,507.4557111
1180011500,1180010000,10
1180011500,1160012500,464.7993462
1180011500,1180009900,464.7993462
1180011500,1180007600,464.7993462
1180011500,1180010100,464.7993462
1180011500,1160015100,10
1180011500,1160016400,268.6753896
1180011500,1160016300,268.6753896
1180011500,1160013900,268.6753896
1180011500,1160015200,268.6753896
1180011500,1160015600,268.6753896
1180011500,1180011500,0
1180011500,1180012300,242.6204625
1180011500,1180011000,242.6204625
1180011500,1180011400,242.6204625
1180011500,1180012100,242.6204625
1180012100,1180012300,10
1180012100,1180012200,406.924231
1180012100,1180011000,10
1180012100,1180009800,330.8415111
1180012100,1180010900,330.8415111
1180012100,1180011100,330.8415111
1180012100,1180009600,330.8415111
1180012100,1180011400,10
1180012100,1180010000,242.6204625
1180012100,1160015100,242.6204625
1180012100,1180011500,242.6204625
1180012100,1180012100,0
1180012100,1180011600,326.7988032
1180012100,1180013100,326.7988032
1180012100,1180012000,326.7988032
1180012100,1180013300,326.7988032
1180013300,1180011600,10
1180013300,1180010800,311.6135007
1180013300,1180011900,311.6135007
1180013300,1180010400,311.6135007
1180013300,1180011700,311.6135007
1180013300,1180013100,10
1180013300,1180013000,344.1453883
1180013300,1180014500,344.1453883
1180013300,1180012000,10
1180013300,1180012300,326.7988032
1180013300,1180011000,326.7988032
1180013300,1180011400,326.7988032
1180013300,1180012100,326.7988032
1180013300,1180013300,0
1180013300,1180013200,908.5831278
1180013300,1180014100,908.5831278
1180013300,1180013900,908.5831278
1180013300,1180012600,908.5831278
1180014100,1180013200,10
1180014100,1180011600,908.5831278
1180014100,1180013100,908.5831278
1180014100,1180012000,908.5831278
1180014100,1180013300,908.5831278
1180014100,1180014100,0
1180014100,1180014000,844.6205255
1180014100,1180015000,844.6205255
1180014100,1180018500,844.6205255
1180014100,1180013900,10
1180014100,1180016300,125.5157403
1180014100,1180013800,125.5157403
1180014100,1180016100,125.5157403
1180014100,1180012600,10
1180014100,1180011800,539.523931
1180014100,1180011200,539.523931
1180014100,1180012700,539.523931
1180014100,1180010600,539.523931
1130009000,1130009000,0
1130009000,1130010800,439.9516182
1130009000,1130008900,439.9516182
1130009000,1130000500,10
1130009000,1130000100,583.2551179
1130009000,1130000600,583.2551179
1130009000,1130007800,583.2551179
1130009000,1130001200,10
1130009000,1130001100,194.3338325
1130009000,1130001800,194.3338325
1130009000,1130009400,194.3338325
1130009000,1130008500,194.3338325
1130009000,1130011000,194.3338325
1130009000,1020016100,10
1130009000,1020014700,613.4764625
1130009000,1020016200,613.4764625
1130010800,1130010800,0
1130010800,1130009900,487.4485277
1130010800,1130011800,487.4485277
1130010800,1130011600,487.4485277
1130010800,1130010700,487.4485277
1130010800,1130008900,10
1130010800,1130009000,439.9516182
1130010800,1130000500,439.9516182
1130010800,1130001200,439.9516182
1130010800,1020016100,439.9516182
1130011600,1130009900,10
1130011600,1130008000,442.1012741
1130011600,1130010000,442.1012741
1130011600,1130009200,442.1012741
1130011600,1130008100,442.1012741
1130011600,1130011800,10
1130011600,1130011700,171.3020367
1130011600,1130014800,171.3020367
1130011600,1130010900,171.3020367
1130011600,1130012800,171.3020367
1130011600,1130011600,0
1130011600,1130012000,572.3932887
1130011600,1130011500,572.3932887
1130011600,1130010700,10
1130011600,1130010800,487.4485277
1130011600,1130008900,487.4485277
1130012000,1130012000,0
1130012000,1130012200,150.3172171
1130012000,1130011900,150.3172171
1130012000,1130011300,150.3172171
1130012000,1130013000,150.3172171
1130012000,1130011500,10
1130012000,1130009900,572.3932887
1130012000,1130011800,572.3932887
1130012000,1130011600,572.3932887
1130012000,1130010700,572.3932887
1130012200,1130012200,0
1130012200,1130012400,108.2896151
1130012200,1130012100,108.2896151
1130012200,1130010300,108.2896151
1130012200,1130013600,108.2896151
1130012200,1130011900,10
1130012200,1130012000,150.3172171
1130012200,1130011500,150.3172171
1130012200,1130011300,10
1130012200,1130009700,230.1136148
1130012200,1130011400,230.1136148
1130012200,1130010500,230.1136148
1130012200,1130010100,230.1136148
1130012200,1130013000,10
1130012200,1130012900,262.1192026
1130012200,1130014000,262.1192026
1130012400,1130012400,0
1130012400,1130012600,742.1270167
1130012400,1130012300,742.1270167
1130012400,1130013200,742.1270167
1130012400,1130012100,10
1130012400,1130012200,108.2896151
1130012400,1130011900,108.2896151
1130012400,1130011300,108.2896151
1130012400,1130013000,108.2896151
1130012400,1130010300,10
1130012400,1130001400,480.9189469
1130012400,1130000700,480.9189469
1130012400,1180041000,480.9189469
1130012400,1130010400,480.9189469
1130012400,1130009800,480.9189469
1130012400,1130013600,10
1130012400,1130013500,583.3419004
1130012400,1130016200,583.3419004
1130012400,1130013900,583.3419004
1130012600,1130012600,0
1130012600,1130012500,861.5801711
1130012600,1130001500,861.5801711
1130012600,1130002200,861.5801711
1130012600,1130014200,861.5801711
1130012600,1130012300,10
1130012600,1130012400,742.1270167
1130012600,1130012100,742.1270167
1130012600,1130010300,742.1270167
1130012600,1130013600,742.1270167
1130012600,1130013200,10
1130012600,1130014600,322.5297637
1130012600,1130013100,322.5297637
1130012600,1130013800,322.5297637
1130012500,1130012500,0
1130012500,1130012600,861.5801711
1130012500,1130012300,861.5801711
1130012500,1130013200,861.5801711
1130012500,1130001500,10
1130012500,1130002000,476.5918009
1130012500,1130000900,476.5918009
1130012500,1180003700,476.5918009
1130012500,1130001600,476.5918009
1130012500,1130002200,10
1130012500,1130002100,576.3461406
1130012500,1130002600,576.3461406
1130012500,1130013700,576.3461406
1130012500,1130015800,576.3461406
1130012500,1130014200,10
1130012500,1130015100,585.3595968
1130012500,1130016600,585.3595968
1130012500,1130014100,585.3595968
1130012500,1130017600,585.3595968
1130012300,1130012600,10
1130012300,1130012500,861.5801711
1130012300,1130001500,861.5801711
1130012300,1130002200,861.5801711
1130012300,1130014200,861.5801711
1130012300,1130012300,0
1130012300,1130012400,742.1270167
1130012300,1130012100,742.1270167
1130012300,1130010300,742.1270167
1130012300,1130013600,742.1270167
1130012300,1130013200,10
1130012300,1130014600,322.5297637
1130012300,1130013100,322.5297637
1130012300,1130013800,322.5297637
1130012100,1130012400,10
1130012100,1130012600,742.1270167
1130012100,1130012300,742.1270167
1130012100,1130013200,742.1270167
1130012100,1130012100,0
1130012100,1130012200,108.2896151
1130012100,1130011900,108.2896151
1130012100,1130011300,108.2896151
1130012100,1130013000,108.2896151
1130012100,1130010300,10
1130012100,1130001400,480.9189469
1130012100,1130000700,480.9189469
1130012100,1180041000,480.9189469
1130012100,1130010400,480.9189469
1130012100,1130009800,480.9189469
1130012100,1130013600,10
1130012100,1130013500,583.3419004
1130012100,1130016200,583.3419004
1130012100,1130013900,583.3419004
1130011900,1130012200,10
1130011900,1130012400,108.2896151
1130011900,1130012100,108.2896151
1130011900,1130010300,108.2896151
1130011900,1130013600,108.2896151
1130011900,1130011900,0
1130011900,1130012000,150.3172171
1130011900,1130011500,150.3172171
1130011900,1130011300,10
1130011900,1130009700,230.1136148
1130011900,1130011400,230.1136148
1130011900,1130010500,230.1136148
1130011900,1130010100,230.1136148
1130011900,1130013000,10
1130011900,1130012900,262.1192026
1130011900,1130014000,262.1192026
1130011500,1130012000,10
1130011500,1130012200,150.3172171
1130011500,1130011900,150.3172171
1130011500,1130011300,150.3172171
1130011500,1130013000,150.3172171
1130011500,1130011500,0
1130011500,1130009900,572.3932887
1130011500,1130011800,572.3932887
1130011500,1130011600,572.3932887
1130011500,1130010700,572.3932887
1130010700,1130009900,10
1130010700,1130008000,442.1012741
1130010700,1130010000,442.1012741
1130010700,1130009200,442.1012741
1130010700,1130008100,442.1012741
1130010700,1130011800,10
1130010700,1130011700,171.3020367
1130010700,1130014800,171.3020367
1130010700,1130010900,171.3020367
1130010700,1130012800,171.3020367
1130010700,1130011600,10
1130010700,1130012000,572.3932887
1130010700,1130011500,572.3932887
1130010700,1130010700,0
1130010700,1130010800,487.4485277
1130010700,1130008900,487.4485277
1130008900,1130010800,10
1130008900,1130009900,487.4485277
1130008900,1130011800,487.4485277
1130008900,1130011600,487.4485277
1130008900,1130010700,487.4485277
1130008900,1130008900,0
1130008900,1130009000,439.9516182
1130008900,1130000500,439.9516182
1130008900,1130001200,439.9516182
1130008900,1020016100,439.9516182
1170008900,1200004000,10
1170008900,1200006200,964.1280644
1170008900,1200003100,964.1280644
1170008900,1200005800,964.1280644
1170008900,1200003900,964.1280644
1170008900,1200002700,10
1170008900,1200002800,450.1194186
1170008900,1160003800,450.1194186
1170008900,1160004400,450.1194186
1170008900,1170007300,450.1194186
1170008900,1170008900,0
1170008900,1170006500,401.4689811
1170008900,1170009000,401.4689811
1170008900,1170008400,401.4689811
1170008900,1200005200,10
1170008900,1200007600,536.9544225
1170008900,1200005100,536.9544225
1170006500,1170006500,0
1170006500,1170006000,603.639937
1170006500,1170004700,603.639937
1170006500,1170006600,603.639937
1170006500,1170009000,10
1170006500,1200004000,401.4689811
1170006500,1200002700,401.4689811
1170006500,1170008900,401.4689811
1170006500,1200005200,401.4689811
1170006500,1170008400,10
1170006500,1200003200,1061.574309
1170006500,1200000900,1061.574309
1170006500,1200002200,1061.574309
1170006500,1170008300,1061.574309
1170004700,1170006000,10
1170004700,1170007200,429.5302456
1170004700,1170005900,429.5302456
1170004700,1170007400,429.5302456
1170004700,1170005500,429.5302456
1170004700,1170004700,0
1170004700,1170002700,497.9026604
1170004700,1170004800,497.9026604
1170004700,1170003600,497.9026604
1170004700,1170006600,10
1170004700,1170006500,603.639937
1170004700,1170009000,603.639937
1170004700,1170008400,603.639937
1170002700,1170002700,0
1170002700,1170002100,1630.559556
1170002700,1170002400,1630.559556
1170002700,1170001900,1630.559556
1170002700,1170002800,1630.559556
1170002700,1170004800,10
1170002700,1170006000,497.9026604
1170002700,1170004700,497.9026604
1170002700,1170006600,497.9026604
1170002700,1170003600,10
1170002700,1170003500,347.7591795
1170002700,1170003800,347.7591795
1170002700,1170004400,347.7591795
1170002700,1170002900,347.7591795
1170001900,1170002100,10
1170001900,1170002200,1292.978257
1170001900,1170001700,1292.978257
1170001900,1170002600,1292.978257
1170001900,1170002400,10
1170001900,1170002300,556.3712752
1170001900,1170000800,556.3712752
1170001900,1170003000,556.3712752
1170001900,1170000500,556.3712752
1170001900,1170001900,0
1170001900,1170002000,499.4778928
1170001900,1170000600,499.4778928
1170001900,1170000100,499.4778928
1170001900,1170002800,10
1170001900,1170002700,1630.559556
1170001900,1170004800,1630.559556
1170001900,1170003600,1630.559556
1170002000,1170002000,0
1170002000,1170002100,499.4778928
1170002000,1170002400,499.4778928
1170002000,1170001900,499.4778928
1170002000,1170002800,499.4778928
1170002000,1170000600,10
1170002000,1170002300,736.1345724
1170002000,1170000800,736.1345724
1170002000,1170003000,736.1345724
1170002000,1170000500,736.1345724
1170002000,1170000100,10
1170002000,1170000200,1075.441526
1170002000,2080006500,1075.441526
1170002800,1170002100,10
1170002800,1170002200,1292.978257
1170002800,1170001700,1292.978257
1170002800,1170002600,1292.978257
1170002800,1170002400,10
1170002800,1170002300,556.3712752
1170002800,1170000800,556.3712752
1170002800,1170003000,556.3712752
1170002800,1170000500,556.3712752
1170002800,1170001900,10
1170002800,1170002000,499.4778928
1170002800,1170000600,499.4778928
1170002800,1170000100,499.4778928
1170002800,1170002800,0
1170002800,1170002700,1630.559556
1170002800,1170004800,1630.559556
1170002800,1170003600,1630.559556
1170004800,1170002700,10
1170004800,1170002100,1630.559556
1170004800,1170002400,1630.559556
1170004800,1170001900,1630.559556
1170004800,1170002800,1630.559556
1170004800,1170004800,0
1170004800,1170006000,497.9026604
1170004800,1170004700,497.9026604
1170004800,1170006600,497.9026604
1170004800,1170003600,10
1170004800,1170003500,347.7591795
1170004800,1170003800,347.7591795
1170004800,1170004400,347.7591795
1170004800,1170002900,347.7591795
1170006600,1170006000,10
1170006600,1170007200,429.5302456
1170006600,1170005900,429.5302456
1170006600,1170007400,429.5302456
1170006600,1170005500,429.5302456
1170006600,1170004700,10
1170006600,1170002700,497.9026604
1170006600,1170004800,497.9026604
1170006600,1170003600,497.9026604
1170006600,1170006600,0
1170006600,1170006500,603.639937
1170006600,1170009000,603.639937
1170006600,1170008400,603.639937
1170009000,1170006500,10
1170009000,1170006000,603.639937
1170009000,1170004700,603.639937
1170009000,1170006600,603.639937
1170009000,1170009000,0
1170009000,1200004000,401.4689811
1170009000,1200002700,401.4689811
1170009000,1170008900,401.4689811
1170009000,1200005200,401.4689811
1170009000,1170008400,10
1170009000,1200003200,1061.574309
1170009000,1200000900,1061.574309
1170009000,1200002200,1061.574309
1170009000,1170008300,1061.574309
1030011100,1030013800,10
1030011100,1030015200,430.0355857
1030011100,1030013700,430.0355857
1030011100,1030011700,10
1030011100,1030011800,865.137818
1030011100,1030008100,865.137818
1030011100,1030009600,865.137818
1030011100,1030007700,865.137818
1030011100,1030011100,0
1030011100,1030011400,1061.016526
1030011100,1030008300,1061.016526
1030011100,1030009800,1061.016526
1030011100,1030011200,1061.016526
1030009800,1030011400,10
1030009800,1030012800,493.1998831
1030009800,1030011300,493.1998831
1030009800,1030013000,493.1998831
1030009800,1030008300,10
1030009800,1030008400,358.0680068
1030009800,1030008000,358.0680068
1030009800,1030006500,358.0680068
1030009800,1030009800,0
1030009800,1030008900,366.600603
1030009800,1030009700,366.600603
1030009800,1030011200,10
1030009800,1030013800,1061.016526
1030009800,1030011700,1061.016526
1030009800,1030011100,1061.016526
1030008900,1030008900,0
1030008900,1030006900,575.8084869
1030008900,1030009000,575.8084869
1030008900,1030009700,10
1030008900,1030011400,366.600603
1030008900,1030008300,366.600603
1030008900,1030009800,366.600603
1030008900,1030011200,366.600603
1030006900,1030006900,0
1030006900,1020012300,651.779891
1030006900,1030007000,651.779891
1030006900,1030009000,10
1030006900,1030008900,575.8084869
1030006900,1030009700,575.8084869
1020012300,1020012300,0
1020012300,1020012400,915.0131887
1020012300,1020013400,915.0131887
1020012300,1020008500,915.0131887
1020012300,1030007000,10
1020012300,1030006900,651.779891
1020012300,1030009000,651.779891
1020012400,1020012400,0
1020012400,1020012300,915.0131887
1020012400,1030007000,915.0131887
1020012400,1020013400,10
1020012400,1020013500,1083.794761
1020012400,1020018200,1083.794761
1020012400,1020013300,1083.794761
1020012400,1020008500,10
1020012400,1210030600,476.9944544
1020012400,1020001600,476.9944544
1020012400,1020008600,476.9944544
1030007000,1020012300,10
1030007000,1020012400,915.0131887
1030007000,1020013400,915.0131887
1030007000,1020008500,915.0131887
1030007000,1030007000,0
1030007000,1030006900,651.779891
1030007000,1030009000,651.779891
1030009000,1030006900,10
1030009000,1020012300,651.779891
1030009000,1030007000,651.779891
1030009000,1030009000,0
1030009000,1030008900,575.8084869
1030009000,1030009700,575.8084869
1030009700,1030008900,10
1030009700,1030006900,575.8084869
1030009700,1030009000,575.8084869
1030009700,1030009700,0
1030009700,1030011400,366.600603
1030009700,1030008300,366.600603
1030009700,1030009800,366.600603
1030009700,1030011200,366.600603
1030011200,1030011400,10
1030011200,1030012800,493.1998831
1030011200,1030011300,493.1998831
1030011200,1030013000,493.1998831
1030011200,1030008300,10
1030011200,1030008400,358.0680068
1030011200,1030008000,358.0680068
1030011200,1030006500,358.0680068
1030011200,1030009800,10
1030011200,1030008900,366.600603
1030011200,1030009700,366.600603
1030011200,1030011200,0
1030011200,1030013800,1061.016526
1030011200,1030011700,1061.016526
1030011200,1030011100,1061.016526
1000010700,1000010700,0
1000010700,1000007100,553.3130276
1000010700,1000010800,553.3130276
1000010700,1000013500,10
1000010700,1000014000,339.7863758
1000010700,1000010300,339.7863758
1000010700,1000012700,339.7863758
1000010700,1000013600,339.7863758
1000010700,1000013300,10
1000010700,1000013400,670.3955791
1000010700,1000012400,670.3955791
1000010700,1000015600,670.3955791
1000010700,1000008700,670.3955791
1000007100,1000007100,0
1000007100,1000007200,249.1398333
1000007100,1000001600,249.1398333
1000007100,1000001100,249.1398333
1000007100,1000010800,10
1000007100,1000010700,553.3130276
1000007100,1000013500,553.3130276
1000007100,1000013300,553.3130276
1000004600,1000004600,0
1000004600,1000007200,231.3073516
1000004600,1000001600,231.3073516
1000004600,1000001100,231.3073516
1000004600,1000003200,10
1000004600,1010017100,492.7236138
1000004600,1000004400,492.7236138
1000004600,1000003100,492.7236138
1000004600,1000002700,10
1000004600,1010016500,421.6508896
1000004600,1000004000,421.6508896
1000004600,1000002800,421.6508896
1000004600,1000003000,421.6508896
1000007200,1000007200,0
1000007200,1000007100,249.1398333
1000007200,1000010800,249.1398333
1000007200,1000001600,10
1000007200,1000001800,492.0193715
1000007200,1000001500,492.0193715
1000007200,1000005500,492.0193715
