num,id,lat,long
158,1150009600,37.54079227,126.8410243
159,1210016000,37.48485465,127.0110295
160,1060004100,37.60248698,127.073758
161,1180016900,37.51637077,126.888492
162,1240023300,37.55641442,127.1466309
163,1120010500,37.57994983,126.9523899
164,1150017800,37.56629227,126.8117519
165,1030005000,37.54140818,127.045818
166,1210024200,37.50331731,126.9951938
167,1000005900,37.57017714,127.0019206
168,1180025100,37.52262035,126.9166889
169,3201507600,37.609914,126.928355
170,1030013200,37.55460801,127.0410253
171,1180033300,37.52737081,126.914384
172,1060020500,37.6168927,127.0922699
173,1230004500,37.51822136,127.0668573
174,1200005400,37.48247145,126.9464599
175,1230012700,37.49707042,127.1214168
176,1050001700,37.58390295,127.0500099
177,1230020900,37.5072184,127.1326103
178,1080009000,37.63615749,127.0356549
179,1020002600,37.51799153,126.9806223
180,1230029100,37.5172648,127.1117089
181,1050009900,37.57476668,127.0671233
182,1150058800,37.55543411,126.8264271
183,1020010800,37.53411477,126.9888217
184,1050018100,37.59128975,127.0690248
185,1020019000,37.54555517,126.9759003
186,1190003000,37.50417104,126.9495826
187,1220010300,37.48491175,127.0369096
188,1160003900,37.48025834,126.8908504
189,1140040000,37.54597008,126.8820061
190,1220018500,37.49303852,127.0601467
191,1100005700,37.67430651,127.0552431
192,1010000200,37.56814021,126.9690341
193,1130013000,37.5489073,126.932889
194,1220026700,37.50539864,127.0574862
195,1100013900,37.632771,127.0629997
196,1130021200,37.5647748,126.9074174
197,1010008400,37.56379947,126.9780675
198,1070014800,37.60766538,127.0052108
199,1220034900,37.52450252,127.0500195
200,1040015700,37.56114068,127.07872
201,1010016600,37.56788196,126.9877009
202,1130029400,37.58447137,126.8854672
203,1240007000,37.52753107,127.1442561
204,1100030300,37.65627755,127.0667761
205,1150001500,37.55784255,126.8610626
206,1210007900,37.46341504,127.0713717
207,1120002400,37.59763016,126.964081
208,1180008800,37.49998702,126.9087046
209,1240015200,37.54690948,127.12645
210,1150009700,37.54112607,126.8409347
211,1210016100,37.4848922,127.0111567
212,2080006500,37.43648377,126.9028886
213,1180017000,37.51726414,126.8771884
214,1060004200,37.60651781,127.0784744
215,1240023400,37.55646531,127.1466377
216,1120010600,37.58001843,126.9524949
217,1150017900,37.56678651,126.8118262
218,1090011500,37.66696923,127.0459957
219,1210024300,37.5032156,126.9952399
220,1000006000,37.57045725,127.0020323
221,1180025200,37.52249928,126.8882455
222,3201507700,37.60998883,126.9282556
223,1060020600,37.61723759,127.0917764
224,1180033400,37.52812603,126.9308125
225,1230004600,37.51851974,127.0673094
226,1200005500,37.48214746,126.9524761
227,1230012800,37.49819698,127.120622
228,1180041600,37.53999481,126.8880744
229,1140007300,37.51631559,126.8367805
230,1080000900,37.61112202,127.0340527
231,1050001800,37.58691163,127.0365425
232,1170014600,37.45374613,126.8918806
233,1230021000,37.5078761,127.1331887
234,1020002700,37.51841421,126.9831377
235,1140015500,37.52256065,126.8651197
236,1080009100,37.63623929,127.0280542
237,1230029200,37.51716563,127.1117629
238,1050010000,37.57474086,127.0672552
239,1150058900,37.55544454,126.826292
240,1020010900,37.53442357,126.9477843
241,1220002200,37.49823717,127.0688823
242,1050018200,37.59130215,127.06916
243,1190003100,37.50465091,126.9463672
244,1020019100,37.54594524,126.9878002
245,1160004000,37.48060431,126.8914698
246,1130004900,37.56250308,126.9005761
247,1140040100,37.54864783,126.8787595
248,1220018600,37.49306577,127.077526
249,1100005800,37.67431735,127.0553787
250,1070006700,37.59151271,127.0133902
251,1130013100,37.54894593,126.9229497
252,1010000300,37.55389187,127.0025975
253,1040007600,37.53549313,127.0920105
254,1100014000,37.6327947,127.0632549
255,1220026800,37.50580458,127.0529218
256,1130021300,37.56539416,126.9277566
257,1070014900,37.60546546,127.0370248
258,1040015800,37.56105863,127.0844702
259,1220035000,37.52514834,127.0242635
260,1180000700,37.5145124,126.9009853
261,1240007100,37.52804026,127.1307415
262,1210008000,37.46763451,126.9868735
263,1100030400,37.6565708,127.0668306
264,1150001600,37.5584625,126.8601586
265,1240015300,37.54643114,127.1559289
266,1180008900,37.49995303,126.9088337
267,1150009800,37.54161357,126.8633393
268,1210016200,37.48591709,126.9859862
269,2080006600,37.43648343,126.9030243
270,1120010700,37.57987552,126.9066169
271,1180017100,37.51747021,126.8772707
272,1240023500,37.55627439,127.1565779
273,1060004300,37.607108,127.0784978
274,1090011600,37.66697314,127.0461319
275,1210024400,37.50314212,127.0195203
276,1150018000,37.56768422,126.8123474
277,1060012500,37.59345721,127.0862266
278,1180025300,37.52274195,126.8873845
279,1000006100,37.57050853,127.0094717
280,3201507800,37.49847359,126.9161027
281,1000014300,37.57884514,126.9795225
282,1180033500,37.52822864,126.9308743
283,1230004700,37.52190595,127.0991642
284,1200005600,37.48225443,126.9524959
285,1170006500,37.47188475,126.9030619
286,1230012900,37.49776884,127.1405778
287,1180041700,37.53908481,126.8857157
288,1110000100,37.578951,126.9043113
289,1140007400,37.51648129,126.8377006
290,1080001000,37.61120737,127.0344599
291,1050001900,37.58686926,127.0366676
292,1110008300,37.59801738,126.9104112
293,1020002800,37.51858069,126.9834029
294,1140015600,37.52245195,126.8651248
295,1080009200,37.63630826,127.0281616
296,1050010100,37.57547102,127.030535
297,1230029300,37.51742583,127.1128284
298,1020011000,37.53452905,126.9477543
299,1220002300,37.49828015,127.0690068
300,1050018300,37.59132465,127.0380239
301,1190003200,37.50472325,126.9464697
302,1020019200,37.54605174,126.9877735
303,1140040200,37.54888701,126.8790438
304,1220018700,37.49318296,127.0782419
305,1160012300,37.49724922,126.8824427
306,1070006800,37.59158064,127.0134968
307,1130013200,37.5495358,126.9231082
308,1010000400,37.55386098,127.0027278
309,1040007700,37.53544835,127.0921341
310,1220026900,37.50570367,127.0529706
311,1130021400,37.56531863,126.9278539
312,1070015000,37.60548627,127.0371188
313,1040015900,37.56114744,127.0845477
314,1220035100,37.52505727,127.0243366
315,1180000800,37.5150654,126.9029158
316,1240007200,37.52871092,127.1312089
317,1010016800,37.56806694,126.9924194
318,1150001700,37.55813477,126.8422806
319,1210008100,37.46769928,126.9869829
320,1005003300,37.60184984,127.0242591
321,1100030500,37.65670445,127.0778783
322,1180009000,37.49989621,126.9054983
323,1240015400,37.54642289,127.1560644
324,1150009900,37.5416548,126.8634648
325,1210016300,37.48580999,126.9860048
326,1120010800,37.57996019,126.9067014
327,1240023600,37.55670878,127.15674
328,1060004400,37.61145286,127.0775425
329,1180017200,37.51663501,126.8839828
330,1090011700,37.66732536,127.0397763
331,1210024500,37.50303506,127.0195427
332,1030005300,37.54104186,127.0557121
333,1150018100,37.56781501,126.812152
334,1060012600,37.59385572,127.0862632
335,1000006200,37.57054138,127.0096014
336,3201507900,37.49836499,126.916111
337,1030013500,37.5561738,127.0505371
338,1000014400,37.57883505,126.9796579
339,1230004800,37.52115547,127.0987708
340,1200005700,37.48354817,126.9235325
341,1170006600,37.47187689,126.9031972
342,1230013000,37.49771559,127.1406474
343,1110000200,37.57888152,126.9044154
344,1080001100,37.61205925,127.0358419
345,1050002000,37.58781247,127.0531453
346,1110008400,37.5979088,126.9104267
347,1080009300,37.63613606,127.0235405
348,1140015700,37.52214754,126.868931
349,1020002900,37.52053412,126.965651
350,1050010200,37.57624396,127.0306298
351,1230029400,37.51751913,127.1128989
352,1020011100,37.5348052,126.9975364
353,1050018400,37.59121652,127.0380243
354,1190003300,37.50519099,126.9424652
355,1220010600,37.48599751,127.0440263
356,1160012400,37.49725259,126.8825784
357,1220018800,37.4929202,127.0994038
358,1010000500,37.55517473,126.9765283
359,1220027000,37.50595936,127.0671548
360,1010008700,37.56378935,127.0024596
361,1130021500,37.56679512,126.9180106
362,1070015100,37.60765618,127.0031062
363,1040016000,37.5626174,127.0812789
364,1220035200,37.52410309,127.0330458
365,1130029700,37.58581035,126.885444
366,1180000900,37.51834207,126.9120622
367,1010016900,37.56719137,126.9826536
368,1150001800,37.55824208,126.8422972
369,1005003400,37.60216611,127.0244574
370,1100030600,37.65676755,127.0779917
371,1180009100,37.49993666,126.9056831
372,1240015500,37.54772817,127.1283451
373,1210016400,37.48622691,127.0292831
374,1150010000,37.54362076,126.8431606
375,1060004500,37.61147106,127.0776765
376,1180017300,37.51704627,126.8842187
377,1240023700,37.55636036,127.1498574
378,1090011800,37.66722055,127.0398116
379,1030005400,37.54208812,127.0562893
380,1150018200,37.56776455,126.8091201
381,1000006300,37.57036909,126.9653984
382,1030013600,37.55609891,127.050636
383,1230004900,37.52301969,127.0924755
384,1200005800,37.48344192,126.9235581
385,1170006700,37.4736927,126.8817398
386,1230013100,37.50007599,127.0880253
387,1110000300,37.58322481,126.9088279
388,1140007600,37.51659757,126.8667818
389,1080001200,37.61217402,127.0363123
390,1050002100,37.58774961,127.0532561
391,1230021300,37.50773138,127.1378383
392,1110008500,37.59968726,126.9183172
393,1080009400,37.63607448,127.0236531
394,1020003000,37.51998225,126.9670541
395,1050010300,37.57817228,127.0762694
396,1230029500,37.51728508,127.0695584
397,1140024000,37.52785405,126.872235
398,1020011200,37.53469885,126.9975628
399,1220002500,37.50011495,127.0794114
400,1050018500,37.59135015,127.04133
401,1190003400,37.50529908,126.9424581
402,1220010700,37.48589178,127.0440553
403,1160004300,37.48052153,126.8994801
404,1130005200,37.5635122,126.889494
405,1160012500,37.49845433,126.8948284
406,1100006100,37.67845069,127.0538516
407,1220018900,37.49281758,127.0994471
408,1100014300,37.63375459,127.0664597
409,1220027100,37.50586375,127.0672196
410,1010008800,37.5640766,127.002569
411,1130021600,37.56687897,126.918097
412,1070015200,37.607582,127.0030703
413,1040016100,37.56288754,127.0808181
414,1220035300,37.52410182,127.0331821
415,1100022500,37.64488075,127.0826905
416,1130029800,37.58614692,126.8861127
417,1180001000,37.51824445,126.9121208
418,1010017000,37.56775313,126.9828056
419,1150001900,37.55967197,126.8268618
420,1100030700,37.65828439,127.0654666
421,1005003500,37.60466728,127.0285004
422,1180009200,37.49996306,126.9157331
423,1240015600,37.547651,127.1283994
424,1090003700,37.64849091,127.0345485
425,1210016500,37.48625897,127.0294129
426,1150010100,37.54355979,126.8432728
427,1180017400,37.51647306,126.8943326
428,1240023800,37.556314,127.1498928
429,1060004600,37.61072928,127.1010803
430,1090011900,37.66874565,127.0433924
431,1150018300,37.56786181,126.8078043
432,1180025600,37.52249878,126.8957854
433,1000006400,37.57040464,126.9654607
434,1030013700,37.55563121,127.0341816
435,1230005000,37.52490253,127.0912958
436,1200005900,37.48445603,126.9369614
437,1170006800,37.47444398,126.8815535
438,1230013200,37.50017526,127.0880791
439,1110000400,37.58315473,126.9089313
440,1080001300,37.61418496,127.0308932
441,1209910040,37.45941123,126.9388915
442,1230021400,37.50782763,127.1379001
443,1110008600,37.5998627,126.9196793
444,1020003100,37.51982627,126.9740466
445,1080009500,37.63757463,127.013116
446,1140015900,37.52268527,126.8515746
447,1050010400,37.57818167,127.0764047
448,1230029600,37.51729629,127.0696361
449,1209910050,37.46877517,126.9476298
450,1140024100,37.52750214,126.8641074
451,1020011300,37.53488824,126.9851169
452,1050018600,37.59124213,127.0413371
453,1209910060,37.47072541,126.9588177
454,1020019500,37.54856402,126.9593326
455,1140032300,37.53445735,126.8779319
456,1190003500,37.50576044,126.970004
457,1160004400,37.48047365,126.8996025
458,1220010800,37.48556493,127.0832486
459,1130005300,37.56283657,126.8897151
460,1140040500,37.52657583,126.8406445
461,1209910070,37.46831048,126.9755979
462,1160012600,37.49836397,126.8949029
463,1220019000,37.4931887,127.043196
464,1100006200,37.67866848,127.0531428
465,1070007100,37.59206711,127.0165721
466,1130013500,37.55028157,126.9322237
467,1209910080,37.4702529,126.9869453
468,1040008000,37.53598914,127.0655619
469,1220027200,37.50597461,127.0291574
470,1100014400,37.63349992,127.0667189
471,1070015300,37.60835018,127.0595064
472,1130021700,37.56550847,126.9114882
473,1010008900,37.56522368,126.9672318
474,1040016200,37.56382908,127.0776848
475,1220035400,37.52386013,127.039239
476,1100022600,37.64494233,127.0828035
477,1180001100,37.5191662,126.9129996
478,1240007500,37.52965321,127.1428676
479,1010017100,37.56753491,126.9980475
480,1210008400,37.46905359,127.0394332
481,1150002000,37.55977858,126.8268743
482,1100030800,37.65835015,127.0655746
483,1005003600,37.60479555,127.0289179
484,1240015700,37.54763217,127.1525034
485,1180009300,37.50011369,126.9134442
486,1150010200,37.54495767,126.8371179
487,1090003800,37.64941498,127.035246
488,1210016600,37.48707867,127.014939
489,1180017500,37.51730578,126.894675
490,1240023900,37.55684502,127.1366244
491,1060004700,37.61072316,127.101216
492,1120011100,37.57912121,126.9174278
493,1090012000,37.66957201,127.0436695
494,1210024800,37.50417776,127.0085453
495,1150018400,37.56931482,126.8477295
496,1180025700,37.52300929,126.8960474
497,1060012900,37.59561395,127.0997094
498,1000006500,37.57074544,126.9829451
499,1030013800,37.55564127,127.0343168
500,3201508200,37.50254671,126.8289879
501,1060021100,37.61747118,127.0790804
502,1230005100,37.52688355,127.1060813
503,1200006000,37.48455294,126.9370221
504,1170006900,37.47438284,126.8841776
505,1230013300,37.4988061,127.1158778
506,1110000500,37.58644723,126.9121465
507,1080001400,37.61419034,127.0310307
508,1230021500,37.50793196,127.0973067
509,1110008700,37.60093829,126.9242343
510,1020003200,37.52029147,126.9729501
511,1080009600,37.63791351,127.0136155
512,1140016000,37.52272738,126.8516996
513,1050010500,37.57575315,127.0380966
514,1230029700,37.51672305,127.1059067
515,1140024200,37.52751013,126.8642428
516,1020011400,37.53499641,126.9851154
517,1220002700,37.50227962,127.0666785
518,1050018700,37.59166953,127.0473264
519,1020019600,37.54850168,126.9594437
520,1190003600,37.50586476,126.9700439
521,1220010900,37.48559582,127.0833789
522,1130005400,37.56327833,126.9030423
523,1160012700,37.49897362,126.8848031
524,1220019100,37.49328705,127.0438882
525,1100006300,37.67902939,127.0503303
526,1070007200,37.59206286,127.016648
527,1130013600,37.55025509,126.9323554
528,1010000800,37.55626872,126.9789959
529,1040008100,37.536092,127.0656038
530,1100014500,37.63444672,127.0598229
531,1220027300,37.5058733,127.0292049
532,1070015400,37.60924136,127.058766
533,1130021800,37.56568875,126.9114905
534,1010009000,37.56527919,126.9673484
535,1040016300,37.56392972,127.0777346
536,1100022700,37.64484225,127.0613661
537,1220035500,37.52382998,127.0393694
538,1210000300,37.4579231,127.0210804
539,1240007600,37.52962992,127.143001
540,1210008500,37.46910498,127.039553
541,1100030900,37.65827627,127.0691102
542,1150002100,37.55989434,126.8573279
543,1005003700,37.60239351,127.0351754
544,1240015800,37.54814555,127.1526663
545,1180009400,37.5001373,126.9060734
546,1150010300,37.54501752,126.8372315
547,1210016700,37.48711942,127.0150648
548,1240024000,37.5568171,127.1366497
549,1180017600,37.51702259,126.9290642
550,1120011200,37.5792112,126.9175031
551,1030005700,37.54218772,127.016926
552,1210024900,37.50408097,127.0086057
553,1090012100,37.67110041,127.0401359
554,1180025800,37.52221189,126.9132054
555,1060013000,37.59550796,127.0997373
556,1000006600,37.57074278,126.9830809
557,1150018500,37.56941648,126.8477759
558,3201508300,37.50254514,126.8291236
559,1030013900,37.55679352,127.043089
560,1060021200,37.6179057,127.0790153
561,1180034000,37.52851608,126.8955409
562,1230005200,37.52570809,127.1052765
563,1200006100,37.48304048,126.9141963
564,1170007000,37.47513583,126.8839904
565,1230013400,37.49922904,127.1168993
566,1110000600,37.58639493,126.9122657
567,1140007900,37.51665694,126.8620074
568,1080001500,37.61433989,127.033729
569,1050002400,37.58851822,127.0564659
570,1230021600,37.50861356,127.0974848
571,1110008800,37.60103944,126.9252371
572,1020003300,37.51995972,126.9933315
573,1140016100,37.52257818,126.848343
574,1080009700,37.63637025,127.0322925
575,1050010600,37.57655776,127.0382861
576,1230029800,37.51739611,127.105674
577,1020011500,37.53447348,127.0138263
578,1220002800,37.50232284,127.0668029
579,1050018800,37.59156163,127.0473177
580,1140032500,37.53492456,126.8881159
581,1220011000,37.48657133,127.0567727
582,1160012800,37.49907133,126.8848612
583,1100006400,37.67913326,127.0503689
584,1220019200,37.49186507,127.0549253
585,1070007300,37.59162805,127.0031396
586,1130013700,37.55081601,126.9203269
587,1040008200,37.53645697,127.0935973
588,1100014600,37.63451627,127.0599271
589,1220027400,37.5058714,127.0411274
590,1010009100,37.5640144,126.980653
591,1130021900,37.56559932,126.9009943
592,1070015500,37.60928702,127.067172
593,1100022800,37.64495063,127.0613759
594,1040016400,37.56351509,127.0868695
595,1210000400,37.45793039,127.021216
596,1180001300,37.52012703,126.8818562
597,1010017300,37.56876186,127.0095165
598,1240007700,37.52929534,127.1346947
599,1100031000,37.65817274,127.0691496
600,1150002200,37.55998356,126.8574047
601,1220043800,37.4774845,127.1123681
602,1005003800,37.60252503,127.0369931
603,1240015900,37.54770502,127.1489684
604,1180009500,37.50024561,126.9060638
605,1150010400,37.54716518,126.8485746
606,1210016800,37.48793656,127.0043866
607,1120011300,37.58036969,126.925029
608,1240024100,37.55696329,127.1677728
609,1180017700,37.51691442,126.9290702
610,1150018600,37.56943363,126.8414384
611,1030005800,37.54226848,127.0172265
612,1210025000,37.50272331,127.0029214
613,1090012200,37.67100167,127.0401922
614,1180025900,37.52340763,126.9125576
615,1060013100,37.59529523,127.0857558
616,1000006700,37.57044882,126.9792969
617,3201508400,37.46080804,126.9213825
618,1030014000,37.55712419,127.0429544
619,1180034100,37.52860826,126.8956118
620,1060021300,37.61814705,127.0894668
621,1230005300,37.53528352,127.1110453
622,1200006200,37.48366093,126.9142099
623,1170007100,37.47208554,126.895951
624,1110000700,37.59133765,126.9136336
625,1230013500,37.49998391,127.0877276
626,1080001600,37.61436231,127.033862
627,1050002500,37.58780282,127.0554533
628,1230021700,37.508576,127.0871971
629,1110008900,37.6014392,126.9285766
630,1020003400,37.52006856,126.9933297
631,1140016200,37.52247039,126.8483318
632,1080009800,37.63645388,127.0323787
633,1050010700,37.57634055,127.0468137
634,1230029900,37.517094,127.1007691
635,1020011600,37.53442572,127.0139481
636,1140032600,37.53492873,126.8882519
637,1160004700,37.48186528,126.8928356
638,1220011100,37.4866131,127.0568984
639,1040000100,37.52771351,127.079368
640,1100006500,37.68166705,127.0553478
641,1220019300,37.49190304,127.0550524
642,1070007400,37.59168638,127.0032541
643,1130013800,37.55090396,126.9204095
644,1040008300,37.53669571,127.0938816
645,1100014700,37.63393135,127.0718993
646,1220027500,37.50593134,127.0412408
647,1010009200,37.5640857,126.9806734
648,1130022000,37.56569648,126.9010542
649,1070015600,37.60929167,127.0673078
650,1100022900,37.64504122,127.066754
651,1210000500,37.46032198,127.021536
652,1040016500,37.56353054,127.0870039
653,1180001400,37.52013803,126.8819913
654,1010017400,37.56871882,127.0096417
655,1240007800,37.52966492,127.133776
656,1150002300,37.56035017,126.8675205
657,1220043900,37.47758169,127.1123084
658,1100031100,37.65950433,127.0728699
659,1005003900,37.60362077,127.0435234
660,1180009600,37.50022554,126.9036103
661,1240016000,37.54817492,127.1492119
662,1150010500,37.5471255,126.8486347
663,1090004100,37.65068273,127.0285311
664,1210016900,37.48792392,127.0045213
665,1120011400,37.58028838,126.9251184
666,1240024200,37.55699605,127.1689693
667,1060005000,37.61344661,127.0769397
668,1180017800,37.51709084,126.926737
669,1150018700,37.56941569,126.8415723
670,1210025100,37.50278257,127.0030349
671,1060013200,37.59567046,127.0857983
672,1000006800,37.57043412,126.9793689
673,1180026000,37.52260666,126.9230134
674,3201508500,37.46072084,126.9214627
675,1180034200,37.52590848,126.9089191
676,1060021400,37.61849246,127.0889721
677,1230005400,37.535279,127.1115426
678,1200006300,37.48318622,126.9297372
679,1170007200,37.47215178,126.8960589
680,1110000800,37.5913174,126.9137671
681,1230013600,37.49992173,127.0877221
682,1080001700,37.61597579,127.0401309
683,1050002600,37.59096665,127.0649322
684,1230021800,37.50865775,127.0872862
685,1110009000,37.60154704,126.9285874
686,1080009900,37.63868053,127.0262677
687,1020003500,37.52029958,126.9881317
688,1050010800,37.57661339,127.046532
689,1230030000,37.51752528,127.1021952
690,1140024500,37.52812364,126.8743273
691,1020011700,37.53508518,126.9525382
692,1220003000,37.50209219,127.0713962
693,1140032700,37.53474273,126.8758751
694,1160004800,37.48196056,126.8931412
695,1130005700,37.56431492,126.8838864
696,1040000200,37.5279318,127.0792565
697,1100006600,37.68335765,127.0555252
698,1220019400,37.4935144,127.0313249
699,1010001100,37.5569956,126.9859351
700,1070007500,37.59229926,127.0362739
701,1130013900,37.55103045,126.9329373
702,1100014800,37.63395589,127.0720322
703,1220027600,37.50791804,127.0455362
704,1040008400,37.53665767,127.0838373
705,1010009300,37.5642202,126.9955793
706,1070015700,37.60974368,127.0095218
707,1130022100,37.56645326,126.9152311
708,1100023000,37.64546621,127.0667076
709,1040016600,37.56859851,127.0856902
710,1220035800,37.52656999,127.0453994
711,1210000600,37.46043007,127.0215401
712,1180001500,37.52064985,126.9158137
713,1240007900,37.5311201,127.1281482
714,1150002400,37.56043671,126.867602
715,1210008800,37.47456571,127.0129485
716,1100031200,37.65957679,127.072971
717,1005004000,37.60377986,127.0433402
718,1180009700,37.50030547,126.9037022
719,1240016100,37.54790513,127.1325916
720,1090004200,37.65060859,127.0286321
721,1210017000,37.486802,127.0223968
722,1120011500,37.57942485,126.9289308
723,1240024300,37.55867478,127.1487681
724,1060005100,37.61416645,127.0768437
725,1180017900,37.51719543,126.9267718
726,1150018800,37.56952036,126.8116061
727,1210025200,37.50340506,127.0110359
728,1000006900,37.57153784,126.9875511
729,1060013300,37.59577648,127.0929839
730,1180026100,37.52331339,126.9228015
731,1180034300,37.52594823,126.9090457
732,1230005500,37.47545934,127.1291872
733,1060021500,37.61949012,127.0864165
734,1000015100,37.58052732,126.9736218
735,1200006400,37.48355146,126.9298378
736,1120036100,37.57383663,126.916511
737,1230013700,37.49916278,127.1447897
738,1170007300,37.47391495,126.8983616
739,1110000900,37.59535025,126.914657
740,1080001800,37.61590314,127.0402318
