pow
300
0
0
0
0
0
0
0
0
0
0
0
500
7600
20800
32200
44800
51000
29200
50800
39600
13100
3100
1000
200
0
0
0
0
0
0
0
0
0
0
0
0
1100
4100
10100
22400
34300
21100
19700
23900
13300
5900
3700
100
0
0
0
0
0
0
0
0
0
0
0
800
5800
21500
31400
32700
54200
47900
39800
40300
46100
27300
6600
100
0
0
0
0
0
0
0
0
0
0
0
200
5300
11500
24300
12600
26400
30000
33000
43100
26800
7200
4200
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4800
2900
14200
6600
1400
5900
2900
2100
400
0
0
0
0
0
0
0
0
0
0
0
0
0
0
100
0
200
0
500
2500
2100
300
100
0
0
0
0
0
0
0
0
0
0
0
0
0
700
6500
11000
19100
31500
46900
23000
30000
53800
30800
21900
4500
200
0
0
0
0
0
0
0
0
0
0
0
500
10000
32300
48100
51300
69800
45400
34500
48500
30300
7300
3000
100
0
0
0
0
0
0
0
0
0
0
0
700
7700
11400
25500
33400
31500
44300
31700
44600
18300
9700
2300
100
0
0
0
0
0
0
0
0
0
0
0
300
7900
21400
29300
51700
63700
72500
61200
51300
40400
15000
2900
0
0
0
0
0
0
0
0
0
0
0
0
0
1200
6000
12600
15400
5300
3400
4700
3300
1900
1100
1900
0
0
0
0
0
0
0
0
0
0
0
0
200
4700
13600
34000
52500
62100
56800
66800
51400
40200
19600
4000
0
0
0
0
0
0
0
0
0
0
0
0
300
11000
35900
53300
59700
71100
71100
58500
50700
44200
23100
1600
0
0
0
0
0
0
0
0
0
0
0
0
400
12400
32200
47800
60900
61300
68100
64000
54200
36500
21100
2000
0
0
0
0
0
0
0
0
0
0
0
0
400
9700
32100
44500
60000
65900
66800
57900
59100
45900
22200
1700
0
0
0
0
0
0
0
0
0
0
0
0
200
11100
37200
55300
64100
69600
75100
68700
55100
45500
24000
1600
0
0
0
0
0
0
0
0
0
0
0
0
200
12500
34900
56900
69600
74700
70400
71200
62500
45600
21000
1900
0
0
0
0
0
0
0
0
0
0
0
0
200
10800
37000
56000
62400
75400
76300
64900
60100
40400
15200
2100
0
0
0
0
0
0
0
0
0
0
0
0
100
8300
32700
50500
29800
33900
40100
34900
23700
21500
7400
1800
0
0
0
0
0
0
0
0
0
0
0
0
400
9100
29600
51700
57000
66400
77600
67800
58500
38200
20500
1800
0
0
0
0
0
0
0
0
0
0
0
0
0
2800
11300
36000
35800
58700
44800
42600
15200
12900
7200
1100
0
0
0
0
0
0
0
0
0
0
0
0
0
1100
5900
6100
7800
13100
7200
9400
9600
5800
3000
700
0
0
0
0
0
0
0
0
0
0
0
0
100
10400
36600
50100
67500
75600
76700
66000
61800
41300
20200
1000
0
0
0
0
0
0
0
0
0
0
0
0
300
9200
34300
54000
66700
51700
67700
55200
54700
44400
19200
1600
0
0
0
0
0
0
0
0
0
0
0
0
0
11000
34400
54100
68300
75000
68600
70600
59700
43200
16400
1200
0
0
0
0
0
0
0
0
0
0
0
0
100
4700
22600
53600
50100
65900
67400
60500
19800
5600
4900
1600
0
0
0
0
0
0
0
0
0
0
0
0
100
8500
15700
26300
41500
30200
30500
28600
11000
8500
2900
100
0
0
0
0
0
0
0
0
0
0
0
0
0
2100
17000
17700
35400
36100
31900
58900
56900
37200
13600
800
0
0
0
0
0
0
0
0
0
0
0
0
100
8700
34400
52300
58000
65100
42400
35200
34500
36100
10600
1000
0
0
0
0
0
0
0
0
0
0
0
0
200
8400
32600
55200
71100
77600
68500
71800
50700
22700
9700
800
0
0
0
0
0
0
0
0
0
0
0
0
0
10900
24200
41600
70600
63200
48000
42000
35900
27900
9400
800
0
0
0
0
0
0
0
0
0
0
0
0
0
5700
22400
35700
54300
62300
58700
59000
53100
33900
11600
1000
0
0
0
0
0
0
0
0
0
0
0
0
0
8800
36700
51400
70000
76500
76200
65000
61600
44500
14000
800
0
0
0
0
0
0
0
0
0
0
0
0
0
7600
35300
55200
65300
69100
74700
69900
54000
43700
14500
700
0
0
0
0
0
0
0
0
0
0
0
0
0
6500
23800
48000
63000
72400
66400
68300
58000
37500
12500
800
0
0
0
0
0
0
0
0
0
0
0
0
0
5900
26500
49400
39500
53400
49700
20100
43200
34400
13700
900
0
0
0
0
0
0
0
0
0
0
0
0
0
1900
8300
20300
50200
62700
73300
65300
56300
35700
12300
400
0
0
0
0
0
0
0
0
0
0
0
0
0
2100
13100
17600
49500
47200
54300
46100
20800
9500
2800
400
0
0
0
0
0
0
0
0
0
0
0
0
0
4700
27300
50400
60000
72900
74900
68900
52300
39000
10100
600
0
0
0
0
0
0
0
0
0
0
0
0
0
6700
30800
53500
67000
68500
71700
66600
57700
34600
10800
800
0
0
0
0
0
0
0
0
0
0
0
0
0
1200
5200
14500
27000
24500
11500
12200
11000
14200
2900
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3800
33700
50900
70000
77700
78800
67000
62900
43900
6600
300
0
0
0
0
0
0
0
0
0
0
0
0
0
2600
29000
50300
63700
64300
71100
66100
49800
35300
7400
200
0
0
0
0
0
0
0
0
0
0
0
0
0
2700
23300
46200
58700
64400
59000
53600
44400
13400
4300
400
0
0
0
0
0
0
0
0
0
0
0
0
0
400
2300
4500
1800
5400
8300
11300
7100
4100
900
0
0
0
0
0
0
0
0
0
0
0
0
0
0
100
4700
6400
3800
5700
13600
13500
15800
8700
3300
0
0
0
0
0
0
0
0
0
0
0
0
0
0
500
11200
17400
49800
47400
43200
50000
50900
9100
4900
400
0
0
0
0
0
0
0
0
0
0
0
0
0
2300
30300
54700
61600
75000
76100
71400
55200
42900
4100
100
0
0
0
0
0
0
0
0
0
0
0
0
0
2700
26100
51800
65700
72800
62700
60800
41300
22500
5500
100
0
0
0
0
0
0
0
0
0
0
0
0
0
1800
25200
48400
63100
62900
68400
64900
48600
36400
4600
0
0
0
0
0
0
0
0
0
0
0
0
0
0
800
16800
7000
13700
42500
33200
42200
31300
28600
3100
200
0
0
0
0
0
0
0
0
0
0
0
0
0
1400
11300
19800
12700
17100
19200
16500
17500
11700
2500
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1600
18000
47200
58200
63800
48300
30800
28500
9800
4200
0
0
0
0
0
0
0
0
0
0
0
0
0
0
100
2100
6500
9700
13900
18000
17000
15400
11300
2800
100
0
0
0
0
0
0
0
0
0
0
0
0
0
1400
22900
49700
29400
68100
71100
46400
19500
40200
5200
100
0
0
0
0
0
0
0
0
0
0
0
0
0
1900
22200
51100
65800
72500
70600
71400
60100
38400
3000
200
0
0
0
0
0
0
0
0
0
0
0
0
0
0
700
2200
4000
2900
3100
2300
1200
800
100
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1800
19300
15900
27200
24600
36900
30300
14600
13000
4800
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1300
18000
49000
61000
46100
31700
24100
11300
3900
3400
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1300
17000
39700
57100
67100
68500
57600
54000
33300
3800
400
0
0
0
0
0
0
0
0
0
0
0
0
0
700
19300
49300
63400
65600
73500
70100
53300
38300
3500
300
0
0
0
0
0
0
0
0
0
0
0
0
0
800
7300
25100
48200
15500
86200
63500
52100
30800
5400
300
0
0
0
0
0
0
0
0
0
0
0
0
0
1100
20300
51200
59800
73200
75000
63300
57100
36600
3700
0
0
0
0
0
0
0
0
0
0
0
0
0
0
900
17000
47900
63800
65500
72400
67600
56600
35700
3200
100
0
0
0
0
0
0
0
0
0
0
0
0
0
900
14700
38500
55500
64700
59800
61500
48500
28200
4500
100
0
0
0
0
0
0
0
0
0
0
0
0
0
400
8200
32300
35400
54100
58800
45700
42300
29200
4700
100
0
0
0
0
0
0
0
0
0
0
0
0
0
500
6600
10800
41000
55800
29500
40000
20000
4400
2000
200
0
0
0
0
0
0
0
0
0
0
0
0
0
700
16600
41700
63300
72400
74700
63700
59300
41500
2200
100
0
0
0
0
0
0
0
0
0
0
0
0
0
900
12500
30000
54100
56400
39700
23900
29200
32600
4300
0
0
0
0
0
0
0
0
0
0
0
0
0
0
200
10700
39800
59700
70300
66700
68700
56600
34500
3800
0
0
0
0
0
0
0
0
0
0
0
0
0
0
500
13000
43000
53100
68600
67500
59800
36500
13700
5600
100
0
0
0
0
0
0
0
0
0
0
0
0
0
400
8500
37300
51600
54800
55800
38800
19500
4400
5400
300
0
0
0
0
0
0
0
0
0
0
0
0
0
500
7300
39700
42200
64300
71800
67900
51500
38400
3400
200
0
0
0
0
0
0
0
0
0
0
0
0
0
500
10400
41200
61800
70900
67600
69200
44400
14900
5000
300
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3400
23500
50600
26800
22300
11900
24000
12400
4000
0
0
0
0
0
0
0
0
0
0
0
0
0
0
100
5000
12500
15200
16400
16400
10400
7900
7700
4900
200
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2400
11000
20600
37900
18900
27300
33100
32300
3500
400
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2400
13000
16200
36500
28200
40500
40800
31500
5600
200
0
0
0
0
0
0
0
0
0
0
0
0
0
300
7100
31000
33900
57100
64900
66400
56100
37200
4600
200
0
0
0
0
0
0
0
0
0
0
0
0
0
400
9000
30100
42300
64700
63000
55500
45400
23400
4600
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1900
4700
5600
5000
5700
5800
6300
2500
1100
300
0
0
0
0
0
0
0
0
0
0
0
0
0
100
4600
37600
61400
65800
50400
64900
48300
42000
4400
500
0
0
0
0
0
0
0
0
0
0
0
0
0
200
11200
42800
53500
67300
69900
65900
51200
40100
5100
400
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1200
3800
7800
7200
13000
11500
9000
3300
1200
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
900
3400
6200
14600
21400
9200
6300
2800
4000
0
0
0
0
0
0
0
0
0
0
0
0
0
0
200
11400
46800
65900
69500
79200
76100
59900
48600
6200
400
0
0
0
0
0
0
0
0
0
0
0
0
0
300
9800
42900
62100
70700
68000
70700
59800
41800
5500
600
0
0
0
0
0
0
0
0
0
0
0
0
0
100
7900
35300
48400
66700
59800
57000
54800
36400
7100
400
0
0
0
0
0
0
0
0
0
0
0
0
0
200
7000
38300
53100
53600
68800
66400
55100
33800
6600
400
0
0
0
0
0
0
0
0
0
0
0
0
0
100
7800
23300
37100
64900
69900
61300
54400
35800
7000
700
0
0
0
0
0
0
0
0
0
0
0
0
0
100
11600
45000
55800
69600
71200
67500
41700
39600
8900
300
0
0
0
0
0
0
0
0
0
0
0
0
0
0
800
2600
2700
3300
4600
3800
1200
500
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
200
600
1200
1200
2000
2600
900
600
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
900
4600
5800
4100
2100
2100
3000
900
400
0
0
0
0
0
0
0
0
0
0
0
0
0
0
300
7100
35300
41000
50700
52400
46000
26400
18100
6700
600
0
0
0
0
0
0
0
0
0
0
0
0
0
200
11600
47000
55000
69900
71900
59800
58800
44400
9500
400
0
0
0
0
0
0
0
0
0
0
0
0
0
400
8200
34500
55000
60800
70400
68300
57000
34100
10800
800
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4200
21300
63600
55900
56900
53900
33300
25400
9400
1600
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5800
8700
9800
22000
22500
47200
59000
44500
12800
900
0
0
0
0
0
0
0
0
0
0
0
0
0
100
1900
7000
15400
23300
32500
56600
38900
36400
13000
1400
0
0
0
0
0
0
0
0
0
0
0
0
0
100
12900
41200
62400
73600
77000
67300
63200
39900
8800
900
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6700
27600
53100
52200
70400
69800
49600
40600
12900
900
0
0
0
0
0
0
0
0
0
0
0
0
0
100
7800
22400
23700
47400
63500
68200
57200
42400
11900
1200
0
0
0
0
0
0
0
0
0
0
0
0
0
300
13600
45800
58000
74100
77900
74000
61700
51500
15700
900
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2700
5400
12300
22300
18300
5900
6800
9600
5800
700
0
0
0
0
0
0
0
0
0
0
0
0
0
100
9400
22500
28100
54700
53400
59200
60100
32400
17700
1900
0
0
0
0
0
0
0
0
0
0
0
0
0
200
14800
47700
61100
69300
76200
73700
59200
51300
18300
1000
0
0
0
0
0
0
0
0
0
0
0
0
0
0
400
4000
4000
2600
3300
1400
1300
900
200
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3800
17100
31600
44300
44800
33900
16300
8200
4600
1200
0
0
0
0
0
0
0
0
0
0
0
0
0
0
13800
39700
53300
69700
71900
59300
32000
22900
8900
1300
0
0
0
0
0
0
0
0
0
0
0
0
0
700
4100
7400
16100
19200
25300
17500
10600
6900
3000
500
0
0
0
0
0
0
0
0
0
0
0
0
0
400
5900
22900
41500
24800
36300
35600
15200
7700
4800
700
0
0
0
0
0
0
0
0
0
0
0
0
0
0
700
2000
3100
4500
5300
5200
4000
3100
2000
300
0
0
0
0
0
0
0
0
0
0
0
0
0
200
3100
10400
26000
41600
20100
19100
11000
11600
3100
200
0
0
0
0
0
0
0
0
0
0
0
0
0
100
2600
3400
20700
23200
5700
11000
3400
4900
1600
0
0
0
0
0
0
0
0
0
0
0
0
0
0
100
11300
29800
57500
63400
45000
52600
38800
28700
9300
1900
0
0
0
0
0
0
0
0
0
0
0
0
0
400
7300
10300
26900
12000
11600
15200
15100
39000
20900
3400
0
0
0
0
0
0
0
0
0
0
0
0
0
600
16400
43400
58700
67400
71300
62700
32200
33600
17500
2200
0
0
0
0
0
0
0
0
0
0
0
0
0
600
15700
37100
58600
68500
67200
69300
55000
44300
26600
2500
0
0
0
0
0
0
0
0
0
0
0
0
0
700
4300
11200
29800
62800
59200
60800
67300
52300
27000
2000
0
0
0
0
0
0
0
0
0
0
0
0
0
400
20300
49900
67300
70000
80400
78200
63000
54900
29900
2300
0
0
0
0
0
0
0
0
0
0
0
0
0
700
22000
47100
69100
79800
76800
82900
73900
58000
30200
2400
0
0
0
0
0
0
0
0
0
0
0
0
0
800
21200
49300
58800
67000
76700
61900
48200
30300
11700
2300
0
0
0
0
0
0
0
0
0
0
0
0
0
400
13500
38400
57200
60600
58200
50300
49200
32700
14500
3600
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2100
22500
46000
61000
79400
69100
65000
54200
31100
2400
0
0
0
0
0
0
0
0
0
0
0
0
0
800
21400
49400
64100
73800
80600
78300
62900
53400
31500
2700
0
0
0
0
0
0
0
0
0
0
0
0
0
1200
10300
33000
51500
63900
65900
70000
60400
46100
24800
3600
0
0
0
0
0
0
0
0
0
0
0
0
0
1200
18300
37000
43100
52800
41400
36400
40800
19000
8400
800
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
300
1900
3400
8000
7700
5300
3600
2200
1000
0
0
0
0
0
0
0
0
0
0
0
0
0
200
4900
16400
22500
19700
46200
67300
41600
54000
28400
4000
100
0
0
0
0
0
0
0
0
0
0
0
0
400
10800
17000
36700
62200
76200
26200
9300
9800
4000
700
0
0
0
0
0
0
0
0
0
0
0
0
0
1200
2000
6900
8200
9600
15500
21200
19600
17600
5000
1800
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1800
4400
11500
30300
53700
41800
40900
21400
4300
800
0
0
0
0
0
0
0
0
0
0
0
0
0
500
8100
46700
70200
81800
78500
84200
75900
56000
40100
5100
200
0
0
0
0
0
0
0
0
0
0
0
0
1800
22700
33900
51600
70500
78400
71600
70200
52600
25900
4700
200
0
0
0
0
0
0
0
0
0
0
0
0
1900
22500
47300
64600
66700
75800
72300
59000
50800
30600
5900
100
0
0
0
0
0
0
0
0
0
0
0
0
2400
22600
39500
58400
67300
67900
75000
68500
48500
3500
1300
0
0
0
0
0
0
0
0
0
0
0
0
0
2600
20100
43000
53500
71700
72900
53600
61400
49900
27600
6300
200
0
0
0
0
0
0
0
0
0
0
0
0
3600
25100
52300
69500
72000
82400
80700
73200
53800
37900
6800
100
0
0
0
0
0
0
0
0
0
0
0
0
3100
25400
45100
65500
77000
77400
62500
47200
21100
7200
4300
200
0
0
0
0
0
0
0
0
0
0
0
0
0
100
700
800
1300
2000
3100
3800
3900
1200
400
0
0
0
0
0
0
0
0
0
0
0
0
0
400
4200
14200
15600
18600
32200
45400
60800
41300
28000
8500
200
0
0
0
0
0
0
0
0
0
0
0
0
3100
20900
42000
65500
64200
60600
22100
16500
15300
15600
6600
100
0
0
0
0
0
0
0
0
0
0
0
0
800
2500
7400
4700
4800
6900
7000
7300
4700
2300
1200
0
0
0
0
0
0
0
0
0
0
0
0
0
1900
10600
14600
20100
17700
18800
22100
30800
17100
17900
9400
100
0
0
0
0
0
0
0
0
0
0
0
0
4400
24700
44700
30900
17400
29000
16800
9500
5700
3900
1600
0
0
0
0
0
0
0
0
0
0
0
0
0
2000
12700
50600
56800
74400
86200
83900
74600
54300
35200
10700
300
0
0
0
0
0
0
0
0
0
0
0
0
1200
12000
35100
32900
35200
53300
23900
36900
24100
15700
7400
300
0
0
0
0
0
0
0
0
0
0
0
0
2500
17900
46800
61100
79900
85300
83300
69000
61900
40300
11500
400
0
0
0
0
0
0
0
0
0
0
0
0
5400
26900
54500
73100
84100
78500
83800
76100
56000
40900
11600
300
0
0
0
0
0
0
0
0
0
0
0
0
5500
32300
53100
67400
79400
79200
71900
70700
59500
38200
10600
800
0
0
0
0
0
0
0
0
0
0
0
0
7000
35000
53900
75200
85300
89200
78900
78000
63400
39100
14600
500
0
0
0
0
0
0
0
0
0
0
0
200
6500
32500
55000
64700
80600
83700
81000
66800
59800
39000
12200
800
0
0
0
0
0
0
0
0
0
0
0
0
5300
19900
49900
63900
77100
71000
62300
59500
45600
29000
7700
500
0
0
0
0
0
0
0
0
0
0
0
100
7600
37100
61000
67800
84600
89000
78300
76900
62000
41000
12500
800
0
0
0
0
0
0
0
0
0
0
0
200
6300
31000
53800
70300
55800
56400
58200
59000
50200
34900
14000
800
0
0
0
0
0
0
0
0
0
0
0
100
8500
36500
53300
72800
81700
77200
82800
73900
116800
60200
22000
1600
0
0
0
0
0
0
0
0
0
0
0
200
15600
59000
104800
123000
148400
157400
153800
128200
117400
76400
22400
2000
0
0
0
0
0
0
0
0
0
0
0
200
18800
64600
111800
139800
142200
164000
158200
142600
106400
76000
26400
1400
0
0
0
0
0
0
0
0
0
0
0
400
14200
53600
61000
49200
90400
161600
153400
154600
128000
77200
31000
1600
0
0
0
0
0
0
0
0
0
0
0
600
16600
69400
114800
127600
159600
162400
156600
129600
115200
75200
24800
1600
0
0
0
0
0
0
0
0
0
0
0
800
16600
51000
95800
124800
142200
136200
145000
128800
92000
62200
23000
2000
0
0
0
0
0
0
0
0
0
0
0
600
10400
35600
76400
102200
152000
156400
137200
134000
105200
70600
23200
2200
0
0
0
0
0
0
0
0
0
0
0
1000
17800
69600
108800
141600
143000
163400
156800
136400
109400
75200
27400
1600
0
0
0
0
0
0
0
0
0
0
0
1200
20400
69400
99400
137600
151600
144600
153000
136200
109000
65400
27200
2400
0
0
0
0
0
0
0
0
0
0
0
800
19400
66800
106400
125400
153400
163200
160200
127800
114800
75800
24000
2600
0
0
0
0
0
0
0
0
0
0
0
0
2400
3600
8800
3600
3800
5200
5600
5000
5400
3600
1000
0
0
0
0
0
0
0
0
0
0
0
0
200
10200
14200
9800
14600
24400
51600
35800
46800
94800
52800
31200
2600
0
0
0
0
0
0
0
0
0
0
0
2200
21200
69600
101200
120000
134200
133200
101000
114000
100800
67400
27200
3400
0
0
0
0
0
0
0
0
0
0
0
2200
21800
71600
112600
140800
142800
134000
130800
121200
104600
62200
27800
2800
0
0
0
0
0
0
0
0
0
0
0
400
9000
29600
31400
59000
141000
130200
140000
126000
101800
61000
28800
3800
0
0
0
0
0
0
0
0
0
0
0
2400
24200
65600
110400
124400
150600
156200
135000
126800
92400
53200
16800
3000
0
0
0
0
0
0
0
0
0
0
0
2800
27400
63800
111800
138400
143200
161000
155000
139800
101200
73600
28800
3400
0
0
0
0
0
0
0
0
0
0
0
2800
26000
73800
105400
143600
160000
166600
143600
145400
116800
73400
35400
2600
0
0
0
0
0
0
0
0
0
0
0
2400
26600
83600
125800
135200
167000
172600
166800
137200
123000
82800
32200
2800
0
0
0
0
0
0
0
0
0
0
0
3000
28600
73600
120000
146200
161400
151200
160800
135400
76400
48600
20400
3800
0
0
0
0
0
0
0
0
0
0
0
3000
27400
73000
109800
130400
155600
156400
137800
129400
102800
64400
24000
4400
0
0
0
0
0
0
0
0
0
0
0
3800
25800
70400
110200
139800
139600
159400
152200
133600
102000
70600
27600
4000
0
0
0
0
0
0
0
0
0
0
0
3800
27600
71600
99800
138800
157800
145600
153000
132400
99400
57000
27200
4400
0
0
0
0
0
0
0
0
0
0
0
200
6800
15000
39800
34600
1800
52800
21400
23800
22200
23400
12200
3000
0
0
0
0
0
0
0
0
0
0
0
400
6400
13600
29800
49400
40800
55200
32400
24600
22800
13000
7200
1200
0
0
0
0
0
0
0
0
0
0
0
1200
15400
49200
43400
58200
42600
29400
17600
18000
31800
21600
14800
2600
0
0
0
0
0
0
0
0
0
0
0
2600
17400
75800
115800
120800
138000
131200
148600
138800
122200
79600
32200
4400
0
0
0
0
0
0
0
0
0
0
0
4200
33800
71600
118400
147200
162400
149800
157200
138400
108800
64800
33000
4800
0
0
0
0
0
0
0
0
0
0
0
5400
24000
53200
61800
106600
126400
131200
103400
96200
73400
67800
21800
5600
0
0
0
0
0
0
0
0
0
0
0
4400
34200
72200
114600
140400
140200
161400
157600
139200
102600
75600
32400
4000
0
0
0
0
0
0
0
0
0
0
0
0
1600
2200
4000
4400
5600
9600
15600
5800
4000
9000
12400
2200
0
0
0
0
0
0
0
0
0
0
0
6400
32600
54800
117800
129200
163000
168800
163000
132600
117200
78600
30800
6200
0
0
0
0
0
0
0
0
0
0
0
1000
5400
7600
7600
14600
14400
13200
6600
4200
5400
1800
1200
0
0
0
0
0
0
0
0
0
0
0
0
5200
32600
60200
117000
120200
111600
159400
132000
124200
73600
26600
4000
200
0
0
0
0
0
0
0
0
0
0
0
4200
26800
76400
103200
135600
165200
170600
168000
138600
123600
81600
34800
6400
0
0
0
0
0
0
0
0
0
0
0
5200
36000
73000
122600
150600
168400
151800
173000
140600
88200
73200
26000
5200
0
0
0
0
0
0
0
0
0
0
0
5600
37600
88600
98800
119200
163400
171800
149200
148400
119000
79200
31200
6000
200
0
0
0
0
0
0
0
0
0
200
6000
34000
85200
123400
149200
149600
166400
163600
137000
117600
82200
34000
5200
0
0
0
0
0
0
0
0
0
0
0
6800
33800
78600
101800
141000
156800
138800
153000
137000
109200
65400
30800
6200
0
0
0
0
0
0
0
0
0
0
0
6400
37800
83000
121400
127600
160600
165800
159000
129600
114800
75200
29000
6400
0
0
0
0
0
0
0
0
0
0
0
6600
38000
75000
119200
146000
137000
154800
123400
143400
106400
78200
34000
5600
0
0
0
0
0
0
0
0
0
0
200
6200
37800
83200
107000
142800
158600
163000
140800
139600
112400
69600
33400
6400
0
0
0
0
0
0
0
0
0
0
0
7000
33800
80600
117000
127600
76700
79000
74200
62200
56200
37800
16100
2700
0
0
0
0
0
0
0
0
0
0
200
3500
18900
36800
58300
71300
77100
71300
76000
58200
25500
31500
18200
3200
0
0
0
0
0
0
0
0
0
0
0
0
0
1200
4900
4300
7000
4100
5300
4900
4900
1600
800
400
0
0
0
0
0
0
0
0
0
0
0
4000
12200
28900
55200
62400
75200
75600
64600
54500
44600
34800
12800
4800
0
0
0
0
0
0
0
