STATION_ID,STATION_NAME,YMDH,SO2,CO,O3,NO2,PM10,PM25
111121,junggu,2015010101,0.006,0.6,0.022,0.011,44,7
111121,junggu,2015010102,0.006,0.6,0.022,0.01,57,10
111121,junggu,2015010103,0.006,0.6,0.021,0.01,76,10
111121,junggu,2015010104,0.006,0.6,0.022,0.009,86,11
111121,junggu,2015010105,0.006,0.5,0.021,0.009,106,12
111121,junggu,2015010106,0.006,0.6,0.02,0.009,128,18
111121,junggu,2015010107,0.006,0.6,0.019,0.011,139,19
111121,junggu,2015010108,0.006,0.6,0.018,0.011,132,16
111121,junggu,2015010109,0.006,0.6,0.017,0.011,121,14
111121,junggu,2015010110,0.006,0.6,0.02,0.01,94,16
111121,junggu,2015010111,0.006,0.6,0.022,0.009,80,14
111121,junggu,2015010112,0.006,0.6,0.023,0.01,61,8
111121,junggu,2015010113,0.006,0.6,0.024,0.01,48,8
111121,junggu,2015010114,0.005,0.5,0.025,0.01,39,20
111121,junggu,2015010115,0.006,0.5,0.026,0.01,42,8
111121,junggu,2015010116,0.006,0.5,0.025,0.011,36,7
111121,junggu,2015010117,0.006,0.6,0.023,0.013,40,4
111121,junggu,2015010118,0.006,0.6,0.022,0.013,38,11
111121,junggu,2015010119,0.005,0.6,0.019,0.015,36,8
111121,junggu,2015010120,0.005,0.6,0.019,0.015,33,7
111121,junggu,2015010121,0.006,0.6,0.017,0.016,34,6
111121,junggu,2015010122,0.006,0.6,0.019,0.015,35,13
111121,junggu,2015010123,0.006,0.6,0.022,0.013,29,7
111121,junggu,2015010124,0.006,0.6,0.021,0.013,21,9
111121,junggu,2015010201,0.006,0.6,0.02,0.014,25,9
111121,junggu,2015010202,0.006,0.6,0.023,0.011,24,9
111121,junggu,2015010203,0.006,0.6,0.023,0.011,22,8
111121,junggu,2015010204,0.006,0.6,0.022,0.012,23,10
111121,junggu,2015010205,0.006,0.6,0.015,0.017,20,6
111121,junggu,2015010206,0.006,0.7,0.014,0.017,26,8
111121,junggu,2015010207,0.006,0.7,0.011,0.019,24,14
111121,junggu,2015010208,0.006,0.8,0.004,0.027,27,8
111121,junggu,2015010209,0.006,0.8,0.005,0.028,26,10
111121,junggu,2015010210,0.007,0.7,0.01,0.022,25,7
111121,junggu,2015010211,0.007,0.7,0.016,0.017,28,13
111121,junggu,2015010212,0.007,0.8,0.013,0.021,27,11
111121,junggu,2015010213,0.007,0.7,0.022,0.014,29,9
111121,junggu,2015010214,0.007,0.7,0.025,0.013,31,13
111121,junggu,2015010215,0.007,0.7,0.025,0.014,35,9
111121,junggu,2015010216,0.007,0.6,0.025,0.014,28,9
111121,junggu,2015010217,0.007,0.7,0.025,0.015,31,8
111121,junggu,2015010218,0.007,0.7,0.021,0.017,30,12
111121,junggu,2015010219,0.007,0.7,0.019,0.018,31,9
111121,junggu,2015010220,0.007,0.7,0.017,0.02,33,11
111121,junggu,2015010221,0.007,0.7,0.014,0.021,44,11
111121,junggu,2015010222,0.007,0.8,0.013,0.02,32,14
111121,junggu,2015010223,0.008,0.8,0.015,0.019,34,16
111121,junggu,2015010224,0.008,0.8,0.012,0.021,35,13
111121,junggu,2015010301,0.008,0.8,0.01,0.023,37,16
111121,junggu,2015010302,0.008,0.9,0.007,0.025,32,14
111121,junggu,2015010303,0.007,0.9,0.005,0.026,38,18
111121,junggu,2015010304,0.007,1,0.003,0.029,34,16
111121,junggu,2015010305,0.007,1,0.004,0.027,31,15
111121,junggu,2015010306,0.007,1,0.003,0.03,27,12
111121,junggu,2015010307,0.007,1.1,0.003,0.033,35,12
111121,junggu,2015010308,0.007,1.2,0.003,0.037,36,16
111121,junggu,2015010309,0.008,1.5,0.003,0.043,40,17
111121,junggu,2015010310,0.009,1.6,0.004,0.043,43,19
111121,junggu,2015010311,0.009,1.4,0.004,0.041,54,25
111121,junggu,2015010312,0.009,1.3,0.005,0.038,43,22
111121,junggu,2015010313,0.01,1.1,0.007,0.036,39,18
111121,junggu,2015010314,0.01,1.1,0.007,0.037,43,25
111121,junggu,2015010315,0.009,1,0.006,0.036,45,19
111121,junggu,2015010316,0.008,0.9,0.006,0.034,34,14
111121,junggu,2015010317,0.008,0.8,0.008,0.031,32,12
111121,junggu,2015010318,0.008,0.8,0.008,0.03,26,14
111121,junggu,2015010319,0.008,0.9,0.007,0.031,25,10
111121,junggu,2015010320,0.008,1,0.003,0.035,25,14
111121,junggu,2015010321,0.008,0.9,0.004,0.032,42,14
111121,junggu,2015010322,0.007,0.8,0.005,0.03,32,21
111121,junggu,2015010323,0.007,0.9,0.003,0.034,34,13
111121,junggu,2015010324,0.008,1,0.003,0.034,31,18
111121,junggu,2015010401,0.008,0.9,0.003,0.033,35,16
111121,junggu,2015010402,0.008,1,0.002,0.034,26,10
111121,junggu,2015010403,0.008,1,0.002,0.034,31,19
111121,junggu,2015010404,0.007,1,0.002,0.032,36,18
111121,junggu,2015010405,0.007,1,0.003,0.031,32,18
111121,junggu,2015010406,0.007,1,0.003,0.031,33,16
111121,junggu,2015010407,0.007,0.9,0.003,0.029,33,16
111121,junggu,2015010408,0.007,1,0.002,0.031,33,21
111121,junggu,2015010409,0.007,1,0.003,0.03,35,11
111121,junggu,2015010410,0.007,1,0.004,0.03,33,17
111121,junggu,2015010411,0.007,1,0.006,0.031,32,15
111121,junggu,2015010412,0.008,1.1,0.005,0.032,34,16
111121,junggu,2015010413,0.008,1.1,0.006,0.033,36,18
111121,junggu,2015010414,0.009,1.2,0.005,0.036,31,18
111121,junggu,2015010415,0.008,1.1,0.007,0.036,43,13
111121,junggu,2015010416,0.008,1,0.01,0.033,38,15
111121,junggu,2015010417,0.009,1,0.009,0.033,44,20
111121,junggu,2015010418,0.009,1.2,0.002,0.043,49,18
111121,junggu,2015010419,0.008,1.6,0.003,0.055,52,23
111121,junggu,2015010420,0.007,1.6,0.003,0.052,56,24
111121,junggu,2015010421,0.008,1.9,0.003,0.058,62,31
111121,junggu,2015010422,0.007,1.7,0.003,0.053,76,38
111121,junggu,2015010423,0.007,2,0.003,0.053,63,32
111121,junggu,2015010424,0.007,1.8,0.003,0.048,64,34
111121,junggu,2015010501,0.007,1.9,0.003,0.049,58,29
111121,junggu,2015010502,0.007,1.9,0.003,0.047,57,28
111121,junggu,2015010503,0.007,1.8,0.003,0.043,56,27
111121,junggu,2015010504,0.007,1.7,0.003,0.041,56,26
111121,junggu,2015010505,0.006,1.6,0.003,0.036,53,25
111121,junggu,2015010506,0.006,1.5,0.003,0.035,50,27
111121,junggu,2015010507,0.007,1.5,0.002,0.037,52,19
111121,junggu,2015010508,0.007,1.6,0.002,0.038,52,26
111121,junggu,2015010509,0.007,1.4,0.003,0.033,55,23
111121,junggu,2015010510,0.007,1.4,0.004,0.031,50,23
111121,junggu,2015010511,0.008,1.4,0.005,0.033,55,25
111121,junggu,2015010512,,,,,,
111121,junggu,2015010513,,,,,,
111121,junggu,2015010514,0.013,1,0.004,0.041,103,46
111121,junggu,2015010515,0.014,0.9,0.004,0.045,112,57
111121,junggu,2015010516,0.013,0.9,0.004,0.047,106,63
111121,junggu,2015010517,0.013,0.9,0.003,0.05,98,51
111121,junggu,2015010518,0.013,0.9,0.003,0.053,99,49
111121,junggu,2015010519,0.012,1.1,0.003,0.056,94,46
111121,junggu,2015010520,0.012,1.2,0.003,0.059,95,45
111121,junggu,2015010521,0.011,1.2,0.003,0.058,110,62
111121,junggu,2015010522,0.01,0.6,0.005,0.045,104,58
111121,junggu,2015010523,0.009,0.4,0.015,0.027,63,28
111121,junggu,2015010524,0.008,0.8,0.002,0.042,74,38
111121,junggu,2015010601,0.007,0.8,0.003,0.037,89,47
111121,junggu,2015010602,0.007,0.7,0.008,0.027,86,37
111121,junggu,2015010603,0.007,0.6,0.016,0.019,72,38
111121,junggu,2015010604,0.007,0.6,0.022,0.015,59,27
111121,junggu,2015010605,0.007,0.7,0.022,0.013,45,30
111121,junggu,2015010606,0.007,0.7,0.016,0.014,38,24
111121,junggu,2015010607,0.007,0.3,0.016,0.015,25,14
111121,junggu,2015010608,0.006,0.2,0.016,0.018,21,12
111121,junggu,2015010609,0.006,0.2,0.016,0.019,27,4
111121,junggu,2015010610,0.006,0.1,0.02,0.017,43,3
111121,junggu,2015010611,0.006,0.2,0.024,0.015,44,7
111121,junggu,2015010612,0.006,0.1,0.028,0.013,42,2
111121,junggu,2015010613,0.006,0.1,0.029,0.012,32,3
111121,junggu,2015010614,0.005,0.1,0.029,0.014,38,8
111121,junggu,2015010615,0.005,0.1,0.029,0.014,37,6
111121,junggu,2015010616,0.005,0.1,0.028,0.014,32,2
111121,junggu,2015010617,0.005,0.1,0.028,0.014,26,7
111121,junggu,2015010618,0.005,0.1,0.027,0.015,25,2
111121,junggu,2015010619,0.005,0.1,0.028,0.014,19,4
111121,junggu,2015010620,0.005,0.1,0.024,0.015,19,3
111121,junggu,2015010621,0.005,0.1,0.025,0.014,37,3
111121,junggu,2015010622,0.005,0.1,0.027,0.012,22,9
111121,junggu,2015010623,0.005,0.1,0.03,0.01,17,5
111121,junggu,2015010624,0.005,0.1,0.031,0.009,17,2
111121,junggu,2015010701,0.005,0.1,0.031,0.009,17,7
111121,junggu,2015010702,0.005,0.1,0.028,0.011,15,7
111121,junggu,2015010703,0.006,0.1,0.029,0.01,18,3
111121,junggu,2015010704,0.007,0.1,0.027,0.01,15,5
111121,junggu,2015010705,0.008,0.2,0.023,0.013,23,8
111121,junggu,2015010706,0.008,0.2,0.019,0.015,25,9
111121,junggu,2015010707,0.008,0.2,0.016,0.019,29,9
111121,junggu,2015010708,0.008,0.2,0.012,0.022,29,8
111121,junggu,2015010709,0.008,0.2,0.011,0.023,37,12
111121,junggu,2015010710,0.008,0.2,0.018,0.018,38,7
111121,junggu,2015010711,0.008,0.2,0.023,0.014,47,15
111121,junggu,2015010712,0.008,0.2,0.023,0.015,37,10
111121,junggu,2015010713,0.008,0.2,0.025,0.015,34,9
111121,junggu,2015010714,0.007,0.2,0.023,0.017,45,19
111121,junggu,2015010715,0.007,0.2,0.028,0.016,43,16
111121,junggu,2015010716,0.007,0.2,0.026,0.017,38,14
111121,junggu,2015010717,0.007,0.2,0.025,0.017,39,9
111121,junggu,2015010718,0.007,0.2,0.02,0.021,37,10
111121,junggu,2015010719,0.007,0.2,0.019,0.021,38,13
111121,junggu,2015010720,0.007,0.2,0.018,0.021,41,12
111121,junggu,2015010721,0.007,0.3,0.014,0.024,37,13
111121,junggu,2015010722,0.007,0.2,0.023,0.016,43,19
111121,junggu,2015010723,0.006,0.2,0.019,0.019,49,11
111121,junggu,2015010724,0.006,0.3,0.007,0.029,48,19
111121,junggu,2015010801,0.006,0.3,0.012,0.023,46,17
111121,junggu,2015010802,0.006,0.4,0.014,0.021,49,18
111121,junggu,2015010803,0.006,0.3,0.018,0.018,44,14
111121,junggu,2015010804,0.006,0.3,0.016,0.019,49,15
111121,junggu,2015010805,0.006,0.4,0.009,0.024,34,14
111121,junggu,2015010806,0.006,0.3,0.009,0.024,38,13
111121,junggu,2015010807,0.006,0.5,0.005,0.028,39,11
111121,junggu,2015010808,0.006,0.5,0.004,0.03,32,13
111121,junggu,2015010809,0.006,0.5,0.005,0.03,39,13
111121,junggu,2015010810,0.007,0.4,0.011,0.026,33,10
111121,junggu,2015010811,0.007,0.3,0.02,0.017,44,21
111121,junggu,2015010812,0.007,0.3,0.023,0.016,37,11
111121,junggu,2015010813,0.008,0.3,0.021,0.019,33,12
111121,junggu,2015010814,0.007,0.3,0.02,0.021,46,24
111121,junggu,2015010815,0.007,0.3,0.026,0.018,45,19
111121,junggu,2015010816,0.007,0.3,0.024,0.024,39,17
111121,junggu,2015010817,0.008,0.3,0.016,0.031,51,20
111121,junggu,2015010818,0.008,0.3,0.011,0.03,45,22
111121,junggu,2015010819,0.007,0.3,0.01,0.03,34,14
111121,junggu,2015010820,0.007,0.4,0.003,0.036,40,15
111121,junggu,2015010821,0.008,0.5,0.003,0.038,48,23
111121,junggu,2015010822,0.009,0.6,0.003,0.04,44,17
111121,junggu,2015010823,0.01,0.6,0.003,0.041,40,20
111121,junggu,2015010824,0.008,0.8,0.003,0.039,40,19
111121,junggu,2015010901,0.007,0.6,0.003,0.038,35,17
111121,junggu,2015010902,0.007,0.5,0.003,0.035,35,16
111121,junggu,2015010903,0.006,0.4,0.009,0.027,30,15
111121,junggu,2015010904,0.006,0.3,0.015,0.022,30,13
111121,junggu,2015010905,0.006,0.3,0.016,0.021,28,13
111121,junggu,2015010906,0.006,0.5,0.004,0.034,29,16
111121,junggu,2015010907,0.006,0.6,0.003,0.038,31,15
111121,junggu,2015010908,0.007,1,0.003,0.046,35,18
111121,junggu,2015010909,0.008,1.5,0.004,0.055,51,21
111121,junggu,2015010910,0.009,1.5,0.004,0.053,57,26
111121,junggu,2015010911,0.009,1.4,0.004,0.053,66,36
111121,junggu,2015010912,0.009,1.1,0.004,0.046,54,26
111121,junggu,2015010913,0.01,0.8,0.006,0.041,47,22
111121,junggu,2015010914,0.009,0.5,0.014,0.029,44,21
111121,junggu,2015010915,0.01,0.6,0.012,0.032,53,25
111121,junggu,2015010916,0.01,0.5,0.015,0.028,47,23
111121,junggu,2015010917,0.01,0.5,0.014,0.028,43,19
111121,junggu,2015010918,0.009,0.5,0.01,0.03,41,20
111121,junggu,2015010919,0.009,0.6,0.004,0.036,37,15
111121,junggu,2015010920,0.009,0.6,0.003,0.037,59,22
111121,junggu,2015010921,0.01,0.6,0.002,0.038,52,21
111121,junggu,2015010922,0.009,0.6,0.003,0.038,51,25
111121,junggu,2015010923,0.008,0.6,0.003,0.035,54,24
111121,junggu,2015010924,0.008,0.5,0.008,0.03,42,23
111121,junggu,2015011001,0.009,0.5,0.015,0.023,40,22
111121,junggu,2015011002,0.009,0.5,0.016,0.022,39,21
111121,junggu,2015011003,0.009,0.5,0.02,0.018,36,16
111121,junggu,2015011004,0.009,0.5,0.018,0.02,38,20
111121,junggu,2015011005,0.009,0.5,0.017,0.02,35,16
111121,junggu,2015011006,0.009,0.7,0.004,0.032,35,19
111121,junggu,2015011007,0.009,0.7,0.003,0.039,39,19
111121,junggu,2015011008,0.009,0.8,0.003,0.041,51,21
111121,junggu,2015011009,0.009,1,0.003,0.044,45,21
111121,junggu,2015011010,0.01,1.4,0.004,0.051,48,18
111121,junggu,2015011011,0.01,1.1,0.004,0.047,63,29
111121,junggu,2015011012,0.01,0.7,0.007,0.038,48,27
111121,junggu,2015011013,0.012,0.5,0.013,0.03,25,8
111121,junggu,2015011014,0.012,0.5,0.014,0.031,36,18
111121,junggu,2015011015,0.009,0.3,0.028,0.016,35,14
111121,junggu,2015011016,0.008,0.3,0.027,0.018,14,2
111121,junggu,2015011017,0.008,0.3,0.018,0.025,20,4
111121,junggu,2015011018,0.007,0.3,0.017,0.025,16,5
111121,junggu,2015011019,0.007,0.4,0.014,0.027,25,7
111121,junggu,2015011020,0.007,0.5,0.006,0.033,21,12
111121,junggu,2015011021,0.007,0.5,0.004,0.036,24,13
111121,junggu,2015011022,0.007,0.5,0.003,0.036,32,16
111121,junggu,2015011023,0.008,0.6,0.002,0.038,27,14
111121,junggu,2015011024,0.007,0.5,0.002,0.036,29,12
111121,junggu,2015011101,0.007,0.4,0.003,0.033,25,11
111121,junggu,2015011102,0.007,0.4,0.003,0.031,20,12
111121,junggu,2015011103,0.008,0.4,0.009,0.025,22,6
111121,junggu,2015011104,0.007,0.4,0.014,0.021,25,11
111121,junggu,2015011105,0.007,0.5,0.009,0.025,33,11
111121,junggu,2015011106,0.007,0.6,0.005,0.028,32,19
111121,junggu,2015011107,0.007,0.7,0.012,0.02,54,19
111121,junggu,2015011108,0.008,0.6,0.017,0.015,65,26
111121,junggu,2015011109,0.009,0.5,0.019,0.014,43,20
111121,junggu,2015011110,0.01,0.5,0.018,0.014,44,13
111121,junggu,2015011111,0.011,0.6,0.019,0.014,45,22
111121,junggu,2015011112,0.012,0.6,0.023,0.014,52,22
111121,junggu,2015011113,0.013,0.5,0.027,0.011,44,21
111121,junggu,2015011114,0.012,0.5,0.027,0.013,49,24
111121,junggu,2015011115,0.011,0.4,0.028,0.014,49,21
111121,junggu,2015011116,0.01,0.4,0.032,0.013,49,21
111121,junggu,2015011117,0.009,0.3,0.03,0.013,36,16
111121,junggu,2015011118,0.008,0.3,0.026,0.016,38,17
111121,junggu,2015011119,0.008,0.4,0.027,0.015,43,15
111121,junggu,2015011120,0.008,0.4,0.029,0.013,48,20
111121,junggu,2015011121,0.007,0.4,0.027,0.014,48,17
111121,junggu,2015011122,0.007,0.4,0.026,0.014,57,24
111121,junggu,2015011123,0.007,0.4,0.025,0.014,50,24
111121,junggu,2015011124,0.007,0.3,0.028,0.012,48,24
111121,junggu,2015011201,0.007,0.4,0.026,0.013,42,17
111121,junggu,2015011202,0.007,0.3,0.029,0.009,38,20
111121,junggu,2015011203,0.007,0.3,0.03,0.008,34,16
111121,junggu,2015011204,0.007,0.2,0.032,0.006,29,15
111121,junggu,2015011205,0.007,0.3,0.021,0.014,32,11
111121,junggu,2015011206,0.007,0.4,0.008,0.025,30,13
111121,junggu,2015011207,0.007,0.5,0.003,0.031,34,15
111121,junggu,2015011208,0.007,0.6,0.003,0.036,36,17
111121,junggu,2015011209,0.007,0.8,0.004,0.035,36,14
111121,junggu,2015011210,0.008,0.8,0.005,0.034,37,13
111121,junggu,2015011211,0.008,0.7,0.007,0.032,48,23
111121,junggu,2015011212,0.008,0.8,0.007,0.036,43,22
111121,junggu,2015011213,0.008,0.6,0.011,0.031,40,11
111121,junggu,2015011214,0.008,0.6,0.012,0.031,34,20
111121,junggu,2015011215,0.008,0.6,0.009,0.034,40,22
111121,junggu,2015011216,0.008,0.6,0.007,0.037,46,21
111121,junggu,2015011217,0.008,0.5,0.007,0.035,46,24
111121,junggu,2015011218,0.008,0.5,0.005,0.039,45,21
111121,junggu,2015011219,0.008,0.5,0.003,0.04,47,20
111121,junggu,2015011220,0.008,0.7,0.003,0.042,50,20
111121,junggu,2015011221,0.008,0.8,0.003,0.043,62,23
111121,junggu,2015011222,0.008,0.8,0.003,0.043,57,28
111121,junggu,2015011223,0.007,0.9,0.003,0.045,50,26
111121,junggu,2015011224,0.008,1.2,0.003,0.051,54,24
111121,junggu,2015011301,0.008,1.1,0.003,0.048,51,26
111121,junggu,2015011302,0.008,1.2,0.003,0.046,50,25
111121,junggu,2015011303,0.008,1.1,0.003,0.043,47,24
111121,junggu,2015011304,0.008,1,0.003,0.041,45,24
111121,junggu,2015011305,0.009,1.1,0.003,0.039,50,23
111121,junggu,2015011306,0.009,0.9,0.003,0.037,50,31
111121,junggu,2015011307,0.009,0.9,0.003,0.036,54,23
111121,junggu,2015011308,0.009,0.9,0.003,0.038,46,24
111121,junggu,2015011309,0.009,1.1,0.003,0.042,48,23
111121,junggu,2015011310,0.009,1.3,0.004,0.045,62,30
111121,junggu,2015011311,0.009,1.1,0.005,0.041,52,27
111121,junggu,2015011312,0.009,0.9,0.006,0.041,49,23
111121,junggu,2015011313,0.009,0.9,0.008,0.037,46,24
111121,junggu,2015011314,0.009,0.8,0.009,0.036,47,21
111121,junggu,2015011315,0.008,0.7,0.01,0.036,37,20
111121,junggu,2015011316,0.008,0.9,0.005,0.043,36,18
111121,junggu,2015011317,0.008,1,0.004,0.044,59,16
111121,junggu,2015011318,0.007,0.7,0.003,0.043,49,25
111121,junggu,2015011319,0.008,0.8,0.003,0.046,42,22
111121,junggu,2015011320,0.008,1.2,0.003,0.052,47,23
111121,junggu,2015011321,0.009,1.2,0.003,0.055,69,28
111121,junggu,2015011322,0.009,1.3,0.003,0.054,66,33
111121,junggu,2015011323,0.01,1.2,0.003,0.053,63,33
111121,junggu,2015011324,0.009,1.3,0.003,0.054,69,31
111121,junggu,2015011401,0.009,1.2,0.003,0.05,56,29
111121,junggu,2015011402,0.01,1.1,0.003,0.043,66,34
111121,junggu,2015011403,0.01,1.1,0.003,0.041,71,36
111121,junggu,2015011404,0.01,1.1,0.003,0.04,65,29
111121,junggu,2015011405,0.01,1,0.003,0.039,58,33
111121,junggu,2015011406,0.01,1.1,0.003,0.042,60,28
111121,junggu,2015011407,0.01,1.1,0.003,0.045,60,27
111121,junggu,2015011408,0.011,1.4,0.003,0.05,60,29
111121,junggu,2015011409,0.01,1.5,0.003,0.05,58,28
111121,junggu,2015011410,0.011,1.5,0.003,0.049,56,26
111121,junggu,2015011411,0.011,1.7,0.003,0.056,67,34
111121,junggu,2015011412,0.011,1.3,0.004,0.051,63,27
111121,junggu,2015011413,0.01,1.3,0.004,0.049,81,26
111121,junggu,2015011414,0.01,1.1,0.005,0.048,74,34
111121,junggu,2015011415,0.011,1.3,0.004,0.057,84,54
111121,junggu,2015011416,0.01,1.1,0.004,0.051,104,56
111121,junggu,2015011417,0.009,0.9,0.003,0.046,83,47
111121,junggu,2015011418,0.009,1,0.003,0.045,79,37
111121,junggu,2015011419,0.009,1.2,0.003,0.05,81,37
111121,junggu,2015011420,0.01,1.6,0.003,0.051,72,37
111121,junggu,2015011421,0.01,1.4,0.003,0.052,85,42
111121,junggu,2015011422,0.01,1.2,0.003,0.051,94,50
111121,junggu,2015011423,0.01,1.2,0.003,0.051,85,43
111121,junggu,2015011424,0.01,0.9,0.003,0.042,64,33
111121,junggu,2015011501,0.01,1.1,0.003,0.047,58,34
111121,junggu,2015011502,0.009,0.9,0.003,0.041,64,28
111121,junggu,2015011503,0.009,0.8,0.003,0.037,52,29
111121,junggu,2015011504,0.009,0.7,0.006,0.031,54,27
111121,junggu,2015011505,0.008,0.9,0.003,0.035,55,25
111121,junggu,2015011506,0.008,0.7,0.005,0.033,41,25
111121,junggu,2015011507,0.008,0.8,0.003,0.041,41,15
111121,junggu,2015011508,0.009,1.4,0.003,0.054,43,24
111121,junggu,2015011509,0.009,1.4,0.003,0.054,51,23
111121,junggu,2015011510,0.009,1.4,0.003,0.051,54,31
111121,junggu,2015011511,0.01,1.5,0.003,0.055,62,30
111121,junggu,2015011512,0.01,1.3,0.004,0.053,78,33
111121,junggu,2015011513,0.011,1,0.006,0.045,79,28
111121,junggu,2015011514,0.009,0.7,0.009,0.039,65,36
111121,junggu,2015011515,0.008,0.5,0.014,0.034,63,35
111121,junggu,2015011516,0.009,0.5,0.017,0.032,45,23
111121,junggu,2015011517,0.008,0.4,0.026,0.026,41,19
111121,junggu,2015011518,0.008,0.6,0.011,0.039,58,25
111121,junggu,2015011519,0.007,0.7,0.003,0.043,62,30
111121,junggu,2015011520,0.008,0.8,0.003,0.045,58,24
111121,junggu,2015011521,0.01,0.9,0.002,0.048,71,30
111121,junggu,2015011522,0.011,1,0.002,0.048,86,40
111121,junggu,2015011523,0.011,1.2,0.002,0.05,84,44
111121,junggu,2015011524,0.009,1.2,0.002,0.043,92,48
111121,junggu,2015011601,0.009,1.2,0.002,0.039,103,47
111121,junggu,2015011602,0.009,1.3,0.002,0.04,101,48
111121,junggu,2015011603,0.009,1.2,0.004,0.035,97,45
111121,junggu,2015011604,0.009,1.1,0.017,0.023,104,48
111121,junggu,2015011605,0.009,1.1,0.017,0.023,96,47
111121,junggu,2015011606,0.009,1,0.014,0.025,92,44
111121,junggu,2015011607,0.008,1,0.007,0.033,89,40
111121,junggu,2015011608,0.008,1,0.003,0.039,102,34
111121,junggu,2015011609,0.009,1,0.003,0.039,91,42
111121,junggu,2015011610,0.009,1,0.004,0.038,94,50
111121,junggu,2015011611,0.008,0.9,0.005,0.034,94,47
111121,junggu,2015011612,0.009,0.7,0.009,0.03,69,29
111121,junggu,2015011613,0.009,0.6,0.021,0.02,49,22
111121,junggu,2015011614,0.009,0.7,0.018,0.021,55,25
111121,junggu,2015011615,0.007,0.8,0.016,0.022,82,40
111121,junggu,2015011616,0.008,0.7,0.019,0.022,68,33
111121,junggu,2015011617,0.008,0.7,0.024,0.02,65,31
111121,junggu,2015011618,0.008,0.6,0.022,0.023,60,31
111121,junggu,2015011619,0.008,0.6,0.019,0.024,62,26
111121,junggu,2015011620,0.008,0.6,0.019,0.023,63,29
111121,junggu,2015011621,0.007,0.7,0.021,0.02,84,29
111121,junggu,2015011622,0.008,0.7,0.023,0.018,75,37
111121,junggu,2015011623,0.009,0.8,0.023,0.018,92,46
111121,junggu,2015011624,0.01,0.8,0.024,0.017,97,47
111121,junggu,2015011701,0.009,0.7,0.028,0.013,84,45
111121,junggu,2015011702,0.008,0.7,0.028,0.011,82,38
111121,junggu,2015011703,0.007,0.6,0.028,0.01,70,28
111121,junggu,2015011704,0.007,0.4,0.029,0.009,48,22
111121,junggu,2015011705,0.007,0.3,0.029,0.009,31,14
111121,junggu,2015011706,0.006,0.3,0.025,0.013,28,11
111121,junggu,2015011707,0.006,0.3,0.02,0.015,23,11
111121,junggu,2015011708,0.006,0.3,0.018,0.016,27,4
111121,junggu,2015011709,0.006,0.3,0.016,0.018,21,13
111121,junggu,2015011710,0.007,0.4,0.018,0.018,23,8
111121,junggu,2015011711,0.007,0.3,0.025,0.013,32,13
111121,junggu,2015011712,0.006,0.3,0.028,0.012,18,9
111121,junggu,2015011713,0.006,0.3,0.03,0.011,13,5
111121,junggu,2015011714,0.007,0.3,0.029,0.013,23,14
111121,junggu,2015011715,0.007,0.4,0.03,0.014,30,18
111121,junggu,2015011716,0.007,0.4,0.031,0.014,26,5
111121,junggu,2015011717,0.007,0.3,0.029,0.015,29,16
111121,junggu,2015011718,0.007,0.4,0.023,0.019,25,13
111121,junggu,2015011719,0.007,0.4,0.011,0.027,32,8
111121,junggu,2015011720,0.007,0.4,0.011,0.027,32,9
111121,junggu,2015011721,0.007,0.4,0.011,0.026,28,4
111121,junggu,2015011722,0.006,0.4,0.007,0.029,28,9
111121,junggu,2015011723,0.006,0.4,0.007,0.029,27,12
111121,junggu,2015011724,0.006,0.5,0.004,0.033,33,11
111121,junggu,2015011801,0.006,0.5,0.005,0.03,28,15
111121,junggu,2015011802,0.006,0.5,0.008,0.027,27,7
111121,junggu,2015011803,0.006,0.5,0.012,0.024,25,12
111121,junggu,2015011804,0.006,0.5,0.015,0.02,23,9
111121,junggu,2015011805,0.006,0.5,0.006,0.027,29,12
111121,junggu,2015011806,0.006,0.7,0.003,0.032,28,10
111121,junggu,2015011807,0.007,0.9,0.003,0.035,31,10
111121,junggu,2015011808,0.007,0.9,0.003,0.035,28,17
111121,junggu,2015011809,0.007,0.9,0.003,0.036,36,12
111121,junggu,2015011810,0.008,0.9,0.004,0.036,35,13
111121,junggu,2015011811,0.008,0.8,0.005,0.035,34,17
111121,junggu,2015011812,0.008,0.7,0.007,0.033,36,19
111121,junggu,2015011813,0.008,0.6,0.011,0.027,32,18
111121,junggu,2015011814,0.009,0.7,0.007,0.033,41,20
111121,junggu,2015011815,0.008,0.7,0.008,0.032,42,16
111121,junggu,2015011816,0.007,0.6,0.009,0.03,34,15
111121,junggu,2015011817,0.007,0.6,0.007,0.03,35,10
111121,junggu,2015011818,0.007,0.6,0.008,0.03,26,11
111121,junggu,2015011819,0.006,0.6,0.007,0.03,20,10
111121,junggu,2015011820,0.007,0.5,0.004,0.032,39,10
111121,junggu,2015011821,0.006,0.5,0.003,0.031,38,14
111121,junggu,2015011822,0.006,0.5,0.003,0.032,30,11
111121,junggu,2015011823,0.006,0.7,0.007,0.029,31,16
111121,junggu,2015011824,0.007,0.9,0.009,0.029,106,40
111121,junggu,2015011901,0.007,0.7,0.019,0.021,94,43
111121,junggu,2015011902,0.007,0.6,0.023,0.015,71,30
111121,junggu,2015011903,0.007,0.7,0.021,0.016,59,26
111121,junggu,2015011904,0.007,0.7,0.02,0.016,63,26
111121,junggu,2015011905,0.008,0.8,0.015,0.02,81,33
111121,junggu,2015011906,0.008,0.9,0.01,0.023,90,37
111121,junggu,2015011907,0.008,1,0.005,0.027,93,39
