201909190000|V10O1610295|00001|00059|-9999|-9999|50|1184|37|-999|-999|00041|
201909190001|V10O1610295|00001|00067|-9999|-9999|51|1185|37|-999|-999|00046|
201909190002|V10O1610295|00001|00077|-9999|-9999|51|1185|37|-999|-999|00053|
201909190003|V10O1610295|00001|00018|-9999|-9999|51|1185|37|-999|-999|00012|
201909190004|V10O1610295|00001|00056|-9999|-9999|49|1184|37|-999|-999|00039|
201909190005|V10O1610295|00001|00036|-9999|-9999|52|1183|37|-999|-999|00025|
201909190006|V10O1610295|00001|00043|-9999|-9999|51|1184|37|-999|-999|00030|
201909190007|V10O1610295|00001|00040|-9999|-9999|51|1184|37|-999|-999|00028|
201909190008|V10O1610295|00001|00040|-9999|-9999|51|1183|37|-999|-999|00028|
201909190009|V10O1610295|00001|00041|-9999|-9999|51|1182|37|-999|-999|00028|
201909190010|V10O1610295|00001|00030|-9999|-9999|51|1181|38|-999|-999|00021|
201909190011|V10O1610295|00001|00018|-9999|-9999|52|1181|37|-999|-999|00012|
201909190012|V10O1610295|00001|00076|-9999|-9999|50|1177|38|-999|-999|00053|
201909190013|V10O1610295|00001|00019|-9999|-9999|51|1178|38|-999|-999|00013|
201909190014|V10O1610295|00001|00043|-9999|-9999|51|1178|39|-999|-999|00030|
201909190015|V10O1610295|00001|00059|-9999|-9999|52|1178|39|-999|-999|00041|
201909190016|V10O1610295|00001|00077|-9999|-9999|50|1177|38|-999|-999|00053|
201909190017|V10O1610295|00001|00056|-9999|-9999|51|1176|39|-999|-999|00039|
201909190018|V10O1610295|00001|00059|-9999|-9999|50|1178|39|-999|-999|00041|
201909190019|V10O1610295|00001|00040|-9999|-9999|50|1179|39|-999|-999|00028|
201909190020|V10O1610295|00001|00065|-9999|-9999|51|1178|39|-999|-999|00045|
201909190021|V10O1610295|00001|00037|-9999|-9999|50|1178|39|-999|-999|00025|
201909190022|V10O1610295|00001|00043|-9999|-9999|51|1179|38|-999|-999|00030|
201909190023|V10O1610295|00001|00061|-9999|-9999|49|1179|38|-999|-999|00042|
201909190024|V10O1610295|00001|00034|-9999|-9999|51|1179|38|-999|-999|00023|
201909190025|V10O1610295|00001|00025|-9999|-9999|51|1178|40|-999|-999|00017|
201909190026|V10O1610295|00001|00030|-9999|-9999|50|1178|40|-999|-999|00021|
201909190027|V10O1610295|00001|00058|-9999|-9999|52|1179|39|-999|-999|00040|
201909190028|V10O1610295|00001|00064|-9999|-9999|50|1178|39|-999|-999|00044|
201909190029|V10O1610295|00001|00050|-9999|-9999|51|1177|39|-999|-999|00035|
201909190030|V10O1610295|00001|00019|-9999|-9999|51|1177|39|-999|-999|00013|
201909190031|V10O1610295|00001|00030|-9999|-9999|50|1176|39|-999|-999|00021|
201909190032|V10O1610295|00001|00016|-9999|-9999|50|1177|39|-999|-999|00011|
201909190033|V10O1610295|00001|00040|-9999|-9999|53|1176|40|-999|-999|00028|
201909190034|V10O1610295|00001|00061|-9999|-9999|51|1175|40|-999|-999|00042|
201909190035|V10O1610295|00001|00041|-9999|-9999|51|1175|40|-999|-999|00028|
201909190036|V10O1610295|00001|00064|-9999|-9999|50|1175|40|-999|-999|00044|
201909190037|V10O1610295|00001|00068|-9999|-9999|50|1176|39|-999|-999|00047|
201909190038|V10O1610295|00001|00028|-9999|-9999|52|1173|39|-999|-999|00019|
201909190039|V10O1610295|00001|00030|-9999|-9999|50|1173|40|-999|-999|00021|
201909190040|V10O1610295|00001|00034|-9999|-9999|50|1173|40|-999|-999|00023|
201909190041|V10O1610295|00001|00043|-9999|-9999|51|1172|40|-999|-999|00030|
201909190042|V10O1610295|00001|00043|-9999|-9999|52|1171|40|-999|-999|00030|
201909190043|V10O1610295|00001|00071|-9999|-9999|51|1169|40|-999|-999|00049|
201909190044|V10O1610295|00001|00016|-9999|-9999|51|1167|41|-999|-999|00011|
201909190045|V10O1610295|00001|00042|-9999|-9999|51|1169|41|-999|-999|00029|
201909190046|V10O1610295|00001|00018|-9999|-9999|50|1169|41|-999|-999|00012|
201909190047|V10O1610295|00001|00026|-9999|-9999|51|1169|41|-999|-999|00018|
201909190048|V10O1610295|00001|00055|-9999|-9999|51|1168|41|-999|-999|00038|
201909190049|V10O1610295|00001|00030|-9999|-9999|50|1168|41|-999|-999|00021|
201909190050|V10O1610295|00001|00019|-9999|-9999|51|1170|40|-999|-999|00013|
201909190051|V10O1610295|00001|00085|-9999|-9999|50|1170|40|-999|-999|00059|
201909190052|V10O1610295|00001|00030|-9999|-9999|50|1170|40|-999|-999|00021|
201909190053|V10O1610295|00001|00026|-9999|-9999|50|1170|41|-999|-999|00018|
201909190054|V10O1610295|00001|00067|-9999|-9999|50|1169|40|-999|-999|00046|
201909190055|V10O1610295|00001|00036|-9999|-9999|50|1169|40|-999|-999|00025|
201909190056|V10O1610295|00001|00061|-9999|-9999|49|1171|39|-999|-999|00042|
201909190057|V10O1610295|00001|00025|-9999|-9999|50|1171|39|-999|-999|00017|
201909190058|V10O1610295|00001|00027|-9999|-9999|49|1170|39|-999|-999|00018|
201909190059|V10O1610295|00001|00058|-9999|-9999|50|1170|39|-999|-999|00040|
201909190100|V10O1610295|00001|00058|-9999|-9999|49|1169|39|-999|-999|00040|
201909190101|V10O1610295|00001|00065|-9999|-9999|51|1168|39|-999|-999|00045|
201909190102|V10O1610295|00001|00056|-9999|-9999|52|1168|40|-999|-999|00039|
201909190103|V10O1610295|00001|00036|-9999|-9999|50|1169|39|-999|-999|00025|
201909190104|V10O1610295|00001|00025|-9999|-9999|52|1169|40|-999|-999|00017|
201909190105|V10O1610295|00001|00061|-9999|-9999|51|1168|39|-999|-999|00042|
201909190106|V10O1610295|00001|00058|-9999|-9999|50|1169|40|-999|-999|00040|
201909190107|V10O1610295|00001|00056|-9999|-9999|50|1169|39|-999|-999|00039|
201909190108|V10O1610295|00001|00059|-9999|-9999|51|1169|39|-999|-999|00041|
201909190109|V10O1610295|00001|00032|-9999|-9999|49|1169|39|-999|-999|00022|
201909190110|V10O1610295|00001|00028|-9999|-9999|51|1169|38|-999|-999|00019|
201909190111|V10O1610295|00001|00019|-9999|-9999|49|1168|38|-999|-999|00013|
201909190112|V10O1610295|00001|00043|-9999|-9999|51|1168|38|-999|-999|00030|
201909190113|V10O1610295|00001|00037|-9999|-9999|51|1169|38|-999|-999|00025|
201909190114|V10O1610295|00001|00049|-9999|-9999|51|1170|38|-999|-999|00034|
201909190115|V10O1610295|00001|00058|-9999|-9999|51|1169|38|-999|-999|00040|
201909190116|V10O1610295|00001|00052|-9999|-9999|50|1171|38|-999|-999|00036|
201909190117|V10O1610295|00001|00041|-9999|-9999|51|1171|37|-999|-999|00028|
201909190118|V10O1610295|00001|00043|-9999|-9999|50|1172|38|-999|-999|00030|
201909190119|V10O1610295|00001|00016|-9999|-9999|52|1172|38|-999|-999|00011|
201909190120|V10O1610295|00001|00037|-9999|-9999|49|1172|38|-999|-999|00025|
201909190121|V10O1610295|00001|00049|-9999|-9999|50|1172|39|-999|-999|00034|
201909190122|V10O1610295|00001|00041|-9999|-9999|50|1173|38|-999|-999|00028|
201909190123|V10O1610295|00001|00021|-9999|-9999|51|1173|38|-999|-999|00014|
201909190124|V10O1610295|00001|00036|-9999|-9999|50|1173|37|-999|-999|00025|
201909190125|V10O1610295|00001|00052|-9999|-9999|50|1171|37|-999|-999|00036|
201909190126|V10O1610295|00001|00049|-9999|-9999|50|1172|37|-999|-999|00034|
201909190127|V10O1610295|00001|00049|-9999|-9999|50|1172|37|-999|-999|00034|
201909190128|V10O1610295|00001|00019|-9999|-9999|50|1173|37|-999|-999|00013|
201909190129|V10O1610295|00001|00043|-9999|-9999|51|1173|37|-999|-999|00030|
201909190130|V10O1610295|00001|00040|-9999|-9999|50|1173|38|-999|-999|00028|
201909190131|V10O1610295|00001|00041|-9999|-9999|49|1173|38|-999|-999|00028|
201909190132|V10O1610295|00001|00011|-9999|-9999|51|1173|38|-999|-999|00007|
201909190133|V10O1610295|00001|00028|-9999|-9999|51|1174|38|-999|-999|00019|
201909190134|V10O1610295|00001|00036|-9999|-9999|52|1174|39|-999|-999|00025|
201909190135|V10O1610295|00001|00036|-9999|-9999|49|1174|39|-999|-999|00025|
201909190136|V10O1610295|00001|00027|-9999|-9999|52|1174|38|-999|-999|00018|
201909190137|V10O1610295|00001|00056|-9999|-9999|51|1174|39|-999|-999|00039|
201909190138|V10O1610295|00001|00028|-9999|-9999|51|1175|38|-999|-999|00019|
201909190139|V10O1610295|00001|00025|-9999|-9999|51|1175|37|-999|-999|00017|
201909190140|V10O1610295|00001|00056|-9999|-9999|50|1175|38|-999|-999|00039|
201909190141|V10O1610295|00001|00025|-9999|-9999|52|1175|39|-999|-999|00017|
201909190142|V10O1610295|00001|00011|-9999|-9999|50|1174|38|-999|-999|00007|
201909190143|V10O1610295|00001|00028|-9999|-9999|49|1174|38|-999|-999|00019|
201909190144|V10O1610295|00001|00034|-9999|-9999|51|1174|39|-999|-999|00023|
201909190145|V10O1610295|00001|00058|-9999|-9999|51|1173|39|-999|-999|00040|
201909190146|V10O1610295|00001|00030|-9999|-9999|49|1173|39|-999|-999|00021|
201909190147|V10O1610295|00001|00012|-9999|-9999|50|1174|40|-999|-999|00008|
201909190148|V10O1610295|00001|00027|-9999|-9999|50|1174|40|-999|-999|00018|
201909190149|V10O1610295|00001|00021|-9999|-9999|51|1174|40|-999|-999|00014|
201909190150|V10O1610295|00001|00037|-9999|-9999|51|1174|40|-999|-999|00025|
201909190151|V10O1610295|00001|00049|-9999|-9999|51|1174|40|-999|-999|00034|
201909190152|V10O1610295|00001|00043|-9999|-9999|50|1173|40|-999|-999|00030|
201909190153|V10O1610295|00001|00025|-9999|-9999|52|1174|39|-999|-999|00017|
201909190154|V10O1610295|00001|00041|-9999|-9999|49|1175|39|-999|-999|00028|
201909190155|V10O1610295|00001|00049|-9999|-9999|50|1175|39|-999|-999|00034|
201909190156|V10O1610295|00001|00012|-9999|-9999|50|1175|38|-999|-999|00008|
201909190157|V10O1610295|00001|00016|-9999|-9999|50|1175|39|-999|-999|00011|
201909190158|V10O1610295|00001|00052|-9999|-9999|51|1176|38|-999|-999|00036|
201909190159|V10O1610295|00001|00046|-9999|-9999|50|1176|38|-999|-999|00032|
201909190200|V10O1610295|00001|00059|-9999|-9999|50|1174|38|-999|-999|00041|
201909190201|V10O1610295|00001|00012|-9999|-9999|49|1173|38|-999|-999|00008|
201909190202|V10O1610295|00001|00049|-9999|-9999|53|1173|38|-999|-999|00034|
201909190203|V10O1610295|00001|00068|-9999|-9999|51|1173|39|-999|-999|00047|
201909190204|V10O1610295|00001|00012|-9999|-9999|51|1173|39|-999|-999|00008|
201909190205|V10O1610295|00001|00058|-9999|-9999|51|1172|38|-999|-999|00040|
201909190206|V10O1610295|00001|00037|-9999|-9999|51|1172|39|-999|-999|00025|
201909190207|V10O1610295|00001|00020|-9999|-9999|49|1172|39|-999|-999|00014|
201909190208|V10O1610295|00001|00032|-9999|-9999|50|1172|39|-999|-999|00022|
201909190209|V10O1610295|00001|00065|-9999|-9999|49|1173|39|-999|-999|00045|
201909190210|V10O1610295|00001|00050|-9999|-9999|51|1173|39|-999|-999|00035|
201909190211|V10O1610295|00001|00025|-9999|-9999|53|1173|40|-999|-999|00017|
201909190212|V10O1610295|00001|00058|-9999|-9999|50|1172|40|-999|-999|00040|
201909190213|V10O1610295|00001|00049|-9999|-9999|52|1172|40|-999|-999|00034|
201909190214|V10O1610295|00001|00030|-9999|-9999|49|1171|40|-999|-999|00021|
201909190215|V10O1610295|00001|00031|-9999|-9999|50|1171|41|-999|-999|00021|
201909190216|V10O1610295|00001|00058|-9999|-9999|51|1171|41|-999|-999|00040|
201909190217|V10O1610295|00001|00052|-9999|-9999|51|1171|41|-999|-999|00036|
201909190218|V10O1610295|00001|00052|-9999|-9999|51|1171|41|-999|-999|00036|
201909190219|V10O1610295|00001|00030|-9999|-9999|50|1172|40|-999|-999|00021|
201909190220|V10O1610295|00001|00050|-9999|-9999|51|1172|41|-999|-999|00035|
201909190221|V10O1610295|00001|00044|-9999|-9999|51|1170|41|-999|-999|00030|
201909190222|V10O1610295|00001|00041|-9999|-9999|51|1170|41|-999|-999|00028|
201909190223|V10O1610295|00001|00057|-9999|-9999|49|1169|42|-999|-999|00039|
201909190224|V10O1610295|00001|00050|-9999|-9999|51|1169|42|-999|-999|00035|
201909190225|V10O1610295|00001|00050|-9999|-9999|49|1169|42|-999|-999|00035|
201909190226|V10O1610295|00001|00052|-9999|-9999|51|1169|42|-999|-999|00036|
201909190227|V10O1610295|00001|00041|-9999|-9999|50|1168|42|-999|-999|00028|
201909190228|V10O1610295|00001|00027|-9999|-9999|50|1167|43|-999|-999|00018|
201909190229|V10O1610295|00001|00042|-9999|-9999|50|1167|43|-999|-999|00029|
201909190230|V10O1610295|00001|00073|-9999|-9999|50|1166|43|-999|-999|00051|
201909190231|V10O1610295|00001|00050|-9999|-9999|49|1167|43|-999|-999|00035|
201909190232|V10O1610295|00001|00024|-9999|-9999|50|1168|43|-999|-999|00016|
201909190233|V10O1610295|00001|00058|-9999|-9999|51|1169|44|-999|-999|00040|
201909190234|V10O1610295|00001|00058|-9999|-9999|50|1169|43|-999|-999|00040|
201909190235|V10O1610295|00001|00031|-9999|-9999|51|1171|42|-999|-999|00021|
201909190236|V10O1610295|00001|00039|-9999|-9999|50|1170|42|-999|-999|00027|
201909190237|V10O1610295|00001|00036|-9999|-9999|50|1169|43|-999|-999|00025|
201909190238|V10O1610295|00001|00055|-9999|-9999|51|1169|43|-999|-999|00038|
201909190239|V10O1610295|00001|00050|-9999|-9999|50|1169|43|-999|-999|00035|
201909190240|V10O1610295|00001|00047|-9999|-9999|49|1169|43|-999|-999|00032|
201909190241|V10O1610295|00001|00026|-9999|-9999|50|1169|43|-999|-999|00018|
201909190242|V10O1610295|00001|00031|-9999|-9999|49|1169|42|-999|-999|00021|
201909190243|V10O1610295|00001|00027|-9999|-9999|51|1166|42|-999|-999|00018|
201909190244|V10O1610295|00001|00030|-9999|-9999|50|1165|43|-999|-999|00021|
201909190245|V10O1610295|00001|00055|-9999|-9999|51|1165|43|-999|-999|00038|
201909190246|V10O1610295|00001|00033|-9999|-9999|50|1165|43|-999|-999|00023|
201909190247|V10O1610295|00001|00054|-9999|-9999|50|1165|43|-999|-999|00037|
201909190248|V10O1610295|00001|00049|-9999|-9999|51|1164|43|-999|-999|00034|
201909190249|V10O1610295|00001|00038|-9999|-9999|50|1164|44|-999|-999|00026|
201909190250|V10O1610295|00001|00034|-9999|-9999|50|1164|44|-999|-999|00023|
201909190251|V10O1610295|00001|00044|-9999|-9999|50|1163|44|-999|-999|00030|
201909190252|V10O1610295|00001|00036|-9999|-9999|49|1164|44|-999|-999|00025|
201909190253|V10O1610295|00001|00055|-9999|-9999|49|1165|44|-999|-999|00038|
201909190254|V10O1610295|00001|00052|-9999|-9999|50|1166|44|-999|-999|00036|
201909190255|V10O1610295|00001|00039|-9999|-9999|50|1165|44|-999|-999|00027|
201909190256|V10O1610295|00001|00049|-9999|-9999|51|1164|43|-999|-999|00034|
201909190257|V10O1610295|00001|00018|-9999|-9999|51|1165|43|-999|-999|00012|
201909190258|V10O1610295|00001|00055|-9999|-9999|50|1166|43|-999|-999|00038|
201909190259|V10O1610295|00001|00061|-9999|-9999|49|1165|43|-999|-999|00042|
201909190300|V10O1610295|00001|00021|-9999|-9999|50|1164|43|-999|-999|00014|
201909190301|V10O1610295|00001|00029|-9999|-9999|50|1164|43|-999|-999|00020|
201909190302|V10O1610295|00001|00010|-9999|-9999|50|1165|43|-999|-999|00007|
201909190303|V10O1610295|00001|00050|-9999|-9999|51|1165|43|-999|-999|00035|
201909190304|V10O1610295|00001|00038|-9999|-9999|50|1165|43|-999|-999|00026|
201909190305|V10O1610295|00001|00018|-9999|-9999|49|1165|44|-999|-999|00012|
201909190306|V10O1610295|00001|00044|-9999|-9999|50|1165|43|-999|-999|00030|
201909190307|V10O1610295|00001|00055|-9999|-9999|51|1165|44|-999|-999|00038|
201909190308|V10O1610295|00001|00021|-9999|-9999|50|1166|44|-999|-999|00014|
201909190309|V10O1610295|00001|00031|-9999|-9999|51|1166|43|-999|-999|00021|
201909190310|V10O1610295|00001|00026|-9999|-9999|50|1167|45|-999|-999|00018|
201909190311|V10O1610295|00001|00044|-9999|-9999|50|1167|44|-999|-999|00030|
201909190312|V10O1610295|00001|00050|-9999|-9999|49|1167|43|-999|-999|00035|
201909190313|V10O1610295|00001|00029|-9999|-9999|50|1168|43|-999|-999|00020|
201909190314|V10O1610295|00001|00033|-9999|-9999|50|1168|43|-999|-999|00023|
201909190315|V10O1610295|00001|00023|-9999|-9999|50|1169|42|-999|-999|00016|
201909190316|V10O1610295|00001|00031|-9999|-9999|51|1169|42|-999|-999|00021|
201909190317|V10O1610295|00001|00038|-9999|-9999|49|1168|43|-999|-999|00026|
201909190318|V10O1610295|00001|00050|-9999|-9999|51|1168|43|-999|-999|00035|
201909190319|V10O1610295|00001|00049|-9999|-9999|50|1166|43|-999|-999|00034|
201909190320|V10O1610295|00001|00054|-9999|-9999|50|1166|43|-999|-999|00037|
201909190321|V10O1610295|00001|00050|-9999|-9999|50|1166|43|-999|-999|00035|
201909190322|V10O1610295|00001|00009|-9999|-9999|50|1166|42|-999|-999|00006|
201909190323|V10O1610295|00001|00039|-9999|-9999|50|1165|42|-999|-999|00027|
201909190324|V10O1610295|00001|00050|-9999|-9999|50|1166|43|-999|-999|00035|
201909190325|V10O1610295|00001|00030|-9999|-9999|49|1167|42|-999|-999|00021|
201909190326|V10O1610295|00001|00039|-9999|-9999|51|1168|42|-999|-999|00027|
201909190327|V10O1610295|00001|00054|-9999|-9999|49|1168|42|-999|-999|00037|
201909190328|V10O1610295|00001|00058|-9999|-9999|51|1167|43|-999|-999|00040|
201909190329|V10O1610295|00001|00052|-9999|-9999|50|1168|43|-999|-999|00036|
201909190330|V10O1610295|00001|00015|-9999|-9999|49|1167|44|-999|-999|00010|
201909190331|V10O1610295|00001|00041|-9999|-9999|51|1167|44|-999|-999|00028|
201909190332|V10O1610295|00001|00031|-9999|-9999|50|1167|43|-999|-999|00021|
201909190333|V10O1610295|00001|00036|-9999|-9999|50|1167|44|-999|-999|00025|
201909190334|V10O1610295|00001|00011|-9999|-9999|49|1167|44|-999|-999|00007|
201909190335|V10O1610295|00001|00058|-9999|-9999|50|1167|44|-999|-999|00040|
201909190336|V10O1610295|00001|00042|-9999|-9999|50|1167|44|-999|-999|00029|
201909190337|V10O1610295|00001|00055|-9999|-9999|50|1167|44|-999|-999|00038|
201909190338|V10O1610295|00001|00042|-9999|-9999|50|1165|44|-999|-999|00029|
201909190339|V10O1610295|00001|00033|-9999|-9999|50|1165|44|-999|-999|00023|
201909190340|V10O1610295|00001|00057|-9999|-9999|51|1164|44|-999|-999|00039|
201909190341|V10O1610295|00001|00052|-9999|-9999|50|1164|44|-999|-999|00036|
201909190342|V10O1610295|00001|00050|-9999|-9999|49|1163|44|-999|-999|00035|
201909190343|V10O1610295|00001|00031|-9999|-9999|50|1164|44|-999|-999|00021|
201909190344|V10O1610295|00001|00026|-9999|-9999|50|1165|44|-999|-999|00018|
201909190345|V10O1610295|00001|00016|-9999|-9999|49|1165|44|-999|-999|00011|
201909190346|V10O1610295|00001|00021|-9999|-9999|51|1166|45|-999|-999|00014|
201909190347|V10O1610295|00001|00009|-9999|-9999|49|1165|44|-999|-999|00006|
201909190348|V10O1610295|00001|00047|-9999|-9999|51|1163|43|-999|-999|00032|
201909190349|V10O1610295|00001|00057|-9999|-9999|50|1162|44|-999|-999|00039|
