time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617085076.5918856
2.0,10.0,0.0,0.0,6.0,9.023400471555922,0.0,0.0,24.91403051556287,1617085076.5918856
3.0,17.0,0.0,0.0,28.0,8.052481635073667,0.0,0.0,23.026459826281528,1617085076.5918856
4.0,23.0,0.0,0.0,39.0,9.37302526999826,0.0,0.0,25.4825373231544,1617085076.5918856
5.0,30.0,0.0,0.0,47.0,8.650427676243835,0.0,0.0,26.1043691456626,1617085076.5918856
6.0,45.0,0.0,0.0,49.0,9.89848329116904,0.0,0.0,25.626242821633664,1617085076.5918856
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617087180.5083556
8.0,46.0,0.0,0.0,17.0,26.243299290248704,0.0,0.0,48.975336712745126,1617087180.5083556
9.0,61.0,0.0,0.0,29.0,26.8105757382287,0.0,0.0,41.760379112098526,1617087180.5083556
10.0,65.0,0.0,0.0,42.0,25.268883458611,0.0,0.0,38.48339501592854,1617087180.5083556
11.0,71.0,0.0,0.0,50.0,23.55023253805325,0.0,0.0,36.960723887873456,1617087180.5083556
12.0,78.0,0.0,0.0,64.0,21.858842825984848,0.0,0.0,36.9973766970102,1617087180.5083556
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617088912.9795623
14.0,15.0,0.0,0.0,6.0,6.903107913026108,0.0,0.0,38.57299078343118,1617088912.9795623
15.0,18.0,0.0,0.0,8.0,5.392280870269848,0.0,0.0,39.72901503927743,1617088912.9795623
16.0,43.0,0.0,0.0,19.0,16.67844574637925,0.0,0.0,47.80540894509369,1617088912.9795623
17.0,59.0,0.0,0.0,34.0,20.622870678226555,0.0,0.0,45.93160583790516,1617088912.9795623
18.0,69.0,0.0,0.0,49.0,18.736066947993013,0.0,0.0,46.73925708694314,1617088912.9795623
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617090767.168861
20.0,2.0,0.0,0.0,0.0,0.6220607502409561,0.0,0.0,0.0,1617090767.168861
21.0,4.0,0.0,0.0,1.0,21.10908208344276,0.0,0.0,19.42880895011324,1617090767.168861
22.0,5.0,0.0,0.0,2.0,9.143146937899612,0.0,0.0,28.31726940683776,1617090767.168861
23.0,7.0,0.0,0.0,2.0,10.489025012669346,0.0,0.0,28.31726940683776,1617090767.168861
24.0,19.0,0.0,0.0,2.0,28.04085258671651,0.0,0.0,28.31726940683776,1617090767.168861
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617092686.2522497
26.0,41.0,0.0,0.0,19.0,21.389797730009104,0.0,0.0,41.146932909710266,1617092686.2522497
27.0,52.0,0.0,0.0,34.0,19.81537003165414,0.0,0.0,41.9017558552889,1617092686.2522497
28.0,59.0,0.0,0.0,39.0,19.12004233803506,0.0,0.0,38.9399248341004,1617092686.2522497
29.0,67.0,0.0,0.0,53.0,18.634555820565605,0.0,0.0,35.14131554631906,1617092686.2522497
30.0,69.0,0.0,0.0,61.0,17.397847377914978,0.0,0.0,34.11937116321313,1617092686.2522497
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617094838.1682465
32.0,12.0,0.0,0.0,7.0,11.872879098376783,0.0,0.0,31.017337774315724,1617094838.1682465
33.0,16.0,0.0,0.0,15.0,1.7698670089965227,0.0,0.0,21.48981956470817,1617094838.1682465
34.0,37.0,0.0,0.0,25.0,14.609149423636424,0.0,0.0,40.43378464356707,1617094838.1682465
35.0,41.0,0.0,0.0,36.0,15.431197329658955,0.0,0.0,41.66645307252861,1617094838.1682465
36.0,52.0,0.0,0.0,52.0,13.296668677925052,0.0,0.0,39.55013976423852,1617094838.1682465
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617096767.500193
38.0,5.0,0.0,0.0,11.0,13.775620142121335,0.0,0.0,35.442096724687495,1617096767.500193
39.0,10.0,0.0,0.0,29.0,13.012963383056736,0.0,0.0,30.0220446725018,1617096767.500193
40.0,17.0,0.0,0.0,43.0,19.80102955437314,0.0,0.0,30.01219143683217,1617096767.500193
41.0,18.0,0.0,0.0,48.0,18.635190851183538,0.0,0.0,29.393721048013536,1617096767.500193
42.0,35.0,0.0,0.0,49.0,19.63449541022615,0.0,0.0,30.23799043248556,1617096767.500193
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617098587.2529445
44.0,37.0,0.0,0.0,11.0,16.28879980140503,0.0,0.0,32.793052043553296,1617098587.2529445
45.0,47.0,0.0,0.0,25.0,19.120906992420704,0.0,0.0,42.618642254233976,1617098587.2529445
46.0,55.0,0.0,0.0,33.0,17.524301576934345,0.0,0.0,40.63432915091951,1617098587.2529445
47.0,59.0,0.0,0.0,42.0,16.71914793202856,0.0,0.0,36.88143671333128,1617098587.2529445
48.0,64.0,0.0,0.0,51.0,16.374849303605725,0.0,0.0,36.4276244442968,1617098587.2529445
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617100500.7608716
50.0,15.0,0.0,0.0,10.0,4.295822756696631,0.0,0.0,16.40896256158095,1617100500.7608716
51.0,23.0,0.0,0.0,13.0,7.030941845695225,0.0,0.0,14.992091842877516,1617100500.7608716
52.0,54.0,0.0,0.0,27.0,19.890058689139327,0.0,0.0,24.82397894005489,1617100500.7608716
53.0,73.0,0.0,0.0,50.0,20.06990554177647,0.0,0.0,28.40012423276255,1617100500.7608716
54.0,86.0,0.0,0.0,60.0,21.65578460608403,0.0,0.0,27.90927298937717,1617100500.7608716
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617102421.608862
56.0,10.0,0.0,0.0,9.0,1.301389724614037,0.0,0.0,9.954840697222298,1617102421.608862
57.0,12.0,0.0,0.0,15.0,0.831014822188919,0.0,0.0,10.80310142343454,1617102421.608862
58.0,17.0,0.0,0.0,16.0,1.6592026374715356,0.0,0.0,11.16318603570888,1617102421.608862
59.0,22.0,0.0,0.0,16.0,1.7454772153563538,0.0,0.0,11.16318603570888,1617102421.608862
60.0,35.0,0.0,0.0,16.0,12.25947135577155,0.0,0.0,11.16318603570888,1617102421.608862
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617104344.3092594
62.0,51.0,0.0,0.0,11.0,20.44097346626265,0.0,0.0,33.104763652210906,1617104344.3092594
63.0,60.0,0.0,0.0,20.0,20.840231850433977,0.0,0.0,40.5975326274763,1617104344.3092594
64.0,62.0,0.0,0.0,23.0,18.446229685373677,0.0,0.0,41.76861152410415,1617104344.3092594
65.0,66.0,0.0,0.0,34.0,19.623252160559133,0.0,0.0,38.49477202949214,1617104344.3092594
66.0,73.0,0.0,0.0,40.0,19.311470499157668,0.0,0.0,37.69597682598187,1617104344.3092594
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617106124.1653204
68.0,12.0,0.0,0.0,11.0,1.2164266458416344,0.0,0.0,28.493127830141535,1617106124.1653204
69.0,14.0,0.0,0.0,14.0,1.9859840850270967,0.0,0.0,27.202186929681286,1617106124.1653204
