15 car [1268, 482]
13 car [1583, 493]
12 car [1443, 446]
11 car [1057, 502]
10 car [603, 469]
9 car [829, 476]
7 car [980, 390]
6 car [822, 404]
0 frame changed

28 car [1006, 433]
20 car [948, 322]
16 car [1202, 431]
15 car [1262, 480]
14 car [392, 468]
13 car [1581, 495]
12 car [1444, 446]
11 car [1058, 508]
10 car [604, 469]
9 car [829, 476]
7 car [979, 388]
0 frame changed

29 car [801, 321]
28 car [1007, 434]
20 car [948, 322]
16 car [1203, 431]
15 car [1265, 480]
14 car [391, 468]
13 car [1582, 496]
12 car [1444, 446]
11 car [1061, 511]
10 car [603, 469]
9 car [829, 475]
8 car [1457, 459]
7 car [978, 387]
0 frame changed

28 car [1006, 434]
20 car [949, 322]
15 car [1259, 479]
14 car [391, 468]
13 car [1582, 496]
12 car [1443, 446]
11 car [1063, 515]
10 car [603, 469]
9 car [828, 475]
8 car [1456, 459]
7 car [978, 387]
6 car [822, 404]
0 frame changed

28 car [1005, 429]
15 car [1259, 480]
14 car [391, 468]
13 car [1582, 496]
12 car [1443, 446]
11 car [1064, 515]
10 car [603, 471]
9 car [827, 480]
8 car [1457, 459]
7 car [978, 387]
6 car [822, 404]
0 frame changed

28 car [1005, 428]
16 car [1204, 431]
15 car [1259, 480]
14 car [391, 467]
13 car [1581, 496]
12 car [1443, 446]
11 car [1064, 515]
10 car [603, 470]
9 car [826, 481]
8 car [1456, 459]
7 car [979, 387]
6 car [823, 404]
0 frame changed

28 car [1006, 426]
15 car [1259, 479]
14 car [391, 467]
13 car [1581, 496]
12 car [1443, 446]
11 car [1064, 516]
10 car [603, 468]
9 car [827, 483]
8 car [1456, 459]
7 car [978, 387]
6 car [823, 403]
0 frame changed

28 car [1006, 426]
15 car [1258, 480]
14 car [391, 468]
13 car [1582, 495]
12 car [1443, 446]
11 car [1063, 515]
10 car [604, 468]
9 car [827, 482]
8 car [1456, 459]
7 car [980, 390]
6 car [823, 403]
0 frame changed

28 car [1006, 430]
15 car [1258, 480]
14 car [391, 466]
13 car [1582, 495]
12 car [1442, 447]
11 car [1063, 516]
10 car [603, 469]
9 car [827, 482]
8 car [1455, 459]
7 car [978, 389]
6 car [823, 403]
0 frame changed

28 car [1006, 427]
15 car [1257, 479]
14 car [391, 467]
13 car [1581, 496]
12 car [1442, 447]
11 car [1063, 516]
10 car [603, 468]
9 car [827, 483]
7 car [977, 388]
6 car [822, 403]
0 frame changed

28 car [1006, 426]
15 car [1263, 481]
14 car [392, 468]
13 car [1581, 496]
12 car [1443, 447]
11 car [1063, 516]
10 car [605, 469]
9 car [826, 483]
7 car [977, 388]
6 car [822, 402]
0 frame changed

28 car [1004, 428]
20 car [949, 320]
15 car [1259, 480]
14 car [390, 467]
13 car [1581, 495]
12 car [1443, 446]
11 car [1063, 516]
10 car [605, 469]
9 car [827, 479]
8 car [1458, 459]
7 car [979, 388]
6 car [822, 403]
0 frame changed

28 car [1006, 426]
20 car [950, 321]
15 car [1257, 481]
14 car [389, 467]
13 car [1581, 496]
12 car [1444, 445]
11 car [1063, 516]
10 car [605, 469]
9 car [828, 478]
8 car [1458, 459]
7 car [979, 388]
6 car [822, 402]
3 car [1381, 409]
0 frame changed

30 car [953, 336]
28 car [1006, 426]
20 car [950, 320]
15 car [1256, 480]
14 car [389, 468]
13 car [1581, 496]
12 car [1444, 446]
11 car [1063, 515]
10 car [604, 469]
9 car [828, 480]
8 car [1457, 459]
7 car [979, 388]
6 car [822, 403]
0 frame changed

28 car [1006, 425]
20 car [949, 320]
15 car [1255, 480]
14 car [389, 468]
13 car [1582, 495]
12 car [1445, 445]
11 car [1063, 515]
10 car [604, 470]
9 car [829, 478]
8 car [1458, 459]
7 car [979, 388]
6 car [822, 403]
0 frame changed

28 car [1006, 426]
20 car [949, 320]
15 car [1256, 480]
14 car [388, 469]
13 car [1582, 496]
12 car [1444, 445]
11 car [1063, 516]
10 car [604, 472]
9 car [829, 477]
8 car [1458, 459]
7 car [979, 388]
6 car [822, 402]
0 frame changed

28 car [1006, 426]
20 car [949, 321]
15 car [1262, 481]
14 car [388, 468]
13 car [1582, 496]
12 car [1443, 445]
11 car [1061, 514]
10 car [603, 470]
9 car [829, 481]
8 car [1458, 459]
7 car [978, 388]
6 car [821, 403]
0 frame changed

34 car [1264, 502]
28 car [1006, 426]
20 car [949, 320]
15 car [1259, 481]
14 car [389, 467]
13 car [1582, 496]
12 car [1444, 444]
11 car [1062, 514]
10 car [604, 470]
9 car [828, 482]
8 car [1459, 459]
7 car [980, 388]
6 car [821, 403]
0 frame changed

28 car [1006, 426]
15 car [1259, 480]
14 car [391, 468]
13 car [1582, 496]
12 car [1444, 445]
11 car [1062, 514]
10 car [604, 471]
9 car [828, 478]
8 car [1458, 460]
7 car [980, 387]
6 car [822, 403]
0 frame changed

28 car [1006, 426]
15 car [1259, 479]
14 car [391, 468]
13 car [1582, 496]
12 car [1445, 446]
11 car [1062, 514]
10 car [604, 472]
9 car [828, 478]
8 car [1457, 460]
7 car [978, 387]
6 car [823, 404]
0 frame changed

28 car [1006, 426]
15 car [1259, 479]
14 car [390, 468]
13 car [1581, 496]
12 car [1445, 446]
11 car [1063, 515]
10 car [603, 472]
9 car [828, 478]
8 car [1457, 459]
7 car [979, 387]
6 car [822, 404]
0 frame changed

28 car [1006, 426]
15 car [1258, 479]
14 car [391, 468]
13 car [1582, 496]
12 car [1444, 445]
11 car [1062, 515]
10 car [602, 471]
9 car [828, 476]
8 car [1458, 459]
7 car [979, 387]
0 frame changed

28 car [1006, 426]
15 car [1258, 480]
14 car [390, 468]
13 car [1582, 496]
12 car [1444, 445]
11 car [1063, 514]
10 car [603, 470]
9 car [828, 477]
8 car [1458, 460]
7 car [979, 387]
0 frame changed

28 car [1006, 426]
15 car [1258, 479]
14 car [390, 467]
13 car [1582, 496]
12 car [1444, 445]
11 car [1063, 514]
10 car [604, 470]
9 car [828, 477]
8 car [1458, 459]
7 car [979, 387]
6 car [821, 404]
0 frame changed

28 car [1006, 426]
15 car [1258, 478]
14 car [391, 467]
13 car [1583, 495]
12 car [1445, 445]
11 car [1062, 515]
10 car [603, 470]
9 car [828, 477]
8 car [1458, 459]
7 car [979, 387]
6 car [822, 404]
0 frame changed

30 car [953, 338]
28 car [1006, 430]
15 car [1256, 480]
14 car [390, 467]
13 car [1583, 491]
12 car [1443, 445]
11 car [1063, 514]
10 car [603, 470]
9 car [829, 476]
8 car [1458, 460]
7 car [981, 391]
6 car [822, 405]
0 frame changed

28 car [1006, 429]
15 car [1255, 481]
14 car [391, 468]
13 car [1582, 494]
12 car [1444, 445]
11 car [1063, 513]
10 car [601, 471]
9 car [829, 476]
7 car [978, 389]
6 car [822, 405]
0 frame changed

28 car [1005, 432]
20 car [947, 320]
15 car [1255, 480]
14 car [391, 467]
13 car [1581, 495]
12 car [1443, 444]
11 car [1063, 514]
10 car [601, 471]
9 car [830, 475]
7 car [979, 389]
6 car [822, 405]
0 frame changed

28 car [1006, 433]
20 car [948, 320]
15 car [1257, 480]
14 car [392, 467]
13 car [1581, 496]
12 car [1443, 444]
11 car [1063, 514]
10 car [602, 471]
9 car [830, 475]
7 car [978, 388]
6 car [822, 405]
0 frame changed

28 car [1006, 428]
20 car [947, 321]
15 car [1262, 481]
14 car [392, 466]
13 car [1580, 496]
12 car [1443, 444]
11 car [1063, 514]
9 car [830, 476]
7 car [979, 388]
6 car [822, 405]
0 frame changed

28 car [1006, 431]
20 car [948, 321]
15 car [1263, 482]
14 car [392, 466]
13 car [1581, 496]
12 car [1442, 445]
11 car [1062, 515]
9 car [830, 476]
7 car [979, 387]
6 car [821, 404]
0 frame changed

28 car [1006, 433]
15 car [1260, 480]
14 car [391, 466]
13 car [1581, 496]
12 car [1443, 445]
11 car [1062, 514]
10 car [601, 472]
9 car [830, 476]
7 car [978, 387]
6 car [822, 404]
0 frame changed

28 car [1006, 428]
15 car [1259, 480]
14 car [393, 466]
13 car [1582, 494]
12 car [1446, 444]
11 car [1061, 516]
10 car [602, 471]
9 car [828, 480]
7 car [979, 387]
6 car [822, 405]
0 frame changed

28 car [1006, 431]
15 car [1263, 480]
14 car [391, 467]
13 car [1581, 495]
12 car [1446, 443]
11 car [1062, 517]
10 car [603, 469]
9 car [827, 482]
8 car [1459, 459]
7 car [979, 387]
6 car [822, 405]
0 frame changed

28 car [1006, 428]
15 car [1260, 479]
14 car [389, 467]
13 car [1582, 494]
12 car [1447, 443]
11 car [1062, 517]
10 car [603, 470]
9 car [828, 479]
8 car [1459, 459]
7 car [978, 387]
0 frame changed

28 car [1006, 426]
15 car [1257, 479]
14 car [389, 467]
13 car [1583, 491]
12 car [1447, 444]
11 car [1062, 517]
10 car [603, 470]
9 car [829, 479]
8 car [1460, 459]
7 car [978, 387]
0 frame changed

28 car [1006, 431]
15 car [1258, 480]
14 car [391, 467]
13 car [1583, 494]
12 car [1444, 444]
11 car [1061, 516]
10 car [603, 470]
9 car [829, 480]
8 car [1460, 460]
7 car [979, 388]
6 car [822, 403]
0 frame changed

28 car [1006, 428]
15 car [1257, 480]
14 car [391, 467]
13 car [1582, 495]
12 car [1446, 444]
11 car [1060, 516]
10 car [603, 471]
9 car [829, 481]
8 car [1460, 460]
7 car [979, 387]
6 car [822, 404]
0 frame changed

28 car [1006, 427]
15 car [1262, 481]
14 car [392, 467]
13 car [1582, 495]
12 car [1444, 443]
11 car [1060, 516]
10 car [603, 471]
9 car [828, 481]
8 car [1457, 459]
7 car [979, 388]
6 car [823, 403]
0 frame changed

28 car [1005, 426]
15 car [1258, 479]
14 car [392, 467]
13 car [1581, 495]
12 car [1446, 443]
11 car [1061, 516]
10 car [602, 469]
9 car [828, 480]
8 car [1458, 460]
7 car [979, 388]
6 car [822, 402]
0 frame changed

28 car [1006, 427]
15 car [1257, 480]
14 car [391, 468]
13 car [1582, 495]
12 car [1445, 443]
11 car [1061, 515]
10 car [603, 469]
9 car [827, 481]
7 car [979, 387]
6 car [822, 403]
0 frame changed

28 car [1005, 427]
15 car [1255, 480]
14 car [392, 468]
13 car [1582, 495]
12 car [1445, 443]
11 car [1062, 515]
10 car [601, 470]
9 car [828, 482]
7 car [978, 388]
6 car [821, 403]
0 frame changed

28 car [1005, 431]
15 car [1256, 480]
14 car [391, 469]
13 car [1583, 495]
12 car [1445, 444]
11 car [1063, 515]
10 car [602, 470]
9 car [827, 479]
8 car [1459, 459]
7 car [979, 388]
6 car [821, 404]
0 frame changed

34 car [1265, 503]
28 car [1004, 433]
15 car [1255, 480]
14 car [391, 469]
13 car [1582, 495]
12 car [1445, 444]
11 car [1063, 516]
10 car [603, 471]
9 car [829, 477]
8 car [1458, 459]
7 car [979, 388]
6 car [820, 404]
0 frame changed

34 car [1265, 503]
28 car [1004, 433]
15 car [1256, 481]
14 car [389, 469]
13 car [1583, 495]
12 car [1445, 445]
11 car [1062, 515]
10 car [604, 472]
9 car [831, 478]
8 car [1460, 460]
7 car [978, 388]
6 car [821, 414]
0 frame changed

46 car [1200, 426]
34 car [1265, 504]
28 car [1005, 434]
20 car [949, 322]
15 car [1256, 480]
14 car [389, 468]
13 car [1582, 496]
12 car [1445, 445]
11 car [1067, 519]
10 car [596, 475]
9 car [831, 482]
8 car [1461, 459]
7 car [979, 388]
6 car [821, 418]
0 frame changed

48 car [950, 180]
47 car [889, 220]
46 car [1200, 426]
45 car [829, 515]
34 car [1267, 503]
28 car [1003, 435]
20 car [949, 321]
15 car [1263, 482]
14 car [388, 469]
13 car [1582, 496]
12 car [1445, 444]
11 car [1077, 528]
10 car [591, 484]
8 car [1460, 460]
7 car [979, 388]
6 car [818, 420]
0 frame changed

45 car [834, 523]
34 car [1266, 504]
28 car [1004, 434]
20 car [948, 320]
15 car [1258, 480]
14 car [387, 469]
13 car [1584, 493]
12 car [1445, 444]
11 car [1097, 540]
8 car [1458, 459]
7 car [979, 387]
6 car [820, 428]
0 frame changed

52 car [583, 527]
45 car [837, 548]
34 car [1266, 504]
28 car [1004, 433]
20 car [947, 322]
15 car [1257, 480]
13 car [1584, 494]
12 car [1444, 445]
11 car [1109, 553]
8 car [1456, 459]
7 car [979, 387]
6 car [822, 437]
0 frame changed

54 car [377, 485]
48 car [967, 195]
45 car [839, 566]
28 car [1004, 434]
20 car [948, 320]
15 car [1264, 482]
13 car [1586, 493]
12 car [1447, 444]
11 car [1130, 571]
8 car [1458, 459]
7 car [979, 387]
0 frame changed

55 car [685, 268]
54 car [371, 488]
48 car [971, 198]
28 car [1005, 437]
20 car [947, 321]
15 car [1267, 483]
13 car [1592, 493]
12 car [1449, 445]
11 car [1153, 604]
8 car [1459, 459]
7 car [977, 388]
0 frame changed

57 car [861, 648]
56 car [825, 403]
55 car [683, 267]
54 car [363, 498]
47 car [890, 218]
28 car [1005, 440]
20 car [947, 322]
15 car [1261, 481]
12 car [1448, 445]
11 car [1178, 633]
9 car [838, 482]
8 car [1459, 459]
0 frame changed

59 car [1147, 240]
56 car [824, 408]
54 car [351, 512]
28 car [1009, 457]
20 car [946, 322]
15 car [1264, 481]
14 car [401, 445]
12 car [1447, 444]
11 car [1215, 667]
8 car [1459, 459]
0 frame changed

61 car [895, 820]
60 car [850, 527]
59 car [1156, 247]
56 car [827, 408]
54 car [339, 528]
48 car [988, 221]
28 car [1017, 464]
20 car [946, 323]
15 car [1260, 480]
12 car [1444, 444]
0 frame changed

63 car [1341, 802]
61 car [925, 941]
59 car [1169, 256]
56 car [828, 408]
54 car [324, 549]
47 car [893, 219]
45 car [857, 567]
28 car [1026, 474]
15 car [1264, 481]
12 car [1443, 444]
6 car [827, 423]
0 frame changed

63 car [1405, 900]
61 car [954, 1026]
59 car [1181, 261]
54 car [302, 561]
47 car [892, 219]
45 car [867, 601]
28 car [1030, 479]
12 car [1446, 445]
6 car [828, 423]
0 frame changed

68 car [1516, 977]
66 car [1009, 426]
54 car [290, 573]
48 car [1008, 237]
45 car [878, 640]
28 car [1043, 482]
14 car [370, 482]
12 car [1448, 445]
6 car [826, 435]
0 frame changed

66 car [1018, 439]
54 car [275, 591]
45 car [886, 691]
14 car [362, 503]
12 car [1444, 444]
7 car [955, 375]
6 car [826, 439]
0 frame changed

69 car [1068, 534]
67 car [617, 441]
66 car [1035, 441]
54 car [253, 607]
45 car [905, 763]
14 car [349, 519]
12 car [1444, 445]
7 car [954, 378]
0 frame changed

69 car [1088, 560]
67 car [620, 470]
66 car [1049, 447]
62 car [805, 343]
54 car [226, 620]
48 car [1031, 255]
45 car [928, 858]
15 car [1267, 481]
12 car [1447, 450]
9 car [832, 470]
7 car [953, 380]
0 frame changed

69 car [1105, 591]
67 car [620, 509]
62 car [806, 346]
56 car [795, 403]
54 car [203, 637]
48 car [1037, 262]
45 car [957, 943]
15 car [1267, 481]
12 car [1444, 447]
9 car [836, 475]
7 car [954, 370]
0 frame changed

69 car [1129, 620]
67 car [618, 552]
62 car [807, 355]
56 car [795, 416]
54 car [162, 652]
48 car [1044, 269]
28 car [1067, 498]
15 car [1267, 481]
14 car [321, 568]
12 car [1443, 446]
9 car [841, 482]
7 car [954, 376]
0 frame changed

71 car [594, 483]
69 car [1159, 656]
67 car [618, 597]
56 car [800, 423]
54 car [134, 664]
48 car [1051, 276]
28 car [1078, 517]
15 car [1261, 482]
14 car [314, 576]
12 car [1442, 445]
9 car [848, 506]
7 car [958, 380]
0 frame changed

71 car [599, 516]
70 car [651, 380]
69 car [1200, 711]
67 car [608, 648]
56 car [808, 435]
54 car [116, 671]
48 car [1057, 283]
15 car [1258, 479]
14 car [302, 582]
12 car [1441, 445]
9 car [854, 520]
8 car [1456, 460]
7 car [961, 395]
0 frame changed

73 car [1131, 582]
71 car [597, 555]
69 car [1246, 774]
67 car [584, 713]
54 car [100, 681]
48 car [1062, 286]
15 car [1264, 482]
14 car [295, 592]
12 car [1441, 446]
9 car [858, 547]
8 car [1455, 460]
7 car [963, 401]
0 frame changed

74 car [1199, 429]
73 car [1160, 620]
71 car [604, 609]
69 car [1310, 855]
62 car [812, 396]
54 car [92, 690]
48 car [1068, 294]
34 car [1272, 503]
15 car [1267, 482]
14 car [292, 601]
12 car [1445, 445]
9 car [873, 582]
8 car [1458, 461]
7 car [968, 403]
6 car [830, 472]
0 frame changed

74 car [1199, 427]
73 car [1197, 660]
71 car [601, 672]
70 car [648, 404]
69 car [1395, 937]
62 car [817, 410]
48 car [1072, 300]
34 car [1269, 504]
15 car [1268, 481]
14 car [285, 607]
12 car [1447, 445]
9 car [882, 627]
8 car [1458, 461]
7 car [975, 402]
6 car [836, 497]
0 frame changed

81 car [76, 692]
74 car [1199, 427]
73 car [1236, 714]
70 car [644, 421]
62 car [818, 425]
48 car [1077, 302]
15 car [1269, 482]
14 car [273, 617]
12 car [1448, 446]
7 car [982, 404]
6 car [839, 526]
0 frame changed

81 car [75, 695]
74 car [1200, 425]
73 car [1294, 789]
70 car [638, 440]
67 car [566, 885]
62 car [822, 447]
48 car [1082, 307]
15 car [1269, 483]
14 car [261, 620]
12 car [1448, 449]
7 car [988, 406]
6 car [846, 558]
0 frame changed

83 car [973, 347]
81 car [74, 691]
75 car [999, 433]
74 car [1198, 425]
70 car [628, 469]
67 car [532, 976]
62 car [825, 471]
48 car [1091, 315]
15 car [1268, 483]
14 car [258, 623]
12 car [1446, 446]
0 frame changed

93 car [965, 969]
92 car [1482, 985]
89 car [651, 335]
83 car [976, 359]
81 car [74, 696]
77 car [646, 400]
74 car [1199, 425]
70 car [612, 495]
62 car [830, 493]
48 car [1094, 319]
15 car [1267, 483]
14 car [254, 623]
12 car [1442, 445]
0 frame changed

95 car [820, 417]
89 car [647, 341]
83 car [982, 367]
81 car [74, 698]
77 car [640, 418]
70 car [598, 522]
62 car [839, 528]
48 car [1097, 320]
14 car [252, 624]
12 car [1443, 446]
9 car [895, 718]
0 frame changed

100 car [1386, 305]
95 car [823, 428]
89 car [646, 356]
83 car [993, 383]
81 car [74, 698]
77 car [637, 434]
75 car [1046, 480]
70 car [588, 560]
14 car [254, 623]
12 car [1444, 445]
0 frame changed

104 car [948, 942]
100 car [1350, 287]
98 car [1604, 498]
95 car [822, 443]
89 car [640, 365]
84 car [857, 595]
81 car [73, 694]
77 car [633, 457]
75 car [1064, 488]
74 car [1200, 429]
70 car [576, 606]
15 car [1261, 481]
14 car [253, 623]
12 car [1442, 445]
7 car [995, 401]
0 frame changed

105 car [1083, 525]
100 car [1321, 274]
98 car [1601, 492]
95 car [821, 475]
89 car [637, 378]
81 car [74, 696]
74 car [1201, 424]
70 car [559, 659]
15 car [1264, 482]
14 car [251, 623]
12 car [1443, 447]
7 car [1004, 404]
0 frame changed

111 car [1419, 311]
109 car [621, 518]
107 car [968, 359]
105 car [1108, 553]
102 car [821, 398]
98 car [1599, 489]
95 car [827, 503]
89 car [636, 388]
83 car [1015, 431]
81 car [75, 698]
74 car [1199, 432]
70 car [530, 733]
15 car [1265, 483]
14 car [254, 623]
12 car [1439, 446]
6 car [884, 709]
0 frame changed

111 car [1382, 296]
109 car [612, 555]
107 car [976, 361]
105 car [1148, 596]
102 car [826, 418]
95 car [829, 526]
89 car [630, 403]
83 car [1032, 443]
81 car [75, 698]
48 car [1116, 340]
15 car [1268, 483]
14 car [255, 623]
12 car [1439, 445]
0 frame changed

115 car [442, 945]
111 car [1351, 282]
109 car [604, 596]
107 car [983, 380]
106 car [931, 302]
105 car [1180, 637]
102 car [827, 438]
95 car [830, 557]
89 car [621, 420]
83 car [1050, 450]
81 car [74, 695]
15 car [1267, 485]
14 car [253, 622]
12 car [1444, 446]
9 car [925, 880]
0 frame changed

118 car [1072, 480]
111 car [1319, 268]
109 car [592, 639]
106 car [934, 305]
105 car [1229, 692]
102 car [830, 458]
98 car [1598, 490]
95 car [835, 594]
89 car [616, 440]
83 car [1067, 491]
81 car [68, 700]
78 car [612, 454]
15 car [1260, 480]
14 car [253, 622]
12 car [1446, 447]
9 car [955, 954]
7 car [988, 398]
0 frame changed

111 car [1292, 258]
109 car [577, 695]
105 car [1292, 777]
102 car [837, 481]
81 car [62, 701]
78 car [612, 474]
74 car [1201, 420]
62 car [845, 647]
15 car [1266, 482]
14 car [254, 622]
12 car [1447, 446]
0 frame changed

109 car [552, 770]
107 car [1010, 422]
105 car [1361, 885]
102 car [843, 505]
81 car [58, 702]
78 car [602, 486]
75 car [1134, 550]
74 car [1198, 421]
62 car [849, 696]
15 car [1266, 483]
14 car [252, 622]
12 car [1444, 445]
0 frame changed

124 car [588, 552]
113 car [821, 377]
109 car [521, 854]
107 car [1017, 440]
106 car [952, 323]
105 car [1477, 966]
102 car [849, 541]
81 car [51, 701]
78 car [593, 518]
74 car [1199, 422]
15 car [1264, 483]
14 car [251, 622]
12 car [1446, 446]
0 frame changed

124 car [584, 585]
113 car [826, 385]
107 car [1035, 459]
102 car [858, 580]
81 car [46, 701]
74 car [1202, 426]
15 car [1266, 480]
14 car [253, 621]
12 car [1443, 443]
6 car [871, 856]
0 frame changed

132 car [1362, 284]
124 car [570, 621]
121 car [846, 503]
114 car [968, 347]
113 car [828, 400]
107 car [1049, 481]
102 car [872, 619]
74 car [1204, 430]
70 car [415, 1018]
15 car [1265, 480]
14 car [250, 622]
12 car [1445, 443]
8 car [1457, 460]
7 car [1010, 406]
6 car [879, 929]
0 frame changed

132 car [1331, 273]
124 car [548, 680]
121 car [852, 526]
114 car [974, 358]
113 car [830, 418]
107 car [1063, 512]
102 car [881, 670]
74 car [1206, 435]
15 car [1265, 482]
14 car [245, 623]
12 car [1444, 446]
0 frame changed

139 car [1034, 446]
133 car [817, 377]
124 car [521, 768]
121 car [864, 558]
120 car [859, 588]
114 car [981, 369]
113 car [836, 441]
107 car [1084, 537]
74 car [1206, 436]
15 car [1265, 481]
14 car [233, 627]
12 car [1444, 445]
0 frame changed

142 car [804, 322]
139 car [1051, 473]
133 car [820, 387]
124 car [486, 850]
120 car [869, 631]
114 car [991, 380]
113 car [839, 472]
107 car [1110, 568]
95 car [912, 828]
74 car [1203, 430]
15 car [1269, 480]
14 car [222, 634]
12 car [1441, 444]
8 car [1459, 460]
0 frame changed

139 car [1070, 504]
133 car [824, 409]
113 car [844, 509]
107 car [1136, 617]
15 car [1267, 480]
14 car [198, 650]
12 car [1441, 444]
8 car [1457, 460]
0 frame changed

139 car [1090, 536]
133 car [825, 422]
113 car [849, 548]
107 car [1172, 670]
15 car [1268, 480]
14 car [166, 661]
12 car [1444, 446]
8 car [1455, 460]
7 car [1011, 405]
0 frame changed

139 car [1112, 571]
133 car [828, 441]
113 car [859, 589]
95 car [930, 879]
14 car [141, 674]
12 car [1440, 445]
7 car [1022, 419]
0 frame changed

139 car [1142, 615]
133 car [832, 460]
14 car [112, 692]
12 car [1443, 444]
7 car [1038, 434]
6 car [945, 961]
0 frame changed

139 car [1186, 669]
133 car [834, 482]
106 car [991, 400]
15 car [1267, 481]
