frame_num,id,d2x,d2y,rx,ry,heading
0,V10,560,403,105280,75764,
0,V9,609,194,114492,36472,
0,V8,871,158,163748,29704,
0,V7,933,241,175404,45308,
0,V6,709,296,133292,55648,
0,V5,751,140,141188,26320,
0,V4,656,118,123328,22184,
0,V3,969,186,182172,34968,
0,V2,708,281,133104,52828,
0,V1,818,146,153784,27448,
1,V16,616,468,115808,87984,
1,V15,701,188,131788,35344,
1,V14,947,176,178036,33088,
1,V13,703,211,132164,39668,
1,V12,748,104,140624,19552,
1,V11,748,135,140624,25380,
1,V9,608,197,114304,37036,
1,V8,864,154,162432,28952,
1,V7,912,226,171456,42488,
1,V6,721,319,135548,59972,
1,V5,749,139,140812,26132,
1,V4,656,117,123328,21996,
1,V1,804,144,151152,27072,
2,V9,608,201,114304,37788,
2,V7,890,212,167320,39856,
2,V6,739,355,138932,66740,
2,V1,800,144,150400,27072,
3,V14,915,168,172020,31584,
3,V12,746,101,140248,18988,
3,V11,740,129,139120,24252,
3,V9,602,215,113176,40420,
3,V7,870,200,163560,37600,
3,V6,778,395,146264,74260,
4,V6,848,456,159424,85728,
5,V6,963,527,181044,99076,
7,V19,817,174,153596,32712,
7,V11,727,112,136676,21056,
7,V8,821,134,154348,25192,
8,V22,668,147,125584,27636,
8,V8,817,129,153596,24252,
10,V26,1029,298,193452,56024,
10,V2,713,284,134044,53392,
13,V22,669,167,125772,31396,
13,V19,764,143,143632,26884,
13,V17,624,127,117312,23876,
17,V33,869,200,163372,37600,
17,V22,677,188,127276,35344,
18,V45,895,213,168260,40044,
18,V41,742,128,139496,24064,
18,V33,851,186,159988,34968,
18,V22,679,189,127652,35532,
19,V50,938,242,176344,45496,
19,V49,686,200,128968,37600,
19,V45,878,202,165064,37976,
19,V41,740,119,139120,22372,
19,V39,583,184,109604,34592,
19,V17,620,142,116560,26696,
20,V50,910,228,171080,42864,
20,V49,689,208,129532,39104,
20,V45,862,198,162056,37224,
20,V41,734,116,137992,21808,
20,V39,574,189,107912,35532,
20,V17,619,144,116372,27072,
21,V50,887,222,166756,41736,
21,V49,694,221,130472,41548,
21,V45,847,188,159236,35344,
21,V17,618,145,116184,27260,
22,V49,700,227,131600,42676,
22,V45,836,183,157168,34404,
22,V17,617,147,115996,27636,
23,V56,856,204,160928,38352,
23,V49,706,240,132728,45120,
23,V45,823,175,154724,32900,
23,V39,540,213,101520,40044,
23,V17,616,152,115808,28576,
24,V49,713,253,134044,47564,
24,V39,527,222,99076,41736,
25,V49,718,267,134984,50196,
25,V46,1038,311,195144,58468,
25,V22,700,211,131600,39668,
26,V56,819,186,153972,34968,
26,V22,705,224,132540,42112,
27,V66,957,256,179916,48128,
27,V63,734,314,137992,59032,
27,V56,811,182,152468,34216,
27,V39,475,255,89300,47940,
27,V22,709,237,133292,44556,
28,V66,932,241,175216,45308,
28,V63,752,353,141376,66364,
28,V56,801,177,150588,33276,
28,V39,457,271,85916,50948,
29,V69,623,118,117124,22184,
29,V66,912,227,171456,42676,
29,V63,783,381,147204,71628,
29,V56,792,173,148896,32524,
29,V39,435,290,81780,54520,
30,V71,683,186,128404,34968,
30,V66,892,215,167696,40420,
30,V63,833,426,156604,80088,
30,V49,724,309,136112,58092,
30,V39,418,312,78584,58656,
31,V72,698,226,131224,42488,
31,V71,686,184,128968,34592,
31,V66,872,202,163936,37976,
31,V63,925,480,173900,90240,
31,V49,743,337,139684,63356,
31,V39,396,340,74448,63920,
32,V72,701,237,131788,44556,
32,V71,684,185,128592,34780,
32,V69,622,139,116936,26132,
32,V67,777,160,146076,30080,
32,V49,773,368,145324,69184,
32,V39,370,372,69560,69936,
33,V80,841,197,158108,37036,
33,V78,706,335,132728,62980,
33,V72,706,252,132728,47376,
33,V67,772,157,145136,29516,
33,V39,334,405,62792,76140,
34,V82,698,211,131224,39668,
34,V80,826,189,155288,35532,
34,V78,724,370,136112,69560,
34,V72,712,266,133856,50008,
34,V39,285,449,53580,84412,
35,V86,515,196,96820,36848,
35,V82,700,217,131600,40796,
35,V81,1064,254,200032,47752,
35,V80,814,182,153032,34216,
35,V72,715,290,134420,54520,
35,V39,211,494,39668,92872,
36,V92,945,197,177660,37036,
36,V86,506,202,95128,37976,
36,V83,1018,240,191384,45120,
36,V82,704,232,132352,43616,
36,V80,805,174,151340,32712,
36,V72,722,308,135736,57904,
37,V92,926,188,174088,35344,
37,V87,973,226,182924,42488,
37,V86,496,211,93248,39668,
37,V82,707,250,132916,47000,
37,V72,734,332,137992,62416,
38,V95,748,139,140624,26132,
38,V86,488,219,91744,41172,
38,V82,708,264,133104,49632,
38,V72,755,364,141940,68432,
39,V82,712,286,133856,53768,
40,V94,742,130,139496,24440,
40,V82,722,312,135736,58656,
40,V49,862,454,162056,85352,
41,V99,770,156,144760,29328,
41,V86,450,256,84600,48128,
42,V102,714,274,134232,51512,
43,V102,719,294,135172,55272,
45,V98,914,190,171832,35720,
56,V121,584,389,109792,73132,
56,V120,890,175,167320,32900,
56,V119,734,188,137992,35344,
56,V118,783,140,147204,26320,
56,V117,675,170,126900,31960,
56,V116,770,115,144760,21620,
56,V111,372,359,69936,67492,
56,V110,497,226,93436,42488,
57,V124,921,203,173148,38164,
57,V121,596,432,112048,81216,
57,V120,878,170,165064,31960,
57,V119,743,190,139684,35720,
57,V118,777,132,146076,24816,
57,V117,676,173,127088,32524,
57,V111,347,390,65236,73320,
57,V110,481,239,90428,44932,
58,V127,750,206,141000,38728,
58,V126,649,131,122012,24628,
58,V124,902,199,169576,37412,
58,V121,635,487,119380,91556,
58,V120,862,165,162056,31020,
58,V118,772,129,145136,24252,
58,V117,675,182,126900,34216,
58,V111,319,426,59972,80088,
58,V110,466,252,87608,47376,
59,V129,958,214,180104,40232,
59,V127,759,213,142692,40044,
59,V126,650,135,122200,25380,
59,V124,883,189,166004,35532,
59,V121,711,549,133668,103212,
59,V120,848,160,159424,30080,
59,V118,768,125,144384,23500,
59,V117,676,185,127088,34780,
59,V111,260,468,48880,87984,
59,V110,450,268,84600,50384,
60,V130,676,185,127088,34780,
60,V129,939,205,176532,38540,
60,V127,765,220,143820,41360,
60,V124,864,185,162432,34780,
60,V121,838,609,157544,114492,
60,V120,837,157,157356,29516,
60,V118,765,120,143820,22560,
60,V117,676,195,127088,36660,
60,V111,179,514,33652,96632,
60,V110,430,290,80840,54520,
61,V130,677,200,127276,37600,
61,V129,921,199,173148,37412,
61,V127,773,227,145324,42676,
61,V124,845,181,158860,34028,
61,V118,759,115,142692,21620,
61,V117,676,207,127088,38916,
61,V111,107,561,20116,105468,
61,V110,409,315,76892,59220,
62,V134,650,103,122200,19364,
62,V130,677,214,127276,40232,
62,V129,904,192,169952,36096,
62,V127,783,234,147204,43992,
62,V126,658,146,123704,27448,
62,V118,757,111,142316,20868,
62,V117,676,221,127088,41548,
62,V110,389,343,73132,64484,
63,V135,611,169,114868,31772,
63,V130,677,226,127276,42488,
63,V129,889,185,167132,34780,
63,V127,792,242,148896,45496,
63,V126,660,147,124080,27636,
63,V118,753,106,141564,19928,
63,V110,364,377,68432,70876,
64,V138,683,196,128404,36848,
64,V135,611,172,114868,32336,
64,V130,677,241,127276,45308,
64,V129,877,180,164876,33840,
64,V127,808,251,151904,47188,
64,V118,750,102,141000,19176,
64,V110,331,409,62228,76892,
65,V141,658,119,123704,22372,
65,V138,677,211,127276,39668,
65,V135,609,174,114492,32712,
65,V130,679,259,127652,48692,
66,V141,660,126,124080,23688,
66,V138,676,223,127088,41924,
66,V135,608,175,114304,32900,
66,V130,684,279,128592,52452,
66,V108,206,502,38728,94376,
67,V141,660,130,124080,24440,
67,V139,745,99,140060,18612,
67,V138,678,235,127464,44180,
67,V135,607,182,114116,34216,
67,V130,695,299,130660,56212,
68,V141,658,134,123704,25192,
68,V139,745,99,140060,18612,
68,V135,603,187,113364,35156,
68,V130,721,333,135548,62604,
69,V150,1106,267,207928,50196,
69,V148,688,211,129344,39668,
69,V135,602,192,113176,36096,
69,V130,764,367,143632,68996,
69,V117,700,283,131600,53204,
70,V151,749,140,140812,26320,
70,V150,1162,264,218456,49632,
70,V148,692,225,130096,42300,
70,V147,821,155,154348,29140,
70,V135,599,199,112612,37412,
70,V117,719,310,135172,58280,
71,V151,746,134,140248,25192,
71,V150,1199,261,225412,49068,
71,V148,694,237,130472,44556,
71,V147,815,153,153220,28764,
71,V141,666,147,125208,27636,
71,V135,595,206,111860,38728,
71,V126,677,185,127276,34780,
72,V153,850,167,159800,31396,
72,V151,742,131,139496,24628,
72,V150,1212,256,227856,48128,
72,V148,698,253,131224,47564,
72,V141,667,153,125396,28764,
72,V135,593,216,111484,40608,
72,V130,803,387,150964,72756,
72,V126,681,192,128028,36096,
73,V153,837,161,157356,30268,
73,V148,703,268,132164,50384,
73,V141,667,159,125396,29892,
73,V135,590,226,110920,42488,
73,V126,683,203,128404,38164,
74,V141,668,162,125584,30456,
75,V141,669,168,125772,31584,
76,V141,669,173,125772,32524,
76,V117,771,357,144948,67116,
77,V141,672,182,126336,34216,
78,V141,673,191,126524,35908,
78,V135,578,307,108664,57716,
81,V161,973,189,182924,35532,
81,V141,688,224,129344,42112,
82,V166,585,453,109980,85164,
82,V165,906,213,170328,40044,
82,V162,660,177,124080,33276,
82,V161,957,186,179916,34968,
82,V147,772,116,145136,21808,
82,V141,699,237,131412,44556,
83,V166,616,517,115808,97196,
83,V165,879,199,165252,37412,
83,V162,664,185,124832,34780,
83,V161,938,180,176344,33840,
84,V168,771,119,144948,22372,
84,V166,677,587,127276,110356,
84,V165,858,189,161304,35532,
84,V162,667,193,125396,36284,
84,V161,925,175,173900,32900,
84,V157,681,103,128028,19364,
84,V126,720,278,135360,52264,
85,V168,770,115,144760,21620,
85,V166,789,637,148332,119756,
85,V165,840,182,157920,34216,
85,V162,673,204,126524,38352,
85,V126,733,303,137804,56964,
86,V168,769,114,144572,21432,
86,V165,823,176,154724,33088,
86,V162,677,217,127276,40796,
87,V174,889,161,167132,30268,
87,V168,766,113,144008,21244,
87,V162,683,229,128404,43052,
87,V145,806,393,151528,73884,
88,V174,875,158,164500,29704,
88,V171,651,98,122388,18424,
88,V162,685,240,128780,45120,
89,V176,795,161,149460,30268,
89,V174,865,156,162620,29328,
89,V171,651,98,122388,18424,
89,V162,690,253,129720,47564,
90,V176,787,156,147956,29328,
90,V174,855,154,160740,28952,
90,V171,653,100,122764,18800,
91,V178,670,148,125960,27824,
91,V177,704,296,132352,55648,
91,V176,779,153,146452,28764,
91,V174,846,153,159048,28764,
91,V171,652,101,122576,18988,
91,V168,754,103,141752,19364,
92,V177,726,331,136488,62228,
92,V176,772,146,145136,27448,
92,V174,840,147,157920,27636,
92,V168,752,103,141376,19364,
93,V179,671,159,126148,29892,
93,V176,767,143,144196,26884,
93,V168,752,102,141376,19176,
96,V179,675,179,126900,33652,
96,V176,747,133,140436,25004,
96,V173,660,117,124080,21996,
97,V179,676,186,127088,34968,
97,V176,743,130,139684,24440,
98,V179,679,192,127652,36096,
98,V176,739,128,138932,24064,
99,V179,684,202,128592,37976,
99,V176,734,121,137992,22748,
108,V192,270,462,50760,86856,
109,V192,175,500,32900,94000,
110,V195,1045,216,196460,40608,
110,V192,95,561,17860,105468,
111,V190,714,175,134232,32900,
112,V190,726,179,136488,33652,
112,V186,706,90,132728,16920,
113,V190,737,183,138556,34404,
114,V190,747,189,140436,35532,
115,V190,756,193,142128,36284,
115,V186,703,89,132164,16732,
116,V190,764,198,143632,37224,
116,V186,701,87,131788,16356,
117,V200,650,99,122200,18612,
117,V190,770,201,144760,37788,
117,V186,700,87,131600,16356,
118,V200,650,99,122200,18612,
118,V190,776,206,145888,38728,
118,V186,700,86,131600,16168,
119,V200,651,101,122388,18988,
119,V186,701,85,131788,15980,
120,V200,652,102,122576,19176,
121,V200,652,103,122576,19364,
122,V200,652,104,122576,19552,
131,V205,962,257,180856,48316,
132,V205,943,245,177284,46060,
133,V205,922,229,173336,43052,
134,V207,814,241,153032,45308,
134,V205,906,215,170328,40420,
135,V211,668,147,125584,27636,
135,V205,889,211,167132,39668,
136,V211,670,152,125960,28576,
136,V205,874,201,164312,37788,
137,V211,672,154,126336,28952,
137,V207,849,246,159612,46248,
138,V211,673,156,126524,29328,
139,V215,847,187,159236,35156,
139,V213,607,92,114116,17296,
139,V211,673,157,126524,29516,
140,V216,1178,264,221464,49632,
140,V211,674,159,126712,29892,
140,V207,931,250,175028,47000,
141,V216,1148,249,215824,46812,
142,V213,601,101,112988,18988,
143,V213,599,102,112612,19176,
143,V211,676,173,127088,32524,
144,V213,599,104,112612,19552,
144,V211,678,175,127464,32900,
145,V219,1167,253,219396,47564,
145,V218,628,89,118064,16732,
145,V216,1037,208,194956,39104,
146,V220,688,186,129344,34968,
146,V219,1173,252,220524,47376,
146,V218,627,89,117876,16732,
146,V216,1014,199,190632,37412,
147,V220,698,188,131224,35344,
147,V218,625,90,117500,16920,
147,V216,993,195,186684,36660,
148,V220,705,196,132540,36848,
148,V216,973,189,182924,35532,
149,V220,714,203,134232,38164,
149,V216,958,184,180104,34592,
150,V224,1077,220,202476,41360,
150,V220,728,208,136864,39104,
150,V216,941,179,176908,33652,
