frame_num,id,d2x,d2y,rx,ry,heading
0,V10,498,543,29382,32037,
0,V9,503,307,29677,18113,
0,V8,803,256,47377,15104,
0,V7,639,249,37701,14691,
0,V6,1178,236,69502,13924,
0,V5,369,199,21771,11741,
0,V4,383,124,22597,7316,
0,V3,598,164,35282,9676,
0,V2,901,188,53159,11092,
0,V1,473,173,27907,10207,
1,V11,592,609,34928,35931,
1,V7,626,231,36934,13629,
1,V6,1177,235,69443,13865,
1,V3,586,151,34574,8909,
2,V7,609,213,35931,12567,
2,V6,1177,234,69443,13806,
2,V3,574,143,33866,8437,
3,V7,597,197,35223,11623,
3,V6,1177,235,69443,13865,
4,V13,1022,342,60298,20178,
4,V12,370,181,21830,10679,
4,V7,586,185,34574,10915,
4,V6,1175,235,69325,13865,
4,V2,903,188,53277,11092,
5,V13,953,317,56227,18703,
5,V12,368,190,21712,11210,
5,V7,577,172,34043,10148,
5,V6,1177,235,69443,13865,
6,V13,902,298,53218,17582,
6,V12,361,198,21299,11682,
6,V7,570,161,33630,9499,
6,V6,1176,235,69384,13865,
7,V13,856,275,50504,16225,
7,V12,353,209,20827,12331,
7,V7,560,150,33040,8850,
7,V6,1177,235,69443,13865,
8,V19,378,177,22302,10443,
8,V7,553,140,32627,8260,
8,V6,1177,235,69443,13865,
9,V19,373,185,22007,10915,
9,V6,1177,235,69443,13865,
10,V19,369,194,21771,11446,
10,V6,1178,237,69502,13983,
10,V4,384,131,22656,7729,
10,V1,479,223,28261,13157,
11,V24,644,146,37996,8614,
11,V19,366,204,21594,12036,
11,V12,315,263,18585,15517,
11,V6,1178,236,69502,13924,
11,V4,376,133,22184,7847,
11,V2,903,188,53277,11092,
11,V1,482,236,28438,13924,
12,V28,744,212,43896,12508,
12,V27,354,150,20886,8850,
12,V25,402,104,23718,6136,
12,V24,633,141,37347,8319,
12,V19,358,216,21122,12744,
12,V12,294,284,17346,16756,
12,V6,1178,237,69502,13983,
12,V2,903,188,53277,11092,
12,V1,491,259,28969,15281,
13,V30,485,196,28615,11564,
13,V28,727,201,42893,11859,
13,V6,1177,236,69443,13924,
13,V1,507,284,29913,16756,
14,V33,474,157,27966,9263,
14,V30,488,212,28792,12508,
14,V28,716,191,42244,11269,
14,V6,1177,236,69443,13924,
15,V33,473,161,27907,9499,
15,V30,495,231,29205,13629,
15,V28,705,183,41595,10797,
15,V27,286,175,16874,10325,
15,V24,606,121,35754,7139,
15,V20,399,113,23541,6667,
15,V6,1176,236,69384,13924,
15,V4,365,139,21535,8201,
15,V2,904,189,53336,11151,
16,V33,474,162,27966,9558,
16,V30,503,252,29677,14868,
16,V28,698,177,41182,10443,
16,V27,260,187,15340,11033,
16,V24,598,116,35282,6844,
16,V20,399,115,23541,6785,
16,V6,1175,235,69325,13865,
16,V4,356,144,21004,8496,
16,V2,903,188,53277,11092,
17,V30,517,274,30503,16166,
17,V29,457,102,26963,6018,
17,V28,693,170,40887,10030,
17,V20,399,116,23541,6844,
17,V15,1240,356,73160,21004,
17,V6,1175,235,69325,13865,
17,V4,342,149,20178,8791,
17,V2,903,188,53277,11092,
18,V38,478,187,28202,11033,
18,V36,471,143,27789,8437,
18,V29,457,101,26963,5959,
18,V28,690,164,40710,9676,
18,V20,397,117,23423,6903,
18,V15,1238,361,73042,21299,
18,V6,1175,234,69325,13806,
18,V4,327,159,19293,9381,
18,V2,905,190,53395,11210,
19,V38,481,205,28379,12095,
19,V36,473,144,27907,8496,
19,V28,690,161,40710,9499,
19,V24,577,102,34043,6018,
19,V6,1175,234,69325,13806,
19,V4,305,168,17995,9912,
19,V2,903,191,53277,11269,
20,V38,483,219,28497,12921,
20,V36,474,149,27966,8791,
20,V28,696,159,41064,9381,
20,V24,572,99,33748,5841,
20,V6,1175,234,69325,13806,
20,V4,281,180,16579,10620,
20,V2,904,191,53336,11269,
21,V38,491,238,28969,14042,
21,V36,476,157,28084,9263,
21,V29,457,101,26963,5959,
21,V28,704,156,41536,9204,
21,V25,380,134,22420,7906,
21,V24,567,96,33453,5664,
21,V15,1239,363,73101,21417,
21,V6,1175,234,69325,13806,
21,V4,256,190,15104,11210,
21,V2,904,192,53336,11328,
22,V48,404,102,23836,6018,
22,V38,506,260,29854,15340,
22,V36,478,167,28202,9853,
22,V29,458,101,27022,5959,
22,V25,372,137,21948,8083,
22,V24,556,92,32804,5428,
22,V15,1240,360,73160,21240,
22,V6,1175,235,69325,13865,
22,V4,224,202,13216,11918,
22,V2,903,190,53277,11210,
23,V52,463,130,27317,7670,
23,V48,403,102,23777,6018,
23,V38,528,287,31152,16933,
23,V29,458,101,27022,5959,
23,V25,361,144,21299,8496,
23,V24,545,88,32155,5192,
23,V20,399,114,23541,6726,
23,V15,1240,358,73160,21122,
23,V6,1175,235,69325,13865,
23,V4,188,215,11092,12685,
23,V2,905,191,53395,11269,
24,V53,792,153,46728,9027,
24,V52,463,132,27317,7788,
24,V48,404,102,23836,6018,
24,V47,454,88,26786,5192,
24,V33,478,188,28202,11092,
24,V29,457,102,26963,6018,
24,V25,347,151,20473,8909,
24,V24,534,86,31506,5074,
24,V20,398,114,23482,6726,
24,V15,1241,357,73219,21063,
24,V6,1174,235,69266,13865,
24,V2,905,191,53395,11269,
25,V55,409,88,24131,5192,
25,V52,464,138,27376,8142,
25,V48,406,103,23954,6077,
25,V47,456,88,26904,5192,
25,V36,480,210,28320,12390,
25,V25,332,158,19588,9322,
25,V24,529,84,31211,4956,
25,V20,399,115,23541,6785,
25,V15,1241,357,73219,21063,
25,V6,1174,235,69266,13865,
25,V2,905,191,53395,11269,
26,V55,410,87,24190,5133,
26,V48,405,102,23895,6018,
26,V47,456,88,26904,5192,
26,V36,486,232,28674,13688,
26,V25,311,168,18349,9912,
26,V20,401,114,23659,6726,
26,V15,1241,357,73219,21063,
26,V6,1174,234,69266,13806,
26,V2,905,191,53395,11269,
27,V55,410,87,24190,5133,
27,V53,868,143,51212,8437,
27,V51,459,115,27081,6785,
27,V47,456,88,26904,5192,
27,V36,500,258,29500,15222,
27,V25,285,178,16815,10502,
27,V20,402,116,23718,6844,
27,V15,1242,357,73278,21063,
27,V6,1173,234,69207,13806,
27,V2,905,191,53395,11269,
28,V56,380,133,22420,7847,
28,V55,408,87,24072,5133,
28,V52,468,155,27612,9145,
28,V51,458,115,27022,6785,
28,V47,455,88,26845,5192,
28,V25,262,188,15458,11092,
28,V20,402,115,23718,6785,
28,V15,1241,358,73219,21122,
28,V6,1174,235,69266,13865,
28,V2,904,191,53336,11269,
29,V56,372,141,21948,8319,
29,V55,407,88,24013,5192,
29,V52,471,164,27789,9676,
29,V51,457,117,26963,6903,
29,V47,455,87,26845,5133,
29,V25,231,198,13629,11682,
29,V20,401,116,23659,6844,
29,V15,1241,357,73219,21063,
29,V6,1174,235,69266,13865,
29,V2,905,191,53395,11269,
30,V56,359,150,21181,8850,
