12 car [859, 387]
125 car [1062, 244]
89 car [848, 644]
40 car [1094, 70]
0 frame changed

145 car [874, 140]
132 car [976, 54]
125 car [1076, 270]
40 car [1096, 72]
0 frame changed

157 car [1386, 987]
154 car [880, 45]
145 car [874, 171]
125 car [1087, 301]
40 car [1098, 73]
0 frame changed

159 car [1002, 122]
154 car [878, 62]
145 car [874, 199]
125 car [1102, 340]
40 car [1097, 70]
0 frame changed

159 car [1016, 151]
154 car [882, 82]
145 car [875, 220]
132 car [968, 49]
125 car [1120, 383]
40 car [1096, 71]
0 frame changed

159 car [1029, 178]
154 car [882, 105]
145 car [874, 253]
132 car [972, 68]
40 car [1098, 72]
0 frame changed

164 car [861, 50]
154 car [881, 128]
132 car [981, 88]
74 car [879, 112]
40 car [1098, 73]
0 frame changed

164 car [860, 71]
40 car [1097, 72]
0 frame changed

166 car [1005, 150]
164 car [857, 82]
160 car [877, 181]
159 car [1092, 286]
153 car [1239, 635]
145 car [881, 383]
40 car [1094, 70]
0 frame changed

166 car [1016, 179]
164 car [859, 97]
159 car [1109, 329]
154 car [878, 209]
40 car [1092, 69]
0 frame changed

166 car [1028, 207]
164 car [855, 120]
162 car [880, 29]
159 car [1137, 380]
40 car [1094, 69]
0 frame changed

166 car [1048, 241]
165 car [879, 280]
164 car [853, 146]
40 car [1094, 70]
0 frame changed

174 car [753, 122]
167 car [884, 59]
166 car [1062, 274]
165 car [879, 322]
164 car [855, 174]
40 car [1094, 71]
0 frame changed

174 car [737, 169]
167 car [883, 78]
166 car [1073, 310]
165 car [879, 376]
164 car [851, 205]
40 car [1095, 69]
0 frame changed

174 car [713, 221]
167 car [885, 99]
166 car [1094, 360]
165 car [874, 428]
164 car [851, 241]
162 car [871, 32]
40 car [1095, 70]
0 frame changed

174 car [675, 292]
167 car [885, 116]
166 car [1120, 415]
164 car [847, 280]
40 car [1096, 70]
0 frame changed

40 car [1095, 69]
0 frame changed

190 car [981, 46]
179 car [868, 772]
74 car [877, 170]
40 car [1095, 69]
0 frame changed

194 car [872, 115]
190 car [983, 56]
186 car [864, 51]
179 car [855, 878]
40 car [1098, 70]
0 frame changed

195 car [894, 240]
194 car [869, 134]
190 car [989, 79]
186 car [863, 68]
159 car [1271, 829]
40 car [1095, 69]
0 frame changed

195 car [881, 266]
194 car [868, 157]
190 car [997, 101]
186 car [863, 86]
167 car [868, 171]
159 car [1339, 927]
40 car [1100, 70]
0 frame changed

195 car [880, 305]
190 car [1007, 129]
186 car [859, 98]
145 car [833, 717]
40 car [1110, 72]
0 frame changed

196 car [858, 125]
195 car [881, 348]
190 car [1017, 156]
186 car [861, 115]
40 car [1124, 75]
0 frame changed

198 car [797, 930]
196 car [857, 146]
195 car [876, 400]
194 car [863, 246]
190 car [1028, 190]
186 car [856, 135]
40 car [1141, 77]
0 frame changed

196 car [856, 169]
194 car [866, 278]
190 car [1048, 227]
40 car [1172, 78]
0 frame changed

196 car [856, 192]
194 car [860, 313]
190 car [1064, 265]
0 frame changed

195 car [875, 593]
194 car [860, 353]
190 car [1077, 308]
182 car [1277, 80]
0 frame changed

195 car [877, 686]
194 car [852, 402]
190 car [1101, 368]
182 car [1313, 82]
74 car [860, 242]
0 frame changed

182 car [1340, 81]
74 car [852, 265]
0 frame changed

182 car [1373, 81]
145 car [858, 927]
74 car [852, 299]
0 frame changed

203 car [875, 67]
194 car [837, 572]
182 car [1395, 78]
74 car [853, 340]
0 frame changed

203 car [871, 77]
194 car [826, 658]
182 car [1398, 75]
74 car [850, 385]
0 frame changed

203 car [870, 94]
194 car [819, 772]
0 frame changed

206 car [874, 48]
203 car [867, 114]
194 car [812, 883]
188 car [850, 487]
0 frame changed

207 bicycle [160, 651]
206 car [870, 66]
203 car [866, 141]
194 car [800, 977]
188 car [853, 552]
182 car [1405, 63]
0 frame changed

207 bicycle [159, 651]
206 car [868, 76]
203 car [864, 161]
182 car [1395, 57]
0 frame changed

207 bicycle [157, 651]
206 car [872, 94]
203 car [862, 184]
182 car [1382, 45]
0 frame changed

213 car [837, 938]
212 car [737, 110]
207 bicycle [157, 650]
206 car [869, 114]
203 car [864, 211]
182 car [1371, 39]
0 frame changed

212 car [722, 146]
209 car [871, 142]
207 bicycle [155, 650]
206 car [870, 135]
203 car [864, 241]
182 car [1356, 32]
0 frame changed

212 car [702, 185]
207 bicycle [155, 649]
206 car [869, 156]
203 car [864, 270]
182 car [1343, 25]
0 frame changed

212 car [689, 223]
207 bicycle [156, 649]
206 car [868, 182]
203 car [866, 302]
0 frame changed

212 car [667, 263]
207 bicycle [157, 645]
206 car [871, 203]
203 car [869, 330]
0 frame changed

207 bicycle [159, 646]
206 car [875, 226]
203 car [868, 356]
0 frame changed

207 bicycle [158, 646]
206 car [875, 247]
203 car [867, 377]
0 frame changed

219 car [815, 31]
211 car [872, 54]
207 bicycle [162, 647]
206 car [876, 260]
203 car [869, 394]
0 frame changed

221 car [994, 84]
219 car [824, 49]
212 car [600, 391]
207 bicycle [163, 648]
206 car [878, 277]
203 car [865, 401]
0 frame changed

222 car [866, 96]
221 car [999, 105]
219 car [840, 53]
212 car [590, 403]
207 bicycle [170, 649]
203 car [863, 404]
0 frame changed

224 car [875, 272]
222 car [865, 110]
221 car [1003, 124]
212 car [592, 404]
207 bicycle [181, 647]
203 car [864, 403]
0 frame changed

224 car [876, 273]
222 car [865, 127]
221 car [1011, 146]
212 car [588, 406]
207 bicycle [181, 643]
203 car [863, 403]
0 frame changed

226 car [754, 71]
224 car [880, 272]
222 car [864, 139]
221 car [1016, 167]
219 car [868, 77]
212 car [587, 404]
203 car [864, 403]
0 frame changed

226 car [744, 84]
225 car [872, 89]
224 car [882, 273]
222 car [864, 155]
221 car [1026, 185]
212 car [591, 403]
203 car [863, 402]
0 frame changed

226 car [735, 103]
225 car [876, 95]
224 car [883, 274]
222 car [867, 172]
221 car [1037, 205]
212 car [590, 402]
207 bicycle [187, 646]
0 frame changed

226 car [725, 128]
224 car [884, 275]
222 car [869, 188]
221 car [1046, 225]
219 car [884, 114]
212 car [588, 401]
207 bicycle [184, 644]
206 car [864, 399]
0 frame changed

226 car [710, 150]
224 car [879, 275]
222 car [869, 199]
221 car [1047, 240]
219 car [884, 128]
212 car [586, 400]
207 bicycle [184, 642]
206 car [863, 402]
0 frame changed

226 car [690, 179]
225 car [879, 119]
224 car [875, 274]
221 car [1054, 262]
219 car [882, 133]
212 car [588, 399]
207 bicycle [184, 642]
206 car [863, 402]
0 frame changed

228 car [875, 282]
226 car [661, 204]
225 car [879, 120]
224 car [875, 274]
221 car [1062, 294]
219 car [884, 135]
212 car [589, 401]
207 bicycle [183, 645]
206 car [863, 402]
0 frame changed

229 car [868, 195]
228 car [875, 283]
226 car [628, 228]
225 car [879, 132]
224 car [874, 272]
223 car [1067, 281]
222 car [868, 213]
219 car [882, 148]
212 car [587, 401]
207 bicycle [183, 645]
206 car [864, 401]
0 frame changed

231 car [984, 34]
229 car [868, 197]
228 car [875, 282]
226 car [587, 255]
224 car [873, 272]
223 car [1070, 300]
219 car [881, 153]
212 car [589, 401]
207 bicycle [184, 647]
206 car [865, 401]
0 frame changed

231 car [993, 52]
224 car [873, 273]
223 car [1073, 312]
219 car [880, 156]
207 bicycle [180, 647]
206 car [866, 399]
0 frame changed

231 car [997, 70]
224 car [871, 274]
223 car [1076, 318]
219 car [879, 157]
207 bicycle [176, 647]
206 car [865, 397]
0 frame changed

233 car [913, 45]
231 car [1007, 89]
229 car [872, 210]
224 car [871, 274]
223 car [1079, 324]
222 car [873, 277]
212 car [592, 398]
207 bicycle [178, 645]
206 car [866, 396]
0 frame changed

237 car [366, 412]
233 car [930, 52]
231 car [1015, 109]
225 car [873, 158]
224 car [872, 273]
223 car [1077, 325]
212 car [587, 397]
207 bicycle [180, 646]
206 car [866, 396]
0 frame changed

237 car [250, 455]
233 car [954, 65]
231 car [1022, 126]
225 car [873, 158]
224 car [872, 274]
223 car [1078, 333]
219 car [874, 175]
212 car [588, 396]
207 bicycle [185, 648]
206 car [867, 395]
0 frame changed

233 car [973, 79]
231 car [1031, 143]
225 car [872, 158]
224 car [871, 273]
223 car [1078, 336]
219 car [871, 175]
212 car [590, 396]
206 car [867, 395]
0 frame changed

233 car [996, 91]
231 car [1034, 158]
225 car [873, 157]
224 car [872, 273]
223 car [1079, 336]
212 car [590, 395]
206 car [866, 395]
0 frame changed

233 car [1019, 102]
231 car [1035, 167]
225 car [873, 158]
224 car [874, 273]
223 car [1078, 336]
222 car [874, 279]
212 car [588, 395]
207 bicycle [185, 638]
206 car [867, 395]
0 frame changed

233 car [1048, 115]
231 car [1035, 177]
225 car [874, 159]
224 car [874, 273]
223 car [1077, 337]
222 car [874, 278]
219 car [873, 181]
207 bicycle [185, 638]
206 car [867, 395]
0 frame changed

245 car [1062, 27]
233 car [1079, 129]
231 car [1037, 183]
225 car [874, 158]
224 car [877, 273]
223 car [1077, 336]
219 car [872, 193]
207 bicycle [181, 638]
206 car [866, 394]
0 frame changed

248 car [878, 47]
233 car [1104, 140]
231 car [1036, 187]
229 car [869, 215]
225 car [874, 158]
224 car [874, 273]
223 car [1079, 337]
207 bicycle [184, 640]
206 car [867, 394]
0 frame changed

248 car [879, 67]
233 car [1130, 152]
231 car [1035, 190]
225 car [872, 158]
224 car [873, 274]
223 car [1078, 328]
207 bicycle [186, 646]
206 car [865, 394]
0 frame changed

253 car [761, 80]
248 car [882, 75]
245 car [1074, 45]
242 car [1811, 382]
233 car [1153, 164]
231 car [1034, 191]
225 car [874, 158]
224 car [874, 273]
223 car [1078, 332]
222 car [873, 276]
212 car [590, 394]
207 bicycle [194, 644]
206 car [867, 394]
0 frame changed

253 car [751, 95]
248 car [879, 88]
245 car [1077, 51]
233 car [1170, 176]
231 car [1034, 192]
225 car [870, 168]
224 car [874, 274]
223 car [1077, 328]
222 car [874, 276]
207 bicycle [201, 638]
206 car [868, 394]
0 frame changed

257 car [1449, 95]
253 car [744, 112]
248 car [882, 96]
245 car [1078, 55]
233 car [1185, 190]
231 car [1035, 190]
225 car [870, 172]
224 car [871, 274]
223 car [1077, 330]
222 car [874, 278]
207 bicycle [208, 639]
206 car [866, 391]
0 frame changed

257 car [1425, 72]
253 car [738, 130]
248 car [881, 108]
245 car [1083, 60]
233 car [1199, 204]
231 car [1035, 190]
225 car [874, 162]
224 car [872, 273]
223 car [1080, 332]
212 car [589, 393]
207 bicycle [208, 642]
206 car [866, 392]
0 frame changed

257 car [1398, 52]
253 car [734, 149]
251 car [876, 98]
248 car [878, 112]
245 car [1083, 63]
233 car [1209, 214]
231 car [1034, 190]
224 car [872, 273]
212 car [589, 393]
207 bicycle [215, 638]
206 car [866, 392]
0 frame changed

257 car [1372, 39]
253 car [728, 169]
248 car [877, 117]
245 car [1088, 68]
233 car [1220, 229]
231 car [1035, 188]
224 car [870, 273]
212 car [589, 393]
206 car [866, 392]
0 frame changed

257 car [1348, 25]
253 car [719, 187]
233 car [1229, 244]
231 car [1034, 187]
224 car [870, 274]
223 car [1078, 332]
212 car [590, 393]
206 car [865, 393]
0 frame changed

268 car [989, 76]
267 car [1088, 62]
253 car [711, 206]
251 car [875, 112]
233 car [1241, 259]
231 car [1034, 187]
224 car [870, 273]
223 car [1077, 333]
212 car [587, 392]
206 car [865, 393]
0 frame changed

268 car [996, 94]
267 car [1089, 66]
265 car [1001, 106]
253 car [705, 223]
251 car [877, 112]
233 car [1253, 276]
231 car [1034, 188]
224 car [869, 273]
223 car [1077, 333]
212 car [584, 392]
206 car [865, 394]
0 frame changed

273 car [876, 98]
272 car [871, 22]
268 car [1000, 105]
267 car [1090, 68]
253 car [700, 235]
251 car [875, 111]
248 car [873, 159]
233 car [1261, 289]
231 car [1034, 187]
224 car [869, 273]
223 car [1078, 333]
212 car [588, 394]
206 car [864, 392]
0 frame changed

273 car [878, 98]
272 car [874, 31]
268 car [1006, 112]
267 car [1094, 70]
253 car [695, 249]
251 car [878, 111]
248 car [877, 159]
233 car [1279, 306]
231 car [1035, 187]
224 car [873, 274]
223 car [1079, 332]
212 car [589, 394]
207 bicycle [212, 645]
206 car [864, 392]
0 frame changed

279 car [978, 47]
273 car [878, 98]
268 car [1007, 121]
267 car [1092, 71]
253 car [690, 264]
251 car [878, 111]
248 car [877, 159]
233 car [1288, 318]
231 car [1033, 186]
224 car [872, 274]
223 car [1080, 332]
212 car [590, 394]
207 bicycle [207, 644]
206 car [865, 391]
0 frame changed

279 car [978, 55]
273 car [878, 98]
268 car [1007, 131]
267 car [1094, 72]
253 car [682, 280]
251 car [878, 111]
233 car [1293, 330]
231 car [1033, 187]
224 car [871, 274]
223 car [1080, 332]
222 car [872, 275]
212 car [589, 396]
207 bicycle [206, 641]
206 car [865, 391]
0 frame changed

272 car [873, 50]
268 car [1011, 134]
267 car [1097, 72]
253 car [676, 291]
251 car [879, 110]
233 car [1296, 335]
231 car [1033, 188]
224 car [871, 273]
223 car [1080, 332]
222 car [874, 271]
212 car [590, 396]
207 bicycle [207, 637]
206 car [864, 392]
0 frame changed

268 car [1012, 138]
267 car [1096, 72]
253 car [673, 303]
251 car [878, 110]
233 car [1296, 337]
231 car [1035, 189]
224 car [869, 273]
223 car [1079, 326]
222 car [872, 273]
207 bicycle [210, 628]
206 car [862, 392]
0 frame changed

268 car [1014, 138]
267 car [1096, 71]
253 car [673, 312]
251 car [878, 110]
233 car [1294, 335]
231 car [1035, 192]
224 car [870, 273]
223 car [1080, 330]
207 bicycle [226, 615]
206 car [862, 391]
0 frame changed

290 car [870, 50]
268 car [1015, 149]
267 car [1095, 71]
253 car [667, 319]
252 car [1195, 40]
251 car [878, 111]
233 car [1294, 336]
231 car [1035, 194]
224 car [870, 273]
223 car [1082, 340]
212 car [591, 398]
207 bicycle [232, 624]
206 car [863, 391]
0 frame changed

290 car [868, 49]
267 car [1096, 70]
253 car [670, 322]
252 car [1180, 30]
251 car [878, 111]
233 car [1292, 335]
231 car [1040, 194]
224 car [869, 273]
212 car [590, 396]
206 car [862, 391]
0 frame changed

294 car [1085, 349]
290 car [870, 50]
267 car [1097, 72]
253 car [672, 322]
251 car [880, 112]
233 car [1294, 335]
224 car [871, 273]
212 car [594, 397]
206 car [864, 392]
0 frame changed

290 car [868, 50]
268 car [1019, 159]
267 car [1094, 71]
253 car [673, 324]
251 car [878, 111]
233 car [1294, 335]
224 car [870, 273]
223 car [1081, 329]
212 car [592, 398]
207 bicycle [232, 642]
206 car [865, 392]
0 frame changed

268 car [1020, 157]
267 car [1094, 72]
253 car [674, 323]
251 car [878, 112]
233 car [1292, 334]
223 car [1081, 323]
206 car [866, 391]
0 frame changed

294 car [1084, 351]
268 car [1020, 158]
233 car [1293, 334]
223 car [1081, 319]
206 car [865, 391]
0 frame changed

206 car [866, 390]
0 frame changed

206 car [865, 391]
0 frame changed

206 car [865, 391]
0 frame changed

294 car [1089, 352]
268 car [1021, 160]
233 car [1292, 332]
206 car [864, 392]
0 frame changed

294 car [1087, 349]
206 car [863, 391]
0 frame changed

294 car [1089, 346]
206 car [864, 390]
0 frame changed

294 car [1088, 347]
233 car [1293, 332]
206 car [865, 391]
0 frame changed

294 car [1088, 346]
206 car [864, 390]
0 frame changed

294 car [1088, 347]
249 car [1264, 107]
206 car [864, 391]
0 frame changed

302 car [665, 317]
294 car [1085, 348]
268 car [1022, 159]
267 car [1096, 73]
233 car [1290, 332]
224 car [873, 274]
223 car [1081, 319]
222 car [874, 276]
207 bicycle [232, 642]
206 car [864, 391]
0 frame changed

302 car [664, 317]
294 car [1083, 348]
268 car [1022, 158]
267 car [1094, 73]
253 car [591, 399]
233 car [1289, 331]
224 car [872, 274]
223 car [1081, 319]
222 car [873, 277]
207 bicycle [233, 640]
206 car [865, 391]
0 frame changed

302 car [666, 317]
294 car [1088, 347]
268 car [1022, 159]
267 car [1094, 72]
253 car [591, 400]
249 car [1275, 113]
233 car [1289, 331]
224 car [872, 273]
223 car [1080, 319]
222 car [873, 276]
207 bicycle [232, 641]
206 car [864, 392]
0 frame changed

302 car [672, 316]
294 car [1087, 347]
268 car [1021, 158]
267 car [1094, 72]
253 car [591, 401]
251 car [877, 110]
249 car [1257, 108]
233 car [1289, 332]
224 car [872, 274]
223 car [1080, 318]
222 car [873, 276]
207 bicycle [230, 643]
206 car [863, 391]
0 frame changed

302 car [667, 317]
294 car [1089, 348]
268 car [1020, 159]
267 car [1096, 72]
253 car [591, 400]
