frame_num,id,d2x,d2y,rx,ry,heading
0,V10,1697,394,142548,33096,
0,V9,810,913,68040,76692,
0,V8,885,456,74340,38304,
0,V7,895,285,75180,23940,
0,V6,1215,223,102060,18732,
0,V5,1843,865,154812,72660,
0,V4,792,925,66528,77700,
0,V3,1559,308,130956,25872,
0,V2,971,196,81564,16464,
0,V1,1064,209,89376,17556,
1,V15,904,585,75936,49140,
1,V14,1582,358,132888,30072,
1,V13,889,242,74676,20328,
1,V12,1125,161,94500,13524,
1,V11,948,172,79632,14448,
1,V7,890,319,74760,26796,
1,V6,1254,226,105336,18984,
1,V3,1528,289,128352,24276,
1,V2,974,209,81816,17556,
1,V1,1074,209,90216,17556,
2,V7,886,371,74424,31164,
2,V6,1286,225,108024,18900,
2,V2,979,217,82236,18228,
2,V1,1074,214,90216,17976,
3,V13,870,278,73080,23352,
3,V11,964,176,80976,14784,
3,V6,1323,226,111132,18984,
3,V2,989,235,83076,19740,
3,V1,1076,214,90384,17976,
4,V13,864,316,72576,26544,
4,V11,966,187,81144,15708,
4,V6,1342,224,112728,18816,
4,V2,996,253,83664,21252,
4,V1,1077,217,90468,18228,
5,V11,966,194,81144,16296,
5,V6,1353,221,113652,18564,
5,V2,1010,270,84840,22680,
5,V1,1082,223,90888,18732,
6,V25,1441,248,121044,20832,
6,V11,967,201,81228,16884,
6,V6,1352,220,113568,18480,
6,V2,1024,297,86016,24948,
6,V1,1088,227,91392,19068,
7,V25,1425,242,119700,20328,
7,V11,972,213,81648,17892,
7,V2,1041,340,87444,28560,
7,V1,1096,237,92064,19908,
8,V29,1187,217,99708,18228,
8,V28,1059,196,88956,16464,
8,V25,1413,238,118692,19992,
8,V11,976,227,81984,19068,
8,V1,1105,244,92820,20496,
9,V32,1296,207,108864,17388,
9,V29,1164,205,97776,17220,
9,V28,1058,197,88872,16548,
9,V11,986,246,82824,20664,
9,V1,1115,252,93660,21168,
10,V32,1282,203,107688,17052,
10,V29,1148,196,96432,16464,
10,V28,1057,197,88788,16548,
10,V11,993,271,83412,22764,
10,V1,1122,261,94248,21924,
11,V32,1272,195,106848,16380,
11,V25,1377,225,115668,18900,
11,V1,1136,270,95424,22680,
12,V38,966,200,81144,16800,
12,V37,881,190,74004,15960,
12,V25,1360,221,114240,18564,
12,V1,1143,281,96012,23604,
13,V38,972,213,81648,17892,
13,V28,1080,216,90720,18144,
13,V25,1343,216,112812,18144,
13,V1,1156,290,97104,24360,
14,V44,1200,211,100800,17724,
14,V38,975,233,81900,19572,
14,V28,1084,218,91056,18312,
14,V25,1327,211,111468,17724,
14,V1,1167,301,98028,25284,
15,V44,1171,202,98364,16968,
15,V38,982,253,82488,21252,
15,V28,1089,221,91476,18564,
15,V25,1313,206,110292,17304,
15,V1,1176,316,98784,26544,
16,V47,1046,191,87864,16044,
16,V44,1153,193,96852,16212,
16,V38,995,276,83580,23184,
16,V28,1097,232,92148,19488,
16,V25,1299,201,109116,16884,
16,V1,1186,327,99624,27468,
17,V51,996,235,83664,19740,
17,V50,893,177,75012,14868,
17,V47,1048,192,88032,16128,
17,V44,1131,183,95004,15372,
17,V38,1004,309,84336,25956,
17,V37,869,255,72996,21420,
17,V28,1099,237,92316,19908,
17,V25,1284,198,107856,16632,
17,V1,1198,340,100632,28560,
18,V51,1010,255,84840,21420,
18,V50,893,181,75012,15204,
18,V47,1052,192,88368,16128,
18,V44,1114,174,93576,14616,
18,V37,867,283,72828,23772,
18,V28,1108,242,93072,20328,
18,V27,1331,238,111804,19992,
18,V25,1266,197,106344,16548,
18,V1,1209,352,101556,29568,
19,V51,1021,283,85764,23772,
19,V50,891,189,74844,15876,
19,V47,1057,196,88788,16464,
19,V37,861,317,72324,26628,
19,V28,1119,252,93996,21168,
19,V1,1219,362,102396,30408,
20,V53,973,201,81732,16884,
20,V51,1036,323,87024,27132,
20,V50,890,198,74760,16632,
20,V47,1056,197,88704,16548,
20,V46,1275,217,107100,18228,
20,V37,851,366,71484,30744,
20,V28,1125,260,94500,21840,
20,V1,1225,375,102900,31500,
21,V53,984,214,82656,17976,
21,V50,892,210,74928,17640,
21,V47,1058,197,88872,16548,
21,V46,1256,211,105504,17724,
21,V28,1136,264,95424,22176,
21,V1,1237,384,103908,32256,
22,V53,987,223,82908,18732,
22,V50,886,228,74424,19152,
22,V47,1058,197,88872,16548,
22,V46,1234,201,103656,16884,
22,V39,1144,279,96096,23436,
22,V25,1188,169,99792,14196,
22,V1,1244,389,104496,32676,
23,V53,994,247,83496,20748,
23,V50,885,246,74340,20664,
23,V47,1058,198,88872,16632,
23,V46,1217,193,102228,16212,
23,V39,1153,287,96852,24108,
23,V25,1167,170,98028,14280,
23,V1,1251,395,105084,33180,
24,V56,977,196,82068,16464,
24,V53,1007,271,84588,22764,
24,V50,880,261,73920,21924,
24,V47,1059,197,88956,16548,
24,V46,1202,189,100968,15876,
24,V39,1163,297,97692,24948,
24,V1,1255,404,105420,33936,
25,V56,989,210,83076,17640,
25,V53,1021,297,85764,24948,
25,V50,870,290,73080,24360,
25,V47,1059,197,88956,16548,
25,V39,1171,307,98364,25788,
25,V1,1256,410,105504,34440,
26,V63,1167,179,98028,15036,
26,V56,999,221,83916,18564,
26,V50,860,329,72240,27636,
26,V39,1180,314,99120,26376,
26,V27,1334,243,112056,20412,
26,V1,1257,412,105588,34608,
27,V68,885,261,74340,21924,
27,V56,1011,238,84924,19992,
27,V39,1187,320,99708,26880,
27,V27,1350,252,113400,21168,
27,V1,1258,413,105672,34692,
28,V68,876,281,73584,23604,
