frame_num,id,d2x,d2y,rx,ry,heading
0,V4,575,444,36225,27972,
0,V3,551,292,34713,18396,S
0,V2,601,313,37863,19719,S
0,V1,1197,293,75411,18459,S
1,V7,550,285,34650,17955,S
1,V6,986,640,62118,40320,N
1,V5,1251,279,78813,17577,S
1,V3,550,292,34650,18396,S
1,V2,598,308,37674,19404,S
1,V1,1195,293,75285,18459,S
2,V3,549,293,34587,18459,S
2,V2,599,310,37737,19530,S
2,V1,1196,293,75348,18459,S
3,V5,1250,279,78750,17577,S
3,V3,549,294,34587,18522,S
3,V2,599,310,37737,19530,S
3,V1,1195,294,75285,18522,S
4,V10,782,540,49266,34020,N
4,V8,483,277,30429,17451,S
4,V5,1250,279,78750,17577,S
4,V3,549,293,34587,18459,S
4,V2,598,312,37674,19656,S
4,V1,1196,292,75348,18396,S
5,V10,736,523,46368,32949,N
5,V8,485,282,30555,17766,S
5,V7,550,285,34650,17955,S
5,V5,1250,280,78750,17640,S
5,V3,550,292,34650,18396,S
5,V2,599,311,37737,19593,S
5,V1,1196,289,75348,18207,S
6,V10,691,507,43533,31941,N
6,V8,486,284,30618,17892,S
6,V7,551,285,34713,17955,S
6,V5,1250,279,78750,17577,S
6,V3,550,293,34650,18459,S
6,V2,598,311,37674,19593,S
6,V1,1196,289,75348,18207,S
7,V10,660,492,41580,30996,N
7,V8,485,287,30555,18081,S
7,V7,551,285,34713,17955,S
7,V5,1250,279,78750,17577,S
7,V3,551,292,34713,18396,S
7,V2,599,312,37737,19656,S
7,V1,1196,289,75348,18207,S
8,V15,440,419,27720,26397,S
8,V10,632,478,39816,30114,N
8,V8,489,294,30807,18522,S
8,V7,552,284,34776,17892,S
8,V5,1250,279,78750,17577,S
8,V2,600,310,37800,19530,S
8,V1,1195,288,75285,18144,S
9,V15,440,419,27720,26397,S
9,V10,609,466,38367,29358,N
9,V8,490,297,30870,18711,S
9,V2,600,310,37800,19530,S
9,V1,1196,289,75348,18207,S
10,V19,701,442,44163,27846,
10,V15,442,418,27846,26334,S
10,V10,594,451,37422,28413,N
10,V8,491,302,30933,19026,S
10,V2,599,310,37737,19530,S
10,V1,1196,289,75348,18207,S
11,V10,580,439,36540,27657,S
11,V8,490,307,30870,19341,S
11,V5,1251,279,78813,17577,S
11,V2,599,311,37737,19593,S
11,V1,1196,288,75348,18144,S
12,V10,569,420,35847,26460,S
18,V8,455,336,28665,21168,S
18,V2,599,310,37737,19530,S
18,V1,1196,292,75348,18396,S
19,V24,540,329,34020,20727,S
19,V8,455,340,28665,21420,S
19,V5,1251,279,78813,17577,S
19,V2,600,311,37800,19593,S
19,V1,1196,292,75348,18396,S
20,V24,526,320,33138,20160,S
20,V16,409,312,25767,19656,S
20,V15,444,411,27972,25893,S
20,V8,455,341,28665,21483,S
20,V5,1250,279,78750,17577,S
20,V2,600,310,37800,19530,S
20,V1,1195,293,75285,18459,S
21,V24,511,310,32193,19530,S
21,V15,444,412,27972,25956,S
21,V8,456,342,28728,21546,S
21,V5,1251,279,78813,17577,S
21,V2,600,310,37800,19530,S
21,V1,1196,293,75348,18459,S
22,V24,498,299,31374,18837,S
22,V15,443,413,27909,26019,S
22,V8,456,344,28728,21672,S
22,V5,1251,279,78813,17577,S
22,V2,600,309,37800,19467,S
22,V1,1195,292,75285,18396,S
23,V24,490,292,30870,18396,S
23,V2,599,309,37737,19467,S
24,V25,456,348,28728,21924,S
24,V24,484,284,30492,17892,S
24,V2,599,308,37737,19404,S
25,V25,456,348,28728,21924,S
25,V24,481,276,30303,17388,S
25,V15,443,415,27909,26145,S
25,V5,1250,279,78750,17577,S
25,V2,599,310,37737,19530,S
25,V1,1195,292,75285,18396,S
26,V37,571,435,35973,27405,S
26,V25,455,343,28665,21609,S
26,V15,443,414,27909,26082,S
