time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
46.0,23.0,0.0,0.0,28.0,11.51146800954673,0.0,0.0,6.330605582762247,1617098603.2868192
47.0,25.0,0.0,0.0,31.0,10.785925313174006,0.0,0.0,7.026393816754961,1617098603.2868192
48.0,26.0,0.0,0.0,35.0,10.919418086443718,0.0,0.0,7.195777535286677,1617098603.2868192
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617100491.542818
50.0,3.0,0.0,0.0,6.0,3.271267963420702,0.0,0.0,28.4010512000868,1617100491.542818
51.0,10.0,0.0,0.0,16.0,21.35482551979812,0.0,0.0,5.182687374004527,1617100491.542818
52.0,11.0,0.0,0.0,24.0,19.28839506049256,0.0,0.0,9.374845119267444,1617100491.542818
53.0,18.0,0.0,0.0,29.0,18.462635050604742,0.0,0.0,10.133686556598397,1617100491.542818
54.0,44.0,0.0,0.0,51.0,13.627406301014773,0.0,0.0,8.321231880345337,1617100491.542818
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617102365.4238212
56.0,14.0,0.0,0.0,12.0,7.96543323230185,0.0,0.0,4.474236540419609,1617102365.4238212
57.0,15.0,0.0,0.0,16.0,7.576300086518447,0.0,0.0,8.211125898162488,1617102365.4238212
58.0,17.0,0.0,0.0,19.0,7.4458599874782525,0.0,0.0,7.267396280025974,1617102365.4238212
59.0,23.0,0.0,0.0,27.0,10.336819470865292,0.0,0.0,10.275920482301103,1617102365.4238212
60.0,26.0,0.0,0.0,35.0,10.495170875290246,0.0,0.0,8.557888096920477,1617102365.4238212
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617104256.8432195
62.0,3.0,0.0,0.0,7.0,0.3013168773335063,0.0,0.0,21.20108825661698,1617104256.8432195
63.0,16.0,0.0,0.0,20.0,10.343631728904334,0.0,0.0,12.603668674823483,1617104256.8432195
64.0,34.0,0.0,0.0,47.0,11.514490371980996,0.0,0.0,8.300918497427778,1617104256.8432195
65.0,37.0,0.0,0.0,48.0,11.706861054185389,0.0,0.0,8.237809523559719,1617104256.8432195
66.0,41.0,0.0,0.0,54.0,11.809575177500244,0.0,0.0,7.632684488823275,1617104256.8432195
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617106095.4544973
68.0,6.0,0.0,0.0,6.0,11.201182370194198,0.0,0.0,4.27645910694635,1617106095.4544973
69.0,16.0,0.0,0.0,16.0,29.74721705741605,0.0,0.0,3.616998864492371,1617106095.4544973
70.0,18.0,0.0,0.0,22.0,27.137077197641577,0.0,0.0,6.296062113391638,1617106095.4544973
71.0,23.0,0.0,0.0,38.0,24.80791086616187,0.0,0.0,8.467612412644032,1617106095.4544973
72.0,39.0,0.0,0.0,55.0,18.966606202158914,0.0,0.0,8.03843767147998,1617106095.4544973
