time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616862006.110437
2.0,15.0,0.0,0.0,24.0,12.342267496084386,0.0,0.0,16.90114739947753,1616862006.110437
3.0,19.0,0.0,0.0,35.0,16.23066129995249,0.0,0.0,22.70340589777085,1616862006.110437
4.0,20.0,0.0,0.0,39.0,15.774718553223352,0.0,0.0,22.70612129009312,1616862006.110437
5.0,21.0,0.0,0.0,41.0,15.764585291212535,0.0,0.0,21.995346340844364,1616862006.110437
6.0,27.0,0.0,0.0,48.0,14.69057982824686,0.0,0.0,20.262317015423765,1616862006.110437
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616863275.2297556
8.0,11.0,0.0,0.0,11.0,16.163805139030437,0.0,0.0,8.479168062446622,1616863275.2297556
9.0,19.0,0.0,0.0,25.0,15.357077139392851,0.0,0.0,15.341820206238548,1616863275.2297556
10.0,29.0,0.0,0.0,35.0,18.009932891911845,0.0,0.0,16.978922880725495,1616863275.2297556
11.0,54.0,0.0,0.0,60.0,18.734393777403724,0.0,0.0,16.29261286691567,1616863275.2297556
12.0,59.0,0.0,0.0,62.0,17.756129070704546,0.0,0.0,15.84398771971069,1616863275.2297556
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616864552.0276864
14.0,6.0,0.0,0.0,3.0,6.376047411628868,0.0,0.0,11.096343580400442,1616864552.0276864
15.0,11.0,0.0,0.0,11.0,9.687273056270923,0.0,0.0,16.30272073656275,1616864552.0276864
16.0,29.0,0.0,0.0,38.0,16.21483678382898,0.0,0.0,18.74969301088731,1616864552.0276864
17.0,48.0,0.0,0.0,61.0,17.61150639976354,0.0,0.0,17.4670272617542,1616864552.0276864
18.0,55.0,0.0,0.0,79.0,18.882974999757188,0.0,0.0,20.38695187293828,1616864552.0276864
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616870198.1251223
20.0,3.0,0.0,0.0,5.0,15.176206838119173,0.0,0.0,18.720473345566823,1616870198.1251223
21.0,3.0,0.0,0.0,7.0,15.158864725189202,0.0,0.0,14.611817706699853,1616870198.1251223
22.0,9.0,0.0,0.0,17.0,12.66056544278836,0.0,0.0,14.27200757954344,1616870198.1251223
23.0,18.0,0.0,0.0,25.0,20.801394050452803,0.0,0.0,13.46867429430623,1616870198.1251223
24.0,48.0,0.0,0.0,57.0,21.61885335296843,0.0,0.0,14.575011078099596,1616870198.1251223
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616873349.3608124
26.0,16.0,0.0,0.0,24.0,15.053315706573413,0.0,0.0,21.01244006185731,1616873349.3608124
27.0,29.0,0.0,0.0,35.0,21.700181728531877,0.0,0.0,26.065149259896742,1616873349.3608124
28.0,32.0,0.0,0.0,43.0,24.32668562902477,0.0,0.0,24.01962648103364,1616873349.3608124
29.0,35.0,0.0,0.0,45.0,24.19841306982364,0.0,0.0,23.013867168259488,1616873349.3608124
30.0,37.0,0.0,0.0,47.0,24.48804486238672,0.0,0.0,22.40355620029695,1616873349.3608124
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616876518.2508588
32.0,8.0,0.0,0.0,14.0,17.8617623892831,0.0,0.0,25.080302845441878,1616876518.2508588
33.0,15.0,0.0,0.0,23.0,24.592279775445327,0.0,0.0,21.14424565651183,1616876518.2508588
34.0,26.0,0.0,0.0,48.0,25.24129726075932,0.0,0.0,19.552613835671625,1616876518.2508588
35.0,35.0,0.0,0.0,65.0,27.88372361255743,0.0,0.0,19.692996023502896,1616876518.2508588
36.0,38.0,0.0,0.0,66.0,26.88745992768403,0.0,0.0,19.730386455612123,1616876518.2508588
