frame_num,id,d2x,d2y,rx,ry,heading
0,V8,518,332,70966,45484,
0,V7,621,201,85077,27537,
0,V6,913,286,125081,39182,
0,V5,824,318,112888,43566,
0,V4,613,284,83981,38908,
0,V3,826,214,113162,29318,
0,V2,620,277,84940,37949,
0,V1,829,227,113573,31099,
1,V13,665,324,91105,44388,
1,V12,765,239,104805,32743,
1,V11,780,212,106860,29044,
1,V10,478,163,65486,22331,
1,V9,827,334,113299,45758,
1,V8,516,332,70692,45484,
1,V7,601,198,82337,27126,
1,V6,890,283,121930,38771,
1,V5,822,320,112614,43840,
1,V2,619,275,84803,37675,
2,V8,517,332,70829,45484,
2,V7,580,188,79460,25756,
3,V12,712,228,97544,31236,
3,V10,453,156,62061,21372,
3,V8,518,332,70966,45484,
3,V7,562,184,76994,25208,
4,V12,685,223,93845,30551,
4,V10,444,153,60828,20961,
4,V8,517,332,70829,45484,
4,V2,615,279,84255,38223,
5,V12,662,215,90694,29455,
5,V10,434,147,59458,20139,
5,V8,516,332,70692,45484,
5,V2,610,280,83570,38360,
6,V12,641,206,87817,28222,
6,V10,426,143,58362,19591,
6,V8,517,332,70829,45484,
7,V20,711,231,97407,31647,
7,V12,621,202,85077,27674,
7,V10,420,141,57540,19317,
7,V8,517,333,70829,45621,
8,V20,691,226,94667,30962,
8,V17,305,131,41785,17947,
8,V12,606,197,83022,26989,
8,V10,413,139,56581,19043,
8,V8,518,332,70966,45484,
9,V20,670,218,91790,29866,
9,V17,308,132,42196,18084,
9,V12,589,191,80693,26167,
9,V10,407,135,55759,18495,
9,V8,517,332,70829,45484,
10,V20,649,212,88913,29044,
10,V17,313,134,42881,18358,
10,V12,575,187,78775,25619,
10,V10,405,131,55485,17947,
10,V8,518,332,70966,45484,
10,V5,819,316,112203,43292,
11,V22,550,156,75350,21372,
11,V20,629,206,86173,28222,
11,V12,562,183,76994,25071,
11,V10,400,130,54800,17810,
11,V8,518,332,70966,45484,
12,V24,324,142,44388,19454,
12,V22,535,155,73295,21235,
12,V20,614,202,84118,27674,
12,V12,548,176,75076,24112,
12,V10,396,128,54252,17536,
12,V8,518,332,70966,45484,
12,V4,615,279,84255,38223,
13,V24,328,143,44936,19591,
13,V8,516,336,70692,46032,
14,V24,331,144,45347,19728,
14,V8,511,340,70007,46580,
15,V24,337,147,46169,20139,
15,V20,567,187,77679,25619,
15,V8,497,349,68089,47813,
16,V8,479,366,65623,50142,
17,V8,450,381,61650,52197,
18,V24,353,157,48361,21509,
18,V15,677,330,92749,45210,
18,V8,406,402,55622,55074,
19,V24,358,159,49046,21783,
19,V15,677,337,92749,46169,
20,V31,461,157,63157,21509,
20,V15,671,345,91927,47265,
21,V31,453,155,62061,21235,
21,V15,663,360,90831,49320,
22,V15,648,376,88776,51512,
26,V37,1135,616,155495,84392,
40,V41,120,565,16440,77405,
40,V39,312,445,42744,60965,
41,V45,444,202,60828,27674,
42,V45,465,211,63705,28907,
43,V49,64,538,8768,73706,
43,V48,515,443,70555,60691,
43,V45,489,220,66993,30140,
44,V48,440,474,60280,64938,
44,V45,512,230,70144,31510,
45,V48,333,501,45621,68637,
46,V48,197,543,26989,74391,
47,V48,90,580,12330,79460,
50,V54,323,179,44251,24523,
51,V54,334,185,45758,25345,
52,V57,641,434,87817,59458,
52,V54,342,190,46854,26030,
53,V60,314,143,43018,19591,
53,V59,352,160,48224,21920,
53,V57,643,486,88091,66582,
53,V54,354,198,48498,27126,
54,V60,324,146,44388,20002,
54,V59,365,164,50005,22468,
54,V57,690,544,94530,74528,
54,V54,366,206,50142,28222,
55,V60,336,147,46032,20139,
55,V59,377,170,51649,23290,
55,V54,380,214,52060,29318,
56,V60,345,154,47265,21098,
56,V59,390,175,53430,23975,
56,V54,393,223,53841,30551,
57,V60,355,158,48635,21646,
57,V59,403,181,55211,24797,
57,V54,409,236,56033,32332,
58,V60,368,162,50416,22194,
58,V59,419,188,57403,25756,
58,V54,425,249,58225,34113,
59,V60,379,170,51923,23290,
59,V59,436,196,59732,26852,
59,V54,441,266,60417,36442,
60,V60,394,176,53978,24112,
60,V59,454,206,62198,28222,
60,V54,458,284,62746,38908,
61,V60,413,183,56581,25071,
61,V59,474,217,64938,29729,
61,V54,473,305,64801,41785,
62,V60,434,191,59458,26167,
62,V59,500,228,68500,31236,
62,V54,475,332,65075,45484,
63,V60,452,200,61924,27400,
63,V59,524,241,71788,33017,
64,V60,475,209,65075,28633,
64,V59,552,252,75624,34524,
65,V65,362,145,49594,19865,
65,V60,505,219,69185,30003,
65,V59,578,265,79186,36305,
66,V65,372,148,50964,20276,
66,V60,542,231,74254,31647,
66,V59,606,275,83022,37675,
67,V59,627,285,85899,39045,
69,V65,399,158,54663,21646,
70,V71,287,155,39319,21235,
72,V65,431,170,59047,23290,
73,V71,307,168,42059,23016,
73,V65,445,174,60965,23838,
74,V74,325,130,44525,17810,
74,V71,315,174,43155,23838,
74,V65,460,179,63020,24523,
75,V74,338,132,46306,18084,
75,V71,327,175,44799,23975,
75,V65,477,184,65349,25208,
76,V74,349,133,47813,18221,
76,V71,336,183,46032,25071,
76,V65,494,188,67678,25756,
77,V74,361,140,49457,19180,
77,V71,345,188,47265,25756,
77,V65,512,194,70144,26578,
78,V77,332,145,45484,19865,
78,V74,372,144,50964,19728,
78,V71,353,191,48361,26167,
79,V77,338,153,46306,20961,
79,V74,382,146,52334,20002,
79,V71,366,200,50142,27400,
80,V77,345,153,47265,20961,
80,V71,375,204,51375,27948,
80,V65,570,210,78090,28770,
81,V77,354,157,48498,21509,
81,V71,386,212,52882,29044,
82,V77,363,160,49731,21920,
82,V74,412,158,56444,21646,
82,V71,399,217,54663,29729,
83,V81,324,127,44388,17399,
83,V77,373,163,51101,22331,
83,V76,834,339,114258,46443,
83,V75,680,331,93160,45347,
83,V74,423,159,57951,21783,
83,V71,413,227,56581,31099,
83,V65,630,235,86310,32195,
84,V81,331,127,45347,17399,
84,V77,382,166,52334,22742,
84,V76,834,340,114258,46580,
84,V75,679,334,93023,45758,
84,V74,436,162,59732,22194,
84,V71,426,238,58362,32606,
84,V65,653,242,89461,33154,
85,V81,338,128,46306,17536,
85,V77,390,169,53430,23153,
85,V76,832,341,113984,46717,
85,V75,678,335,92886,45895,
85,V74,446,164,61102,22468,
85,V71,441,246,60417,33702,
86,V85,684,331,93708,45347,
86,V81,346,130,47402,17810,
86,V77,399,174,54663,23838,
86,V76,832,340,113984,46580,
86,V74,460,171,63020,23427,
86,V71,456,254,62472,34798,
87,V89,1015,404,139055,55348,
87,V85,684,331,93708,45347,
87,V81,352,131,48224,17947,
87,V77,411,180,56307,24660,
87,V76,833,340,114121,46580,
87,V74,471,174,64527,23838,
87,V71,470,261,64390,35757,
88,V90,1228,365,168236,50005,
88,V85,682,330,93434,45210,
88,V81,356,132,48772,18084,
88,V77,421,183,57677,25071,
88,V76,832,340,113984,46580,
88,V74,485,179,66445,24523,
88,V71,480,269,65760,36853,
89,V91,1011,346,138507,47402,
89,V90,1198,339,164126,46443,
89,V85,679,330,93023,45210,
89,V81,361,134,49457,18358,
89,V77,431,188,59047,25756,
89,V76,833,342,114121,46854,
89,V74,499,185,68363,25345,
89,V71,490,280,67130,38360,
90,V91,986,319,135082,43703,
90,V90,1141,314,156317,43018,
90,V85,680,333,93160,45621,
90,V77,444,195,60828,26715,
90,V76,832,342,113984,46854,
90,V74,514,191,70418,26167,
90,V71,498,288,68226,39456,
90,V65,767,291,105079,39867,
91,V94,376,143,51512,19591,
91,V91,954,295,130698,40415,
91,V90,1076,292,147412,40004,
91,V85,680,332,93160,45484,
91,V80,301,119,41237,16303,
91,V77,455,200,62335,27400,
91,V76,833,341,114121,46717,
91,V74,532,193,72884,26441,
91,V71,504,297,69048,40689,
91,V65,779,297,106723,40689,
92,V94,385,145,52745,19865,
92,V91,911,279,124807,38223,
92,V90,1012,271,138644,37127,
92,V80,304,119,41648,16303,
92,V77,466,205,63842,28085,
92,V76,832,341,113984,46717,
92,V71,510,306,69870,41922,
93,V94,395,146,54115,20002,
93,V91,866,264,118642,36168,
