time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616866425.1720865
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.967138461538461,1616866425.1720865
3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,33.204399544275205,1616866425.1720865
4.0,4.0,0.0,0.0,20.0,18.45452653371038,0.0,0.0,23.279584592663333,1616866425.1720865
5.0,10.0,0.0,0.0,40.0,24.254242319814534,0.0,0.0,35.349400547238254,1616866425.1720865
6.0,17.0,0.0,0.0,60.0,25.247379951034407,0.0,0.0,34.39136988688069,1616866425.1720865
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616871596.9659762
8.0,4.0,0.0,0.0,14.0,13.296677285087975,0.0,0.0,21.22412831630652,1616871596.9659762
9.0,8.0,0.0,0.0,17.0,26.227082560637875,0.0,0.0,25.14267545167917,1616871596.9659762
10.0,9.0,0.0,0.0,25.0,24.33732229096109,0.0,0.0,25.57516403481624,1616871596.9659762
11.0,11.0,0.0,0.0,33.0,21.914091198305343,0.0,0.0,24.38409798009416,1616871596.9659762
12.0,15.0,0.0,0.0,56.0,31.43952419609389,0.0,0.0,22.220341242428187,1616871596.9659762
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616874775.8888135
14.0,3.0,0.0,0.0,8.0,22.38165416429237,0.0,0.0,26.813362249409124,1616874775.8888135
15.0,4.0,0.0,0.0,13.0,27.141340410280726,0.0,0.0,24.961454630417222,1616874775.8888135
16.0,4.0,0.0,0.0,16.0,27.141340410280726,0.0,0.0,27.85886948454932,1616874775.8888135
17.0,4.0,0.0,0.0,19.0,27.141340410280726,0.0,0.0,22.35134317912398,1616874775.8888135
18.0,6.0,0.0,0.0,23.0,19.41216099035781,0.0,0.0,20.56155668495477,1616874775.8888135
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616877689.1695676
20.0,4.0,0.0,0.0,10.0,13.890052799681571,0.0,0.0,16.220941921135292,1616877689.1695676
21.0,5.0,0.0,0.0,20.0,22.599503876850083,0.0,0.0,18.332851146826155,1616877689.1695676
22.0,9.0,0.0,0.0,51.0,33.99320205216177,0.0,0.0,29.00155828081329,1616877689.1695676
23.0,13.0,0.0,0.0,62.0,30.716592892328705,0.0,0.0,24.691724290931027,1616877689.1695676
24.0,13.0,0.0,0.0,66.0,30.716592892328705,0.0,0.0,24.133929163111457,1616877689.1695676
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616880080.7790766
26.0,1.0,0.0,0.0,4.0,20.21577235328891,0.0,0.0,7.504039644630845,1616880080.7790766
27.0,3.0,0.0,0.0,11.0,19.657350484791223,0.0,0.0,19.779498369077007,1616880080.7790766
28.0,4.0,0.0,0.0,17.0,15.662505579388382,0.0,0.0,25.113074085671556,1616880080.7790766
29.0,7.0,0.0,0.0,25.0,31.87532006175727,0.0,0.0,29.780810262968977,1616880080.7790766
30.0,8.0,0.0,0.0,32.0,34.52579515109272,0.0,0.0,28.81579086195637,1616880080.7790766
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616881893.2617054
32.0,1.0,0.0,0.0,10.0,66.9702030936147,0.0,0.0,14.326939988098534,1616881893.2617054
33.0,1.0,0.0,0.0,10.0,66.9702030936147,0.0,0.0,14.326939988098534,1616881893.2617054
34.0,1.0,0.0,0.0,16.0,66.9702030936147,0.0,0.0,22.221032850664574,1616881893.2617054
35.0,4.0,0.0,0.0,23.0,25.247192847925383,0.0,0.0,20.03111888325092,1616881893.2617054
36.0,6.0,0.0,0.0,29.0,33.880047065951196,0.0,0.0,25.651582736560943,1616881893.2617054
