time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617041674.383922
2.0,9.0,0.0,0.0,18.0,22.737194842562204,0.0,0.0,8.419294338760723,1617041674.383922
3.0,22.0,0.0,0.0,40.0,18.25013687424364,0.0,0.0,9.342938508847656,1617041674.383922
4.0,38.0,0.0,0.0,84.0,14.623971121654783,0.0,0.0,8.924069500709432,1617041674.383922
5.0,42.0,0.0,0.0,99.0,15.211403381533216,0.0,0.0,7.715665785359199,1617041674.383922
6.0,43.0,0.0,0.0,107.0,15.092547651904583,0.0,0.0,8.310750477872103,1617041674.383922
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617044606.598623
8.0,2.0,0.0,0.0,37.0,12.567089329143986,0.0,0.0,4.042991318321328,1617044606.598623
9.0,9.0,0.0,0.0,72.0,22.271238117154613,0.0,0.0,6.1770091750223965,1617044606.598623
10.0,17.0,0.0,0.0,131.0,20.49778365708917,0.0,0.0,7.555805332759573,1617044606.598623
11.0,19.0,0.0,0.0,169.0,19.419861767962857,0.0,0.0,6.240430945376688,1617044606.598623
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617048120.892259
13.0,2.0,0.0,0.0,46.0,8.28891881955603,0.0,0.0,2.585914075487676,1617048120.892259
14.0,2.0,0.0,0.0,80.0,8.28891881955603,0.0,0.0,4.516156028743381,1617048120.892259
15.0,15.0,0.0,0.0,108.0,21.47902206615224,0.0,0.0,5.752548685465353,1617048120.892259
16.0,29.0,0.0,0.0,139.0,17.404811287199763,0.0,0.0,6.924222689835535,1617048120.892259
17.0,39.0,0.0,0.0,179.0,16.116422321950644,0.0,0.0,5.832132809837469,1617048120.892259
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617051370.3505518
19.0,3.0,0.0,0.0,16.0,20.64467889191084,0.0,0.0,3.771757235868923,1617051370.3505518
20.0,8.0,0.0,0.0,42.0,14.463897332309829,0.0,0.0,4.822495995235595,1617051370.3505518
21.0,11.0,0.0,0.0,83.0,12.27107396459926,0.0,0.0,6.132523832359783,1617051370.3505518
22.0,21.0,0.0,0.0,119.0,16.551392778312117,0.0,0.0,6.976016576889025,1617051370.3505518
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617054570.8974783
24.0,5.0,0.0,0.0,33.0,8.991067349489528,0.0,0.0,4.623165779553335,1617054570.8974783
25.0,13.0,0.0,0.0,64.0,9.21357657453509,0.0,0.0,5.683655125293815,1617054570.8974783
26.0,17.0,0.0,0.0,85.0,10.169918592500805,0.0,0.0,5.994151658031969,1617054570.8974783
27.0,18.0,0.0,0.0,104.0,11.081437981678796,0.0,0.0,6.6694325752187495,1617054570.8974783
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617057834.4802563
29.0,7.0,0.0,0.0,32.0,12.08736969174866,0.0,0.0,5.51119209378346,1617057834.4802563
30.0,12.0,0.0,0.0,57.0,16.813163847312673,0.0,0.0,4.961248632158172,1617057834.4802563
31.0,17.0,0.0,0.0,79.0,16.703511959632266,0.0,0.0,6.3241567074778215,1617057834.4802563
32.0,20.0,0.0,0.0,107.0,18.422732746025822,0.0,0.0,5.345977000607816,1617057834.4802563
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617061018.6894062
34.0,8.0,0.0,0.0,47.0,15.56461497243897,0.0,0.0,8.288379067298592,1617061018.6894062
35.0,18.0,0.0,0.0,102.0,12.103509946101,0.0,0.0,7.747761165174533,1617061018.6894062
36.0,20.0,0.0,0.0,118.0,11.046763481962016,0.0,0.0,6.793464158757767,1617061018.6894062
37.0,20.0,0.0,0.0,141.0,11.046763481962016,0.0,0.0,6.788099837051911,1617061018.6894062
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617064185.0142727
39.0,8.0,0.0,0.0,46.0,23.76094913259936,0.0,0.0,9.783803804425965,1617064185.0142727
40.0,16.0,0.0,0.0,86.0,21.88045349153384,0.0,0.0,9.06235892941767,1617064185.0142727
41.0,23.0,0.0,0.0,125.0,17.737263136271004,0.0,0.0,7.358321685506909,1617064185.0142727
42.0,32.0,0.0,0.0,147.0,15.715037890623863,0.0,0.0,6.965791376206189,1617064185.0142727
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617067342.7278914
44.0,4.0,0.0,0.0,45.0,12.35410403202052,0.0,0.0,7.77009477622158,1617067342.7278914
45.0,18.0,0.0,0.0,75.0,14.83588156621375,0.0,0.0,5.809409096653865,1617067342.7278914
46.0,37.0,0.0,0.0,106.0,13.432747165019606,0.0,0.0,6.707705044049471,1617067342.7278914
47.0,40.0,0.0,0.0,130.0,13.96566317634002,0.0,0.0,6.851923822703912,1617067342.7278914
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617070536.7988887
49.0,1.0,0.0,0.0,34.0,3.1578041406371296,0.0,0.0,3.548073566867159,1617070536.7988887
50.0,11.0,0.0,0.0,80.0,17.062735336365588,0.0,0.0,7.033076181204102,1617070536.7988887
51.0,24.0,0.0,0.0,95.0,13.982281077880296,0.0,0.0,6.6421101360831365,1617070536.7988887
52.0,37.0,0.0,0.0,136.0,11.771621076421312,0.0,0.0,5.958534607278303,1617070536.7988887
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617073820.0963652
54.0,8.0,0.0,0.0,21.0,14.432861172485406,0.0,0.0,5.360628967625039,1617073820.0963652
55.0,9.0,0.0,0.0,38.0,14.162405578063137,0.0,0.0,5.8772105185748895,1617073820.0963652
56.0,12.0,0.0,0.0,65.0,15.8433138175902,0.0,0.0,7.41396955757397,1617073820.0963652
57.0,23.0,0.0,0.0,88.0,16.790562878902314,0.0,0.0,7.4047140031681185,1617073820.0963652
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617076942.34732
59.0,6.0,0.0,0.0,39.0,23.579463878841064,0.0,0.0,4.7864702487978565,1617076942.34732
60.0,9.0,0.0,0.0,55.0,23.14121954135821,0.0,0.0,6.07937026441421,1617076942.34732
61.0,10.0,0.0,0.0,79.0,22.441573914952222,0.0,0.0,7.1032407901167005,1617076942.34732
62.0,15.0,0.0,0.0,99.0,20.720444181281643,0.0,0.0,7.565100860551747,1617076942.34732
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617080672.3959882
64.0,3.0,0.0,0.0,45.0,13.19678735504151,0.0,0.0,3.822082323826703,1617080672.3959882
65.0,12.0,0.0,0.0,61.0,10.383361974047924,0.0,0.0,3.5394434872172007,1617080672.3959882
66.0,14.0,0.0,0.0,93.0,9.720994740600952,0.0,0.0,4.482816675887233,1617080672.3959882
