time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617041591.5424027
2.0,20.0,0.0,0.0,47.0,25.11432345895585,0.0,0.0,34.55445592278455,1617041591.5424027
3.0,33.0,0.0,0.0,86.0,33.19367243983646,0.0,0.0,31.17240821973344,1617041591.5424027
4.0,43.0,0.0,0.0,108.0,27.954982128320484,0.0,0.0,26.265894104740383,1617041591.5424027
5.0,54.0,0.0,0.0,126.0,23.786317464653827,0.0,0.0,27.09533475905192,1617041591.5424027
6.0,55.0,0.0,0.0,149.0,23.14327844278486,0.0,0.0,30.379607925920645,1617041591.5424027
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617044842.006374
8.0,18.0,0.0,0.0,36.0,13.662776407137178,0.0,0.0,36.92420737071966,1617044842.006374
9.0,24.0,0.0,0.0,86.0,20.500209818758133,0.0,0.0,29.79398075751667,1617044842.006374
10.0,30.0,0.0,0.0,110.0,22.276210008174264,0.0,0.0,28.689268730884333,1617044842.006374
11.0,36.0,0.0,0.0,117.0,24.18249184895589,0.0,0.0,28.011328741254697,1617044842.006374
12.0,36.0,0.0,0.0,118.0,24.161136711588192,0.0,0.0,28.26137513481467,1617044842.006374
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617048379.679536
14.0,13.0,0.0,0.0,21.0,7.206321362806057,0.0,0.0,25.851396825489047,1617048379.679536
15.0,27.0,0.0,0.0,54.0,14.31825065101847,0.0,0.0,22.920931433608725,1617048379.679536
16.0,37.0,0.0,0.0,99.0,18.49945462419452,0.0,0.0,27.97921918127642,1617048379.679536
17.0,53.0,0.0,0.0,141.0,24.107462485262303,0.0,0.0,23.0878585610456,1617048379.679536
18.0,65.0,0.0,0.0,162.0,23.15428941258248,0.0,0.0,21.40363298196612,1617048379.679536
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617051915.846181
20.0,5.0,0.0,0.0,14.0,15.730148625922862,0.0,0.0,28.74348484097002,1617051915.846181
21.0,27.0,0.0,0.0,39.0,26.49072701473852,0.0,0.0,30.6993626641556,1617051915.846181
22.0,46.0,0.0,0.0,78.0,26.275589060551287,0.0,0.0,36.70100812086478,1617051915.846181
23.0,63.0,0.0,0.0,133.0,24.628851791893915,0.0,0.0,29.117381150030177,1617051915.846181
24.0,67.0,0.0,0.0,147.0,25.702515405163105,0.0,0.0,28.53611700620368,1617051915.846181
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617055435.5530863
26.0,12.0,0.0,0.0,24.0,7.410359216267884,0.0,0.0,22.4353143262058,1617055435.5530863
27.0,12.0,0.0,0.0,52.0,7.076500987682085,0.0,0.0,33.226417184082976,1617055435.5530863
28.0,25.0,0.0,0.0,75.0,17.82498116519534,0.0,0.0,36.27264491888111,1617055435.5530863
29.0,37.0,0.0,0.0,117.0,14.92777602480853,0.0,0.0,37.20543344913466,1617055435.5530863
30.0,42.0,0.0,0.0,149.0,18.37478333982047,0.0,0.0,34.22276445475315,1617055435.5530863
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617058930.0140626
32.0,10.0,0.0,0.0,26.0,11.0905408749294,0.0,0.0,12.002491950100584,1617058930.0140626
33.0,17.0,0.0,0.0,37.0,6.412535661079748,0.0,0.0,23.542216512647965,1617058930.0140626
34.0,23.0,0.0,0.0,51.0,5.258208707083388,0.0,0.0,32.51966643964989,1617058930.0140626
35.0,40.0,0.0,0.0,103.0,18.4556328414518,0.0,0.0,31.181700130876088,1617058930.0140626
36.0,48.0,0.0,0.0,164.0,22.24994484943028,0.0,0.0,32.96348014660184,1617058930.0140626
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617062338.434542
38.0,8.0,0.0,0.0,27.0,26.764870400517427,0.0,0.0,16.500334991374498,1617062338.434542
39.0,23.0,0.0,0.0,56.0,16.249739041674296,0.0,0.0,14.100783103380309,1617062338.434542
40.0,24.0,0.0,0.0,75.0,20.107903753704,0.0,0.0,18.69637308121993,1617062338.434542
41.0,34.0,0.0,0.0,97.0,18.218694322149258,0.0,0.0,24.223510327789267,1617062338.434542
42.0,42.0,0.0,0.0,146.0,18.550658289472263,0.0,0.0,25.02601762158605,1617062338.434542
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617065796.2962184
44.0,4.0,0.0,0.0,16.0,36.652830311293016,0.0,0.0,27.661295977219776,1617065796.2962184
45.0,9.0,0.0,0.0,36.0,25.27619340108909,0.0,0.0,26.85241166853378,1617065796.2962184
46.0,16.0,0.0,0.0,43.0,14.796966113324864,0.0,0.0,25.79798830947234,1617065796.2962184
47.0,17.0,0.0,0.0,52.0,21.264618341240944,0.0,0.0,36.26609720683048,1617065796.2962184
48.0,24.0,0.0,0.0,73.0,18.65010900624492,0.0,0.0,35.06340902458376,1617065796.2962184
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617068995.892448
50.0,18.0,0.0,0.0,39.0,26.21776936121076,0.0,0.0,21.889788138020776,1617068995.892448
51.0,33.0,0.0,0.0,88.0,29.31126630748201,0.0,0.0,23.331188316021336,1617068995.892448
52.0,47.0,0.0,0.0,117.0,27.746283408360867,0.0,0.0,20.117486754386764,1617068995.892448
53.0,53.0,0.0,0.0,131.0,24.89825094221533,0.0,0.0,18.411906581444445,1617068995.892448
54.0,59.0,0.0,0.0,155.0,24.00139116761096,0.0,0.0,20.84511367061645,1617068995.892448
55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617072426.8817134
56.0,28.0,0.0,0.0,39.0,16.81457852071626,0.0,0.0,21.4433290119704,1617072426.8817134
57.0,33.0,0.0,0.0,56.0,15.816352282745555,0.0,0.0,28.57958898624811,1617072426.8817134
58.0,41.0,0.0,0.0,77.0,16.830002424553204,0.0,0.0,27.071271183009816,1617072426.8817134
59.0,55.0,0.0,0.0,92.0,17.12968855304759,0.0,0.0,26.218520106289542,1617072426.8817134
60.0,60.0,0.0,0.0,102.0,17.00169954212686,0.0,0.0,30.584046958287708,1617072426.8817134
61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617075924.170786
62.0,17.0,0.0,0.0,19.0,13.822475362705305,0.0,0.0,47.220501683670086,1617075924.170786
63.0,31.0,0.0,0.0,47.0,14.994434530545966,0.0,0.0,33.63953112004258,1617075924.170786
64.0,39.0,0.0,0.0,78.0,18.14340581246774,0.0,0.0,34.75932174006936,1617075924.170786
65.0,49.0,0.0,0.0,100.0,18.818592871056023,0.0,0.0,34.50459656821258,1617075924.170786
66.0,67.0,0.0,0.0,119.0,15.73976759397423,0.0,0.0,33.17843620472963,1617075924.170786
67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617079510.3034573
68.0,13.0,0.0,0.0,31.0,1.293362996136954,0.0,0.0,43.476549276251134,1617079510.3034573
