frame_num,id,d2x,d2y,rx,ry,heading
46,V1,832,906,166400,181200,
47,V1,1120,869,224000,173800,
48,V1,1359,836,271800,167200,
49,V1,1572,803,314400,160600,
50,V1,1744,771,348800,154200,
102,V12,1655,467,331000,93400,
103,V12,1620,456,324000,91200,
117,V13,793,360,158600,72000,
118,V13,797,362,159400,72400,
119,V13,802,365,160400,73000,
124,V13,804,383,160800,76600,
139,V13,816,463,163200,92600,
148,V13,819,535,163800,107000,
162,V26,705,423,141000,84600,
163,V26,696,435,139200,87000,
164,V26,690,447,138000,89400,
165,V26,682,464,136400,92800,
166,V30,792,322,158400,64400,
166,V26,676,480,135200,96000,
167,V31,939,354,187800,70800,
167,V26,674,496,134800,99200,
168,V26,670,514,134000,102800,
169,V26,656,536,131200,107200,
170,V26,641,563,128200,112600,
171,V39,798,342,159600,68400,
171,V38,729,365,145800,73000,
171,V26,631,602,126200,120400,
172,V39,796,341,159200,68200,
172,V38,723,366,144600,73200,
172,V31,971,382,194200,76400,
172,V26,605,641,121000,128200,
173,V39,794,343,158800,68600,
173,V38,714,374,142800,74800,
173,V31,980,387,196000,77400,
173,V26,582,693,116400,138600,
174,V38,706,381,141200,76200,
175,V46,1792,537,358400,107400,
175,V38,692,386,138400,77200,
176,V50,798,362,159600,72400,
176,V49,857,343,171400,68600,
176,V38,677,399,135400,79800,
176,V31,1017,421,203400,84200,
177,V50,801,365,160200,73000,
177,V49,861,344,172200,68800,
177,V38,660,407,132000,81400,
177,V31,1033,432,206600,86400,
178,V49,859,345,171800,69000,
179,V61,797,380,159400,76000,
179,V49,863,355,172600,71000,
180,V61,802,383,160400,76600,
180,V48,942,359,188400,71800,
180,V38,602,438,120400,87600,
181,V48,946,364,189200,72800,
182,V49,864,366,172800,73200,
182,V48,950,369,190000,73800,
183,V48,962,374,192400,74800,
184,V67,1319,379,263800,75800,
184,V61,802,409,160400,81800,
184,V48,971,380,194200,76000,
184,V38,531,496,106200,99200,
185,V69,891,398,178200,79600,
185,V48,975,384,195000,76800,
185,V38,506,519,101200,103800,
186,V73,810,439,162000,87800,
186,V48,994,389,198800,77800,
187,V73,825,455,165000,91000,
187,V48,1009,398,201800,79600,
188,V73,812,470,162400,94000,
189,V84,1013,419,202600,83800,
189,V73,813,490,162600,98000,
189,V69,925,430,185000,86000,
189,V50,812,385,162400,77000,
190,V73,835,509,167000,101800,
190,V69,955,445,191000,89000,
191,V73,836,531,167200,106200,
191,V69,966,465,193200,93000,
192,V98,1524,608,304800,121600,
192,V97,922,436,184400,87200,
192,V84,1054,447,210800,89400,
192,V73,828,562,165600,112400,
192,V69,973,484,194600,96800,
193,V98,1549,619,309800,123800,
193,V84,1081,461,216200,92200,
193,V73,840,602,168000,120400,
193,V69,996,506,199200,101200,
193,V62,1471,445,294200,89000,
194,V101,158,737,31600,147400,
194,V98,1553,621,310600,124200,
194,V84,1096,474,219200,94800,
194,V74,817,437,163400,87400,
194,V73,839,644,167800,128800,
194,V72,734,386,146800,77200,
194,V69,1011,527,202200,105400,
195,V106,947,494,189400,98800,
195,V101,85,764,17000,152800,
195,V84,1108,492,221600,98400,
196,V106,980,517,196000,103400,
196,V84,1147,512,229400,102400,
197,V106,1001,547,200200,109400,
197,V93,827,486,165400,97200,
197,V84,1173,531,234600,106200,
