time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
31.0,13.0,0.0,0.0,37.0,39.482481577101424,0.0,0.0,41.02809346059076,1617057600.2451315
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617060731.7291346
33.0,11.0,0.0,0.0,19.0,31.39455068944165,0.0,0.0,35.07413374171349,1617060731.7291346
34.0,25.0,0.0,0.0,42.0,36.15914464722684,0.0,0.0,26.38844217815265,1617060731.7291346
35.0,28.0,0.0,0.0,82.0,37.36992059586138,0.0,0.0,24.868739020884487,1617060731.7291346
36.0,39.0,0.0,0.0,109.0,38.90174231182136,0.0,0.0,33.94433134618086,1617060731.7291346
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617063893.792364
38.0,8.0,0.0,0.0,31.0,54.960683251713874,0.0,0.0,32.55969122023593,1617063893.792364
39.0,13.0,0.0,0.0,60.0,37.938326138927806,0.0,0.0,29.572722090165147,1617063893.792364
40.0,19.0,0.0,0.0,76.0,36.31960300449493,0.0,0.0,30.11069242319489,1617063893.792364
41.0,28.0,0.0,0.0,90.0,26.40206481758633,0.0,0.0,28.01659877799836,1617063893.792364
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617067012.3065126
43.0,19.0,0.0,0.0,25.0,22.94858962469141,0.0,0.0,28.24346439023786,1617067012.3065126
44.0,26.0,0.0,0.0,56.0,20.18866675587533,0.0,0.0,22.702115981035654,1617067012.3065126
45.0,40.0,0.0,0.0,78.0,27.30583500116292,0.0,0.0,23.53259695156665,1617067012.3065126
46.0,44.0,0.0,0.0,82.0,26.02188846848369,0.0,0.0,25.13155291868676,1617067012.3065126
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617070035.6640797
48.0,12.0,0.0,0.0,32.0,17.062420606376502,0.0,0.0,32.82329260841882,1617070035.6640797
49.0,32.0,0.0,0.0,46.0,16.15646354627629,0.0,0.0,26.57781865372933,1617070035.6640797
50.0,35.0,0.0,0.0,59.0,20.55393990658772,0.0,0.0,26.09985066374142,1617070035.6640797
51.0,49.0,0.0,0.0,82.0,19.00481550319813,0.0,0.0,29.62232458087187,1617070035.6640797
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617073322.1615329
53.0,12.0,0.0,0.0,39.0,22.988117268315204,0.0,0.0,22.66532573918043,1617073322.1615329
54.0,28.0,0.0,0.0,80.0,22.86268394798216,0.0,0.0,33.20973206057208,1617073322.1615329
55.0,36.0,0.0,0.0,104.0,26.28291752575736,0.0,0.0,35.471437075220656,1617073322.1615329
56.0,37.0,0.0,0.0,118.0,25.68320478725517,0.0,0.0,36.47013853500811,1617073322.1615329
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617076512.0378702
58.0,6.0,0.0,0.0,7.0,20.94065445788145,0.0,0.0,27.17666567371657,1617076512.0378702
59.0,8.0,0.0,0.0,12.0,32.958722718279205,0.0,0.0,31.84416778049794,1617076512.0378702
60.0,15.0,0.0,0.0,19.0,34.58406947966022,0.0,0.0,45.07630735473749,1617076512.0378702
61.0,29.0,0.0,0.0,54.0,31.005488952446857,0.0,0.0,30.87503493211054,1617076512.0378702
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617079831.2258723
63.0,2.0,0.0,0.0,10.0,13.72665348849796,0.0,0.0,54.372786449786965,1617079831.2258723
64.0,19.0,0.0,0.0,44.0,39.27564576296289,0.0,0.0,50.577680342402566,1617079831.2258723
65.0,28.0,0.0,0.0,53.0,36.47701288540417,0.0,0.0,47.800650132929846,1617079831.2258723
66.0,33.0,0.0,0.0,56.0,33.67014590456962,0.0,0.0,45.03825429227605,1617079831.2258723
