frame_num,id,d2x,d2y,rx,ry,heading
0,V17,449,302,35920,24160,N
0,V16,188,555,15040,44400,N
0,V15,322,322,25760,25760,N
0,V14,963,361,77040,28880,N
0,V13,718,285,57440,22800,N
0,V12,590,312,47200,24960,N
0,V11,484,259,38720,20720,S
0,V10,600,257,48000,20560,S
0,V9,598,267,47840,21360,S
0,V8,422,366,33760,29280,N
0,V7,472,140,37760,11200,S
0,V6,699,201,55920,16080,S
0,V5,732,354,58560,28320,N
0,V4,607,225,48560,18000,S
0,V3,440,215,35200,17200,S
0,V2,512,225,40960,18000,S
0,V1,905,340,72400,27200,N
1,V18,925,363,74000,29040,N
1,V17,449,302,35920,24160,N
1,V13,717,285,57360,22800,N
1,V12,590,312,47200,24960,N
1,V10,601,257,48080,20560,S
2,V17,445,303,35600,24240,N
2,V13,718,290,57440,23200,N
2,V12,593,311,47440,24880,N
3,V17,444,303,35520,24240,N
3,V13,716,286,57280,22880,N
3,V12,591,310,47280,24800,N
3,V11,483,257,38640,20560,S
3,V9,600,266,48000,21280,S
3,V6,696,201,55680,16080,S
3,V4,609,227,48720,18160,S
4,V23,519,132,41520,10560,S
4,V22,794,156,63520,12480,S
4,V20,979,143,78320,11440,S
4,V17,443,303,35440,24240,N
4,V15,326,317,26080,25360,N
4,V13,716,286,57280,22880,N
4,V12,589,312,47120,24960,N
4,V11,483,257,38640,20560,S
4,V9,600,266,48000,21280,S
4,V6,696,202,55680,16160,S
4,V4,607,225,48560,18000,S
4,V3,440,215,35200,17200,S
4,V2,513,227,41040,18160,S
5,V23,533,129,42640,10320,S
5,V22,826,155,66080,12400,S
5,V17,444,303,35520,24240,N
5,V13,716,289,57280,23120,N
5,V12,592,311,47360,24880,N
5,V11,484,257,38720,20560,S
5,V9,599,265,47920,21200,S
5,V6,697,202,55760,16160,S
5,V4,609,227,48720,18160,S
6,V23,554,128,44320,10240,S
6,V22,857,155,68560,12400,S
6,V17,447,302,35760,24160,N
6,V13,718,288,57440,23040,N
6,V12,591,311,47280,24880,N
6,V11,484,257,38720,20560,S
6,V9,600,266,48000,21280,S
6,V6,699,201,55920,16080,S
6,V4,610,226,48800,18080,S
7,V22,883,153,70640,12240,S
7,V21,696,210,55680,16800,S
7,V17,445,304,35600,24320,N
7,V15,327,318,26160,25440,N
7,V13,720,284,57600,22720,N
7,V12,592,311,47360,24880,N
7,V11,483,257,38640,20560,S
7,V10,603,256,48240,20480,S
7,V9,600,267,48000,21360,S
7,V6,697,201,55760,16080,S
7,V4,607,226,48560,18080,S
8,V22,904,152,72320,12160,S
8,V21,695,210,55600,16800,S
8,V17,446,303,35680,24240,N
8,V15,324,320,25920,25600,N
8,V13,719,285,57520,22800,N
8,V12,591,310,47280,24800,N
8,V11,483,257,38640,20560,S
8,V10,601,257,48080,20560,S
8,V6,696,201,55680,16080,S
8,V4,607,226,48560,18080,S
8,V2,513,225,41040,18000,S
9,V22,924,150,73920,12000,S
9,V17,446,304,35680,24320,N
9,V13,721,287,57680,22960,N
9,V11,484,257,38720,20560,S
9,V10,602,257,48160,20560,S
9,V6,698,200,55840,16000,S
9,V4,609,226,48720,18080,S
9,V2,513,225,41040,18000,S
10,V22,939,148,75120,11840,S
10,V17,448,303,35840,24240,N
10,V13,719,287,57520,22960,N
10,V11,484,257,38720,20560,S
10,V10,602,257,48160,20560,S
10,V9,600,265,48000,21200,S
10,V6,699,200,55920,16000,S
10,V4,610,226,48800,18080,S
10,V2,513,226,41040,18080,S
11,V22,950,146,76000,11680,S
11,V17,449,302,35920,24160,N
11,V13,719,287,57520,22960,N
11,V11,484,257,38720,20560,S
11,V10,601,257,48080,20560,S
11,V9,600,266,48000,21280,S
11,V6,697,201,55760,16080,S
11,V4,610,227,48800,18160,S
11,V2,513,226,41040,18080,S
12,V22,961,145,76880,11600,S
12,V21,695,210,55600,16800,S
12,V17,450,302,36000,24160,N
12,V15,326,320,26080,25600,N
12,V13,719,290,57520,23200,N
12,V11,484,257,38720,20560,S
12,V10,602,257,48160,20560,S
12,V9,600,265,48000,21200,S
12,V6,697,201,55760,16080,S
12,V4,609,226,48720,18080,S
12,V2,513,225,41040,18000,S
13,V22,973,142,77840,11360,S
13,V17,451,302,36080,24160,N
13,V13,722,293,57760,23440,N
13,V12,594,311,47520,24880,N
13,V11,484,257,38720,20560,S
13,V10,602,257,48160,20560,S
13,V6,698,200,55840,16000,S
13,V4,609,226,48720,18080,S
13,V2,513,226,41040,18080,S
14,V17,452,299,36160,23920,N
14,V13,720,292,57600,23360,N
14,V12,594,311,47520,24880,N
14,V11,483,256,38640,20480,S
14,V10,601,257,48080,20560,S
14,V4,609,227,48720,18160,S
14,V2,514,226,41120,18080,S
15,V21,694,211,55520,16880,S
15,V13,718,290,57440,23200,N
15,V11,483,257,38640,20560,S
15,V10,602,257,48160,20560,S
15,V9,601,265,48080,21200,S
15,V4,609,226,48720,18080,S
15,V2,514,226,41120,18080,S
16,V21,694,211,55520,16880,S
16,V13,718,291,57440,23280,N
16,V11,484,256,38720,20480,S
16,V9,600,265,48000,21200,S
16,V4,608,227,48640,18160,S
17,V17,451,300,36080,24000,N
17,V13,720,292,57600,23360,N
17,V12,592,312,47360,24960,N
17,V11,484,257,38720,20560,S
17,V9,600,265,48000,21200,S
17,V6,698,201,55840,16080,S
17,V4,609,226,48720,18080,S
18,V17,450,301,36000,24080,N
18,V13,719,288,57520,23040,N
18,V12,591,312,47280,24960,N
18,V11,483,257,38640,20560,S
18,V10,602,257,48160,20560,S
18,V9,601,265,48080,21200,S
18,V6,696,201,55680,16080,S
18,V4,609,226,48720,18080,S
19,V21,695,210,55600,16800,S
19,V17,449,301,35920,24080,N
19,V13,717,289,57360,23120,N
19,V12,590,312,47200,24960,N
19,V11,481,258,38480,20640,S
19,V10,602,257,48160,20560,S
19,V9,600,265,48000,21200,S
19,V4,607,225,48560,18000,S
19,V2,515,227,41200,18160,S
20,V21,694,211,55520,16880,S
20,V13,717,290,57360,23200,N
20,V12,591,311,47280,24880,N
20,V11,482,257,38560,20560,S
20,V10,601,258,48080,20640,S
20,V9,600,266,48000,21280,S
20,V4,607,226,48560,18080,S
21,V51,445,302,35600,24160,N
21,V42,867,106,69360,8480,S
21,V21,694,211,55520,16880,S
21,V15,325,322,26000,25760,N
21,V13,716,289,57280,23120,N
21,V12,591,311,47280,24880,N
21,V11,482,257,38560,20560,S
21,V10,601,257,48080,20560,S
21,V9,600,265,48000,21200,S
21,V6,696,201,55680,16080,S
21,V4,607,226,48560,18080,S
22,V51,443,306,35440,24480,N
22,V15,326,321,26080,25680,N
22,V13,715,288,57200,23040,N
22,V12,591,313,47280,25040,N
22,V11,482,257,38560,20560,S
22,V10,600,257,48000,20560,S
22,V9,599,265,47920,21200,S
22,V6,696,201,55680,16080,S
22,V4,608,226,48640,18080,S
23,V51,444,304,35520,24320,N
23,V15,323,322,25840,25760,N
23,V13,716,287,57280,22960,N
23,V12,590,312,47200,24960,N
23,V11,482,257,38560,20560,S
23,V10,602,256,48160,20480,S
23,V9,600,266,48000,21280,S
23,V6,695,201,55600,16080,S
23,V4,608,226,48640,18080,S
23,V2,514,226,41120,18080,S
24,V51,445,304,35600,24320,N
24,V21,694,210,55520,16800,S
24,V15,323,321,25840,25680,N
24,V13,716,289,57280,23120,N
24,V12,590,311,47200,24880,N
24,V11,483,257,38640,20560,S
24,V10,601,257,48080,20560,S
24,V9,600,266,48000,21280,S
24,V6,696,202,55680,16160,S
24,V4,609,227,48720,18160,S
24,V2,513,225,41040,18000,S
25,V51,446,304,35680,24320,N
25,V21,694,210,55520,16800,S
25,V15,324,319,25920,25520,N
25,V13,717,288,57360,23040,N
25,V12,591,312,47280,24960,N
25,V11,481,257,38480,20560,S
25,V10,600,256,48000,20480,S
25,V9,600,265,48000,21200,S
25,V6,696,201,55680,16080,S
25,V4,608,226,48640,18080,S
25,V2,514,225,41120,18000,S
26,V51,445,304,35600,24320,N
26,V15,325,320,26000,25600,N
26,V13,717,291,57360,23280,N
26,V12,590,312,47200,24960,N
26,V11,482,257,38560,20560,S
26,V9,599,266,47920,21280,S
26,V6,696,201,55680,16080,S
26,V4,608,225,48640,18000,S
26,V2,514,227,41120,18160,S
27,V51,445,303,35600,24240,N
27,V15,324,321,25920,25680,N
27,V13,717,289,57360,23120,N
27,V12,590,311,47200,24880,N
27,V11,482,257,38560,20560,S
27,V9,599,266,47920,21280,S
27,V6,695,201,55600,16080,S
27,V4,608,225,48640,18000,S
27,V2,514,226,41120,18080,S
28,V51,445,304,35600,24320,N
28,V21,694,210,55520,16800,S
28,V15,324,320,25920,25600,N
28,V13,718,293,57440,23440,N
28,V12,590,311,47200,24880,N
28,V11,482,257,38560,20560,S
28,V9,600,266,48000,21280,S
28,V6,696,201,55680,16080,S
28,V4,609,226,48720,18080,S
28,V2,513,226,41040,18080,S
29,V51,445,303,35600,24240,N
29,V21,696,210,55680,16800,S
29,V15,324,319,25920,25520,N
29,V13,717,290,57360,23200,N
29,V12,590,312,47200,24960,N
29,V11,482,257,38560,20560,S
29,V9,599,266,47920,21280,S
29,V4,609,226,48720,18080,S
29,V2,514,227,41120,18160,S
30,V51,444,303,35520,24240,N
30,V13,717,291,57360,23280,N
30,V12,589,312,47120,24960,N
30,V11,483,257,38640,20560,S
30,V10,601,257,48080,20560,S
30,V9,599,266,47920,21280,S
30,V4,608,226,48640,18080,S
30,V2,513,227,41040,18160,S
31,V51,445,303,35600,24240,N
31,V13,717,289,57360,23120,N
31,V12,590,311,47200,24880,N
31,V11,482,257,38560,20560,S
31,V10,602,257,48160,20560,S
31,V9,599,265,47920,21200,S
31,V4,608,226,48640,18080,S
32,V51,445,304,35600,24320,N
32,V42,867,106,69360,8480,S
32,V21,694,211,55520,16880,S
32,V15,322,321,25760,25680,N
32,V13,717,288,57360,23040,N
32,V12,592,311,47360,24880,N
32,V11,483,257,38640,20560,S
32,V10,600,257,48000,20560,S
32,V9,600,265,48000,21200,S
32,V4,609,227,48720,18160,S
33,V51,445,303,35600,24240,N
33,V15,323,321,25840,25680,N
33,V13,717,287,57360,22960,N
33,V12,590,312,47200,24960,N
33,V11,482,257,38560,20560,S
33,V10,600,257,48000,20560,S
33,V9,598,265,47840,21200,S
33,V4,607,226,48560,18080,S
34,V51,445,303,35600,24240,N
34,V13,716,287,57280,22960,N
34,V12,590,312,47200,24960,N
34,V11,482,257,38560,20560,S
34,V10,600,256,48000,20480,S
34,V9,600,265,48000,21200,S
34,V4,608,224,48640,17920,S
34,V2,514,227,41120,18160,S
35,V51,445,303,35600,24240,N
35,V21,695,211,55600,16880,S
35,V13,717,289,57360,23120,N
35,V12,590,311,47200,24880,N
35,V11,483,257,38640,20560,S
35,V10,601,256,48080,20480,S
35,V9,600,265,48000,21200,S
35,V4,609,226,48720,18080,S
36,V51,445,303,35600,24240,N
36,V42,867,106,69360,8480,S
36,V21,695,211,55600,16880,S
36,V15,323,320,25840,25600,N
36,V13,718,288,57440,23040,N
36,V12,591,313,47280,25040,N
36,V11,483,257,38640,20560,S
36,V10,600,257,48000,20560,S
36,V9,599,265,47920,21200,S
36,V4,609,226,48720,18080,S
37,V51,444,303,35520,24240,N
37,V13,717,291,57360,23280,N
37,V12,590,312,47200,24960,N
37,V11,483,257,38640,20560,S
37,V9,598,265,47840,21200,S
37,V4,608,226,48640,18080,S
37,V2,513,227,41040,18160,S
38,V51,445,303,35600,24240,N
38,V13,716,289,57280,23120,N
38,V12,590,313,47200,25040,N
38,V11,483,258,38640,20640,S
38,V9,599,266,47920,21280,S
38,V4,609,225,48720,18000,S
38,V2,514,227,41120,18160,S
39,V51,445,303,35600,24240,N
39,V21,695,210,55600,16800,S
39,V13,717,289,57360,23120,N
39,V12,591,311,47280,24880,N
39,V11,484,258,38720,20640,S
39,V10,601,257,48080,20560,S
39,V9,600,265,48000,21200,S
39,V6,696,202,55680,16160,S
39,V4,608,227,48640,18160,S
40,V51,445,303,35600,24240,N
40,V42,867,106,69360,8480,S
40,V21,694,211,55520,16880,S
40,V13,717,289,57360,23120,N
40,V12,592,312,47360,24960,N
40,V11,484,257,38720,20560,S
40,V10,601,258,48080,20640,S
40,V9,599,265,47920,21200,S
40,V4,608,228,48640,18240,S
41,V51,445,303,35600,24240,N
41,V42,867,106,69360,8480,S
41,V21,693,211,55440,16880,S
41,V13,716,286,57280,22880,N
41,V12,591,312,47280,24960,N
41,V11,483,257,38640,20560,S
41,V10,602,256,48160,20480,S
41,V4,608,226,48640,18080,S
42,V51,445,303,35600,24240,N
42,V42,866,106,69280,8480,S
42,V21,693,211,55440,16880,S
42,V15,322,320,25760,25600,N
42,V13,716,287,57280,22960,N
42,V12,591,312,47280,24960,N
42,V11,482,257,38560,20560,S
42,V10,602,256,48160,20480,S
42,V6,695,201,55600,16080,S
42,V4,609,227,48720,18160,S
42,V2,513,226,41040,18080,S
43,V51,445,303,35600,24240,N
43,V42,867,106,69360,8480,S
43,V21,695,211,55600,16880,S
43,V13,718,290,57440,23200,N
43,V12,592,311,47360,24880,N
43,V11,484,257,38720,20560,S
43,V10,603,258,48240,20640,S
43,V9,600,265,48000,21200,S
43,V4,609,228,48720,18240,S
44,V51,445,302,35600,24160,N
44,V42,866,106,69280,8480,S
44,V21,695,211,55600,16880,S
44,V13,717,287,57360,22960,N
44,V12,591,312,47280,24960,N
44,V11,483,257,38640,20560,S
44,V10,602,257,48160,20560,S
44,V9,601,266,48080,21280,S
44,V4,608,226,48640,18080,S
45,V51,444,305,35520,24400,N
45,V21,694,211,55520,16880,S
45,V13,717,286,57360,22880,N
45,V12,590,313,47200,25040,N
45,V11,483,257,38640,20560,S
45,V10,602,257,48160,20560,S
45,V9,600,265,48000,21200,S
45,V4,607,225,48560,18000,S
45,V2,514,225,41120,18000,S
46,V51,444,303,35520,24240,N
46,V21,694,210,55520,16800,S
46,V13,716,287,57280,22960,N
46,V12,590,312,47200,24960,N
46,V11,483,257,38640,20560,S
46,V10,602,257,48160,20560,S
46,V9,600,265,48000,21200,S
46,V4,608,226,48640,18080,S
46,V2,513,225,41040,18000,S
47,V85,437,154,34960,12320,S
47,V51,444,303,35520,24240,N
47,V42,867,105,69360,8400,S
47,V21,695,210,55600,16800,S
47,V13,717,288,57360,23040,N
47,V12,591,311,47280,24880,N
47,V11,483,257,38640,20560,S
47,V10,602,257,48160,20560,S
47,V9,600,266,48000,21280,S
47,V4,609,227,48720,18160,S
48,V85,444,156,35520,12480,S
48,V51,446,303,35680,24240,N
48,V21,695,211,55600,16880,S
48,V13,716,287,57280,22960,N
48,V12,590,312,47200,24960,N
48,V11,483,257,38640,20560,S
48,V10,602,256,48160,20480,S
48,V9,601,265,48080,21200,S
49,V85,446,158,35680,12640,S
49,V51,448,302,35840,24160,N
49,V21,694,211,55520,16880,S
49,V13,716,287,57280,22960,N
49,V12,589,312,47120,24960,N
49,V11,482,257,38560,20560,S
49,V10,601,256,48080,20480,S
49,V9,601,266,48080,21280,S
49,V2,514,226,41120,18080,S
50,V85,445,160,35600,12800,S
50,V51,446,302,35680,24160,N
50,V21,695,210,55600,16800,S
50,V13,717,288,57360,23040,N
50,V12,590,310,47200,24800,N
50,V11,484,257,38720,20560,S
50,V9,601,265,48080,21200,S
50,V4,609,226,48720,18080,S
51,V51,445,302,35600,24160,N
51,V13,717,287,57360,22960,N
51,V12,591,310,47280,24800,N
