time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617041640.2308395
2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,41.36033039107996,1617041640.2308395
3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,41.32684717653533,1617041640.2308395
4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,38.08101507985499,1617041640.2308395
5.0,8.0,0.0,0.0,22.0,11.596841941941555,0.0,0.0,27.742746192574177,1617041640.2308395
6.0,8.0,0.0,0.0,26.0,10.03599076189404,0.0,0.0,27.861623081269407,1617041640.2308395
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617044562.8306143
8.0,3.0,0.0,0.0,10.0,47.57278645352213,0.0,0.0,23.23022670502361,1617044562.8306143
9.0,4.0,0.0,0.0,23.0,46.150440568831215,0.0,0.0,16.64221432389676,1617044562.8306143
10.0,5.0,0.0,0.0,41.0,43.39119117906358,0.0,0.0,18.26584342257757,1617044562.8306143
11.0,7.0,0.0,0.0,51.0,39.14398227073313,0.0,0.0,20.467151457635435,1617044562.8306143
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617047895.1084323
13.0,2.0,0.0,0.0,10.0,9.178500620250666,0.0,0.0,6.661034697710105,1617047895.1084323
14.0,4.0,0.0,0.0,15.0,35.642621703688526,0.0,0.0,11.869584287421544,1617047895.1084323
15.0,7.0,0.0,0.0,29.0,39.16351371121187,0.0,0.0,23.5145671820499,1617047895.1084323
16.0,10.0,0.0,0.0,38.0,41.77977481917844,0.0,0.0,22.00307960699948,1617047895.1084323
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617051202.9990482
18.0,6.0,0.0,0.0,10.0,14.583284826133792,0.0,0.0,11.630683314667952,1617051202.9990482
19.0,10.0,0.0,0.0,16.0,19.41001430069374,0.0,0.0,20.413236766009728,1617051202.9990482
20.0,12.0,0.0,0.0,27.0,20.699462920205143,0.0,0.0,18.683649885728578,1617051202.9990482
21.0,14.0,0.0,0.0,36.0,25.707521851522056,0.0,0.0,24.48264725486578,1617051202.9990482
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617054378.0351284
23.0,6.0,0.0,0.0,30.0,17.436902275707503,0.0,0.0,18.82180095721769,1617054378.0351284
24.0,13.0,0.0,0.0,44.0,18.190910241960783,0.0,0.0,15.688410507886656,1617054378.0351284
25.0,14.0,0.0,0.0,49.0,17.917370587251906,0.0,0.0,19.012248422765595,1617054378.0351284
26.0,16.0,0.0,0.0,68.0,23.639532000172387,0.0,0.0,19.41425653884514,1617054378.0351284
27.0,16.0,0.0,0.0,79.0,23.639532000172387,0.0,0.0,20.70050506203388,1617054378.0351284
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617057766.4490027
29.0,2.0,0.0,0.0,21.0,18.68936688524245,0.0,0.0,16.325692934016175,1617057766.4490027
30.0,12.0,0.0,0.0,39.0,8.517867809834938,0.0,0.0,16.88533884869377,1617057766.4490027
31.0,14.0,0.0,0.0,44.0,8.664654719628198,0.0,0.0,15.76632532429742,1617057766.4490027
32.0,18.0,0.0,0.0,53.0,14.777294460857892,0.0,0.0,15.109861837374794,1617057766.4490027
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617060910.4779963
34.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,21.82355654623575,1617060910.4779963
35.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,22.45076713728278,1617060910.4779963
36.0,16.0,0.0,0.0,49.0,15.966029610552136,0.0,0.0,17.593753211641037,1617060910.4779963
37.0,17.0,0.0,0.0,51.0,15.579313812749437,0.0,0.0,16.88488169795124,1617060910.4779963
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617064129.34807
39.0,3.0,0.0,0.0,26.0,65.67575740858202,0.0,0.0,15.439395119812504,1617064129.34807
40.0,5.0,0.0,0.0,51.0,48.908320736003006,0.0,0.0,16.971105156380624,1617064129.34807
41.0,6.0,0.0,0.0,67.0,41.46670250049499,0.0,0.0,17.657974130687933,1617064129.34807
42.0,16.0,0.0,0.0,79.0,23.317627119250574,0.0,0.0,16.08995778730985,1617064129.34807
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617067332.4151883
44.0,4.0,0.0,0.0,21.0,50.98394531591141,0.0,0.0,23.15057240981459,1617067332.4151883
45.0,8.0,0.0,0.0,30.0,28.76871135382072,0.0,0.0,26.590313370665875,1617067332.4151883
46.0,11.0,0.0,0.0,36.0,26.21295792534803,0.0,0.0,21.605252579099627,1617067332.4151883
47.0,21.0,0.0,0.0,54.0,22.045294579942965,0.0,0.0,16.172057298772515,1617067332.4151883
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617070716.625406
49.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,18.596312839282977,1617070716.625406
50.0,2.0,0.0,0.0,29.0,83.91154195055982,0.0,0.0,18.260931185438995,1617070716.625406
51.0,10.0,0.0,0.0,38.0,29.72911935489469,0.0,0.0,20.48978977970102,1617070716.625406
52.0,12.0,0.0,0.0,47.0,28.039629240251355,0.0,0.0,21.542463550369785,1617070716.625406
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617074051.9162614
54.0,10.0,0.0,0.0,23.0,16.659812117216287,0.0,0.0,8.875040719873285,1617074051.9162614
55.0,11.0,0.0,0.0,31.0,18.322953190805475,0.0,0.0,11.390630490965858,1617074051.9162614
56.0,13.0,0.0,0.0,44.0,28.290424231675857,0.0,0.0,19.05809787252516,1617074051.9162614
57.0,15.0,0.0,0.0,61.0,29.808786460469204,0.0,0.0,17.23614296243384,1617074051.9162614
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617077329.0127192
59.0,7.0,0.0,0.0,9.0,9.660642274863262,0.0,0.0,25.40907767692068,1617077329.0127192
60.0,8.0,0.0,0.0,11.0,10.1456118720635,0.0,0.0,5.91168130730129,1617077329.0127192
61.0,11.0,0.0,0.0,24.0,15.569549975860625,0.0,0.0,14.482674187841631,1617077329.0127192
62.0,18.0,0.0,0.0,35.0,23.63006888207133,0.0,0.0,15.38940919820981,1617077329.0127192
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617080823.4956877
64.0,1.0,0.0,0.0,19.0,7.400009945939263,0.0,0.0,11.934569742178715,1617080823.4956877
65.0,15.0,0.0,0.0,41.0,12.405835587696918,0.0,0.0,9.94500136239,1617080823.4956877
66.0,16.0,0.0,0.0,50.0,13.728162950170915,0.0,0.0,8.705265002874599,1617080823.4956877
