time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
26.0,50.0,0.0,0.0,55.0,12.1756674330112,0.0,0.0,16.374310288275073,1617091965.4698195
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617093949.2348845
28.0,14.0,0.0,0.0,7.0,11.216889643220698,0.0,0.0,33.16393670681604,1617093949.2348845
29.0,18.0,0.0,0.0,14.0,11.808479401408626,0.0,0.0,37.63529836474655,1617093949.2348845
30.0,36.0,0.0,0.0,28.0,9.234924914311582,0.0,0.0,32.68042079336617,1617093949.2348845
31.0,45.0,0.0,0.0,44.0,9.298447514464051,0.0,0.0,30.22019511939991,1617093949.2348845
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617095741.2045062
33.0,19.0,0.0,0.0,21.0,8.04289007413287,0.0,0.0,7.68755740648017,1617095741.2045062
34.0,30.0,0.0,0.0,33.0,6.323508383413826,0.0,0.0,11.700668378326917,1617095741.2045062
35.0,32.0,0.0,0.0,34.0,6.500244814343078,0.0,0.0,11.394925997959362,1617095741.2045062
36.0,39.0,0.0,0.0,45.0,8.355670229241658,0.0,0.0,14.673565391962835,1617095741.2045062
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617097561.352347
38.0,2.0,0.0,0.0,2.0,0.2434666401569459,0.0,0.0,18.35743250774492,1617097561.352347
39.0,7.0,0.0,0.0,4.0,3.723280312388648,0.0,0.0,20.53836848738819,1617097561.352347
40.0,16.0,0.0,0.0,20.0,2.8599903922599377,0.0,0.0,22.09041508722375,1617097561.352347
41.0,27.0,0.0,0.0,42.0,5.382363037383566,0.0,0.0,17.107236276102043,1617097561.352347
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617099268.1558824
43.0,9.0,0.0,0.0,17.0,14.834915162038367,0.0,0.0,17.168380365349268,1617099268.1558824
44.0,10.0,0.0,0.0,17.0,13.60501517226788,0.0,0.0,17.168380365349268,1617099268.1558824
45.0,11.0,0.0,0.0,17.0,13.103357317587967,0.0,0.0,17.168380365349268,1617099268.1558824
46.0,12.0,0.0,0.0,18.0,16.48401417429201,0.0,0.0,17.615271576246865,1617099268.1558824
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617100998.680709
48.0,12.0,0.0,0.0,15.0,7.197213367852526,0.0,0.0,42.48850803570003,1617100998.680709
49.0,32.0,0.0,0.0,40.0,10.941985462250932,0.0,0.0,34.0090132285272,1617100998.680709
50.0,49.0,0.0,0.0,66.0,10.444733357556244,0.0,0.0,25.71400389014777,1617100998.680709
51.0,52.0,0.0,0.0,69.0,10.20146374182414,0.0,0.0,26.07428630446507,1617100998.680709
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617102734.9517002
53.0,14.0,0.0,0.0,20.0,7.077004215124505,0.0,0.0,12.700706897793545,1617102734.9517002
54.0,28.0,0.0,0.0,33.0,13.859221323346926,0.0,0.0,24.51428981746836,1617102734.9517002
55.0,29.0,0.0,0.0,47.0,13.820808368029862,0.0,0.0,20.03653001686716,1617102734.9517002
56.0,40.0,0.0,0.0,53.0,13.497057089130031,0.0,0.0,24.00510952656512,1617102734.9517002
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617104475.1964211
58.0,22.0,0.0,0.0,16.0,11.343113639610197,0.0,0.0,25.69229600851157,1617104475.1964211
59.0,33.0,0.0,0.0,34.0,7.259470614770772,0.0,0.0,16.972475480476117,1617104475.1964211
60.0,42.0,0.0,0.0,48.0,7.216105135439077,0.0,0.0,15.306528130898856,1617104475.1964211
61.0,48.0,0.0,0.0,53.0,7.336970457900914,0.0,0.0,14.909358845052298,1617104475.1964211
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617106191.549779
63.0,8.0,0.0,0.0,5.0,20.71306002411829,0.0,0.0,18.767332787543573,1617106191.549779
64.0,10.0,0.0,0.0,17.0,21.90764308596635,0.0,0.0,33.327477710575124,1617106191.549779
65.0,12.0,0.0,0.0,26.0,21.297820641183623,0.0,0.0,30.098156344594297,1617106191.549779
66.0,36.0,0.0,0.0,45.0,10.702200693795511,0.0,0.0,29.14083668318899,1617106191.549779
