time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617041623.128307
2.0,53.0,0.0,0.0,21.0,44.27760435314244,0.0,0.0,65.70233583505043,1617041623.128307
3.0,80.0,0.0,0.0,35.0,51.57860438140256,0.0,0.0,70.08997222995434,1617041623.128307
4.0,107.0,0.0,0.0,41.0,50.147647429010696,0.0,0.0,75.21595462592592,1617041623.128307
5.0,154.0,0.0,0.0,47.0,44.67315021658128,0.0,0.0,73.40855659479514,1617041623.128307
6.0,196.0,0.0,0.0,51.0,42.52480165418332,0.0,0.0,76.92349634112811,1617041623.128307
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617044909.4828043
8.0,39.0,0.0,0.0,0.0,21.77713543269256,0.0,0.0,0.0,1617044909.4828043
9.0,58.0,0.0,0.0,0.0,24.591138080317776,0.0,0.0,0.0,1617044909.4828043
10.0,59.0,0.0,0.0,2.0,24.18207838727958,0.0,0.0,92.36618086845873,1617044909.4828043
11.0,69.0,0.0,0.0,2.0,26.99155034356409,0.0,0.0,92.36618086845873,1617044909.4828043
12.0,82.0,0.0,0.0,2.0,25.7994098680198,0.0,0.0,92.36618086845873,1617044909.4828043
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617048396.601127
14.0,31.0,0.0,0.0,10.0,24.464973790346544,0.0,0.0,62.84323436297456,1617048396.601127
15.0,62.0,0.0,0.0,18.0,32.559599305365474,0.0,0.0,75.64666100743756,1617048396.601127
16.0,96.0,0.0,0.0,24.0,28.22049055412307,0.0,0.0,84.04139986180628,1617048396.601127
17.0,118.0,0.0,0.0,25.0,31.06664473137817,0.0,0.0,89.15256957665952,1617048396.601127
18.0,130.0,0.0,0.0,27.0,34.218508412303464,0.0,0.0,87.96511691549676,1617048396.601127
