frame_num,id,d2x,d2y,rx,ry,heading
0,V10,498,543,29382,32037,N
0,V9,503,307,29677,18113,N
0,V8,803,256,47377,15104,S
0,V7,639,249,37701,14691,S
0,V6,1178,236,69502,13924,S
0,V5,369,199,21771,11741,S
0,V4,383,124,22597,7316,S
0,V3,598,164,35282,9676,S
0,V2,901,188,53159,11092,S
0,V1,473,173,27907,10207,S
1,V11,592,609,34928,35931,N
1,V7,626,231,36934,13629,S
1,V6,1177,235,69443,13865,S
1,V3,586,151,34574,8909,S
2,V7,609,213,35931,12567,S
2,V6,1177,234,69443,13806,S
2,V3,574,143,33866,8437,S
3,V7,597,197,35223,11623,S
3,V6,1177,235,69443,13865,S
4,V13,1022,342,60298,20178,N
4,V12,370,181,21830,10679,S
4,V7,586,185,34574,10915,S
4,V6,1175,235,69325,13865,S
4,V2,903,188,53277,11092,S
5,V13,953,317,56227,18703,N
5,V12,368,190,21712,11210,S
5,V7,577,172,34043,10148,S
5,V6,1177,235,69443,13865,S
6,V13,902,298,53218,17582,N
6,V12,361,198,21299,11682,S
6,V7,570,161,33630,9499,S
6,V6,1176,235,69384,13865,S
7,V13,856,275,50504,16225,
7,V12,353,209,20827,12331,S
7,V7,560,150,33040,8850,S
7,V6,1177,235,69443,13865,S
8,V19,378,177,22302,10443,S
8,V7,553,140,32627,8260,S
8,V6,1177,235,69443,13865,S
9,V19,373,185,22007,10915,S
9,V6,1177,235,69443,13865,S
10,V19,369,194,21771,11446,S
10,V6,1178,237,69502,13983,S
10,V4,384,131,22656,7729,S
10,V1,479,223,28261,13157,S
11,V24,644,146,37996,8614,S
11,V19,366,204,21594,12036,S
11,V12,315,263,18585,15517,S
11,V6,1178,236,69502,13924,S
11,V4,376,133,22184,7847,S
11,V2,903,188,53277,11092,S
11,V1,482,236,28438,13924,S
12,V28,744,212,43896,12508,S
12,V27,354,150,20886,8850,S
12,V25,402,104,23718,6136,S
12,V24,633,141,37347,8319,S
12,V19,358,216,21122,12744,S
12,V12,294,284,17346,16756,
12,V6,1178,237,69502,13983,S
12,V2,903,188,53277,11092,S
12,V1,491,259,28969,15281,S
13,V30,485,196,28615,11564,S
13,V28,727,201,42893,11859,S
13,V6,1177,236,69443,13924,S
13,V1,507,284,29913,16756,
14,V33,474,157,27966,9263,S
14,V30,488,212,28792,12508,S
14,V28,716,191,42244,11269,S
14,V6,1177,236,69443,13924,S
15,V33,473,161,27907,9499,S
15,V30,495,231,29205,13629,S
15,V28,705,183,41595,10797,S
15,V27,286,175,16874,10325,S
15,V24,606,121,35754,7139,S
15,V20,399,113,23541,6667,S
15,V6,1176,236,69384,13924,S
15,V4,365,139,21535,8201,S
15,V2,904,189,53336,11151,S
16,V33,474,162,27966,9558,S
16,V30,503,252,29677,14868,S
16,V28,698,177,41182,10443,S
16,V27,260,187,15340,11033,S
16,V24,598,116,35282,6844,S
16,V20,399,115,23541,6785,S
16,V6,1175,235,69325,13865,S
16,V4,356,144,21004,8496,S
16,V2,903,188,53277,11092,S
17,V30,517,274,30503,16166,
17,V29,457,102,26963,6018,S
17,V28,693,170,40887,10030,S
17,V20,399,116,23541,6844,S
17,V15,1240,356,73160,21004,N
17,V6,1175,235,69325,13865,S
17,V4,342,149,20178,8791,S
17,V2,903,188,53277,11092,S
18,V38,478,187,28202,11033,S
18,V36,471,143,27789,8437,S
18,V29,457,101,26963,5959,S
18,V28,690,164,40710,9676,S
18,V20,397,117,23423,6903,S
18,V15,1238,361,73042,21299,N
18,V6,1175,234,69325,13806,S
18,V4,327,159,19293,9381,S
18,V2,905,190,53395,11210,S
19,V38,481,205,28379,12095,S
19,V36,473,144,27907,8496,S
19,V28,690,161,40710,9499,S
19,V24,577,102,34043,6018,S
19,V6,1175,234,69325,13806,S
19,V4,305,168,17995,9912,S
19,V2,903,191,53277,11269,S
20,V38,483,219,28497,12921,S
20,V36,474,149,27966,8791,S
20,V28,696,159,41064,9381,S
20,V24,572,99,33748,5841,S
20,V6,1175,234,69325,13806,S
20,V4,281,180,16579,10620,S
20,V2,904,191,53336,11269,S
21,V38,491,238,28969,14042,S
21,V36,476,157,28084,9263,S
21,V29,457,101,26963,5959,S
21,V28,704,156,41536,9204,S
21,V25,380,134,22420,7906,S
21,V24,567,96,33453,5664,S
21,V15,1239,363,73101,21417,N
21,V6,1175,234,69325,13806,S
21,V4,256,190,15104,11210,S
21,V2,904,192,53336,11328,S
22,V48,404,102,23836,6018,S
22,V38,506,260,29854,15340,S
22,V36,478,167,28202,9853,S
22,V29,458,101,27022,5959,S
22,V25,372,137,21948,8083,S
