frame_num,id,d2x,d2y,rx,ry,heading
0,V5,728,325,136864,61100,N
0,V4,807,147,151716,27636,S
0,V3,560,345,105280,64860,N
0,V2,705,228,132540,42864,S
0,V1,771,120,144948,22560,S
1,V7,558,368,104904,69184,N
1,V6,574,256,107912,48128,N
1,V5,728,323,136864,60724,N
1,V4,800,146,150400,27448,S
1,V3,559,347,105092,65236,N
1,V2,706,226,132728,42488,S
1,V1,769,116,144572,21808,S
2,V5,729,329,137052,61852,N
2,V4,793,143,149084,26884,S
2,V3,558,344,104904,64672,N
2,V1,765,113,143820,21244,S
3,V6,575,257,108100,48316,N
3,V5,727,323,136676,60724,N
3,V4,789,141,148332,26508,S
3,V3,559,344,105092,64672,N
4,V5,727,323,136676,60724,N
4,V4,782,135,147016,25380,S
4,V3,560,345,105280,64860,N
4,V2,706,226,132728,42488,S
5,V5,727,323,136676,60724,N
5,V4,776,131,145888,24628,S
5,V3,560,345,105280,64860,N
5,V2,705,227,132540,42676,S
6,V5,726,322,136488,60536,N
6,V4,771,128,144948,24064,S
6,V3,560,345,105280,64860,N
6,V2,705,226,132540,42488,S
7,V12,1101,301,206988,56588,N
7,V5,726,321,136488,60348,N
7,V4,770,121,144760,22748,S
7,V3,560,346,105280,65048,N
7,V2,704,227,132352,42676,S
7,V1,752,101,141376,18988,S
8,V12,1040,282,195520,53016,N
8,V5,727,323,136676,60724,N
8,V4,767,118,144196,22184,S
8,V3,559,346,105092,65048,N
8,V2,704,227,132352,42676,S
9,V12,994,264,186872,49632,N
9,V6,576,257,108288,48316,N
9,V5,726,322,136488,60536,N
9,V3,559,345,105092,64860,N
9,V2,705,227,132540,42676,S
10,V13,734,344,137992,64672,N
10,V12,959,247,180292,46436,N
10,V8,570,283,107160,53204,N
10,V7,559,367,105092,68996,N
10,V3,559,348,105092,65424,N
10,V2,707,228,132916,42864,S
11,V13,736,355,138368,66740,N
11,V8,569,292,106972,54896,N
11,V3,558,348,104904,65424,N
11,V2,705,227,132540,42676,S
12,V15,712,293,133856,55084,N
12,V14,652,101,122576,18988,S
12,V13,746,375,140248,70500,N
12,V8,568,293,106784,55084,N
12,V4,750,103,141000,19364,S
12,V3,556,347,104528,65236,N
13,V16,900,215,169200,40420,S
13,V15,712,306,133856,57528,N
13,V14,653,103,122764,19364,S
13,V8,566,295,106408,55460,N
13,V7,554,372,104152,69936,N
13,V4,749,101,140812,18988,S
14,V16,882,207,165816,38916,S
14,V15,718,316,134984,59408,N
14,V14,655,104,123140,19552,S
14,V8,563,296,105844,55648,N
14,V7,549,387,103212,72756,N
14,V4,747,100,140436,18800,S
15,V16,864,199,162432,37412,S
15,V15,722,333,135736,62604,N
15,V14,657,110,123516,20680,S
15,V13,820,460,154160,86480,N
15,V8,563,297,105844,55836,N
15,V7,541,396,101708,74448,N
15,V4,746,100,140248,18800,S
15,V2,705,248,132540,46624,N
16,V16,850,195,159800,36660,S
16,V15,730,342,137240,64296,N
16,V11,553,315,103964,59220,N
16,V7,540,415,101520,78020,N
16,V5,727,324,136676,60912,N
16,V4,746,100,140248,18800,S
16,V2,706,254,132728,47752,N
17,V18,707,260,132916,48880,N
17,V16,836,188,157168,35344,S
17,V15,737,352,138556,66176,N
17,V11,546,320,102648,60160,N
17,V7,535,427,100580,80276,N
17,V6,568,275,106784,51700,N
17,V4,745,98,140060,18424,S
18,V19,540,481,101520,90428,N
18,V18,709,265,133292,49820,N
18,V16,822,184,154536,34592,S
18,V15,751,367,141188,68996,N
18,V6,564,281,106032,52828,N
18,V3,540,345,101520,64860,N
19,V19,558,525,104904,98700,N
19,V18,711,267,133668,50196,N
19,V16,814,178,153032,33464,S
19,V15,774,384,145512,72192,N
19,V6,560,290,105280,54520,N
19,V3,536,364,100768,68432,N
19,V2,710,283,133480,53204,N
20,V19,601,575,112988,108100,N
20,V16,806,173,151528,32524,S
20,V15,808,416,151904,78208,N
20,V6,554,295,104152,55460,N
20,V4,744,96,139872,18048,S
20,V2,712,290,133856,54520,N
21,V22,514,414,96632,77832,N
21,V19,688,623,129344,117124,N
21,V16,798,171,150024,32148,S
21,V8,548,317,103024,59596,N
21,V2,716,292,134608,54896,N
22,V22,509,445,95692,83660,N
22,V19,801,655,150588,123140,N
22,V16,790,166,148520,31208,S
22,V14,668,143,125584,26884,S
23,V22,514,490,96632,92120,N
23,V18,726,262,136488,49256,N
23,V14,667,145,125396,27260,S
23,V11,531,344,99828,64672,N
23,V5,729,335,137052,62980,N
24,V22,534,546,100392,102648,N
24,V18,730,272,137240,51136,N
24,V14,669,149,125772,28012,S
25,V22,595,606,111860,113928,N
25,V16,771,156,144948,29328,S
25,V14,670,152,125960,28576,S
25,V3,502,388,94376,72944,N
26,V22,687,650,129156,122200,N
26,V16,766,153,144008,28764,S
26,V14,669,157,125772,29516,S
26,V3,489,419,91932,78772,N
26,V2,737,311,138556,58468,N
27,V16,763,152,143444,28576,S
27,V14,669,160,125772,30080,S
28,V16,757,148,142316,27824,S
28,V14,670,166,125960,31208,S
28,V7,492,509,92496,95692,N
29,V16,753,145,141564,27260,S
29,V15,1111,571,208868,107348,N
29,V14,671,170,126148,31960,S
29,V7,525,564,98700,106032,N
30,V16,750,141,141000,26508,S
30,V14,672,173,126336,32524,S
31,V32,883,202,166004,37976,S
31,V16,746,135,140248,25380,S
31,V14,673,181,126524,34028,S
37,V14,694,223,130472,41924,S
38,V14,702,235,131976,44180,S
39,V14,709,249,133292,46812,N
40,V43,693,191,130284,35908,S
40,V14,720,266,135360,50008,N
41,V43,697,200,131036,37600,S
41,V36,666,144,125208,27072,S
41,V14,732,288,137616,54144,N
42,V43,700,212,131600,39856,S
42,V36,668,146,125584,27448,S
45,V36,670,158,125960,29704,S
46,V46,750,141,141000,26508,S
46,V36,670,162,125960,30456,S
47,V48,919,197,172772,37036,S
47,V36,672,169,126336,31772,S
48,V48,902,188,169576,35344,S
51,V48,859,170,161492,31960,S
51,V36,685,195,128780,36660,S
52,V54,908,195,170704,36660,S
52,V48,846,161,159048,30268,S
52,V36,687,204,129156,38352,S
53,V54,890,187,167320,35156,S
53,V53,672,159,126336,29892,S
53,V48,836,156,157168,29328,S
53,V36,688,215,129344,40420,S
54,V58,657,201,123516,37788,S
54,V55,583,223,109604,41924,S
54,V53,673,160,126524,30080,S
54,V48,825,155,155100,29140,S
54,V36,690,227,129720,42676,S
55,V58,668,211,125584,39668,S
55,V55,580,241,109040,45308,S
55,V48,817,152,153596,28576,S
55,V36,694,238,130472,44744,S
56,V64,546,400,102648,75200,N
56,V36,699,250,131412,47000,N
57,V64,582,451,109416,84788,N
57,V36,703,265,132164,49820,N
58,V64,642,511,120696,96068,N
58,V36,709,288,133292,54144,N
59,V64,754,576,141752,108288,N
59,V58,712,256,133856,48128,N
60,V65,815,157,153220,29516,S
60,V58,724,277,136112,52076,N
61,V58,736,297,138368,55836,N
62,V58,755,329,141940,61852,N
63,V58,780,359,146640,67492,N
