frame_num,id,d2x,d2y,rx,ry,heading
0,V14,981,348,134397,47676,
0,V13,750,288,102750,39456,
0,V12,812,343,111244,46991,
0,V11,221,345,30277,47265,
0,V10,272,290,37264,39730,
0,V9,470,296,64390,40552,
0,V8,418,360,57266,49320,
0,V7,645,117,88365,16029,
0,V6,711,236,97407,32332,
0,V5,621,321,85077,43977,
0,V4,623,340,85351,46580,
0,V3,458,202,62746,27674,
0,V2,456,209,62472,28633,
0,V1,306,255,41922,34935,
1,V17,657,201,90009,27537,
1,V16,572,199,78364,27263,
1,V15,225,648,30825,88776,
1,V14,977,348,133849,47676,
1,V13,737,285,100969,39045,
1,V12,803,343,110011,46991,
1,V11,215,345,29455,47265,
1,V10,266,291,36442,39867,
1,V9,461,301,63157,41237,
1,V8,409,358,56033,49046,
1,V7,647,122,88639,16714,
1,V6,699,230,95763,31510,
1,V5,614,319,84118,43703,
1,V4,615,342,84255,46854,
1,V3,449,200,61513,27400,
2,V14,983,349,134671,47813,
2,V13,750,287,102750,39319,
2,V12,812,343,111244,46991,
2,V11,225,345,30825,47265,
2,V10,276,289,37812,39593,
2,V9,473,295,64801,40415,
2,V8,423,358,57951,49046,
2,V7,666,130,91242,17810,
2,V6,715,224,97955,30688,
2,V5,623,291,85351,39867,
2,V4,629,347,86173,47539,
3,V14,984,350,134808,47950,
3,V13,753,287,103161,39319,
3,V12,816,344,111792,47128,
3,V11,228,347,31236,47539,
3,V10,282,291,38634,39867,
3,V9,476,293,65212,40141,
3,V8,426,359,58362,49183,
3,V7,677,134,92749,18358,
3,V5,628,310,86036,42470,
3,V4,631,341,86447,46717,
3,V1,321,238,43977,32606,
4,V18,697,229,95489,31373,
4,V14,974,349,133438,47813,
4,V13,742,287,101654,39319,
4,V12,803,343,110011,46991,
4,V11,214,345,29318,47265,
4,V10,267,291,36579,39867,
4,V9,460,292,63020,40004,
4,V8,412,359,56444,49183,
4,V7,673,142,92201,19454,
4,V5,618,314,84666,43018,
4,V4,618,343,84666,46991,
4,V1,305,238,41785,32606,
5,V18,700,227,95900,31099,
5,V16,573,198,78501,27126,
5,V14,980,350,134260,47950,
5,V13,746,287,102202,39319,
5,V12,806,343,110422,46991,
5,V11,216,345,29592,47265,
5,V10,268,291,36716,39867,
5,V9,461,297,63157,40689,
5,V8,412,359,56444,49183,
5,V7,682,146,93434,20002,
5,V5,618,316,84666,43292,
5,V4,618,343,84666,46991,
5,V1,306,238,41922,32606,
6,V18,713,230,97681,31510,
6,V14,991,351,135767,48087,
6,V13,755,287,103435,39319,
6,V12,818,341,112066,46717,
6,V11,230,344,31510,47128,
6,V10,282,289,38634,39593,
6,V9,471,295,64527,40415,
6,V8,426,358,58362,49046,
6,V7,704,154,96448,21098,
6,V5,632,319,86584,43703,
6,V1,323,238,44251,32606,
7,V18,703,230,96311,31510,
7,V14,985,349,134945,47813,
7,V12,811,341,111107,46717,
7,V11,222,345,30414,47265,
7,V10,273,289,37401,39593,
7,V9,467,293,63979,40141,
7,V8,416,358,56992,49046,
7,V7,702,161,96174,22057,
7,V5,622,319,85214,43703,
7,V1,315,238,43155,32606,
8,V14,979,352,134123,48224,
8,V12,805,343,110285,46991,
8,V9,462,294,63294,40278,
9,V14,994,350,136178,47950,
9,V12,817,342,111929,46854,
9,V9,474,293,64938,40141,
10,V18,721,227,98777,31099,
10,V14,993,350,136041,47950,
10,V12,820,342,112340,46854,
10,V11,232,345,31784,47265,
10,V10,287,291,39319,39867,
10,V9,476,292,65212,40004,
10,V8,433,363,59321,49731,
11,V18,705,230,96585,31510,
11,V14,978,348,133986,47676,
11,V12,805,341,110285,46717,
11,V11,219,344,30003,47128,
11,V10,271,290,37127,39730,
11,V9,462,292,63294,40004,
11,V8,416,361,56992,49457,
12,V18,705,227,96585,31099,
12,V14,981,349,134397,47813,
12,V12,808,343,110696,46991,
12,V11,221,345,30277,47265,
12,V10,273,290,37401,39730,
12,V9,467,293,63979,40141,
12,V8,418,361,57266,49457,
12,V7,750,197,102750,26989,
13,V39,826,178,113162,24386,
13,V38,1035,184,141795,25208,
13,V37,919,158,125903,21646,
13,V18,716,226,98092,30962,
13,V14,986,349,135082,47813,
13,V13,756,288,103572,39456,
13,V12,817,342,111929,46854,
13,V11,228,346,31236,47402,
13,V8,427,361,58499,49457,
13,V7,772,202,105764,27674,
13,V1,326,239,44662,32743,
14,V39,792,165,108504,22605,
14,V14,984,350,134808,47950,
14,V12,811,343,111107,46991,
14,V8,418,359,57266,49183,
15,V39,765,150,104805,20550,
15,V14,982,349,134534,47813,
15,V12,806,342,110422,46854,
15,V10,266,290,36442,39730,
15,V9,463,295,63431,40415,
15,V8,412,358,56444,49046,
16,V43,706,236,96722,32332,
16,V38,949,153,130013,20961,
