frame_num,id,d2x,d2y,rx,ry,heading
0,V9,1132,401,69052,24461,
0,V8,524,391,31964,23851,
0,V7,1062,344,64782,20984,
0,V6,722,413,44042,25193,
0,V5,909,386,55449,23546,
0,V4,973,258,59353,15738,
0,V3,940,214,57340,13054,
0,V2,1017,297,62037,18117,
0,V1,715,283,43615,17263,
1,V11,604,197,36844,12017,
1,V10,1210,338,73810,20618,
1,V9,1131,403,68991,24583,
1,V8,525,395,32025,24095,
1,V7,1060,344,64660,20984,
1,V6,725,403,44225,24583,
1,V5,909,385,55449,23485,
1,V4,973,256,59353,15616,
1,V3,941,214,57401,13054,
2,V8,523,395,31903,24095,
2,V7,1060,344,64660,20984,
2,V6,727,410,44347,25010,
2,V4,968,255,59048,15555,
3,V8,523,396,31903,24156,
3,V7,1059,343,64599,20923,
3,V6,727,405,44347,24705,
3,V4,970,255,59170,15555,
3,V2,1019,295,62159,17995,
4,V9,1129,399,68869,24339,
4,V8,524,397,31964,24217,
4,V7,1062,343,64782,20923,
4,V6,725,403,44225,24583,
4,V5,906,383,55266,23363,
4,V4,972,255,59292,15555,
4,V2,1016,297,61976,18117,
5,V9,1128,399,68808,24339,
5,V8,523,391,31903,23851,
5,V7,1061,340,64721,20740,
5,V6,723,408,44103,24888,
5,V5,905,385,55205,23485,
5,V4,971,257,59231,15677,
5,V2,1015,297,61915,18117,
6,V9,1129,398,68869,24278,
6,V8,523,394,31903,24034,
6,V7,1061,342,64721,20862,
6,V6,724,404,44164,24644,
6,V5,906,383,55266,23363,
6,V4,971,255,59231,15555,
6,V2,1015,297,61915,18117,
7,V9,1129,399,68869,24339,
7,V8,524,396,31964,24156,
7,V7,1060,342,64660,20862,
7,V6,725,405,44225,24705,
7,V5,904,383,55144,23363,
7,V4,971,256,59231,15616,
7,V3,940,214,57340,13054,
7,V2,1017,296,62037,18056,
8,V9,1130,397,68930,24217,
8,V8,524,394,31964,24034,
8,V7,1062,341,64782,20801,
8,V6,727,404,44347,24644,
8,V5,904,382,55144,23302,
8,V4,971,256,59231,15616,
8,V3,940,213,57340,12993,
8,V2,1016,295,61976,17995,
9,V9,1128,397,68808,24217,
9,V8,527,390,32147,23790,
9,V7,1062,340,64782,20740,
9,V6,726,403,44286,24583,
9,V5,907,384,55327,23424,
9,V4,974,256,59414,15616,
9,V3,943,212,57523,12932,
9,V2,1016,297,61976,18117,
10,V9,1131,398,68991,24278,
10,V8,524,393,31964,23973,
10,V6,725,404,44225,24644,
10,V5,906,384,55266,23424,
10,V4,973,255,59353,15555,
10,V3,940,211,57340,12871,
10,V2,1015,297,61915,18117,
11,V9,1130,399,68930,24339,
11,V8,526,390,32086,23790,
11,V6,725,408,44225,24888,
11,V5,907,384,55327,23424,
11,V4,973,257,59353,15677,
11,V3,942,213,57462,12993,
11,V2,1015,297,61915,18117,
12,V9,1128,398,68808,24278,
12,V8,528,394,32208,24034,
12,V7,1062,342,64782,20862,
12,V6,727,405,44347,24705,
12,V5,905,383,55205,23363,
12,V4,972,257,59292,15677,
12,V3,941,214,57401,13054,
12,V2,1017,295,62037,17995,
13,V9,1128,398,68808,24278,
13,V8,527,395,32147,24095,
13,V7,1062,340,64782,20740,
13,V6,726,403,44286,24583,
13,V5,906,384,55266,23424,
13,V4,973,257,59353,15677,
13,V3,941,215,57401,13115,
13,V2,1016,295,61976,17995,
14,V9,1130,399,68930,24339,
14,V8,527,395,32147,24095,
14,V7,1061,343,64721,20923,
14,V6,725,402,44225,24522,
14,V4,973,256,59353,15616,
14,V3,942,213,57462,12993,
14,V2,1015,296,61915,18056,
15,V9,1129,399,68869,24339,
15,V8,526,395,32086,24095,
15,V7,1062,341,64782,20801,
15,V6,726,404,44286,24644,
15,V4,969,256,59109,15616,
15,V3,941,212,57401,12932,
15,V2,1015,295,61915,17995,
16,V9,1129,400,68869,24400,
16,V8,526,397,32086,24217,
16,V7,1059,341,64599,20801,
16,V6,726,404,44286,24644,
16,V5,906,384,55266,23424,
16,V4,969,257,59109,15677,
16,V3,940,215,57340,13115,
16,V2,1016,297,61976,18117,
