Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
228000,0.5226774,None,2.3849964,None,None,1.0
229000,0.53074896,None,2.3644514,None,None,1.0
230000,0.52605927,None,2.3502998,None,None,1.0
231000,0.5177291,None,2.383881,None,None,1.0
232000,0.5174598,None,2.3932328,None,None,1.0
233000,0.5143389,None,2.40461,None,None,1.0
234000,0.51162326,None,2.4291449,None,None,1.0
235000,0.51205254,None,2.4379113,None,None,1.0
236000,0.5090629,None,2.4240398,None,None,1.0
237000,0.51638466,None,2.3927588,None,None,1.0
238000,0.510132,None,2.389546,None,None,1.0
239000,0.50845057,None,2.403257,None,None,1.0
240000,0.506782,None,2.4193537,None,None,1.0
241000,0.5193112,None,2.399525,None,None,1.0
242000,0.5153557,None,2.3979425,None,None,1.0
243000,0.5219119,None,2.4059067,None,None,1.0
244000,0.51087,None,2.412311,None,None,1.0
245000,0.5025591,None,2.4407232,None,None,1.0
246000,0.5077716,None,2.4498925,None,None,1.0
247000,0.5111036,None,2.4487138,None,None,1.0
248000,0.50817674,None,2.4309053,None,None,1.0
249000,0.5026733,None,2.4315789,None,None,1.0
250000,0.5119627,None,2.410891,None,None,1.0
251000,0.50517416,None,2.4069002,None,None,1.0
252000,0.5064471,None,2.4446225,None,None,1.0
253000,0.5014099,None,2.4541647,None,None,1.0
254000,0.50016755,None,2.4466906,None,None,1.0
255000,0.50610256,None,2.445013,None,None,1.0
256000,0.5084093,None,2.4404907,None,None,1.0
257000,0.50526917,None,2.440033,None,None,1.0
258000,0.4946019,None,2.4408646,None,None,1.0
259000,0.49318507,None,2.432795,None,None,1.0
260000,0.49686205,None,2.4247842,None,None,1.0
261000,0.50083226,None,2.427192,None,None,1.0
262000,0.49717635,None,2.4383192,None,None,1.0
263000,0.49296305,None,2.4555688,None,None,1.0
264000,0.49890798,None,2.4530482,None,None,1.0
265000,0.49512354,None,2.4485793,None,None,1.0
266000,0.50012094,None,2.4324622,None,None,1.0
267000,0.49693656,None,2.419935,None,None,1.0
268000,0.49439275,None,2.4290037,None,None,1.0
269000,0.48843738,None,2.4479272,None,None,1.0
270000,0.48433858,None,2.453601,None,None,1.0
271000,0.48907465,None,2.447291,None,None,1.0
272000,0.49149483,None,2.4488604,None,None,1.0
273000,0.48369032,None,2.454989,None,None,1.0
274000,0.4856397,None,2.444969,None,None,1.0
275000,0.49306569,None,2.433267,None,None,1.0
276000,0.49290496,None,2.4392233,None,None,1.0
277000,0.4920257,None,2.4538336,None,None,1.0
278000,0.48731542,None,2.460021,None,None,1.0
279000,0.47972685,None,2.4677696,None,None,1.0
280000,0.47941765,None,2.4640472,None,None,1.0
281000,0.4896063,None,2.4509737,None,None,1.0
282000,0.48728,None,2.4294662,None,None,1.0
283000,0.49317577,None,2.418236,None,None,1.0
284000,0.49773344,None,2.426669,None,None,1.0
285000,0.48724344,None,2.4453123,None,None,1.0
286000,0.47981083,None,2.4581668,None,None,1.0
287000,0.48989576,None,2.45189,None,None,1.0
288000,0.49577022,None,2.4243622,None,None,1.0
289000,0.49017203,None,2.4260044,None,None,1.0
290000,0.47938934,None,2.4526024,None,None,1.0
291000,0.4774608,None,2.4609208,None,None,1.0
292000,0.48146027,None,2.4566076,None,None,1.0
293000,0.48070455,None,2.4542568,None,None,1.0
294000,0.47154403,None,2.4577365,None,None,1.0
295000,0.4676316,None,2.4665976,None,None,1.0
296000,0.4718029,None,2.4589484,None,None,1.0
297000,0.48559737,None,2.4556913,None,None,1.0
298000,0.485912,None,2.4533591,None,None,1.0
299000,0.47265103,None,2.445564,None,None,1.0
300000,0.48103362,None,2.4610183,None,None,1.0
301000,0.48629826,None,2.4577975,None,None,1.0
302000,0.4690233,None,2.4531786,None,None,1.0
303000,0.4735105,None,2.4587712,None,None,1.0
304000,0.46937427,None,2.461741,None,None,1.0
305000,0.47049743,None,2.4562006,None,None,1.0
306000,0.47077602,None,2.4561982,None,None,1.0
307000,0.4788403,None,2.4602225,None,None,1.0
308000,0.47898066,None,2.4620156,None,None,1.0
309000,0.4647777,None,2.4676094,None,None,1.0
310000,0.4727052,None,2.462869,None,None,1.0
311000,0.47308716,None,2.455088,None,None,1.0
312000,0.4725879,None,2.4583614,None,None,1.0
313000,0.46557134,None,2.4609585,None,None,1.0
314000,0.4688216,None,2.4685054,None,None,1.0
315000,0.46809146,None,2.472581,None,None,1.0
316000,0.48318163,None,2.4548187,None,None,1.0
317000,0.47592714,None,2.4490747,None,None,1.0
318000,0.4703923,None,2.4520178,None,None,1.0
319000,0.46970338,None,2.4586916,None,None,1.0
320000,0.45999897,None,2.476369,None,None,1.0
321000,0.47277263,None,2.4642403,None,None,1.0
322000,0.4724158,None,2.4640193,None,None,1.0
323000,0.4636323,None,2.4748075,None,None,1.0
324000,0.4692953,None,2.462007,None,None,1.0
325000,0.47542974,None,2.4607313,None,None,1.0
326000,0.4492753,None,2.4731562,None,None,1.0
327000,0.4598773,None,2.4693325,None,None,1.0
328000,0.46473157,None,2.4580472,None,None,1.0
329000,0.4707637,None,2.4515953,None,None,1.0
330000,0.46207088,None,2.4680789,None,None,1.0
331000,0.45953193,None,2.4751124,None,None,1.0
332000,0.45882264,None,2.476473,None,None,1.0
333000,0.44883525,None,2.476983,None,None,1.0
334000,0.45559937,None,2.4624257,None,None,1.0
335000,0.45758444,None,2.4632263,None,None,1.0
336000,0.46198383,None,2.4740992,None,None,1.0
337000,0.4471527,None,2.4726706,None,None,1.0
338000,0.28032538,None,2.4725454,None,None,1.0
339000,0.29494235,None,2.4616683,None,None,1.0
340000,0.32480752,None,2.4574218,None,None,1.0
341000,0.32238147,None,2.4635036,None,None,1.0
342000,0.30899727,None,2.460818,None,None,1.0
343000,0.30927277,None,2.4630566,None,None,1.0
344000,0.30472794,None,2.4730754,None,None,1.0
345000,0.30066448,None,2.4797769,None,None,1.0
346000,0.32640028,None,2.4703667,None,None,1.0
347000,0.33137506,None,2.4644976,None,None,1.0
348000,0.2912175,None,2.4606392,None,None,1.0
349000,0.30279398,None,2.4620063,None,None,1.0
350000,0.2913099,None,2.4552631,None,None,1.0
351000,0.2853784,None,2.4593318,None,None,1.0
352000,0.31766737,None,2.4667969,None,None,1.0
353000,0.32802007,None,2.4669938,None,None,1.0
354000,0.33099073,None,2.46405,None,None,1.0
355000,0.3347354,None,2.4680374,None,None,1.0
356000,0.32879418,None,2.4725566,None,None,1.0
357000,0.3156893,None,2.4741483,None,None,1.0
358000,0.33579433,None,2.471488,None,None,1.0
359000,0.33167154,None,2.4660597,None,None,1.0
360000,0.23942512,None,2.4493861,None,None,1.0
361000,0.21678129,None,2.4451225,None,None,1.0
362000,0.2155081,None,2.4395876,None,None,1.0
363000,0.24213932,None,2.4452899,None,None,1.0
364000,0.24030304,None,2.4472253,None,None,1.0
