Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
492000,2.384711,0.6862965,None,None,None,1.0
493000,2.3886628,0.6851316,1075.0,26.854998350143433,26.854998350143433,1.0
494000,2.4095244,0.67570704,120.0,3.0099997520446777,3.0099997520446777,1.0
495000,2.3949714,0.6867102,None,None,None,1.0
496000,2.3946862,0.68823993,None,None,None,1.0
497000,2.393004,0.6892772,None,None,None,1.0
498000,2.3919227,0.6860101,4565.5,113.65249308943748,113.65249308943748,1.0
499000,2.3992193,0.6852607,None,None,None,1.0
500000,2.3977842,0.68390954,None,None,None,1.0
501000,2.3923965,0.68250585,None,None,None,1.0
502000,2.386539,0.6860802,None,None,None,1.0
503000,2.3904,0.6822593,2176.0,54.41999675706029,54.41999675706029,1.0
504000,2.4010162,0.68569887,None,None,None,1.0
505000,2.4063647,0.68032825,1774.0,43.894997239112854,43.894997239112854,1.0
506000,2.4101553,0.6841856,None,None,None,1.0
507000,2.3994608,0.68489176,None,None,None,1.0
508000,2.3948183,0.6840962,None,None,None,1.0
509000,2.4030695,0.68493307,2628.0,65.70499608665705,65.70499608665705,1.0
510000,2.4086287,0.6892445,1898.0,47.45999717712402,47.45999717712402,1.0
511000,2.4040287,0.68556654,None,None,None,1.0
512000,2.4132638,0.6848987,422.0,10.56999921798706,10.56999921798706,1.0
513000,2.4078474,0.6793969,None,None,None,1.0
514000,2.3814914,0.67944217,None,None,None,1.0
515000,2.3736424,0.67970043,None,None,None,1.0
516000,2.3905132,0.6846188,None,None,None,1.0
517000,2.3903644,0.6885766,None,None,None,1.0
518000,2.3826387,0.675855,None,None,None,1.0
519000,2.4064264,0.6850996,None,None,None,1.0
520000,2.4122431,0.68451965,9261.0,231.214986205101,231.214986205101,1.0
521000,2.407681,0.6872553,None,None,None,1.0
522000,2.407108,0.68397915,400.0,10.019999414682388,10.019999414682388,1.0
523000,2.403629,0.6866618,3637.0,90.53499460220337,90.53499460220337,1.0
524000,2.4016643,0.6881062,None,None,None,1.0
525000,2.4066658,0.68965954,None,None,None,1.0
526000,2.403362,0.6853987,None,None,None,1.0
527000,2.3967705,0.6855463,None,None,None,1.0
528000,2.4020514,0.6833422,None,None,None,1.0
529000,2.407787,0.68151486,None,None,None,1.0
530000,2.4058478,0.6834458,None,None,None,1.0
531000,2.4102585,0.68644905,None,None,None,1.0
532000,2.4030972,0.68137276,None,None,None,1.0
533000,2.396069,0.68376946,None,None,None,1.0
534000,2.4034872,0.6863922,7134.0,177.56498914957047,177.56498914957047,1.0
535000,2.399935,0.67103046,None,None,None,1.0
536000,2.4040205,0.6873834,None,None,None,1.0
537000,2.4133458,0.68546534,None,None,None,1.0
538000,2.408451,0.6840088,None,None,None,1.0
539000,2.410998,0.68889886,1410.0,35.274997897446156,35.274997897446156,1.0
540000,2.4071615,0.6864137,None,None,None,1.0
541000,2.4087749,0.67319953,None,None,None,1.0
542000,2.4159474,0.68394804,None,None,None,1.0
543000,2.4144282,0.683083,None,None,None,1.0
544000,2.4053109,0.68579227,None,None,None,1.0
545000,2.4035044,0.6842631,None,None,None,1.0
546000,2.4126563,0.68643427,8496.0,212.04998743534088,212.04998743534088,1.0
547000,2.4100652,0.68961406,None,None,None,1.0
548000,2.410493,0.6850368,None,None,None,1.0
549000,2.4170778,0.6834407,None,None,None,1.0
550000,2.4189658,0.68364614,6821.0,None,None,1.0
551000,2.4178252,0.68605983,None,170.37998974323273,170.37998974323273,1.0
552000,2.4165735,0.6810449,None,None,None,1.0
553000,2.4114506,0.6790783,3462.0,86.31499482691288,86.31499482691288,1.0
554000,2.412033,0.6848884,247.0,6.184999585151672,6.184999585151672,1.0
555000,2.410534,0.6865801,1712.5,42.8299973718822,42.8299973718822,1.0
556000,2.3993082,0.68239325,None,None,None,1.0
557000,2.3958337,0.6878627,None,None,None,1.0
558000,2.3960817,0.6872492,None,None,None,1.0
559000,2.3975313,0.68894786,None,None,None,1.0
560000,2.3954687,0.6883242,None,None,None,1.0
561000,2.396409,0.68798155,None,None,None,1.0
562000,2.3907928,0.68013275,10082.0,251.2799849510193,251.2799849510193,1.0
563000,2.3852277,0.6877728,2293.0,57.339996457099915,57.339996457099915,1.0
564000,2.394716,0.67467177,None,None,None,1.0
565000,2.393598,0.6836997,None,None,None,1.0
566000,2.400943,0.68526524,574.0,14.364998936653137,14.364998936653137,1.0
567000,2.3982189,0.6816158,None,None,None,1.0
568000,2.3953257,0.6876583,None,None,None,1.0
569000,2.3933313,0.68556005,3521.0,87.90499476715922,87.90499476715922,1.0
570000,2.3905158,0.68130994,None,None,None,1.0
571000,2.3931732,0.6778102,None,None,None,1.0
572000,2.404002,0.6870561,None,None,None,1.0
573000,2.4057298,0.6850336,None,None,None,1.0
574000,2.4071338,0.6833488,None,None,None,1.0
575000,2.4024544,0.6841693,None,None,None,1.0
576000,2.4056847,0.6859988,3392.0,84.28999497368932,84.28999497368932,1.0
577000,2.4048173,0.67835605,None,None,None,1.0
578000,2.399063,0.6847552,None,None,None,1.0
579000,2.404189,0.68380886,None,None,None,1.0
580000,2.4113135,0.6864793,2939.0,None,None,1.0
581000,2.4084873,0.6884633,None,73.499995470047,73.499995470047,1.0
582000,2.4072454,0.68497646,None,None,None,1.0
583000,2.4064245,0.6845729,None,None,None,1.0
584000,2.406289,0.6832365,None,None,None,1.0
585000,2.409096,0.68512964,2365.0,59.149996280670166,59.149996280670166,1.0
586000,2.4073164,0.68118316,None,None,None,1.0
587000,2.4106407,0.6847337,396.0,9.904999434947968,9.904999434947968,1.0
588000,2.4093277,0.6804531,5475.0,136.64499163627625,136.64499163627625,1.0
589000,2.4071813,0.68915844,None,None,None,1.0
590000,2.4111004,0.68368137,None,None,None,1.0
591000,2.4142568,0.687479,None,None,None,1.0
592000,2.411363,0.6810006,None,None,None,1.0
593000,2.4086168,0.67932236,None,None,None,1.0
594000,2.4031577,0.6826145,None,None,None,1.0
595000,2.4035325,0.686951,None,None,None,1.0
596000,2.4056144,0.6883644,None,None,None,1.0
597000,2.4073365,0.6895147,None,None,None,1.0
598000,2.4063091,0.68655956,None,None,None,1.0
599000,2.4128544,0.68826544,None,None,None,1.0
600000,2.418398,0.68570554,None,None,None,1.0
601000,2.4205067,0.68779707,11391.0,284.79998302459717,284.79998302459717,1.0
602000,2.420985,0.6866081,None,None,None,1.0
603000,2.4215245,0.68715155,None,None,None,1.0
604000,2.4204478,0.6880684,None,None,None,1.0
605000,2.4137566,0.67637634,None,None,None,1.0
606000,2.4071198,0.6819811,None,None,None,1.0
607000,2.4139256,0.6837301,1422.0,35.55499792098999,35.55499792098999,1.0
608000,2.4181576,0.68270665,None,None,None,1.0
609000,2.4205885,0.68565345,5425.0,135.64999186992645,135.64999186992645,1.0
610000,2.424685,0.68695337,None,None,None,1.0
611000,2.427024,0.6861252,3634.0,90.81249463558197,90.81249463558197,1.0
612000,2.4263062,0.68531,7874.0,196.8549882657826,196.8549882657826,1.0
613000,2.4187965,0.67599344,None,None,None,1.0
614000,2.419976,0.6861272,None,None,None,1.0
615000,2.420732,0.68594223,659.0,16.479999035596848,16.479999035596848,1.0
616000,2.423769,0.6829831,None,None,None,1.0
617000,2.4152243,0.6839754,1369.0,34.23499792814255,34.23499792814255,1.0
618000,2.405356,0.68495643,None,None,None,1.0
619000,2.4072306,0.68526983,1831.0,45.78999722003937,45.78999722003937,1.0
620000,2.4105644,0.6812284,None,None,None,1.0
621000,2.4154606,0.67815477,2975.0,74.39999556541443,74.39999556541443,1.0
622000,2.412193,0.6821709,1870.0,46.774997264146805,46.774997264146805,1.0
623000,2.413056,0.68643975,None,None,None,1.0
624000,2.4146948,0.6891434,None,None,None,1.0
625000,2.4167485,0.687793,None,None,None,1.0
626000,2.4153109,0.68412197,None,None,None,1.0
627000,2.4131196,0.68292177,None,None,None,1.0
628000,2.4118397,0.6831307,1636.0,40.90499746799469,40.90499746799469,1.0
629000,2.4161887,0.6846809,3095.0,76.91999530792236,76.91999530792236,1.0
630000,2.4177732,0.6834909,None,None,None,1.0
631000,2.4185581,0.68126094,None,None,None,1.0
632000,2.4213474,0.68646485,None,None,None,1.0
633000,2.4164548,0.68120813,None,None,None,1.0
634000,2.4112296,0.6813564,None,None,None,1.0
635000,2.412294,0.68407834,None,None,None,1.0
636000,2.4136806,0.6845921,None,None,None,1.0
637000,2.4149797,0.6802824,1963.0,49.09499704837799,49.09499704837799,1.0
638000,2.421594,0.68514836,None,None,None,1.0
639000,2.4193296,0.6867278,None,None,None,1.0
640000,2.413247,0.68539655,None,None,None,1.0
641000,2.4158664,0.6872092,None,None,None,1.0
642000,2.4182184,0.6850964,None,None,None,1.0
643000,2.4168901,0.68485427,None,None,None,1.0
644000,2.4151978,0.68709797,None,None,None,1.0
645000,2.4183307,0.67827475,None,None,None,1.0
646000,2.4184144,0.6843184,None,None,None,1.0
647000,2.414909,0.68683106,None,None,None,1.0
648000,2.4274185,0.6834359,None,None,None,1.0
649000,2.4335208,0.68646926,None,None,None,1.0
650000,2.4361491,0.68493176,None,None,None,1.0
651000,2.437362,0.6867609,None,None,None,1.0
652000,2.4349005,0.6816654,7466.0,186.61498892307281,186.61498892307281,1.0
653000,2.4333017,0.68654037,None,None,None,1.0
654000,2.4338858,0.6866025,None,None,None,1.0
655000,2.434237,0.68471867,6835.0,170.88498973846436,170.88498973846436,1.0
656000,2.4296293,0.6850714,None,None,None,1.0
657000,2.4354894,0.6819553,None,None,None,1.0
658000,2.432771,0.6886074,None,None,None,1.0
659000,2.4314559,0.68387854,None,None,None,1.0
660000,2.429544,0.6834892,None,None,None,1.0
661000,2.4224122,0.682944,10483.0,261.5199842453003,261.5199842453003,1.0
662000,2.4205632,0.68388295,None,None,None,1.0
663000,2.4251037,0.6898453,None,None,None,1.0
664000,2.4250212,0.68722206,None,None,None,1.0
665000,2.4256992,0.6746067,None,None,None,1.0
666000,2.4270806,0.6820065,None,None,None,1.0
667000,2.4291537,0.6773318,None,None,None,1.0
668000,2.428229,0.6810614,None,None,None,1.0
669000,2.4313357,0.6834608,None,None,None,1.0
670000,2.433958,0.68278396,4549.0,113.72999322414398,113.72999322414398,1.0
671000,2.4366767,0.68113184,None,None,None,1.0
672000,2.4365358,0.68678516,None,None,None,1.0
673000,2.4340887,0.686453,None,None,None,1.0
674000,2.4317012,0.6837935,None,None,None,1.0
675000,2.4341264,0.67906564,None,None,None,1.0
676000,2.4352667,0.67547965,None,None,None,1.0
677000,2.4282227,0.6883049,None,None,None,1.0
678000,2.4323092,0.6875126,None,None,None,1.0
679000,2.4439907,0.6801585,None,None,None,1.0
680000,2.4417386,0.68542266,None,None,None,1.0
681000,2.4444437,0.68318975,None,None,None,1.0
682000,2.4405694,0.688345,None,None,None,1.0
683000,2.4403057,0.68382984,None,None,None,1.0
684000,2.4339058,0.68674284,None,None,None,1.0
685000,2.4341264,0.68001944,None,None,None,1.0
686000,2.4401963,0.6876747,None,None,None,1.0
687000,2.439374,0.6846488,6553.0,163.7649902701378,163.7649902701378,1.0
688000,2.4417763,0.66882145,None,None,None,1.0
689000,2.4410787,0.6831488,None,None,None,1.0
690000,2.4407063,0.6822048,None,None,None,1.0
691000,2.4481325,0.68302643,13585.0,339.4999797940254,339.4999797940254,1.0
692000,2.4457045,0.6775166,None,None,None,1.0
693000,2.4480648,0.6861567,None,None,None,1.0
694000,2.4483123,0.68050325,None,None,None,1.0
695000,2.446372,0.6877526,None,None,None,1.0
696000,2.445348,0.68208075,None,None,None,1.0
697000,2.4466448,0.68479574,None,None,None,1.0
698000,2.44549,0.6786192,None,None,None,1.0
699000,2.4426677,0.6834655,10924.0,272.6599838733673,272.6599838733673,1.0
700000,2.4354656,0.6790825,None,None,None,1.0
701000,2.4350684,0.68837005,None,None,None,1.0
702000,2.4351428,0.6805244,7922.0,198.07498812675476,198.07498812675476,1.0
703000,2.4420362,0.6754132,None,None,None,1.0
704000,2.450631,0.6851152,None,None,None,1.0
705000,2.451345,0.68476605,None,None,None,1.0
706000,2.45211,0.6824462,None,None,None,1.0
707000,2.4495533,0.684368,None,None,None,1.0
708000,2.4367476,0.68093336,None,None,None,1.0
709000,2.4346797,0.6843018,None,None,None,1.0
710000,2.4523163,0.68196785,None,None,None,1.0
711000,2.4554546,0.68939364,None,None,None,1.0
712000,2.4516,0.6841335,None,None,None,1.0
713000,2.4528246,0.68450284,None,None,None,1.0
714000,2.4577293,0.68614256,None,None,None,1.0
715000,2.4589489,0.6855911,None,None,None,1.0
716000,2.4583585,0.6867651,None,None,None,1.0
717000,2.459696,0.68771714,6369.0,158.67999053001404,158.67999053001404,1.0
718000,2.4579053,0.68002534,None,None,None,1.0
719000,2.453774,0.6843423,5131.0,128.07999235391617,128.07999235391617,1.0
720000,2.4384675,0.68502206,None,None,None,1.0
721000,2.4374876,0.6871424,None,None,None,1.0
722000,2.4453619,0.6827643,5086.0,124.46499240398407,124.46499240398407,1.0
723000,2.4417605,0.68753856,None,None,None,1.0
724000,2.4378219,0.68879473,None,None,None,1.0
725000,2.4350083,0.6796473,None,None,None,1.0
726000,2.4321423,0.6786152,None,None,None,1.0
727000,2.4281883,0.6827689,None,None,None,1.0
728000,2.4349368,0.67986655,None,None,None,1.0
729000,2.4329083,0.68504333,None,None,None,1.0
730000,2.4417849,0.682171,None,None,None,1.0
731000,2.4540884,0.6818768,None,None,None,1.0
732000,2.448011,0.68575025,None,None,None,1.0
733000,2.4507418,0.68291795,None,None,None,1.0
734000,2.4481215,0.6785011,None,None,None,1.0
735000,2.4388156,0.68271154,None,None,None,1.0
736000,2.4400144,0.67912316,None,None,None,1.0
737000,2.4516313,0.6862925,None,None,None,1.0
738000,2.4521804,0.68593866,None,None,None,1.0
739000,2.450142,0.68348396,4132.0,103.32499372959137,103.32499372959137,1.0
740000,2.4553485,0.68598425,None,None,None,1.0
741000,2.4592435,0.6859286,None,None,None,1.0
742000,2.453762,0.67932165,None,None,None,1.0
743000,2.453167,0.6854484,None,None,None,1.0
744000,2.4560378,0.68037146,None,None,None,1.0
745000,2.4583282,0.6842028,None,None,None,1.0
746000,2.455752,0.67921376,None,None,None,1.0
747000,2.4510112,0.68588746,None,None,None,1.0
748000,2.4558287,0.6720545,None,None,None,1.0
749000,2.458738,0.68796206,None,None,None,1.0
750000,2.4543083,0.6833739,None,None,None,1.0
751000,2.4624126,0.67771864,None,None,None,1.0
752000,2.4609551,0.680972,3292.0,82.25499504804611,82.25499504804611,1.0
753000,2.4559894,0.6820682,None,None,None,1.0
754000,2.4563298,0.6789046,8604.0,214.47498697042465,214.47498697042465,1.0
755000,2.457046,0.684011,17161.0,426.3399746417999,426.3399746417999,1.0
756000,2.4547484,0.6853753,None,None,None,1.0
757000,2.4585612,0.6851762,None,None,None,1.0
758000,2.458825,0.6887628,None,None,None,1.0
759000,2.459359,0.6844959,None,None,None,1.0
760000,2.4588432,0.6860059,1551.0,38.7849977016449,38.7849977016449,1.0
761000,2.4516506,0.68085146,None,None,None,1.0
762000,2.4524248,0.67707896,None,None,None,1.0
763000,2.4573135,0.6802796,1978.0,49.454996943473816,49.454996943473816,1.0
764000,2.4581227,0.68283695,951.0,23.649998545646667,23.649998545646667,1.0
765000,2.4558043,0.68164843,11976.0,298.07498186826706,298.07498186826706,1.0
766000,2.449895,0.68515193,643.0,16.084999039769173,16.084999039769173,1.0
767000,2.4474075,0.6820422,None,None,None,1.0
768000,2.4579434,0.6848471,None,None,None,1.0
769000,2.4607978,0.6882413,None,None,None,1.0
770000,2.4584575,0.6808907,None,None,None,1.0
771000,2.4533288,0.6869135,None,None,None,1.0
772000,2.4473567,0.6786483,None,None,None,1.0
773000,2.4463391,0.68485886,None,None,None,1.0
774000,2.4503999,0.68155396,None,None,None,1.0
775000,2.4544744,0.6864687,None,None,None,1.0
776000,2.4492583,0.6810725,None,None,None,1.0
777000,2.4429152,0.68023384,3213.0,None,None,1.0
778000,2.445547,0.6830641,None,80.19499525427818,80.19499525427818,1.0
779000,2.4337392,0.68383837,None,None,None,1.0
780000,2.4306715,0.67013687,None,None,None,1.0
781000,2.4475503,0.6848372,None,None,None,1.0
782000,2.4572358,0.68660194,None,None,None,1.0
783000,2.452914,0.6838672,None,None,None,1.0
784000,2.4396214,0.68032956,None,None,None,1.0
785000,2.439802,0.6724317,None,None,None,1.0
786000,2.4507146,0.68626857,None,None,None,1.0
787000,2.45254,0.6845433,None,None,None,1.0
788000,2.4553897,0.6803589,None,None,None,1.0
789000,2.456256,0.68438053,None,None,None,1.0
790000,2.4546301,0.6786968,None,None,None,1.0
791000,2.446651,0.687444,None,None,None,1.0
792000,2.452197,0.68294626,None,None,None,1.0
793000,2.4618275,0.6875796,None,None,None,1.0
794000,2.4614186,0.6888274,None,None,None,1.0
795000,2.4562187,0.68816864,None,None,None,1.0
796000,2.4537556,0.6866557,None,None,None,1.0
797000,2.4538755,0.68815696,None,None,None,1.0
798000,2.4545097,0.68431026,None,None,None,1.0
799000,2.4622478,0.6821052,None,None,None,1.0
800000,2.4542928,0.6848236,8976.0,223.5949867963791,223.5949867963791,1.0
801000,2.4511118,0.678377,368.0,9.214999437332153,9.214999437332153,1.0
802000,2.4530554,0.68676233,None,None,None,1.0
803000,2.452219,0.6871755,None,None,None,1.0
804000,2.4537032,0.6824934,None,None,None,1.0
805000,2.4533796,0.68169296,None,None,None,1.0
806000,2.449683,0.6848859,None,None,None,1.0
807000,2.4452453,0.6820053,7463.0,186.58998882770538,186.58998882770538,1.0
808000,2.4500043,0.6842911,None,None,None,1.0
809000,2.4520802,0.68330765,None,None,None,1.0
810000,2.451614,0.6849715,2193.0,54.84499675035477,54.84499675035477,1.0
811000,2.4504123,0.67945015,None,None,None,1.0
812000,2.4395213,0.68671817,None,None,None,1.0
813000,2.4439676,0.6857513,None,None,None,1.0
814000,2.4481483,0.6848095,None,None,None,1.0
815000,2.4502504,0.6770015,None,None,None,1.0
816000,2.454045,0.67952806,12593.0,312.97998148202896,312.97998148202896,1.0
817000,2.4542751,0.68543017,None,None,None,1.0
818000,2.459113,0.6863474,None,None,None,1.0
819000,2.4568887,0.68652576,None,None,None,1.0
820000,2.4496484,0.6813308,None,None,None,1.0
821000,2.4447064,0.6745781,17214.0,428.99497425556183,428.99497425556183,1.0
822000,2.4544601,0.6826749,None,None,None,1.0
823000,2.4522748,0.68425333,None,None,None,1.0
824000,2.4463735,0.67972004,None,None,None,1.0
825000,2.4499044,0.68609,None,None,None,1.0
826000,2.4541485,0.6842094,None,None,None,1.0
827000,2.4508586,0.68036544,None,None,None,1.0
828000,2.448806,0.67449594,None,None,None,1.0
829000,2.4461925,0.68049157,None,None,None,1.0
830000,2.445942,0.67912054,None,None,None,1.0
831000,2.4502223,0.68206817,None,None,None,1.0
832000,2.4547572,0.68443286,None,None,None,1.0
833000,2.4570951,0.6853439,None,None,None,1.0
834000,2.4559302,0.687357,None,None,None,1.0
835000,2.4562614,0.68414277,None,None,None,1.0
836000,2.455794,0.6839067,None,None,None,1.0
837000,2.458846,0.68145967,None,None,None,1.0
838000,2.4624043,0.6845491,None,None,None,1.0
839000,2.4594934,0.68157285,None,None,None,1.0
840000,2.457994,0.68066317,None,None,None,1.0
841000,2.4556518,0.68709564,None,None,None,1.0
842000,2.4596188,0.6867378,None,None,None,1.0
843000,2.4592733,0.68609035,None,None,None,1.0
844000,2.4589663,0.681171,None,None,None,1.0
845000,2.460563,0.68572354,None,None,None,1.0
846000,2.465405,0.68553525,None,None,None,1.0
847000,2.469428,0.686291,None,None,None,1.0
848000,2.4675803,0.68695116,None,None,None,1.0
849000,2.4632854,0.68424976,None,None,None,1.0
850000,2.4601665,0.68020594,8480.0,212.0149873495102,212.0149873495102,1.0
851000,2.4602697,0.6868824,None,None,None,1.0
852000,2.4613075,0.68122834,None,None,None,1.0
853000,2.4614744,0.6761756,None,None,None,1.0
854000,2.4607556,0.6835031,None,None,None,1.0
855000,2.4589324,0.6844967,None,None,None,1.0
856000,2.458768,0.68473315,None,None,None,1.0
857000,2.4612474,0.6864533,None,None,None,1.0
858000,2.4628625,0.68322885,None,None,None,1.0
859000,2.4636118,0.68714744,None,None,None,1.0
860000,2.4631782,0.67537713,None,None,None,1.0
861000,2.461446,0.685449,None,None,None,1.0
862000,2.4582517,0.67911667,None,None,None,1.0
863000,2.4630904,0.684923,None,None,None,1.0
864000,2.4673502,0.67323875,None,None,None,1.0
865000,2.4665267,0.6809407,None,None,None,1.0
866000,2.4639778,0.6804254,None,None,None,1.0
867000,2.4616206,0.6809966,None,None,None,1.0
868000,2.4663138,0.68647385,None,None,None,1.0
869000,2.4662738,0.6761197,None,None,None,1.0
870000,2.4628088,0.6713845,None,None,None,1.0
871000,2.464286,0.68447924,None,None,None,1.0
872000,2.4664106,0.68303317,None,None,None,1.0
873000,2.4705076,0.66965204,None,None,None,1.0
874000,2.4692273,0.68472695,13350.0,333.504979968071,333.504979968071,1.0
875000,2.471268,0.68186045,None,None,None,1.0
876000,2.4743087,0.6824131,None,None,None,1.0
877000,2.4698462,0.67612076,None,None,None,1.0
878000,2.4728155,0.68790346,1004.0,25.124998450279236,25.124998450279236,1.0
879000,2.4732955,0.6787295,None,None,None,1.0
880000,2.4665253,0.68008065,None,None,None,1.0
881000,2.4691057,0.68240505,None,None,None,1.0
882000,2.4733303,0.68500495,None,None,None,1.0
883000,2.4752402,0.6813506,None,None,None,1.0
884000,2.4774837,0.68538797,None,None,None,1.0
885000,2.46958,0.6874266,None,None,None,1.0
886000,2.467895,0.68601704,None,None,None,1.0
887000,2.4677343,0.6877444,9310.0,232.74498599767685,232.74498599767685,1.0
888000,2.4646683,0.6814708,None,None,None,1.0
889000,2.4663417,0.6835403,None,None,None,1.0
890000,2.465025,0.6696761,None,None,None,1.0
891000,2.4677083,0.6850306,None,None,None,1.0
892000,2.4679527,0.68440986,None,None,None,1.0
893000,2.463321,0.67814827,None,None,None,1.0
894000,2.4631183,0.67076176,None,None,None,1.0
895000,2.4630868,0.67866623,None,None,None,1.0
896000,2.4651835,0.6786578,None,None,None,1.0
897000,2.4637263,0.6806373,None,None,None,1.0
898000,2.4591184,0.67511904,None,None,None,1.0
899000,2.458435,0.6804778,None,None,None,1.0
900000,2.465707,0.679517,None,None,None,1.0
901000,2.4697492,0.6802523,None,None,None,1.0
902000,2.4695334,0.6810683,None,None,None,1.0
903000,2.4672077,0.6864621,None,None,None,1.0
904000,2.4677787,0.68415314,23649.0,None,None,1.0
905000,2.4721894,0.68417037,None,590.9599648714066,590.9599648714066,1.0
906000,2.4750109,0.6873927,None,None,None,1.0
907000,2.4766908,0.6876085,None,None,None,1.0
908000,2.4717593,0.68186206,None,None,None,1.0
909000,2.4601853,0.67988825,None,None,None,1.0
910000,2.4632468,0.6841591,None,None,None,1.0
911000,2.4712682,0.6858066,None,None,None,1.0
912000,2.4678063,0.6859029,None,None,None,1.0
913000,2.46951,0.67649883,None,None,None,1.0
914000,2.4719145,0.68272895,8980.0,224.40498661994934,224.40498661994934,1.0
915000,2.4679918,0.6833654,26827.0,669.8549601435661,669.8549601435661,1.0
916000,2.4682298,0.6839182,None,None,None,1.0
917000,2.4618506,0.68502414,None,None,None,1.0
918000,2.4626484,0.678555,7597.0,189.9449886083603,189.9449886083603,1.0
919000,2.4663634,0.68203914,None,None,None,1.0
920000,2.467993,0.6767448,None,None,None,1.0
921000,2.467889,0.68218327,4054.0,101.35499393939972,101.35499393939972,1.0
922000,2.4644513,0.6852442,None,None,None,1.0
923000,2.4629943,0.68852454,None,None,None,1.0
924000,2.462494,0.6828804,None,None,None,1.0
925000,2.4684513,0.6773188,None,None,None,1.0
926000,2.4639845,0.68281335,None,None,None,1.0
927000,2.4574578,0.6738523,1495.0,37.36499774456024,37.36499774456024,1.0
928000,2.465361,0.68248093,None,None,None,1.0
929000,2.4696531,0.6854178,None,None,None,1.0
930000,2.4696326,0.6823987,None,None,None,1.0
931000,2.467315,0.6803631,None,None,None,1.0
932000,2.4621842,0.686718,None,None,None,1.0
933000,2.4593146,0.67745996,1611.0,40.239997655153275,40.239997655153275,1.0
934000,2.466837,0.6851505,None,None,None,1.0
935000,2.4714398,0.68464214,None,None,None,1.0
936000,2.4680078,0.68126446,4642.0,116.05999302864075,116.05999302864075,1.0
937000,2.459086,0.68042797,None,None,None,1.0
938000,2.4657545,0.67050797,None,None,None,1.0
939000,2.4685664,0.685404,None,None,None,1.0
940000,2.4677582,0.676172,None,None,None,1.0
941000,2.461469,0.67690754,6531.0,163.2999902665615,163.2999902665615,1.0
942000,2.455366,0.68354875,None,None,None,1.0
943000,2.4603238,0.6736256,None,None,None,1.0
944000,2.4607015,0.68416923,None,None,None,1.0
945000,2.4650204,0.6861578,956.0,23.904998421669006,23.904998421669006,1.0
946000,2.464301,0.67777324,None,None,None,1.0
947000,2.4605336,0.68589693,None,None,None,1.0
948000,2.4573205,0.6875435,None,None,None,1.0
949000,2.4569652,0.68559825,None,None,None,1.0
950000,2.4543338,0.6853609,None,None,None,1.0
951000,2.44968,0.6782114,None,None,None,1.0
952000,2.4545693,0.67032653,3886.0,97.14999413490295,97.14999413490295,1.0
953000,2.454542,0.68743354,None,None,None,1.0
954000,2.4571686,0.6786433,None,None,None,1.0
955000,2.4590313,0.67996126,None,None,None,1.0
956000,2.4537654,0.68663675,None,None,None,1.0
957000,2.4602008,0.68600166,None,None,None,1.0
958000,2.4637341,0.6857794,1450.0,36.259997844696045,36.259997844696045,1.0
959000,2.4636943,0.68689984,None,None,None,1.0
960000,2.4597735,0.6732966,None,None,None,1.0
961000,2.4529977,0.68820727,None,None,None,1.0
962000,2.4534357,0.676432,None,None,None,1.0
963000,2.462348,0.6858593,None,None,None,1.0
964000,2.4615035,0.68003666,None,None,None,1.0
965000,2.4571028,0.68061036,None,None,None,1.0
966000,2.4576547,0.6827581,None,None,None,1.0
967000,2.455024,0.6849926,None,None,None,1.0
968000,2.4560227,0.6834396,None,None,None,1.0
969000,2.4625564,0.6780721,None,None,None,1.0
970000,2.4642637,0.68635386,None,None,None,1.0
971000,2.461191,0.6819476,None,None,None,1.0
972000,2.4633775,0.67891586,None,None,None,1.0
973000,2.463838,0.6825238,None,None,None,1.0
974000,2.4641967,0.680241,7469.0,None,None,1.0
975000,2.4675891,0.68503827,None,186.24498891830444,186.24498891830444,1.0
976000,2.4655156,0.68417823,None,None,None,1.0
977000,2.4594288,0.68669814,None,None,None,1.0
978000,2.4580114,0.6827172,None,None,None,1.0
979000,2.4602454,0.68577605,None,None,None,1.0
980000,2.4571354,0.6850499,11610.0,289.5249826312065,289.5249826312065,1.0
981000,2.4607434,0.686849,None,None,None,1.0
982000,2.4582126,0.6759426,6048.0,151.21999096870422,151.21999096870422,1.0
983000,2.4594445,0.67585665,None,None,None,1.0
984000,2.461685,0.68082225,None,None,None,1.0
985000,2.4558964,0.68001825,10236.5,66.01999607682228,66.01999607682228,1.0
986000,2.4598222,0.68010813,None,445.5549736022949,445.5549736022949,1.0
987000,2.4572551,0.67596143,None,None,None,1.0
988000,2.450429,0.6841042,None,None,None,1.0
989000,2.450179,0.67630166,None,None,None,1.0
990000,2.4520445,0.68494326,None,None,None,1.0
991000,2.4542801,0.68317825,None,None,None,1.0
992000,2.4563882,0.6865544,None,None,None,1.0
993000,2.454816,0.67804253,None,None,None,1.0
994000,2.4509792,0.6808698,None,None,None,1.0
995000,2.4474466,0.6801699,None,None,None,1.0
996000,2.4482737,0.67455864,None,None,None,1.0
997000,2.4467502,0.67985785,None,None,None,1.0
998000,2.4489906,0.668874,None,None,None,1.0
999000,2.453874,0.68329287,None,None,None,1.0
1000000,2.4574988,0.6851872,None,None,None,1.0
