258736,ev20-3-10,-753080926,0,442.976171,248.702389
258737,ev20-3-10,-753080912,0,446.074249,252.786875
258738,ev20-3-10,-753080895,0,441.93152,265.932631
258739,ev20-3-10,-753080878,0,442.274418,266.290991
258740,ev20-3-10,-753080861,0,442.274418,266.290991
258741,ev20-3-10,-753080844,0,447.854373,264.025704
258742,ev20-3-10,-753080827,0,440.192616,268.959148
258743,ev20-3-10,-753080811,0,457.897763,267.73899
258744,ev20-3-10,-753080795,0,459.159534,264.790837
258745,ev20-3-10,-753080778,0,458.333063,263.447779
258746,ev20-3-10,-753080760,0,450.615252,263.456449
258747,ev20-3-10,-753080746,0,449.457335,264.105103
258748,ev20-3-10,-753080729,0,453.239643,262.588373
258749,ev20-3-10,-753080712,0,453.239643,262.588373
258750,ev20-3-10,-753080696,0,455.126387,270.779006
258751,ev20-3-10,-753080679,0,454.780064,271.222111
258752,ev20-3-10,-753080662,0,448.253408,255.552961
258753,ev20-3-10,-753080646,0,448.974766,247.314241
258754,ev20-3-10,-753080629,1,453.384068,251.249137
258755,ev20-3-10,-753080612,1,452.508979,250.778982
258756,ev20-3-10,-753080595,1,452.775749,251.071617
258757,ev20-3-10,-753080579,1,457.893948,247.94839
258758,ev20-3-10,-753080562,1,457.893948,247.94839
258759,ev20-3-10,-753080546,1,456.513112,242.392498
258760,ev20-3-10,-753080529,1,457.914771,244.723605
258761,ev20-3-10,-753080512,1,461.289544,241.292236
258762,ev20-3-10,-753080496,1,463.680586,238.140899
258763,ev20-3-10,-753080477,1,464.893367,239.287298
258764,ev20-3-10,-753080462,1,456.496554,241.755046
258765,ev20-3-10,-753080446,1,455.019555,243.243116
258766,ev20-3-10,-753080429,1,455.098624,243.669132
258767,ev20-3-10,-753080412,1,455.098624,243.669132
258768,ev20-3-10,-753080396,1,460.574219,262.024486
258769,ev20-3-10,-753080379,1,461.34311,263.207721
258770,ev20-3-10,-753080362,1,462.879795,264.339997
258771,ev20-3-10,-753080346,1,463.031529,261.737632
258772,ev20-3-10,-753080329,1,464.319041,259.260841
258773,ev20-3-10,-753080312,1,472.545664,260.584439
258774,ev20-3-10,-753080295,1,471.895967,257.450998
258775,ev20-3-10,-753080279,1,468.09178,252.560142
258776,ev20-3-10,-753080262,1,468.09178,252.560142
258777,ev20-3-10,-753080246,1,467.600999,250.835064
258778,ev20-3-10,-753080229,1,463.988039,252.764797
258779,ev20-3-10,-753080212,1,458.782896,266.546725
258780,ev20-3-10,-753080195,1,457.123199,262.269624
258781,ev20-3-10,-753080179,1,455.787924,249.757792
258782,ev20-3-10,-753080162,1,449.152056,243.566317
258783,ev20-3-10,-753080146,1,450.554775,247.664873
258784,ev20-3-10,-753080128,1,449.674726,246.208868
258785,ev20-3-10,-753080112,1,449.674726,246.208868
258786,ev20-3-10,-753080095,1,455.919932,251.522305
258787,ev20-3-10,-753080079,1,456.920703,275.099377
258788,ev20-3-10,-753080062,1,456.561219,274.49767
258789,ev20-3-10,-753080045,1,459.251467,266.587854
258790,ev20-3-10,-753080029,1,462.486848,263.840442
258791,ev20-3-10,-753080012,1,468.976027,256.014049
258792,ev20-3-10,-753079995,1,471.668447,252.520446
258793,ev20-3-10,-753079979,1,478.634824,254.614076
258794,ev20-3-10,-753079962,1,478.634824,254.614076
258795,ev20-3-10,-753079945,1,478.519751,260.769107
258796,ev20-3-10,-753079929,1,479.014267,262.585385
258797,ev20-3-10,-753079912,1,460.128058,266.631854
258798,ev20-3-10,-753079895,1,457.643643,267.516687
258799,ev20-3-10,-753079879,1,459.305377,263.778881
258800,ev20-3-10,-753079861,1,460.526966,258.444774
258801,ev20-3-10,-753079845,1,461.552891,255.61721
258802,ev20-3-10,-753079827,1,457.097786,265.114912
258803,ev20-3-10,-753079812,1,457.097786,265.114912
258804,ev20-3-10,-753079795,1,458.260201,261.155617
258805,ev20-3-10,-753079779,1,460.093946,261.482552
258806,ev20-3-10,-753079762,1,458.618513,269.877031
258807,ev20-3-10,-753079745,1,458.962928,270.04752
258808,ev20-3-10,-753079729,1,457.948784,262.643637
258809,ev20-3-10,-753079712,1,458.145288,260.888742
258810,ev20-3-10,-753079695,1,459.259635,253.552386
258811,ev20-3-10,-753079679,1,460.932372,243.254845
258812,ev20-3-10,-753079662,1,460.932372,243.254845
258813,ev20-3-10,-753079645,1,458.322242,239.885805
258814,ev20-3-10,-753079629,2,457.307589,244.169187
258815,ev20-3-10,-753079611,2,456.480799,247.851957
258816,ev20-3-10,-753079594,2,457.770702,247.550787
258817,ev20-3-10,-753079578,2,458.180442,250.237344
258818,ev20-3-10,-753079562,2,459.125325,250.120052
258819,ev20-3-10,-753079545,2,459.152727,249.966915
258820,ev20-3-10,-753079528,2,458.928133,249.282197
258821,ev20-3-10,-753079512,2,458.928133,249.282197
258822,ev20-3-10,-753079495,2,457.539544,247.09668
258823,ev20-3-10,-753079478,2,456.512197,241.254765
258824,ev20-3-10,-753079462,2,456.936143,249.28801
258825,ev20-3-10,-753079445,2,457.874153,253.211493
258826,ev20-3-10,-753079428,2,466.417924,247.097427
258827,ev20-3-10,-753079412,2,466.351671,247.633379
258828,ev20-3-10,-753079395,2,465.470129,249.392926
258829,ev20-3-10,-753079378,2,463.554879,252.719461
258830,ev20-3-10,-753079361,2,463.554879,252.719461
258831,ev20-3-10,-753079345,2,456.183506,253.394469
258832,ev20-3-10,-753079328,2,452.840717,252.0576
258833,ev20-3-10,-753079312,2,454.231483,255.442799
258834,ev20-3-10,-753079295,2,455.648297,259.379866
258835,ev20-3-10,-753079278,2,454.080042,260.06847
258836,ev20-3-10,-753079262,2,455.360128,260.495133
258837,ev20-3-10,-753079245,2,454.348454,255.996121
258838,ev20-3-10,-753079228,2,454.263443,255.487028
258839,ev20-3-10,-753079212,2,454.263443,255.487028
258840,ev20-3-10,-753079195,2,457.415261,254.330172
258841,ev20-3-10,-753079178,2,460.208272,258.386329
258842,ev20-3-10,-753079162,2,464.63594,265.395297
258843,ev20-3-10,-753079145,2,462.051164,256.596622
258844,ev20-3-10,-753079128,2,460.64187,254.021203
258845,ev20-3-10,-753079111,2,465.370757,254.436498
258846,ev20-3-10,-753079095,2,465.124641,250.541499
258847,ev20-3-10,-753079078,2,467.006334,223.620686
258848,ev20-3-10,-753079062,2,467.006334,223.620686
258849,ev20-3-10,-753079045,2,465.41272,221.468177
258850,ev20-3-10,-753079028,2,465.940061,239.393542
258851,ev20-3-10,-753079012,2,467.031576,265.142397
258852,ev20-3-10,-753078995,2,466.773131,261.431482
258853,ev20-3-10,-753078977,2,467.718798,269.392221
258854,ev20-3-10,-753078961,2,468.108003,270.970697
258855,ev20-3-10,-753078944,2,468.132851,269.051166
258856,ev20-3-10,-753078928,2,466.354183,261.005439
258857,ev20-3-10,-753078911,2,466.354183,261.005439
258858,ev20-3-10,-753078895,2,466.879114,262.221623
258859,ev20-3-10,-753078878,2,462.581963,262.547666
258860,ev20-3-10,-753078861,2,459.592144,262.969186
258861,ev20-3-10,-753078845,2,457.442596,264.369544
258862,ev20-3-10,-753078827,2,462.167462,268.231368
258863,ev20-3-10,-753078811,2,472.967352,272.616021
258864,ev20-3-10,-753078795,2,473.542839,273.248942
258865,ev20-3-10,-753078778,2,469.695433,275.721385
258866,ev20-3-10,-753078761,2,469.695433,275.721385
258867,ev20-3-10,-753078745,2,465.939163,273.576398
258868,ev20-3-10,-753078728,2,456.492439,273.204015
258869,ev20-3-10,-753078711,2,468.818748,270.801605
258870,ev20-3-10,-753078695,2,462.629423,272.626763
258871,ev20-3-10,-753078677,2,468.356294,267.237978
258872,ev20-3-10,-753078661,2,464.820783,265.137763
258873,ev20-3-10,-753078645,2,458.243506,276.26848
258874,ev20-3-10,-753078628,3,461.696394,369.92564
258875,ev20-3-10,-753078611,3,461.696394,369.92564
258876,ev20-3-10,-753078594,3,453.491751,497.020938
258877,ev20-3-10,-753078578,3,454.176094,512.425748
258878,ev20-3-10,-753078561,3,480.822409,579.66573
258879,ev20-3-10,-753078545,3,495.412257,658.100034
258880,ev20-3-10,-753078528,3,479.923203,645.335961
258881,ev20-3-10,-753078511,3,473.241394,667.926508
258882,ev20-3-10,-753078494,3,452.479619,645.253496
258883,ev20-3-10,-753078478,3,450.821327,657.028611
258884,ev20-3-10,-753078461,3,450.821327,657.028611
258885,ev20-3-10,-753078445,3,443.372265,647.695051
258886,ev20-3-10,-753078428,3,433.446428,654.048932
258887,ev20-3-10,-753078411,3,433.927711,655.300551
258888,ev20-3-10,-753078394,3,440.943159,655.734149
258889,ev20-3-10,-753078378,3,443.361531,665.061706
258890,ev20-3-10,-753078361,3,444.309261,672.469879
258891,ev20-3-10,-753078344,3,444.548552,673.360591
258892,ev20-3-10,-753078328,3,445.7309,680.562194
258893,ev20-3-10,-753078311,3,445.7309,680.562194
258894,ev20-3-10,-753078294,3,446.589746,688.906719
258895,ev20-3-10,-753078278,3,448.040694,686.015986
258896,ev20-3-10,-753078261,3,450.082126,687.813532
258897,ev20-3-10,-753078244,3,452.579265,687.871196
258898,ev20-3-10,-753078228,3,449.098287,690.056298
258899,ev20-3-10,-753078211,3,446.996205,691.435233
258900,ev20-3-10,-753078194,3,448.866447,689.167607
258901,ev20-3-10,-753078178,3,448.778054,687.138376
