262951,v20-p1-1,-1922400522,0,236.036404,24.121191
262952,v20-p1-1,-1922400497,0,236.036404,24.121191
262953,v20-p1-1,-1922400492,0,236.036404,24.121191
262954,v20-p1-1,-1922400475,0,236.036404,24.121191
262955,v20-p1-1,-1922400457,0,236.036404,24.121191
262956,v20-p1-1,-1922400440,0,236.036404,24.121191
262957,v20-p1-1,-1922400424,0,236.036404,24.121191
262958,v20-p1-1,-1922400407,0,236.036404,24.121191
262959,v20-p1-1,-1922400390,0,236.036404,24.121191
262960,v20-p1-1,-1922400373,0,236.036404,24.121191
262961,v20-p1-1,-1922400357,0,236.036404,24.121191
262962,v20-p1-1,-1922400342,0,236.036404,24.121191
262963,v20-p1-1,-1922400325,0,236.036404,24.121191
262964,v20-p1-1,-1922400308,0,236.036404,24.121191
262965,v20-p1-1,-1922400292,0,220.755206,508.674613
262966,v20-p1-1,-1922400275,0,346.194141,420.452912
262967,v20-p1-1,-1922400258,0,342.878547,398.270212
262968,v20-p1-1,-1922400242,0,325.500614,346.380194
262969,v20-p1-1,-1922400225,0,330.321943,288.210069
262970,v20-p1-1,-1922400208,0,356.828594,246.725652
262971,v20-p1-1,-1922400192,0,368.719353,229.435217
262972,v20-p1-1,-1922400175,0,374.416109,220.542056
262973,v20-p1-1,-1922400159,0,374.416109,220.542056
262974,v20-p1-1,-1922400141,0,389.29403,178.335689
262975,v20-p1-1,-1922400125,0,376.6375,184.474072
262976,v20-p1-1,-1922400108,0,389.8065,176.435984
262977,v20-p1-1,-1922400092,0,389.678449,162.626632
262978,v20-p1-1,-1922400075,0,390.762186,179.755596
262979,v20-p1-1,-1922400058,0,392.863321,183.391927
262980,v20-p1-1,-1922400042,0,399.497182,195.780727
262981,v20-p1-1,-1922400025,0,400.676995,194.051107
262982,v20-p1-1,-1922400008,0,400.676995,194.051107
262983,v20-p1-1,-1922399992,0,374.065047,155.224619
262984,v20-p1-1,-1922399975,0,385.106004,168.589722
262985,v20-p1-1,-1922399958,0,274.098521,170.498145
262986,v20-p1-1,-1922399942,0,209.53109,185.82529
262987,v20-p1-1,-1922399925,1,125.996357,186.693039
262988,v20-p1-1,-1922399908,1,127.283243,177.059419
262989,v20-p1-1,-1922399892,1,127.515604,178.870804
262990,v20-p1-1,-1922399875,1,128.363458,171.421854
262991,v20-p1-1,-1922399858,1,128.363458,171.421854
262992,v20-p1-1,-1922399841,1,130.292382,176.314268
262993,v20-p1-1,-1922399825,1,135.817381,162.090448
262994,v20-p1-1,-1922399808,1,135.444801,159.802885
262995,v20-p1-1,-1922399792,1,127.553382,158.086478
262996,v20-p1-1,-1922399775,1,125.077207,157.394237
262997,v20-p1-1,-1922399757,1,116.015758,160.030644
262998,v20-p1-1,-1922399742,1,117.522105,159.032853
