281313,v20-vr-baby-2,-1424248914,0,887.476348,280.264946
281314,v20-vr-baby-2,-1424248899,0,884.19626,288.071745
281315,v20-vr-baby-2,-1424248882,0,885.194606,287.101749
281316,v20-vr-baby-2,-1424248865,0,882.776689,289.072446
281317,v20-vr-baby-2,-1424248849,0,882.776689,289.072446
281318,v20-vr-baby-2,-1424248832,0,873.422258,284.100422
281319,v20-vr-baby-2,-1424248815,0,874.021241,279.010292
281320,v20-vr-baby-2,-1424248798,0,878.233487,280.1185
281321,v20-vr-baby-2,-1424248782,0,878.833155,280.471088
281322,v20-vr-baby-2,-1424248765,0,877.500075,274.053186
281323,v20-vr-baby-2,-1424248749,0,889.075494,271.548083
281324,v20-vr-baby-2,-1424248733,0,889.323342,273.146592
281325,v20-vr-baby-2,-1424248716,0,893.137501,276.14351
281326,v20-vr-baby-2,-1424248700,0,893.137501,276.14351
281327,v20-vr-baby-2,-1424248683,0,893.330166,279.038858
281328,v20-vr-baby-2,-1424248666,0,894.239801,281.710642
281329,v20-vr-baby-2,-1424248650,0,888.442719,288.847074
281330,v20-vr-baby-2,-1424248633,0,888.782866,288.279953
281331,v20-vr-baby-2,-1424248616,0,886.559149,284.799949
281332,v20-vr-baby-2,-1424248599,0,886.268506,277.688178
281333,v20-vr-baby-2,-1424248583,0,887.276353,275.28441
281334,v20-vr-baby-2,-1424248566,0,886.627328,275.149544
281335,v20-vr-baby-2,-1424248550,0,886.627328,275.149544
281336,v20-vr-baby-2,-1424248533,0,885.125431,276.467498
281337,v20-vr-baby-2,-1424248516,0,881.317969,281.480664
281338,v20-vr-baby-2,-1424248500,0,880.358289,288.305887
281339,v20-vr-baby-2,-1424248483,0,878.294106,290.872768
281340,v20-vr-baby-2,-1424248466,0,981.401788,278.371944
281341,v20-vr-baby-2,-1424248450,0,989.707498,276.78416
281342,v20-vr-baby-2,-1424248432,0,968.684894,282.447718
281343,v20-vr-baby-2,-1424248416,0,978.224252,280.087605
281344,v20-vr-baby-2,-1424248400,0,978.224252,280.087605
281345,v20-vr-baby-2,-1424248383,0,1009.900454,267.832288
281346,v20-vr-baby-2,-1424248366,0,1007.107917,263.788214
281347,v20-vr-baby-2,-1424248348,0,1008.390909,257.774397
281348,v20-vr-baby-2,-1424248333,0,1006.650714,255.875887
281349,v20-vr-baby-2,-1424248316,0,1006.060779,255.21366
281350,v20-vr-baby-2,-1424248300,0,1005.668426,258.247321
281351,v20-vr-baby-2,-1424248283,0,1007.187661,273.591002
281352,v20-vr-baby-2,-1424248266,0,1007.811824,282.123511
281353,v20-vr-baby-2,-1424248250,0,1007.811824,282.123511
281354,v20-vr-baby-2,-1424248233,0,1008.737128,282.001587
281355,v20-vr-baby-2,-1424248216,0,1007.579676,282.35063
281356,v20-vr-baby-2,-1424248198,0,1006.052278,283.513622
281357,v20-vr-baby-2,-1424248183,0,1010.18905,283.203857
281358,v20-vr-baby-2,-1424248166,0,1018.484485,276.638124
281359,v20-vr-baby-2,-1424248149,0,1026.759386,266.157092
